Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Jared McCann,24,PIT,C,43,14,18,32,17,8,4.2,7,7,0,3,15,3,0,93,15.1,607,14:07,17,40,56,73,43.4,mccanja01,20-21
Michael McCarron,25,NSH,RW,6,0,0,0,1,16,-0.1,0,0,0,0,0,0,0,3,0.0,62,10:18,0,12,18,24,42.9,mccarmi01,20-21
Max McCormick,28,CAR,LW,12,2,1,3,3,9,0.5,2,0,0,0,1,0,0,5,40.0,94,7:49,2,16,1,1,50.0,mccorma01,20-21
Connor McDavid,24,EDM,C,56,33,72,105,21,20,13.0,24,9,0,11,44,28,0,200,16.5,1241,22:09,24,61,316,322,49.5,mcdavco01,20-21
Ryan McDonagh,31,TBL,D,50,4,8,12,13,14,3.7,4,0,0,0,8,0,0,85,4.7,1095,21:54,96,69,0,0,,mcdonry01,20-21
Brock McGinn,26,CAR,LW,37,8,5,13,0,6,1.3,7,0,1,1,5,0,0,58,13.8,554,14:59,12,44,3,11,21.4,mcginbr01,20-21
Greg McKegg,28,BOS,C,5,1,0,1,-3,2,0.0,1,0,0,0,0,0,0,4,25.0,48,9:34,1,7,20,13,60.6,mckeggr01,20-21
Michael McLeod,22,NJD,C,52,9,6,15,-12,42,0.7,9,0,0,2,6,0,0,60,15.0,718,13:49,20,89,326,307,51.5,mcleomi01,20-21
Ryan McLeod,21,EDM,C,10,0,1,1,-2,0,-0.2,0,0,0,0,1,0,0,3,0.0,128,12:47,5,3,41,40,50.6,mcleory01,20-21
Connor McMichael,20,WSH,C,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,10,9:54,0,0,1,0,100.0,mcmicco01,20-21
Brayden McNabb,30,VEG,D,41,2,6,8,10,16,2.4,2,0,0,0,6,0,0,39,5.1,791,19:18,76,98,0,0,,mcnabbr01,20-21
Jayson Megna,30,COL,C,7,0,2,2,2,0,0.2,0,0,0,0,2,0,0,12,0.0,72,10:15,3,14,12,10,54.5,megnaja01,20-21
Timo Meier,24,SJS,RW,54,12,19,31,-7,22,2.9,10,2,0,0,11,8,0,155,7.7,867,16:04,24,75,8,20,28.6,meierti01,20-21
Nicolas Meloche,23,SJS,D,7,0,1,1,1,0,0.2,0,0,0,0,1,0,0,6,0.0,67,9:35,6,5,0,0,,melocni01,20-21
Nicholas Merkley,23,NJD,RW,27,2,8,10,-5,7,0.5,2,0,0,0,7,1,0,38,5.3,311,11:30,5,28,2,6,25.0,merklni01,20-21
Dakota Mermis,27,MIN,D,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,49,16:24,4,10,0,0,,mermida01,20-21
Jonathon Merrill,28,TOT,D,49,0,5,5,-9,16,0.9,0,0,0,0,5,0,0,41,0.0,895,18:15,70,34,0,0,,merrijo01,20-21
Victor Mete,22,TOT,D,28,1,4,5,8,8,1.6,1,0,0,0,4,0,0,20,5.0,442,15:48,35,19,0,0,,metevi01,20-21
Marc Michaelis,25,VAN,F,15,0,0,0,-5,2,-0.4,0,0,0,0,0,0,0,3,0.0,136,9:05,10,12,3,2,60.0,michama01,20-21
Jacob Middleton,25,SJS,D,1,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0.0,9,8:44,1,2,0,0,,middlja01,20-21
Keaton Middleton,22,COL,D,3,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0.0,28,9:18,1,4,0,0,,middlke01,20-21
Ilya Mikheyev,26,TOR,F,54,7,10,17,5,6,1.2,7,0,0,2,9,0,1,107,6.5,767,14:13,28,49,2,0,100.0,mikheil01,20-21
Niko Mikkola,24,STL,D,30,1,2,3,-11,11,-0.1,1,0,0,0,2,0,0,22,4.5,436,14:31,36,49,0,0,,mikkoni01,20-21
Sonny Milano,24,ANA,LW,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,8,0.0,88,14:44,0,4,0,0,,milanso01,20-21
Colin Miller,28,BUF,D,48,4,8,12,-20,27,1.4,3,1,0,0,5,3,0,64,6.3,864,18:00,51,91,0,0,,milleco02,20-21
J.T. Miller,27,VAN,C,53,15,31,46,-7,43,4.5,11,3,1,4,16,15,0,106,14.2,1111,20:58,24,90,279,247,53.0,millejt01,20-21
K'Andre Miller,21,NYR,D,53,5,7,12,9,20,3.3,5,0,0,1,5,1,1,62,8.1,1119,21:07,77,93,0,0,,milleka01,20-21
Kevan Miller,33,BOS,D,28,1,3,4,-1,20,1.1,1,0,0,0,3,0,0,27,3.7,534,19:04,37,64,0,0,,milleke03,20-21
Ian Mitchell,22,CHI,D,39,3,4,7,-10,14,0.8,3,0,0,0,4,0,0,23,13.0,586,15:02,37,18,0,0,,mitchia01,20-21
Casey Mittelstadt,22,BUF,C,41,10,12,22,-10,10,2.1,6,3,1,2,8,3,1,61,16.4,651,15:53,12,9,216,225,49.0,mitteca01,20-21
Sean Monahan,26,CGY,C,50,10,18,28,-6,10,2.2,6,4,0,5,13,5,0,98,10.2,885,17:41,18,49,340,354,49.0,monahse01,20-21
Brandon Montour,26,TOT,D,50,7,11,18,-5,40,3.6,5,0,2,0,10,1,0,94,7.4,1024,20:29,62,54,0,0,,montobr01,20-21
John Moore,30,BOS,D,5,0,2,2,-3,2,0.1,0,0,0,0,1,1,0,8,0.0,105,20:59,6,9,0,0,,moorejo01,20-21
Trevor Moore,25,LAK,LW,56,10,13,23,-5,18,2.1,7,1,2,0,12,1,0,88,11.4,814,14:32,10,38,3,6,33.3,mooretr01,20-21
Samuel Morin,25,PHI,D,20,1,0,1,-7,37,-0.2,1,0,0,1,0,0,0,14,7.1,204,10:12,13,38,0,0,,morinsa01,20-21
Josh Morrissey,25,WPG,D,56,4,17,21,-1,25,3.8,3,1,0,0,9,8,0,116,3.4,1319,23:33,86,78,0,0,,morrijo04,20-21
Tyler Motte,25,VAN,C,24,6,3,9,0,14,1.0,6,0,0,1,3,0,0,40,15.0,384,16:01,28,100,12,21,36.4,mottety01,20-21
Connor Murphy,27,CHI,D,50,3,12,15,1,35,3.0,2,1,0,1,11,0,1,78,3.8,1107,22:09,123,102,0,0,,murphco02,20-21
Brett Murray,22,BUF,LW,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,21,10:38,1,3,0,0,,murrabr02,20-21
Ryan Murray,27,NJD,D,48,0,14,14,3,8,2.4,0,0,0,0,14,0,0,29,0.0,893,18:37,73,38,0,0,,murrary01,20-21
Jake Muzzin,31,TOR,D,53,4,23,27,21,29,5.2,2,1,1,0,22,1,0,103,3.9,1144,21:35,94,101,0,0,,muzzija01,20-21
Philippe Myers,24,PHI,D,44,1,10,11,-10,22,1.0,1,0,0,0,10,0,0,77,1.3,830,18:52,40,69,0,0,,myersph01,20-21
Tyler Myers,30,VAN,D,55,6,15,21,-8,51,3.6,5,0,1,3,11,3,1,109,5.5,1214,22:05,74,61,0,0,,myersty01,20-21
Vladislav Namestnikov,28,DET,C,53,8,9,17,-5,24,1.1,8,0,0,0,9,0,0,87,9.2,858,16:11,35,71,135,210,39.1,namesvl01,20-21
Riley Nash,31,CBJ,C,37,2,5,7,-1,4,0.2,2,0,0,1,5,0,0,40,5.0,466,12:36,21,33,162,164,49.7,nashri02,20-21
James Neal,33,EDM,LW,29,5,5,10,-2,11,0.9,4,1,0,0,3,2,0,51,9.8,351,12:06,6,26,2,5,28.6,nealja01,20-21
Martin Nečas,22,CAR,C,53,14,27,41,25,10,5.1,8,4,2,3,18,7,2,114,12.3,916,17:17,32,45,36,42,46.2,necasma01,20-21
Brock Nelson,29,NYI,C,56,18,15,33,-5,14,3.7,11,7,0,4,13,2,0,121,14.9,999,17:50,26,36,349,358,49.4,nelsobr01,20-21
Patrik Nemeth,28,TOT,D,52,3,7,10,5,20,2.8,3,0,0,0,7,0,0,53,5.7,937,18:01,67,87,0,0,,nemetpa01,20-21
Aaron Ness,30,ARI,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,13,12:50,0,2,0,0,,nessaa01,20-21
Nikita Nesterov,27,CGY,D,38,0,4,4,-10,20,0.3,0,0,0,0,4,0,0,33,0.0,603,15:52,29,41,0,0,,nesteni01,20-21
Alex Newhook,20,COL,C,6,0,3,3,5,2,0.4,0,0,0,0,3,0,0,8,0.0,82,13:41,1,3,16,21,43.2,newhoal01,20-21
Valeri Nichushkin,25,COL,RW,55,10,11,21,9,4,2.1,9,0,1,4,10,1,0,98,10.2,774,14:05,28,65,1,2,33.3,nichuva01,20-21
Nino Niederreiter,28,CAR,RW,56,20,14,34,20,29,4.9,16,4,0,4,13,1,0,126,15.9,880,15:43,17,68,1,6,14.3,niedeni01,20-21
Frans Nielsen,36,DET,C,29,1,5,6,-3,0,0.1,1,0,0,0,5,0,0,24,4.2,352,12:08,12,23,21,19,52.5,nielsfr01,20-21
Matthew Nieto,28,SJS,LW,28,5,2,7,-5,4,0.4,5,0,0,0,2,0,0,45,11.1,392,14:00,19,25,4,3,57.1,nietoma01,20-21
Sami Niku,24,WPG,D,6,0,0,0,-3,8,-0.2,0,0,0,0,0,0,0,2,0.0,78,12:58,7,0,0,0,,nikusa01,20-21
Stefan Noesen,27,TOT,RW,6,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,5,0.0,58,9:37,0,4,1,3,25.0,noesest01,20-21
Joakim Nordström,28,CGY,C,44,1,6,7,1,6,0.0,1,0,0,0,6,0,0,46,2.2,508,11:33,30,92,5,10,33.3,nordsjo02,20-21
Joshua Norris,21,OTT,C,56,17,18,35,-12,13,3.5,11,6,0,2,10,8,0,96,17.7,922,16:28,34,72,379,345,52.3,norrijo01,20-21
Tomáš Nosek,28,VEG,C,38,8,10,18,7,10,2.1,8,0,0,2,9,1,0,59,13.6,494,13:00,18,51,200,187,51.7,nosekto01,20-21
Ryan Nugent-Hopkins,27,EDM,C,52,16,19,35,-4,22,3.3,7,9,0,2,8,11,0,135,11.9,1080,20:46,29,26,73,87,45.6,nugenry01,20-21
Darnell Nurse,25,EDM,D,56,16,20,36,27,57,8.9,15,1,0,2,14,6,0,154,10.4,1435,25:38,100,117,0,0,,nurseda01,20-21
Markus Nutivaara,26,FLA,D,30,0,10,10,1,12,1.4,0,0,0,0,10,0,0,45,0.0,479,15:59,13,35,0,0,,nutivma01,20-21
Joakim Nygård,28,EDM,F,9,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,6,0.0,82,9:09,0,4,1,0,100.0,nygarjo01,20-21
William Nylander,24,TOR,C,51,17,25,42,10,16,4.7,13,4,0,2,18,7,0,133,12.8,847,16:36,15,12,13,10,56.5,nylanwi01,20-21
Liam O'Brien,26,COL,C,12,0,3,3,1,40,0.2,0,0,0,0,3,0,0,6,0.0,79,6:34,2,28,0,0,,obrieli01,20-21
Drew O'Connor,22,PIT,F,10,0,1,1,-2,2,-0.2,0,0,0,0,1,0,0,8,0.0,90,8:57,2,6,1,1,50.0,oconndr01,20-21
Logan O'Connor,24,COL,RW,22,3,2,5,6,6,0.6,3,0,0,0,2,0,0,37,8.1,241,10:56,12,29,2,2,50.0,oconnlo01,20-21
Ryan O'Reilly,29,STL,C,56,24,30,54,26,18,6.9,18,4,2,4,22,8,0,129,18.6,1162,20:45,26,24,703,493,58.8,oreilry01,20-21
Jordan Oesterle,28,ARI,D,43,1,10,11,-10,10,1.5,0,1,0,0,7,3,0,38,2.6,770,17:54,64,45,1,0,100.0,oestejo01,20-21
Kyle Okposo,32,BUF,RW,35,2,11,13,-1,0,0.9,1,0,1,0,10,0,1,45,4.4,486,13:53,14,29,26,22,54.2,okposky01,20-21
Jamie Oleksiak,28,DAL,D,56,6,8,14,-3,35,3.2,6,0,0,2,8,0,0,84,7.1,1147,20:29,88,148,0,0,,oleksja01,20-21
Mathieu Olivier,23,NSH,F,30,3,2,5,-1,70,0.3,2,1,0,0,2,0,0,25,12.0,328,10:55,19,62,4,4,50.0,olivima01,20-21
Victor Olofsson,25,BUF,RW,56,13,19,32,-23,6,2.5,6,7,0,0,11,8,0,129,10.1,974,17:24,12,17,1,1,50.0,olofsvi01,20-21
Dmitry Orlov,29,WSH,D,51,8,14,22,16,20,4.9,8,0,0,2,12,2,0,83,9.6,1011,19:49,50,87,0,0,,orlovdm01,20-21
T.J. Oshie,34,WSH,C,53,22,21,43,-3,18,5.0,9,13,0,1,17,4,0,106,20.8,957,18:04,27,70,139,151,47.9,oshietj01,20-21
Xavier Ouellet,27,MTL,D,6,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,5,0.0,87,14:27,8,17,0,0,,ouellxa01,20-21
Alex Ovechkin,35,WSH,LW,45,24,18,42,-7,12,5.1,15,9,0,6,10,8,0,182,13.2,878,19:30,23,98,0,2,0.0,ovechal01,20-21
Max Pacioretty,32,VEG,LW,48,24,27,51,20,14,7.0,18,6,0,6,21,6,0,174,13.8,861,17:56,29,33,20,23,46.5,pacioma01,20-21
Jean-Gabriel Pageau,28,NYI,C,54,14,14,28,10,10,3.5,7,5,2,3,11,3,0,81,17.3,907,16:47,58,111,472,361,56.7,pageaje01,20-21
Ondřej Palát,29,TBL,LW,55,15,31,46,1,26,4.8,8,7,0,6,18,13,0,111,13.5,960,17:27,43,82,0,6,0.0,palaton01,20-21
Kyle Palmieri,29,TOT,RW,51,10,11,21,-5,20,1.6,7,2,1,2,7,4,0,115,8.7,845,16:34,12,62,8,12,40.0,palmiky01,20-21
Artemi Panarin,29,NYR,LW,42,17,41,58,14,6,6.8,12,5,0,1,28,13,0,106,16.0,825,19:39,7,13,0,3,0.0,panarar01,20-21
Richard Pánik,29,TOT,RW,48,4,9,13,-9,18,0.4,3,1,0,0,9,0,0,59,6.8,594,12:22,21,70,6,8,42.9,panikri01,20-21
Cédric Paquette,27,TOT,C,47,4,4,8,-12,21,0.1,4,0,0,0,4,0,0,33,12.1,439,9:21,26,136,33,42,44.0,paquece01,20-21
Colton Parayko,27,STL,D,32,2,10,12,-2,14,1.8,2,0,0,0,10,0,0,60,3.3,683,21:20,64,35,0,0,,parayco01,20-21
Zach Parise,36,MIN,LW,45,7,11,18,7,6,1.7,7,0,0,3,9,2,0,90,7.8,628,13:57,20,18,34,48,41.5,parisza01,20-21
Brinson Pasichnuk,23,SJS,D,4,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,3,0.0,46,11:37,3,2,0,0,,pasicbr01,20-21
David Pastrňák,24,BOS,RW,48,20,28,48,10,24,6.0,14,6,0,3,20,8,0,176,11.4,893,18:37,13,35,2,5,28.6,pastrda01,20-21
Greg Pateryn,30,TOT,D,13,0,3,3,0,6,0.4,0,0,0,0,3,0,0,13,0.0,184,14:08,17,17,0,0,,patergr01,20-21
Nolan Patrick,22,PHI,C,52,4,5,9,-30,20,-1.1,2,2,0,0,4,1,0,49,8.2,690,13:17,18,45,226,204,52.6,patrino01,20-21
Nick Paul,25,OTT,LW,56,5,15,20,5,19,1.3,4,0,1,0,10,2,3,105,4.8,901,16:05,35,74,219,201,52.1,paulni01,20-21
Joe Pavelski,36,DAL,C,56,25,26,51,22,16,7.0,12,13,0,4,18,8,0,139,18.0,1065,19:01,39,64,362,334,52.0,paveljo01,20-21
Tanner Pearson,28,VAN,LW,51,10,8,18,-15,26,1.0,8,2,0,2,6,1,1,110,9.1,871,17:04,28,54,6,10,37.5,pearsta01,20-21
Matthew Peca,27,OTT,C,5,0,1,1,1,0,0.1,0,0,0,0,1,0,0,3,0.0,44,8:53,3,9,0,5,0.0,pecama01,20-21
Lane Pederson,23,ARI,F,15,1,2,3,-2,2,0.1,1,0,0,0,1,1,0,15,6.7,166,11:05,2,39,39,39,50.0,pederla01,20-21
Andrew Peeke,22,CBJ,D,11,0,3,3,-4,4,0.2,0,0,0,0,3,0,0,5,0.0,189,17:09,15,35,0,0,,peekean01,20-21
Adam Pelech,26,NYI,D,56,4,10,14,15,18,4.7,3,0,1,0,9,0,1,82,4.9,1179,21:03,73,66,0,0,,pelecad01,20-21
Mathieu Perreault,33,WPG,C,56,9,10,19,6,16,2.0,7,2,0,0,8,2,0,57,15.8,656,11:43,18,84,5,8,38.5,perrema01,20-21
David Perron,32,STL,LW,56,19,39,58,6,22,6.3,13,6,0,2,24,15,0,151,12.6,1039,18:33,25,45,0,6,0.0,perroda01,20-21
Corey Perry,35,MTL,RW,49,9,12,21,-4,39,1.9,8,1,0,1,6,6,0,62,14.5,673,13:44,15,56,0,6,0.0,perryco01,20-21
Brett Pesce,26,CAR,D,55,4,21,25,14,20,5.4,3,1,0,0,17,4,0,89,4.5,1254,22:48,82,17,0,0,,pescebr01,20-21
Nic Petan,25,TOR,C,7,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,8,0.0,72,10:17,2,6,0,0,,petanni01,20-21
Jeff Petry,33,MTL,D,55,12,30,42,6,20,7.2,8,4,0,2,18,11,1,128,9.4,1251,22:44,60,97,0,0,,petryje01,20-21
Elias Pettersson,22,VAN,C,26,10,11,21,0,6,2.6,6,4,0,1,9,1,1,63,15.9,483,18:34,9,11,63,77,45.0,petteel01,20-21
Marcus Pettersson,24,PIT,D,47,2,7,9,8,22,1.9,2,0,0,0,7,0,0,46,4.3,775,16:29,39,51,0,0,,pettema01,20-21
Matthew Phillips,22,CGY,F,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,14,14:19,0,0,0,0,,phillma01,20-21
Alex Pietrangelo,31,VEG,D,41,7,16,23,20,16,5.4,7,0,0,2,11,4,1,126,5.6,1002,24:26,80,28,0,0,,pietral01,20-21
Garrett Pilon,22,WSH,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,11,10:40,0,0,0,0,,pilonga01,20-21
Brian Pinho,25,WSH,C,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,16,7:49,1,1,8,6,57.1,pinhobr01,20-21
Shane Pinto,20,OTT,C,12,1,6,7,6,10,0.8,1,0,0,0,6,0,0,11,9.1,150,12:31,9,11,45,65,40.9,pintosh01,20-21
Neal Pionk,25,WPG,D,54,3,29,32,6,20,5.2,2,1,0,0,20,9,0,100,3.0,1187,21:58,74,137,0,0,,pionkne01,20-21
Brandon Pirri,29,CHI,C,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,11,11:29,0,0,0,1,0.0,pirribr01,20-21
Rem Pitlick,23,NSH,C,10,0,2,2,3,4,0.1,0,0,0,0,2,0,0,11,0.0,113,11:18,1,8,15,21,41.7,pitlire01,20-21
Tyler Pitlick,29,ARI,C,38,6,5,11,-1,16,0.8,5,0,1,0,4,1,0,56,10.7,622,16:22,41,81,6,9,40.0,pitlity01,20-21
Austin Poganski,24,STL,RW,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,38,7:34,2,8,0,0,,poganau01,20-21
Brayden Point,24,TBL,C,56,23,25,48,2,11,5.8,17,6,0,6,16,9,0,131,17.6,1032,18:26,18,23,257,263,49.4,pointbr01,20-21
Tucker Poolman,27,WPG,D,39,0,1,1,-2,2,0.6,0,0,0,0,1,0,0,50,0.0,714,18:18,49,69,0,0,,poolmtu01,20-21
Nate Prosser,34,PHI,D,6,1,1,2,-7,0,-0.2,1,0,0,0,1,0,0,5,20.0,78,13:03,10,3,0,0,,prossna01,20-21
Ivan Provorov,24,PHI,D,56,7,19,26,4,28,4.7,7,0,0,2,9,10,0,126,5.6,1400,25:00,106,56,0,0,,provoiv01,20-21
Jesse Puljujärvi,22,EDM,RW,55,15,10,25,6,16,3.0,13,2,0,0,8,2,0,115,13.0,832,15:08,20,101,0,3,0.0,puljuje01,20-21
Ryan Pulock,26,NYI,D,56,2,15,17,15,8,4.9,2,0,0,1,14,1,0,121,1.7,1257,22:27,106,97,0,0,,pulocry01,20-21
Mark Pysyk,29,DAL,D,36,3,1,4,6,20,1.7,3,0,0,0,1,0,0,51,5.9,422,11:43,16,36,0,0,,pysykma01,20-21
Alexander Radulov,34,DAL,RW,11,4,8,12,9,6,1.7,3,1,0,0,3,5,0,25,16.0,196,17:47,5,4,1,1,50.0,radulal01,20-21
Brogan Rafferty,25,VAN,D,1,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,1,0.0,14,13:58,1,1,0,0,,raffebr01,20-21
Michael Raffl,32,TOT,LW,44,4,7,11,-4,33,0.3,4,0,0,3,7,0,0,50,8.0,583,13:15,28,71,32,28,53.3,rafflmi01,20-21
Rickard Rakell,27,ANA,RW,52,9,19,28,-14,12,2.0,9,0,0,1,15,4,0,144,6.3,927,17:50,16,65,5,10,33.3,rakelri01,20-21
Mikko Rantanen,24,COL,RW,52,30,36,66,30,34,9.1,21,9,0,7,21,15,0,177,16.9,1036,19:55,20,26,32,32,50.0,rantami01,20-21
Victor Rask,27,MIN,C,54,10,13,23,1,2,2.0,9,1,0,1,8,5,0,53,18.9,780,14:27,10,21,218,262,45.4,raskvi01,20-21
Michael Rasmussen,21,DET,C,40,3,9,12,-5,26,0.5,3,0,0,1,7,2,0,62,4.8,592,14:48,28,72,134,168,44.4,rasmumi01,20-21
Jack Rathbone,21,VAN,D,8,1,2,3,1,0,0.6,1,0,0,0,1,1,0,17,5.9,124,15:30,8,9,0,0,,rathbja01,20-21
Kyle Rau,28,MIN,C,14,0,2,2,-1,9,-0.1,0,0,0,0,2,0,0,15,0.0,134,9:34,15,23,0,0,,rauky01,20-21
Ryan Reaves,34,VEG,RW,37,1,4,5,0,27,0.0,1,0,0,0,4,0,0,26,3.8,367,9:56,15,141,4,9,30.8,reavery01,20-21
Alec Regula,20,CHI,D,3,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,37,12:23,3,3,0,0,,regulal01,20-21
Mike Reilly,27,TOT,D,55,0,27,27,5,22,4.2,0,0,0,0,23,4,0,98,0.0,1060,19:17,43,70,0,0,,reillmi01,20-21
Sam Reinhart,25,BUF,C,54,25,15,40,-28,10,4.3,15,10,0,5,9,6,0,130,19.2,1055,19:32,27,15,126,150,45.7,reinhsa01,20-21
Sheldon Rempal,25,CAR,RW,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,25,8:18,3,0,0,1,0.0,rempash01,20-21
Dan Renouf,26,COL,D,18,0,3,3,-1,16,0.3,0,0,0,0,3,0,0,12,0.0,183,10:10,3,20,0,0,,renouda01,20-21
Tarmo Reunanen,22,NYR,D,4,0,1,1,1,0,0.2,0,0,0,0,1,0,0,5,0.0,53,13:17,5,4,0,0,,reunata01,20-21
Justin Richards,22,NYR,F,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0.0,10,10:11,1,2,0,0,,richaju01,20-21
Brad Richardson,35,NSH,C,17,1,3,4,0,4,0.2,1,0,0,1,3,0,0,18,5.6,208,12:16,9,14,76,72,51.4,richabr02,20-21
Tobias Rieder,28,BUF,C,44,5,2,7,-9,2,0.2,5,0,0,0,2,0,0,63,7.9,539,12:15,34,21,1,7,12.5,riedeto01,20-21
Morgan Rielly,26,TOR,D,55,5,30,35,11,14,5.4,4,1,0,1,18,11,1,101,5.0,1299,23:37,61,63,0,0,,riellmo01,20-21
Juuso Riikola,27,PIT,D,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,23,11:26,1,5,0,0,,riikoju01,20-21
Zac Rinaldo,30,CGY,C,4,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0.0,23,5:50,0,13,0,0,,rinalza01,20-21
Rasmus Ristolainen,26,BUF,D,49,4,14,18,-18,36,2.6,3,1,0,0,8,6,0,73,5.5,1092,22:17,68,193,0,0,,ristora01,20-21
Brett Ritchie,27,CGY,RW,32,4,4,8,-5,24,0.5,4,0,0,0,4,0,0,36,11.1,364,11:22,6,97,3,6,33.3,ritchbr01,20-21
Nick Ritchie,25,BOS,LW,56,15,11,26,-7,37,2.6,10,5,0,2,7,4,0,121,12.4,861,15:22,17,102,0,4,0.0,ritchni01,20-21
Jason Robertson,21,DAL,LW,51,17,28,45,13,16,5.6,16,1,0,3,23,5,0,127,13.4,861,16:53,13,28,5,2,71.4,roberja01,20-21
Nicholas Robertson,19,TOR,LW,6,0,1,1,1,0,0.0,0,0,0,0,1,0,0,9,0.0,57,9:26,2,3,0,0,,roberni01,20-21
Buddy Robinson,29,CGY,RW,9,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,64,7:08,0,14,1,2,33.3,robinbu01,20-21
Eric Robinson,25,CBJ,LW,56,8,10,18,6,4,1.8,7,0,1,2,10,0,0,75,10.7,694,12:24,16,94,3,3,50.0,robiner01,20-21
Evan Rodrigues,27,PIT,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06,10,21,54,74,42.2,rodriev01,20-21
Alexander Romanov,21,MTL,D,54,1,5,6,1,21,1.6,1,0,0,0,4,1,0,71,1.4,932,17:15,60,138,0,0,,romanal01,20-21
Kevin Rooney,27,NYR,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21,35,110,197,241,45.0,rooneke01,20-21
Jack Roslovic,24,CBJ,C,48,12,22,34,-11,14,3.0,8,4,0,1,16,6,0,85,14.1,811,16:54,22,34,232,361,39.1,rosloja01,20-21
Antoine Roussel,31,VAN,LW,35,1,3,4,4,37,0.1,1,0,0,0,2,0,1,28,3.6,403,11:30,18,63,2,2,50.0,roussan01,20-21
Carter Rowney,31,ANA,RW,19,0,6,6,-2,2,0.2,0,0,0,0,6,0,0,10,0.0,271,14:17,21,45,8,6,57.1,rowneca01,20-21
Matt Roy,25,LAK,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,19:15,67,61,0,0,,royma04,20-21
Nicolas Roy,23,VEG,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01,23,50,142,175,44.8,royni01,20-21
Chad Ruhwedel,30,PIT,D,17,0,2,2,3,14,0.5,0,0,0,0,2,0,0,16,0.0,250,14:42,13,32,0,0,,ruhwech01,20-21
Arttu Ruotsalainen,23,BUF,F,17,5,1,6,-9,8,0.5,5,0,0,0,1,0,0,28,17.9,238,13:59,4,16,4,6,40.0,ruotsar01,20-21
Kris Russell,33,EDM,D,35,0,9,9,0,8,1.6,0,0,0,0,9,0,0,41,0.0,644,18:24,75,41,0,0,,russekr01,20-21
Patrick Russell,28,EDM,RW,8,0,2,2,0,0,0.1,0,0,0,0,2,0,0,12,0.0,85,10:38,0,13,1,3,25.0,russepa01,20-21
Bryan Rust,28,PIT,RW,56,22,20,42,9,18,4.8,16,6,0,6,15,5,0,154,14.3,1105,19:43,30,62,3,3,50.0,rustbr01,20-21
Jan Rutta,30,TBL,D,35,0,8,8,12,22,2.3,0,0,0,0,6,0,2,46,0.0,561,16:02,32,30,0,0,,ruttaja02,20-21
Adam Ružička,21,CGY,C,3,0,1,1,2,4,0.1,0,0,0,0,1,0,0,3,0.0,32,10:45,0,1,14,15,48.3,ruzicad01,20-21
Bobby Ryan,33,DET,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19,17,31,5,11,31.3,ryanbo01,20-21
Derek Ryan,34,CGY,C,43,2,11,13,6,16,1.0,2,0,0,0,11,0,0,37,5.4,511,11:53,21,13,153,141,52.0,ryande01,20-21
Joakim Ryan,27,CAR,D,4,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,2,0.0,43,10:51,1,1,0,0,,ryanjo02,20-21
Drake Rymsha,22,LAK,C,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,,13,13:16,0,0,0,0,,rymshdr01,20-21
Brandon Saad,28,COL,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06,10,16,27,35,43.5,saadbr01,20-21
