Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,4,0.04,0.1,0.14,0.05,1.14,3,8,11,4,55,1,93,33,-6,50.4,61.0,-10.6,-0.4,2.6,2.2,1.0,johnsja02,17-18
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.4,0.7,-0.3,-0.1,0.0,-0.1,,rodewja01,17-18
C,5,0.16,0.29,0.45,0.17,1.23,5,9,14,5,22,4,13,0,5,11.3,11.6,-0.3,0.9,0.6,1.5,,rosloja01,17-18
LW,4,0.07,0.15,0.22,0.08,0.96,4,8,12,4,18,0,30,10,-2,22.8,24.7,-1.9,-0.1,0.7,0.6,,delarja01,17-18
C,2,0.05,0.05,0.1,0.04,0.9,2,2,4,2,7,0,20,9,-4,8.7,15.9,-7.1,-0.6,0.5,-0.1,1.0,josefja01,17-18
D,7,0.05,0.38,0.44,0.13,2.62,3,21,24,7,60,6,60,15,9,44.0,36.0,8.0,1.3,3.0,4.3,,troubja01,17-18
C,22,0.39,0.56,0.95,0.36,2.53,25,35,60,23,84,24,49,4,15,46.1,34.1,12.0,5.1,2.1,7.2,,schwaja01,17-18
LW,16,0.23,0.39,0.61,0.23,2.04,16,27,43,16,67,16,39,0,13,39.9,31.6,8.3,3.2,1.7,4.9,1.0,debruja01,17-18
D,4,0.06,0.17,0.23,0.08,1.0,3,8,11,4,43,0,31,5,17,33.1,30.4,2.7,0.5,2.4,2.9,,dotchja01,17-18
D,16,0.06,0.57,0.63,0.19,1.62,5,48,53,16,101,22,73,3,9,76.6,67.5,9.1,3.6,4.1,7.8,,gardija01,17-18
C,19,0.27,0.32,0.59,0.23,2.09,23,26,49,20,65,17,57,0,-9,60.0,53.9,6.1,3.4,1.1,4.4,,guentja01,17-18
D,4,0.06,0.17,0.23,0.08,1.0,3,9,12,4,33,1,51,8,-11,29.9,36.7,-6.8,0.3,1.9,2.2,,mccabja01,17-18
D,13,0.11,0.46,0.57,0.18,2.08,8,34,42,14,78,20,65,17,10,50.6,49.2,1.4,3.1,4.8,7.9,,muzzija01,17-18
RW,8,0.13,0.13,0.27,0.11,1.73,10,10,20,8,33,2,42,0,-11,31.0,38.2,-7.3,0.6,0.7,1.3,,virtaja01,17-18
D,5,0.08,0.2,0.28,0.1,2.04,4,10,14,5,44,8,35,0,2,34.0,35.6,-1.7,0.6,2.7,3.3,,chychja01,17-18
LW,15,0.22,0.3,0.52,0.2,2.43,17,23,40,16,60,12,53,11,6,46.4,47.2,-0.8,2.0,1.8,3.8,5.0,silfvja01,17-18
D,3,0.06,0.17,0.22,0.08,0.92,2,6,8,3,23,1,25,1,-2,23.5,22.1,1.5,0.3,1.1,1.5,,jerabja01,17-18
RW,28,0.24,0.79,1.04,0.34,2.78,21,66,87,29,118,48,60,0,10,55.3,49.9,5.5,6.1,2.0,8.1,5.0,voracja01,17-18
LW,11,0.18,0.19,0.37,0.15,1.82,13,14,27,11,39,3,35,0,2,37.4,32.2,5.2,1.5,1.0,2.6,,vranaja01,17-18
LW,19,0.35,0.27,0.62,0.27,2.85,26,19,45,19,78,25,64,0,-11,41.0,44.1,-3.2,3.8,0.8,4.6,3.0,nealja01,17-18
LW,25,0.44,0.22,0.67,0.3,3.06,37,18,55,25,88,39,48,0,1,49.5,37.6,12.0,6.0,1.2,7.2,3.0,vanrija01,17-18
LW,32,0.44,0.52,0.96,0.39,2.94,37,43,80,32,122,38,75,13,20,57.5,42.8,14.8,7.5,2.8,10.3,1.0,bennja01,17-18
LW,11,0.17,0.21,0.38,0.15,1.53,13,16,29,11,52,13,45,0,-5,33.1,41.8,-8.7,1.4,0.9,2.3,,mcginja01,17-18
D,6,0.07,0.18,0.25,0.09,1.19,5,12,17,6,51,3,54,12,7,46.8,40.9,5.9,0.9,2.9,3.8,,oleksja01,17-18
D,7,0.11,0.25,0.35,0.12,1.25,6,14,20,7,50,5,59,13,-1,40.7,44.6,-3.9,1.3,2.4,3.7,,ruttaja02,17-18
C/LW,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,3,0,-3,1.9,0.7,1.2,-0.1,-0.1,-0.2,,kuokkja01,17-18
LW,4,0.04,0.26,0.3,0.09,1.17,2,12,14,4,26,0,28,4,2,19.0,23.3,-4.2,0.1,0.8,0.8,,hanseja01,17-18
RW,1,0.1,0.0,0.1,0.05,0.4,1,0,1,1,2,0,2,0,0,1.6,2.0,-0.5,0.1,0.0,0.1,,bollja01,17-18
C,10,0.13,0.28,0.41,0.15,2.1,9,19,28,10,34,2,24,3,11,30.5,30.1,0.4,1.3,1.4,2.6,1.0,mccanja01,17-18
D,12,0.15,0.46,0.61,0.2,1.8,9,28,37,13,78,28,82,27,-6,52.9,39.3,13.6,2.9,2.6,5.4,1.0,spurgja01,17-18
RW,2,0.05,0.27,0.32,0.1,1.45,1,6,7,2,15,3,6,0,6,12.0,9.8,2.2,0.0,0.6,0.6,,jagrja01,17-18
LW,4,0.04,0.14,0.18,0.06,1.07,3,10,13,4,23,0,42,6,-12,25.9,37.9,-11.9,-0.5,0.2,-0.3,,chimeja01,17-18
D,7,0.09,0.2,0.29,0.1,1.38,6,14,20,7,59,5,75,16,-4,50.0,47.0,3.0,0.9,3.4,4.3,,demerja01,17-18
C,1,0.0,0.07,0.07,0.02,0.59,0,2,2,1,4,0,6,0,-2,6.8,7.9,-1.1,-0.4,0.2,-0.2,,dickija01,17-18
D,0,0.0,0.13,0.13,0.03,0.88,0,1,1,0,5,0,7,0,-2,4.4,5.3,-0.8,-0.1,0.1,0.1,,garrija01,17-18
RW,14,0.2,0.22,0.41,0.17,2.05,16,18,34,14,56,9,64,0,-17,42.0,41.8,0.2,1.8,1.1,2.9,2.0,pominja01,17-18
C,9,0.1,0.23,0.33,0.12,1.77,8,18,26,9,44,17,41,0,-12,33.6,28.6,5.0,0.7,0.8,1.5,3.0,spezzja01,17-18
LW,26,0.4,0.38,0.78,0.32,2.71,34,31,65,27,93,27,62,4,8,56.6,40.2,16.4,6.0,1.7,7.8,1.0,zuckeja01,17-18
RW/C,8,0.09,0.19,0.28,0.1,0.82,7,15,22,8,31,0,57,29,3,19.4,30.8,-11.4,0.2,1.2,1.4,,beaglja01,17-18
D,2,0.06,0.14,0.2,0.07,1.29,2,5,7,2,26,0,30,9,5,22.3,26.1,-3.8,0.0,2.0,2.1,,bouwmja01,17-18
D,0,0.0,0.07,0.07,0.02,0.5,0,1,1,0,6,0,11,1,-4,7.7,7.5,0.1,-0.2,0.2,0.0,,megnaja02,17-18
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0.5,-0.3,0.0,0.0,0.0,,megnaja01,17-18
C,12,0.18,0.19,0.37,0.15,1.88,14,15,29,12,49,6,78,19,-14,38.7,43.5,-4.8,0.8,0.9,1.7,,pageaje01,17-18
C,1,0.2,0.0,0.2,0.11,0.2,1,0,1,1,1,0,0,0,1,0.5,0.8,-0.3,0.1,0.1,0.2,,deaje01,17-18
C,9,0.48,0.33,0.81,0.35,3.15,13,9,22,10,35,14,21,3,4,14.4,14.0,0.3,2.2,0.8,3.0,1.0,carteje01,17-18
D,15,0.15,0.37,0.51,0.18,2.17,12,30,42,15,93,33,119,28,-30,63.1,56.9,6.1,3.3,2.2,5.5,,petryje01,17-18
C,20,0.29,0.3,0.6,0.24,3.38,25,25,50,20,63,15,75,0,-27,54.2,42.3,12.0,3.6,0.7,4.3,,skinnje01,17-18
W,13,0.18,0.3,0.47,0.18,1.35,13,22,35,13,53,18,59,8,-16,34.7,37.5,-2.8,1.9,0.7,2.6,4.0,brattje01,17-18
RW,13,0.18,0.28,0.46,0.18,1.13,13,20,33,13,48,0,73,15,-10,34.9,45.5,-10.6,1.8,0.9,2.7,,fastje01,17-18
RW,9,0.18,0.12,0.31,0.13,2.09,12,8,20,9,37,4,34,0,-1,36.5,36.9,-0.4,0.9,0.9,1.8,,puljuje01,17-18
C,0,0.0,0.1,0.1,0.03,1.1,0,1,1,0,3,0,4,0,-1,3.0,2.6,0.4,-0.1,0.1,-0.1,,obrieji01,17-18
RW,3,0.09,0.18,0.27,0.1,1.12,3,6,9,3,19,8,13,0,-2,10.0,11.5,-1.4,0.2,0.4,0.6,,hayesji01,17-18
LW,12,0.22,0.14,0.35,0.15,1.72,17,11,28,12,52,11,61,2,-18,40.8,49.0,-8.1,1.5,0.7,2.2,1.0,veseyji02,17-18
C,2,0.03,0.07,0.09,0.03,1.29,2,5,7,2,19,0,50,21,-11,21.7,25.4,-3.6,-1.3,0.6,-0.7,,nordsjo02,17-18
D,4,0.05,0.15,0.19,0.06,1.27,3,9,12,4,44,0,31,0,13,44.5,39.5,5.0,0.2,3.5,3.7,,ryanjo02,17-18
D,1,0.0,0.6,0.6,0.16,0.4,0,3,3,1,7,2,1,0,5,2.9,2.4,0.5,0.2,0.6,0.8,,hickejo01,17-18
C,23,0.27,0.54,0.8,0.29,2.73,23,44,67,25,100,37,66,3,0,57.8,48.5,9.3,4.5,2.0,6.4,3.0,paveljo01,17-18
C,13,0.28,0.49,0.77,0.28,1.6,13,23,36,13,58,29,38,0,-9,26.2,26.8,-0.6,2.5,0.7,3.3,,thornjo01,17-18
RW,11,0.15,0.22,0.37,0.14,1.62,12,17,29,11,52,18,44,12,3,29.4,27.7,1.7,1.4,1.1,2.5,,armiajo01,17-18
D,6,0.1,0.14,0.25,0.09,1.8,7,10,17,7,61,3,79,20,-1,49.7,52.1,-2.4,0.7,3.3,3.9,,edmunjo01,17-18
C,6,0.08,0.13,0.21,0.08,1.65,6,10,16,6,29,2,33,6,2,32.5,26.6,5.9,-0.4,1.1,0.6,,eriksjo02,17-18
D,0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,3,0,3,0,0,2.2,2.3,-0.1,-0.1,0.1,0.1,,hanlejo01,17-18
RW,5,0.1,0.13,0.23,0.09,0.77,5,7,12,5,19,1,24,4,-2,18.1,21.6,-3.5,0.0,0.7,0.7,,wardjo02,17-18
LW/C,6,0.05,0.16,0.21,0.07,1.08,4,13,17,6,26,1,78,24,-30,21.5,39.5,-18.0,-1.0,0.5,-0.5,,larssjo02,17-18
D,22,0.18,0.65,0.83,0.27,2.89,15,54,69,23,129,49,110,29,0,56.4,62.1,-5.7,6.0,3.9,9.8,,carlsjo01,17-18
D,2,0.07,0.11,0.18,0.07,2.18,2,3,5,2,21,4,30,2,-11,19.3,22.7,-3.3,0.1,0.2,0.4,,gilmojo01,17-18
C,5,0.09,0.19,0.28,0.1,1.19,4,9,13,5,18,1,27,6,-4,16.2,18.3,-2.1,0.3,0.4,0.8,,haydejo01,17-18
D,21,0.1,0.72,0.82,0.25,2.49,8,60,68,21,123,41,76,5,10,72.0,54.8,17.2,5.4,5.1,10.5,,klingjo01,17-18
D,7,0.09,0.14,0.22,0.09,1.74,7,11,18,7,69,2,81,18,3,59.7,61.9,-2.2,0.6,3.9,4.5,,moorejo01,17-18
C,0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,3,0,-3,0.7,1.5,-0.7,-0.1,-0.1,-0.2,,quennjo02,17-18
C,32,0.45,0.57,1.02,0.4,3.13,38,48,86,34,121,45,113,26,-12,56.6,62.6,-6.0,7.8,1.0,8.8,4.0,tavarjo01,17-18
D,6,0.1,0.21,0.31,0.11,2.43,6,12,18,7,55,4,78,19,-8,38.4,47.6,-9.2,1.0,1.3,2.3,,boychjo01,17-18
LW,29,0.3,0.75,1.05,0.36,2.84,25,61,86,30,109,34,73,0,2,60.0,49.3,10.7,6.7,2.1,8.7,1.0,gaudrjo01,17-18
D,3,0.08,0.08,0.15,0.06,1.13,4,4,8,3,32,0,48,17,1,26.9,31.0,-4.1,0.1,2.1,2.2,,oduyajo01,17-18
D,7,0.08,0.21,0.29,0.1,1.05,6,15,21,7,87,7,78,21,23,51.9,49.1,2.7,0.8,5.0,5.8,,brodijo01,17-18
LW,16,0.17,0.43,0.6,0.21,2.13,13,33,46,16,70,34,64,0,-28,43.5,46.1,-2.6,2.5,0.6,3.1,6.0,drouijo01,17-18
D,4,0.04,0.12,0.16,0.05,1.06,3,10,13,4,55,0,94,33,-7,50.2,59.0,-8.8,-0.3,3.2,2.8,,ericsjo01,17-18
C,26,0.33,0.51,0.84,0.31,2.49,28,42,70,27,104,32,74,0,-2,58.0,52.9,5.1,5.4,1.6,7.0,5.0,huberjo01,17-18
C,28,0.35,0.62,0.97,0.36,3.48,28,49,77,29,104,26,43,0,36,50.8,43.6,7.2,6.9,2.8,9.6,4.0,audymjo01,17-18
C,20,0.27,0.43,0.7,0.26,2.85,21,32,53,20,79,24,75,19,-1,59.7,49.8,9.9,3.3,1.7,5.0,2.0,toewsjo01,17-18
D,1,0.03,0.06,0.09,0.03,0.88,1,2,3,1,20,0,16,2,7,18.0,17.3,0.6,-0.3,1.6,1.4,,merrijo01,17-18
C,3,0.11,0.06,0.17,0.08,1.51,4,2,6,3,13,0,8,0,4,9.6,12.6,-3.0,0.1,0.6,0.7,1.0,brodzjo01,17-18
RW,12,0.21,0.27,0.48,0.19,1.95,14,18,32,13,54,13,33,0,10,44.0,33.5,10.4,1.9,1.6,3.5,2.0,donskjo01,17-18
RW,23,0.31,0.42,0.73,0.28,2.26,26,34,60,23,85,15,66,1,5,61.9,47.8,14.1,4.9,1.3,6.3,4.0,eberljo01,17-18
LW,0,0.0,0.17,0.17,0.05,0.67,0,1,1,0,2,0,2,0,0,1.8,1.4,0.3,-0.1,0.1,0.0,,greenjo02,17-18
LW,6,0.07,0.11,0.19,0.07,1.38,6,9,15,6,24,1,68,22,-24,34.3,34.4,-0.1,-1.0,0.6,-0.4,,martijo01,17-18
C,3,0.06,0.06,0.12,0.05,0.72,4,4,8,3,12,0,26,2,-13,15.9,23.5,-7.6,-0.6,0.5,-0.2,,nolanjo01,17-18
D,5,0.09,0.18,0.27,0.1,1.8,5,10,15,5,47,5,61,8,-11,44.4,43.5,0.9,0.7,1.7,2.4,,oestejo01,17-18
D,0,0.0,0.08,0.08,0.02,0.38,0,1,1,0,3,0,3,0,0,4.4,3.7,0.7,-0.1,0.3,0.3,,schmajo01,17-18
C,1,0.05,0.05,0.1,0.04,0.95,1,1,2,1,2,0,6,0,-4,5.2,7.3,-2.1,-0.1,0.0,-0.1,,schrojo01,17-18
C,17,0.24,0.34,0.58,0.22,2.03,20,27,47,18,83,25,82,21,-4,50.3,44.5,5.8,2.4,1.8,4.2,,staaljo01,17-18
RW,1,0.0,0.25,0.25,0.07,1.58,0,3,3,1,5,1,8,0,-4,5.5,4.3,1.1,-0.1,0.0,-0.1,,szwarjo01,17-18
C,8,0.12,0.19,0.3,0.11,1.48,8,13,21,8,33,5,38,0,-10,26.9,25.9,1.0,0.4,0.5,1.0,5.0,wealjo01,17-18
D,5,0.05,0.14,0.19,0.07,1.38,4,11,15,5,44,0,79,33,-2,47.7,46.1,1.6,0.2,3.2,3.4,,bennjo01,17-18
C,3,0.05,0.08,0.13,0.05,0.73,3,5,8,3,17,1,33,9,-8,16.5,20.0,-3.5,-0.7,0.4,-0.4,,lehtejo01,17-18
C,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,2,0,0,0,2,0.7,1.2,-0.4,-0.1,0.1,0.0,,blandjo01,17-18
D,6,0.11,0.18,0.29,0.11,1.48,6,10,16,6,35,7,38,6,-4,37.3,33.9,3.5,1.1,1.8,2.9,,morrojo02,17-18
RW,13,0.3,0.17,0.48,0.21,2.98,20,11,31,14,49,7,46,2,-1,43.9,43.0,1.0,1.9,1.2,3.1,0.0,anderjo05,17-18
RW,4,0.12,0.14,0.26,0.1,1.0,5,6,11,4,17,1,20,2,-2,13.1,17.3,-4.1,0.2,0.6,0.8,,archijo01,17-18
C,24,0.24,0.7,0.93,0.31,1.99,18,54,72,25,97,41,78,2,-20,47.4,58.1,-10.7,5.3,0.4,5.7,,bailejo01,17-18
D,1,0.0,0.06,0.06,0.02,0.44,0,2,2,1,12,0,20,4,-4,11.8,15.2,-3.4,-0.4,1.1,0.6,,gorgejo01,17-18
C,2,0.08,0.08,0.15,0.06,1.25,3,3,6,2,7,0,19,5,-7,13.4,12.4,1.0,-0.2,0.2,0.0,,joorijo01,17-18
LW,1,0.06,0.19,0.25,0.09,1.56,1,3,4,1,6,1,5,0,0,5.9,4.5,1.4,0.0,0.2,0.2,,leivojo01,17-18
D,12,0.09,0.38,0.46,0.15,1.46,7,30,37,12,78,0,65,22,34,58.5,58.0,0.5,2.5,6.1,8.6,1.0,mansojo01,17-18
D,9,0.09,0.23,0.32,0.11,1.26,7,19,26,9,77,1,81,20,15,61.5,52.2,9.3,1.3,4.3,5.6,,morrijo04,17-18
C/RW,4,0.09,0.45,0.55,0.17,0.82,2,10,12,4,15,2,20,0,-7,9.8,12.4,-2.6,0.6,0.0,0.6,,hosanjo01,17-18
LW,9,0.16,0.14,0.3,0.13,1.06,11,10,21,9,29,2,42,7,-7,25.5,32.0,-6.4,0.9,0.7,1.5,,khairju01,17-18
D,1,0.02,0.07,0.1,0.03,1.0,1,3,4,1,17,2,16,0,-1,19.4,16.5,3.0,-0.2,1.1,1.0,,honkaju01,17-18
C,6,0.08,0.2,0.28,0.1,1.22,5,12,17,6,27,7,25,7,2,23.1,22.7,0.5,0.3,0.9,1.2,,jokinju01,17-18
LW,13,0.17,0.29,0.47,0.17,1.47,13,22,35,13,57,19,65,16,-11,35.6,41.0,-5.5,1.4,1.1,2.5,0.0,abdelju01,17-18
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1,0.5,1.3,-0.9,0.0,0.0,-0.1,,augerju01,17-18
RW,2,0.25,0.08,0.33,0.16,1.58,3,1,4,2,5,0,7,0,-2,3.6,4.9,-1.2,0.3,0.1,0.5,,baileju01,17-18
D,10,0.06,0.35,0.41,0.12,1.42,5,28,33,10,70,0,86,23,7,56.1,64.1,-8.0,1.7,4.7,6.4,,braunju01,17-18
D,1,0.02,0.02,0.04,0.02,0.78,1,1,2,1,16,0,44,12,-16,19.5,25.7,-6.2,-0.6,0.7,0.1,,falkju01,17-18
D,10,0.11,0.3,0.41,0.14,2.78,8,23,31,11,84,27,88,5,-26,60.5,54.9,5.6,1.9,2.1,4.0,1.0,faulkju01,17-18
D,1,1.0,0.0,1.0,0.55,1.0,2,0,2,1,5,0,0,0,5,2.3,1.5,0.8,0.4,0.5,0.8,,hollju01,17-18
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.0,0.0,0.0,,kloosju01,17-18
D,8,0.06,0.37,0.43,0.13,1.73,4,23,27,8,88,21,46,1,22,52.6,46.9,5.7,1.6,4.2,5.9,,schulju01,17-18
RW,18,0.2,0.43,0.62,0.22,2.41,16,35,51,18,69,17,61,0,-9,47.9,46.0,1.9,3.0,1.4,4.4,2.0,williju01,17-18
RW,1,0.0,0.33,0.33,0.09,2.56,0,3,3,1,4,1,5,0,-2,6.8,4.3,2.6,-0.1,0.1,0.0,,yamamka01,17-18
LW,1,0.1,0.1,0.2,0.08,0.9,1,1,2,1,2,0,6,0,-4,2.5,3.8,-1.3,0.1,-0.1,0.0,,kossika01,17-18
D,4,0.01,0.13,0.15,0.04,1.02,1,11,12,4,53,0,94,34,-7,50.3,54.8,-4.5,-0.7,3.3,2.6,,alzneka01,17-18
RW,4,0.18,0.05,0.24,0.12,1.45,7,2,9,4,11,0,19,7,-1,15.2,13.5,1.7,0.5,0.4,0.9,1.0,kapanka01,17-18
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,2,0,-1,1.0,1.4,-0.4,0.0,0.0,-0.1,,loweke02,17-18
D,17,0.1,0.59,0.68,0.21,2.18,8,49,57,18,118,30,104,23,7,63.6,69.8,-6.2,4.0,4.7,8.7,,yandlke01,17-18
LW,0,0.0,0.2,0.2,0.05,2.2,0,1,1,0,5,4,2,0,-1,1.4,2.1,-0.6,-0.1,0.0,0.0,,agostke01,17-18
LW,1,0.25,0.25,0.5,0.21,1.75,1,1,2,1,2,0,4,0,-2,1.2,3.1,-1.9,0.2,0.0,0.2,,rycheke01,17-18
D,5,0.01,0.22,0.24,0.07,0.94,1,15,16,5,54,0,53,15,16,48.9,40.7,8.2,0.1,4.0,4.1,,milleke03,17-18
D,2,0.0,0.14,0.14,0.04,1.12,0,8,8,2,29,4,45,7,-13,34.2,41.1,-6.9,-0.5,1.2,0.7,,biekske01,17-18
D,9,0.15,0.14,0.29,0.12,1.4,11,10,21,9,46,0,48,5,3,36.1,43.9,-7.8,1.9,3.1,5.0,,connake01,17-18
LW,19,0.29,0.31,0.6,0.24,2.34,24,25,49,20,77,25,31,0,20,53.2,38.0,15.2,4.0,1.9,6.0,8.0,fialake01,17-18
D,1,0.0,0.19,0.19,0.05,1.25,0,3,3,1,7,1,9,0,-3,7.5,6.8,0.7,0.0,0.3,0.4,,graveke01,17-18
RW,19,0.33,0.25,0.58,0.25,2.26,26,19,45,19,62,11,70,20,1,47.7,50.1,-2.3,3.5,1.7,5.1,,hayeske01,17-18
RW,14,0.14,0.38,0.52,0.18,2.03,11,29,40,14,68,27,48,0,-6,42.2,36.0,6.2,2.1,1.1,3.2,3.0,labanke01,17-18
C,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.3,0.0,0.0,0.0,,rooneke01,17-18
C,4,0.24,0.04,0.28,0.14,1.04,6,1,7,4,14,3,8,0,3,9.6,12.6,-3.0,0.4,0.5,0.9,,royke01,17-18
D,8,0.11,0.39,0.5,0.17,2.04,5,18,23,8,49,19,45,1,-14,31.4,33.8,-2.4,1.7,1.0,2.8,3.0,shattke01,17-18
D,2,0.03,0.12,0.15,0.05,1.3,1,4,5,2,18,0,27,3,-6,19.5,22.4,-2.9,-0.1,0.8,0.8,,dahlbkl01,17-18
D,0,0.0,0.0,0.0,0.0,0.63,0,0,0,0,4,0,8,1,-3,6.2,6.9,-0.7,-0.2,0.2,-0.1,,holzeko01,17-18
D,16,0.11,0.53,0.65,0.2,2.81,9,42,51,16,126,46,109,19,-9,73.9,60.8,13.2,3.7,3.4,7.1,1.0,letankr01,17-18
D,7,0.05,0.22,0.27,0.09,1.15,4,17,21,7,55,2,88,27,-7,54.2,58.2,-4.0,0.7,2.4,3.1,,russekr01,17-18
RW,3,0.13,0.21,0.33,0.12,2.04,3,5,8,3,18,14,11,0,-8,6.1,8.4,-2.4,0.2,0.1,0.3,2.0,verstkr01,17-18
D,1,0.03,0.09,0.12,0.04,0.56,1,3,4,1,11,1,14,0,-4,12.5,16.4,-3.9,0.0,0.7,0.7,,macdeku01,17-18
C,12,0.12,0.28,0.41,0.14,1.4,10,23,33,12,44,0,53,22,13,35.3,34.6,0.8,1.3,1.9,3.2,,brodzky01,17-18
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2,0,-1,0.6,1.4,-0.8,0.0,0.0,-0.1,,capobky01,17-18
LW,4,0.12,0.08,0.2,0.09,1.62,6,4,10,4,13,0,17,0,-4,19.1,16.8,2.3,0.2,0.5,0.7,,cliffky01,17-18
LW,24,0.41,0.34,0.75,0.31,2.53,32,26,58,25,83,25,49,0,8,46.3,42.4,3.9,5.4,1.6,7.0,,connoky01,17-18
C,0,0.0,0.0,0.0,0.0,0.56,0,0,0,0,0,0,4,0,-4,2.5,1.5,0.9,-0.2,0.0,-0.3,,criscky01,17-18
RW,16,0.2,0.38,0.58,0.21,2.12,15,29,44,16,69,33,72,1,-34,31.4,40.6,-9.2,2.5,0.6,3.1,,okposky01,17-18
RW,19,0.39,0.32,0.71,0.31,2.92,25,20,45,19,71,31,42,2,-1,33.9,37.1,-3.3,4.2,1.2,5.4,4.0,palmiky01,17-18
D,1,0.0,0.17,0.17,0.05,0.61,0,3,3,1,8,0,17,5,-4,6.7,10.2,-3.5,0.0,0.2,0.2,,quincky01,17-18
C,0,0.0,0.33,0.33,0.09,1.33,0,1,1,0,1,0,1,0,0,1.3,1.0,0.3,0.0,0.0,0.0,,rauky01,17-18
C,18,0.21,0.46,0.67,0.24,1.91,16,35,51,18,83,28,36,0,19,54.4,43.3,11.1,3.4,2.0,5.4,,turriky01,17-18
C,3,0.06,0.11,0.17,0.06,1.06,3,6,9,3,20,2,22,5,1,20.5,16.8,3.7,-0.3,0.7,0.3,,boumala01,17-18
C,1,0.5,0.0,0.5,0.27,1.5,1,0,1,1,1,0,0,0,1,0.4,0.5,-0.2,0.2,0.0,0.2,,ferrala01,17-18
C,15,0.22,0.25,0.47,0.19,1.99,18,20,38,15,56,10,66,14,-6,37.4,43.8,-6.4,2.3,1.1,3.4,,ellerla01,17-18
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1,0.5,0.6,-0.1,0.0,0.0,-0.1,,dauphla01,17-18
LW,1,0.09,0.0,0.09,0.05,1.18,1,0,1,1,2,0,9,1,-6,3.7,4.3,-0.6,-0.1,-0.1,-0.2,,crousla01,17-18
RW,3,0.08,0.16,0.24,0.09,1.11,3,6,9,3,12,1,21,2,-8,16.4,14.3,2.1,-0.1,0.3,0.2,,stemple01,17-18
C,7,0.09,0.16,0.26,0.1,1.54,7,12,19,7,42,7,52,17,0,36.4,38.9,-2.6,-0.6,1.1,0.6,,komarle01,17-18
C,26,0.32,0.58,0.9,0.33,2.49,26,46,72,27,91,16,94,11,-7,62.2,50.2,12.0,5.6,1.3,6.9,3.0,draisle01,17-18
C,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,0,0,0.3,1.0,-0.7,-0.1,0.0,0.0,,obrieli01,17-18
C,1,0.14,0.14,0.29,0.12,0.71,1,1,2,1,4,0,4,1,1,2.2,5.0,-2.7,0.1,0.1,0.2,,anderli01,17-18
C,0,0.0,0.25,0.25,0.07,1.0,0,1,1,0,2,0,2,0,0,1.6,1.3,0.4,0.0,0.0,0.0,,brownlo01,17-18
C,25,0.44,0.35,0.78,0.32,2.62,35,27,62,26,87,30,73,14,-2,44.3,42.4,1.9,5.6,1.7,7.3,3.0,coutulo01,17-18
RW,5,0.06,0.14,0.19,0.07,1.46,4,10,14,5,22,0,44,16,-6,25.2,28.5,-3.3,-0.5,0.8,0.3,,shawlo01,17-18
LW,9,0.2,0.26,0.46,0.18,2.02,10,13,23,9,36,9,41,15,0,24.5,25.7,-1.3,1.1,1.0,2.2,,erikslo01,17-18
D,1,0.0,2.0,2.0,0.54,0.0,0,2,2,1,2,0,1,0,1,1.0,0.4,0.6,0.2,0.1,0.3,,belpelo01,17-18
D,4,0.07,0.4,0.47,0.15,0.87,2,12,14,4,30,1,30,8,8,21.4,24.5,-3.1,0.9,1.8,2.7,,sbisalu01,17-18
C,1,0.09,0.0,0.09,0.05,1.45,1,0,1,1,2,0,6,0,-4,4.8,3.8,1.0,-0.1,0.0,-0.1,,wallmlu01,17-18
C,3,0.08,0.08,0.15,0.06,0.94,4,4,8,3,17,0,27,7,-3,17.4,16.8,0.6,-0.1,0.4,0.3,,sedlalu01,17-18
C,8,0.16,0.12,0.28,0.12,1.28,11,8,19,8,23,1,60,24,-14,22.6,28.8,-6.2,0.5,0.6,1.1,,glendlu01,17-18
C,2,0.11,0.11,0.21,0.08,1.68,2,2,4,2,5,0,9,1,-3,6.4,8.6,-2.2,-0.1,0.1,0.1,,kuninlu01,17-18
D,2,0.02,0.09,0.11,0.03,0.92,1,6,7,2,25,0,56,19,-12,30.0,38.0,-8.0,-0.5,1.7,1.3,,schenlu01,17-18
