Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,2,0.0,0.21,0.21,0.06,1.53,0,7,7,2,15,1,34,4,-16.0,18.2,24.1,-5.9,0.0,0.1,0.1,,dineeca01,21-22
D,14,0.12,0.43,0.55,0.18,1.63,9,31,40,13,95,25,108,29,-9.0,61.9,57.9,4.0,2.6,4.0,6.6,,fowleca01,21-22
C,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0.0,0.4,0.7,-0.3,0.0,0.0,0.0,,hillica01,21-22
D,4,0.1,0.23,0.33,0.12,1.1,3,7,10,4,25,6,36,3,-14.0,18.1,21.6,-3.6,0.6,0.3,0.8,,yorkca01,21-22
D,1,0.0,0.67,0.67,0.18,1.33,0,2,2,1,2,0,0,0,2.0,1.8,1.0,0.8,0.1,0.2,0.4,,dahlsca01,21-22
RW,7,0.17,0.11,0.28,0.12,1.54,9,6,15,7,20,0,16,0,4.0,19.9,22.7,-2.8,0.7,0.9,1.6,,grundca01,21-22
LW,5,0.06,0.21,0.26,0.09,1.34,3,10,13,4,28,0,29,11,10.0,27.1,24.7,2.3,-0.4,1.2,0.8,,hagelca01,21-22
RW,1,0.08,0.15,0.23,0.08,1.0,1,2,3,1,3,0,3,0,0.0,3.8,4.8,-1.1,0.1,0.1,0.2,,meyerca01,21-22
D,8,0.16,0.17,0.33,0.13,1.52,10,10,20,8,57,5,59,14,7.0,40.2,35.7,4.5,1.6,3.1,4.7,,soucyca01,21-22
RW,3,0.15,0.08,0.23,0.1,0.58,4,2,6,3,12,0,18,2,-4.0,6.7,9.5,-2.8,0.2,0.2,0.4,,rowneca01,21-22
C,21,0.31,0.4,0.71,0.27,2.14,23,29,52,20,77,6,50,3,24.0,67.2,45.8,21.4,4.1,1.7,5.8,,verhaca01,21-22
C,7,0.14,0.08,0.22,0.1,1.23,10,6,16,7,28,0,44,14,-3.0,23.6,35.6,-11.9,-0.3,1.3,1.0,,cizikca01,21-22
D,2,0.0,0.17,0.17,0.05,1.14,0,6,6,2,20,0,44,5,-19.0,21.9,25.5,-3.6,-0.2,0.1,-0.1,,fitzgca01,21-22
C,7,0.15,0.33,0.48,0.17,1.98,6,12,18,7,32,12,37,3,-14.0,20.4,22.8,-2.4,0.7,0.3,1.0,2.0,mitteca01,21-22
C,1,0.0,0.08,0.08,0.02,0.67,0,2,2,1,3,0,21,12,-6.0,6.4,6.1,0.3,-0.4,0.0,-0.4,,paquece01,21-22
D,5,0.05,0.12,0.17,0.06,1.05,4,9,13,5,48,0,59,13,2.0,51.5,40.0,11.5,0.1,2.6,2.8,,ruhwech01,21-22
C,23,0.27,0.54,0.81,0.3,1.58,20,41,61,22,100,22,89,16,5.0,61.2,48.8,12.3,4.1,1.8,5.9,4.0,stephch02,21-22
C/RW,16,0.2,0.34,0.54,0.2,1.6,15,27,42,16,73,17,78,16,-6.0,51.1,41.3,9.8,1.8,1.6,3.4,2.0,coylech01,21-22
D,18,0.13,0.59,0.72,0.23,2.13,10,44,54,17,127,36,77,17,31.0,81.1,51.5,29.6,4.0,6.8,10.8,1.0,mcavoch01,21-22
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,0.5,0.1,0.3,0.0,0.0,-0.1,,deleoch01,21-22
C,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,1,0,1,0,0.0,0.9,0.8,0.1,-0.1,0.0,0.0,,pearsch01,21-22
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4,0,2,0,2.0,,,0.1,-0.1,0.2,0.1,,priskch01,21-22
LW,35,0.64,0.31,0.95,0.43,3.19,51,24,75,34,118,52,62,15,19.0,48.6,44.8,3.8,8.1,2.6,10.8,2.0,kreidch01,21-22
D,9,0.07,0.27,0.34,0.11,1.07,6,21,27,9,85,0,78,28,35.0,62.3,51.2,11.2,1.2,5.7,6.9,,tanevch01,21-22
C,7,0.09,0.17,0.26,0.09,1.03,6,11,17,6,31,8,36,1,-12.0,29.1,32.4,-3.3,-0.1,0.7,0.7,,tiernch01,21-22
C,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0,-1.0,0.3,0.6,-0.3,0.0,0.0,-0.1,,wagnech01,21-22
D,8,0.06,0.36,0.42,0.13,1.19,4,22,26,8,49,20,54,0,-25.0,30.6,33.4,-2.8,1.8,0.1,1.9,,widemch01,21-22
C,12,0.2,0.39,0.59,0.21,1.55,11,21,32,12,52,15,65,9,-19.0,28.4,35.6,-7.2,1.6,0.5,2.0,1.0,dvorach01,21-22
RW,4,0.09,0.09,0.19,0.08,1.43,5,5,10,4,14,2,32,5,-15.0,19.9,28.5,-8.6,-0.5,0.3,-0.2,,fischch01,21-22
D,0,0.0,0.0,0.0,0.0,0.82,0,0,0,0,2,0,6,0,-4.0,4.7,4.2,0.6,-0.1,0.0,-0.2,,jarosch01,21-22
D,1,0.11,0.11,0.22,0.09,0.56,1,1,2,1,4,0,6,1,-1.0,4.7,5.7,-1.0,0.1,0.2,0.4,,wolanch01,21-22
C,0,0.0,0.11,0.11,0.03,0.89,0,1,1,0,1,0,4,0,-3.0,2.2,3.9,-1.7,-0.1,0.0,-0.1,,bishocl01,21-22
C/LW,23,0.28,0.59,0.87,0.31,2.73,20,42,62,22,90,31,76,12,-5.0,53.4,40.7,12.8,4.4,1.5,5.9,,giroucl01,21-22
C,25,0.42,0.52,0.94,0.37,2.64,27,33,60,24,86,18,74,9,3.0,41.4,51.3,-9.9,5.0,1.7,6.7,5.0,kellecl01,21-22
D,9,0.06,0.29,0.36,0.11,1.31,5,22,27,9,74,0,89,23,8.0,64.6,58.9,5.7,1.2,3.6,4.7,,cecico01,21-22
C,4,0.06,0.12,0.17,0.06,1.07,4,8,12,4,25,2,52,14,-15.0,24.9,35.4,-10.5,-1.0,0.7,-0.4,,eakinco01,21-22
C,0,0.0,0.13,0.13,0.03,1.13,0,1,1,0,2,1,1,0,0.0,3.8,3.8,0.0,-0.2,0.1,-0.1,,glassco01,21-22
RW,18,0.34,0.3,0.64,0.27,2.81,22,19,41,17,65,17,72,0,-24.0,38.6,48.3,-9.7,3.3,0.5,3.7,3.0,caufico01,21-22
C,2,0.11,0.28,0.39,0.14,1.17,2,5,7,2,8,1,6,0,1.0,10.0,9.4,0.5,0.2,0.3,0.5,,perfeco01,21-22
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,-0.7,0.0,0.0,0.0,,reinhco01,21-22
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0,-4.0,1.6,2.2,-0.6,-0.1,-0.1,-0.2,,schwico01,21-22
C,13,0.2,0.19,0.39,0.16,1.87,15,14,29,12,43,4,68,7,-22.0,37.8,48.1,-10.3,1.5,0.3,1.8,,sillico01,21-22
F,0,0.0,0.0,0.0,0.0,0.38,0,0,0,0,1,0,5,1,-3.0,2.5,3.0,-0.5,-0.2,0.0,-0.2,,smithco02,21-22
C,8,0.17,0.17,0.34,0.14,1.33,10,10,20,8,30,2,36,8,0.0,22.5,22.2,0.3,0.9,0.9,1.8,,blackco01,21-22
D,4,0.05,0.32,0.37,0.12,1.26,2,11,13,4,40,8,37,3,-2.0,20.9,25.5,-4.5,0.7,1.6,2.2,,milleco02,21-22
C,4,0.13,0.29,0.42,0.15,1.96,3,7,10,4,20,11,20,0,-11.0,11.2,12.2,-1.0,0.2,0.1,0.3,,whiteco02,21-22
D,11,0.08,0.36,0.44,0.14,1.69,6,28,34,11,108,5,103,16,16.0,70.1,75.7,-5.6,1.6,4.4,5.9,,parayco01,21-22
C/RW,2,0.06,0.09,0.14,0.05,1.09,2,3,5,2,10,0,26,10,-6.0,9.1,11.3,-2.3,-0.2,0.1,-0.1,,scevico01,21-22
C,9,0.09,0.27,0.35,0.12,1.1,7,20,27,9,46,5,71,32,2.0,34.8,40.6,-5.9,-0.2,1.5,1.3,,sissoco01,21-22
D,1,0.0,0.15,0.15,0.04,0.67,0,4,4,1,17,0,17,2,2.0,15.7,14.9,0.9,-0.1,0.9,0.9,,whiteco03,21-22
RW,13,0.16,0.45,0.61,0.21,1.89,10,28,38,13,58,11,82,20,-15.0,42.6,42.8,-0.2,1.2,1.2,2.4,,brownco02,21-22
F,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,1,0,10,2,-7.0,4.2,5.4,-1.3,-0.4,-0.1,-0.5,,bunnaco01,21-22
D,3,0.03,0.13,0.17,0.05,1.33,2,8,10,3,35,0,45,8,-2.0,37.4,28.3,9.1,0.0,2.1,2.1,,cliftco01,21-22
C,2,0.06,0.11,0.17,0.06,1.26,2,4,6,2,11,1,15,1,-4.0,11.2,9.3,1.9,-0.2,0.1,-0.1,,dewarco01,21-22
D,0,0.0,0.33,0.33,0.09,1.33,0,1,1,0,1,0,2,0,-1.0,1.6,1.3,0.4,0.0,0.0,0.0,,mackeco01,21-22
C,45,0.55,0.99,1.54,0.56,3.93,43,75,118,44,151,53,71,1,28.0,84.2,62.1,22.2,11.1,2.8,14.0,2.0,mcdavco01,21-22
C,7,0.13,0.13,0.26,0.11,1.54,9,9,18,7,27,0,30,0,-3.0,33.9,27.0,6.8,0.7,0.7,1.3,,mcmicco01,21-22
D,4,0.07,0.11,0.18,0.07,1.25,4,6,10,4,43,0,73,16,-14.0,35.0,44.8,-9.9,-0.2,2.2,2.0,,murphco02,21-22
RW,19,0.25,0.43,0.68,0.25,2.64,18,31,49,18,72,6,49,0,18.0,54.1,46.7,7.3,3.4,2.1,5.6,4.0,garlaco01,21-22
LW,17,0.27,0.34,0.61,0.24,1.82,18,23,41,16,58,13,48,1,-2.0,39.3,40.2,-0.9,3.1,1.1,4.2,,shearco01,21-22
D,0,0.0,0.0,0.0,0.0,0.83,0,0,0,0,3,0,14,5,-6.0,3.5,4.5,-1.0,-0.1,-0.2,-0.3,,timmico01,21-22
C,0,0.0,1.0,1.0,0.27,1.0,0,1,1,0,1,0,1,0,0.0,0.4,0.1,0.2,0.1,0.0,0.1,,marodco01,21-22
RW,16,0.23,0.26,0.49,0.19,1.87,18,20,38,15,64,18,37,0,9.0,44.5,33.1,11.4,2.6,1.5,4.1,3.0,perryco01,21-22
D,2,0.08,0.17,0.25,0.09,1.25,2,4,6,2,11,1,17,2,-5.0,14.7,20.6,-5.9,0.3,0.4,0.7,,schueco01,21-22
C,14,0.22,0.27,0.49,0.19,2.53,15,19,34,13,55,10,43,0,2.0,44.8,33.9,10.9,2.0,1.4,3.4,1.0,smithcr01,21-22
C/RW,6,0.11,0.11,0.23,0.09,1.36,8,8,16,7,24,0,38,12,-2.0,28.5,23.4,5.1,0.0,1.0,1.0,,lazarcu01,21-22
C,3,0.1,0.17,0.27,0.1,1.03,3,5,8,3,15,0,9,0,6.0,12.8,7.4,5.4,0.3,0.5,0.8,,joshuda01,21-22
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,3,0,1,0,2.0,1.3,1.1,0.2,0.0,0.2,0.1,,mermida01,21-22
D,15,0.14,0.44,0.58,0.19,1.98,11,33,44,15,90,20,106,22,-14.0,64.6,59.2,5.4,3.2,3.1,6.3,2.0,severda01,21-22
D,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,3,0,5,0,-2.0,2.0,2.9,-0.9,-0.1,0.0,-0.1,,renouda01,21-22
RW,9,0.22,0.1,0.32,0.15,2.43,14,6,20,9,35,4,31,0,0.0,33.1,33.4,-0.3,1.0,0.9,2.0,,spronda01,21-22
D/RW,0,0.0,0.09,0.09,0.02,1.36,0,1,1,0,5,0,5,0,0.0,4.9,5.0,-0.1,0.0,0.2,0.2,,miromda01,21-22
D,3,0.0,0.19,0.19,0.05,0.97,0,10,10,3,38,0,62,16,-8.0,34.9,48.7,-13.7,-0.3,1.8,1.5,,dekeyda01,21-22
C,0,0.0,0.2,0.2,0.05,0.4,0,1,1,0,1,0,2,0,-1.0,1.1,2.7,-1.6,0.0,0.0,0.0,,oregada01,21-22
D,7,0.05,0.32,0.36,0.11,1.33,3,20,23,7,65,0,64,12,13.0,49.3,48.1,1.2,1.0,3.5,4.5,,fabbrda01,21-22
C/LW,14,0.24,0.2,0.43,0.18,1.82,17,14,31,13,50,4,40,0,6.0,42.0,35.0,7.0,2.2,1.3,3.5,,heineda01,21-22
D,12,0.13,0.37,0.49,0.17,2.86,9,25,34,12,102,14,97,27,18.0,73.2,64.7,8.5,2.0,4.6,6.6,,nurseda01,21-22
C/LW,6,0.1,0.12,0.22,0.09,1.37,7,8,15,6,22,0,40,13,-5.0,22.0,24.1,-2.2,0.1,0.4,0.6,,helmda01,21-22
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,2,0,1,0,1.0,1.5,1.5,0.0,-0.1,0.2,0.1,,raddyda01,21-22
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,gustada01,21-22
C,10,0.13,0.18,0.32,0.12,1.24,11,14,25,10,54,1,65,24,12.0,41.8,38.6,3.2,0.1,1.6,1.6,,kampfda01,21-22
RW,31,0.56,0.51,1.07,0.44,4.33,39,35,74,31,110,41,58,2,13.0,55.1,38.6,16.5,7.5,2.2,9.7,2.0,pastrda01,21-22
LW,22,0.4,0.45,0.85,0.33,2.64,26,29,55,22,79,35,36,0,8.0,40.3,36.9,3.4,4.8,1.4,6.2,2.0,perroda01,21-22
D,5,0.05,0.23,0.27,0.09,1.06,3,13,16,5,46,0,98,30,-22.0,41.0,59.6,-18.6,0.4,1.0,1.3,,savarda01,21-22
C,16,0.21,0.3,0.51,0.2,1.88,16,24,40,15,77,13,91,2,-25.0,53.1,55.1,-2.0,1.9,0.6,2.6,2.0,merceda01,21-22
D,4,0.07,0.2,0.27,0.09,1.0,3,8,11,4,33,0,39,4,-2.0,24.0,35.9,-11.9,0.5,1.1,1.6,,kukande01,21-22
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1.0,1.1,0.4,0.7,0.0,0.1,0.1,,chishde01,21-22
RW,11,0.15,0.27,0.42,0.15,1.97,11,19,30,11,48,12,34,0,2.0,33.7,43.8,-10.1,1.1,1.5,2.6,,guriade01,21-22
D,1,0.0,0.27,0.27,0.07,1.0,0,3,3,1,10,0,13,0,-3.0,6.3,8.5,-2.2,0.1,0.2,0.2,,cholode01,21-22
D,5,0.05,0.13,0.18,0.06,0.84,4,9,13,5,51,0,78,29,2.0,45.7,40.4,5.3,0.0,3.4,3.4,,forbode01,21-22
C,12,0.21,0.2,0.41,0.17,1.65,15,13,28,12,36,3,71,22,-16.0,31.2,34.6,-3.4,1.4,0.8,2.2,,grantde01,21-22
C,9,0.13,0.16,0.29,0.11,0.96,10,11,21,8,34,0,61,23,-4.0,27.9,27.6,0.3,0.7,0.7,1.4,,ryande01,21-22
C,7,0.16,0.17,0.33,0.13,1.66,9,9,18,7,25,0,27,2,0.0,27.1,21.6,5.5,0.9,0.7,1.6,,stepade01,21-22
C,7,0.17,0.24,0.41,0.16,1.35,8,10,18,7,28,3,21,0,4.0,20.0,19.4,0.6,1.0,0.9,1.9,,brassde01,21-22
D,1,0.0,0.36,0.36,0.1,0.73,0,4,4,1,10,0,4,0,6.0,6.5,7.3,-0.9,0.2,0.8,1.0,,poulide01,21-22
C,4,0.1,0.12,0.22,0.09,0.73,5,6,11,4,17,0,33,12,-4.0,14.1,19.1,-5.0,0.2,0.3,0.6,0.0,shorede01,21-22
D,19,0.2,0.67,0.86,0.28,2.39,13,42,55,19,123,18,77,24,52.0,64.5,52.2,12.3,4.7,6.6,11.2,,toewsde01,21-22
C,14,0.23,0.18,0.41,0.17,1.81,17,13,30,13,50,8,47,6,1.0,41.4,35.1,6.2,2.0,1.0,3.1,,dubedi01,21-22
D,0,0.0,0.0,0.0,0.0,0.44,0,0,0,0,3,0,4,0,-1.0,3.4,4.4,-1.0,-0.1,0.2,0.1,,heathdi01,21-22
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2.0,0.4,0.8,-0.4,0.0,-0.1,-0.1,,samordm01,21-22
RW,0,0.0,0.08,0.08,0.02,1.92,0,1,1,0,4,0,10,0,-6.0,5.7,5.5,0.2,-0.4,0.0,-0.4,,jaskidm01,21-22
D,8,0.09,0.21,0.3,0.11,0.93,7,16,23,8,69,0,66,20,23.0,53.2,45.7,7.5,1.2,3.5,4.7,,kulikdm01,21-22
D,13,0.16,0.3,0.46,0.17,1.67,12,22,34,13,88,4,65,6,25.0,60.6,53.8,6.7,2.7,5.0,7.7,,orlovdm01,21-22
C,6,0.09,0.09,0.18,0.07,0.57,7,7,14,6,20,1,36,18,1.0,15.8,20.7,-4.9,0.2,0.8,1.0,,tonindo01,21-22
LW,13,0.19,0.22,0.41,0.16,2.06,15,16,31,13,48,14,50,0,-16.0,36.3,42.9,-6.6,1.3,1.0,2.3,1.0,kubaldo01,21-22
C,4,0.04,0.14,0.18,0.06,1.22,3,10,13,4,28,1,27,0,0.0,29.8,27.1,2.7,-0.5,0.9,0.3,,simondo01,21-22
D,11,0.15,0.34,0.48,0.17,3.18,9,20,29,10,80,12,90,3,-19.0,51.7,49.7,2.0,2.2,1.5,3.6,2.0,hamildo01,21-22
C,17,0.37,0.59,0.96,0.36,2.39,16,26,42,16,64,25,35,0,4.0,32.5,33.8,-1.3,3.6,1.3,4.9,2.0,bathedr01,21-22
LW,2,0.11,0.17,0.28,0.11,1.28,2,3,5,2,10,1,18,5,-4.0,5.4,10.4,-5.1,0.0,0.2,0.2,,caggidr01,21-22
D,11,0.18,0.62,0.79,0.27,2.54,7,23,30,10,59,14,58,17,4.0,37.6,28.4,9.2,2.5,2.5,5.1,,doughdr01,21-22
F,2,0.14,0.09,0.23,0.1,1.82,3,2,5,2,8,0,9,0,-1.0,10.9,6.3,4.6,0.1,0.2,0.3,,oconndr01,21-22
LW,6,0.08,0.14,0.22,0.08,1.24,6,10,16,6,30,0,40,0,-10.0,32.0,33.3,-1.4,-0.4,0.8,0.4,1.0,huntdr01,21-22
D,6,0.02,0.31,0.33,0.09,1.23,1,19,20,6,61,3,57,14,15.0,45.8,47.9,-2.1,0.6,3.4,4.0,,keithdu01,21-22
RW,10,0.14,0.3,0.44,0.16,2.28,9,18,27,10,45,14,34,0,-3.0,32.3,35.4,-3.1,1.0,1.1,2.1,,browndu01,21-22
D,4,0.05,0.17,0.22,0.07,1.83,3,9,12,4,32,5,33,1,-5.0,33.4,31.4,1.9,0.5,1.3,1.8,,coghldy01,21-22
C,14,0.16,0.32,0.48,0.18,2.03,13,24,37,14,67,24,68,6,-19.0,38.5,45.6,-7.2,1.5,0.9,2.4,1.0,cozendy01,21-22
D,4,0.01,0.16,0.17,0.05,1.03,1,11,12,4,52,0,73,31,10.0,50.5,49.0,1.4,-0.4,3.5,3.1,,demeldy01,21-22
C,3,0.05,0.06,0.11,0.04,0.92,3,4,7,3,24,0,36,14,2.0,18.0,28.3,-10.4,-1.2,1.1,0.0,,gambrdy01,21-22
C,27,0.44,0.54,0.97,0.38,2.99,30,36,66,26,99,24,99,6,-18.0,57.3,56.2,1.1,5.8,1.0,6.8,3.0,larkidy01,21-22
D,1,0.0,0.33,0.33,0.09,0.93,0,5,5,1,11,0,9,1,3.0,9.8,10.0,-0.2,0.2,0.7,0.9,,sambedy01,21-22
C,0,0.0,0.2,0.2,0.05,0.6,0,1,1,0,2,0,2,0,0.0,1.5,1.2,0.2,0.0,0.0,0.0,,sikurdy01,21-22
C,19,0.32,0.38,0.7,0.27,1.83,21,25,46,18,74,24,56,0,-6.0,43.2,41.8,1.4,3.3,1.5,4.7,1.0,stromdy01,21-22
D,4,0.06,0.12,0.18,0.06,1.13,4,8,12,4,45,0,98,31,-22.0,38.0,63.2,-25.1,-0.2,1.7,1.5,,mayody01,21-22
RW,9,0.15,0.16,0.31,0.12,2.01,11,11,22,9,51,17,41,0,-7.0,32.4,34.7,-2.4,0.4,0.9,1.3,1.0,tolvaee01,21-22
C,9,0.12,0.22,0.33,0.12,1.08,9,16,25,9,41,2,53,15,1.0,40.7,33.1,7.6,0.4,0.7,1.2,1.0,luostee01,21-22
F,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,8,0,-6.0,3.2,3.6,-0.4,-0.2,-0.1,-0.3,,sokoleg01,21-22
C,34,0.51,0.49,1.0,0.41,2.87,41,38,79,33,149,38,70,20,61.0,68.7,44.2,24.4,7.5,3.9,11.4,1.0,lindhel01,21-22
C,27,0.4,0.45,0.85,0.34,2.4,31,34,65,26,104,45,60,3,1.0,50.1,50.8,-0.8,5.6,1.8,7.4,6.0,petteel01,21-22
C,5,0.15,0.12,0.27,0.11,1.51,6,5,11,5,17,1,17,0,-1.0,15.7,16.8,-1.1,0.4,0.4,0.8,,bemstem01,21-22
LW,10,0.15,0.25,0.4,0.15,1.55,10,16,26,10,35,0,55,19,-1.0,28.2,40.4,-12.2,1.0,0.9,1.9,,robiner01,21-22
D,4,0.0,0.26,0.26,0.07,1.62,0,13,13,4,41,13,47,2,-17.0,32.0,40.8,-8.8,0.1,1.4,1.4,,branner01,21-22
D,4,0.02,0.22,0.24,0.07,1.56,1,11,12,4,43,0,54,18,7.0,37.4,34.5,2.9,0.1,2.6,2.6,,cernaer01,21-22
D,6,0.08,0.14,0.22,0.08,1.65,6,10,16,6,54,0,60,21,15.0,50.5,45.3,5.1,0.5,3.7,4.2,,gudbrer01,21-22
D,6,0.05,0.25,0.31,0.09,1.34,3,14,17,5,50,10,44,0,-4.0,35.9,34.1,1.8,0.8,2.2,3.0,,gustaer02,21-22
LW,17,0.23,0.33,0.56,0.21,1.81,17,25,42,16,61,6,42,6,19.0,47.3,36.4,10.9,2.7,2.2,4.9,1.0,haulaer01,21-22
D,9,0.1,0.22,0.32,0.12,1.81,8,16,24,9,70,1,74,27,22.0,48.4,46.9,1.5,1.5,3.8,5.3,,johnser01,21-22
D,12,0.2,0.5,0.7,0.24,2.34,10,24,34,12,65,16,69,6,-14.0,45.1,42.2,2.9,2.9,2.3,5.2,1.0,karlser01,21-22
D,8,0.05,0.28,0.33,0.1,1.79,4,20,24,8,65,4,91,34,4.0,53.4,58.1,-4.7,0.7,4.7,5.5,,lindees01,21-22
D,5,0.09,0.16,0.24,0.09,1.67,5,9,14,5,43,5,39,2,1.0,41.0,36.6,4.3,0.7,2.2,2.9,,bearet01,21-22
D,1,0.25,0.0,0.25,0.14,0.5,1,0,1,1,3,0,4,0,-1.0,1.7,2.7,-1.0,0.1,0.0,0.2,,prowet01,21-22
D,15,0.15,0.38,0.53,0.18,2.53,12,29,41,14,89,13,81,15,10.0,64.8,63.3,1.5,3.3,3.7,7.0,,bouchev01,21-22
C,17,0.23,0.29,0.52,0.2,2.96,18,23,41,16,73,19,56,5,3.0,54.7,42.4,12.3,2.3,1.6,3.9,1.0,rodriev01,21-22
LW,16,0.51,0.4,0.91,0.38,3.53,21,16,37,16,66,14,30,3,25.0,34.3,30.5,3.8,3.5,1.8,5.3,1.0,kaneev01,21-22
C,17,0.49,0.54,1.02,0.4,3.15,19,21,40,16,57,28,39,0,-10.0,30.9,25.3,5.6,3.8,0.5,4.3,,malkiev01,21-22
RW,17,0.26,0.29,0.55,0.22,2.27,19,22,41,16,75,18,53,0,4.0,49.7,42.8,6.9,2.7,1.4,4.2,4.0,dadonev01,21-22
C,28,0.3,0.68,0.99,0.36,2.63,23,51,74,26,116,39,81,11,7.0,49.6,48.0,1.6,5.6,2.0,7.6,6.0,kuzneev01,21-22
LW,7,0.1,0.17,0.26,0.1,1.08,7,11,18,7,27,0,31,0,-4.0,32.4,31.7,0.7,0.4,0.7,1.1,,svechev01,21-22
W,3,0.21,0.36,0.57,0.21,2.57,3,5,8,3,13,0,8,0,5.0,8.5,4.9,3.6,0.5,0.4,0.9,,zettefa01,21-22
C,8,0.12,0.21,0.33,0.12,2.01,8,13,21,8,36,4,33,0,-1.0,36.8,35.3,1.5,0.4,1.1,1.5,3.0,chytifi01,21-22
C,33,0.61,0.61,1.22,0.48,3.28,41,40,81,33,116,43,62,1,12.0,46.2,37.7,8.4,8.5,1.9,10.3,5.0,forsbfi01,21-22
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.1,0.5,-0.3,0.0,0.0,0.0,,hallafi01,21-22
D,12,0.06,0.42,0.49,0.15,1.71,5,31,36,11,77,11,116,21,-29.0,56.1,71.7,-15.6,2.1,1.6,3.7,,hronefi01,21-22
RW,9,0.14,0.19,0.32,0.12,2.08,10,13,23,9,46,10,60,0,-24.0,39.3,48.0,-8.7,0.4,0.4,0.8,,zadinfi01,21-22
LW,13,0.25,0.2,0.45,0.19,2.27,18,14,32,14,44,4,36,0,4.0,40.5,32.0,8.6,2.2,1.0,3.2,,vatrafr01,21-22
C,16,0.18,0.39,0.58,0.21,1.74,14,29,43,16,70,8,66,16,12.0,43.7,37.1,6.6,2.2,1.3,3.4,1.0,gaudrfr01,21-22
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,5,3,-1.0,1.4,3.0,-1.6,-0.2,0.1,-0.2,,gauthfr01,21-22
D,0,0.0,0.0,0.0,0.0,0.44,0,0,0,0,1,0,4,0,-3.0,2.9,3.6,-0.7,-0.1,0.0,-0.2,,claesfr01,21-22
C,0,0.0,0.33,0.33,0.09,0.33,0,1,1,0,2,0,0,0,2.0,0.6,0.2,0.4,0.0,0.1,0.1,,karlsfr01,21-22
D,3,0.05,0.18,0.24,0.08,0.47,2,7,9,3,23,0,20,3,6.0,17.3,21.5,-4.2,0.5,1.3,1.8,,carlsga01,21-22
LW,1,0.1,0.0,0.1,0.05,1.4,1,0,1,1,1,0,3,0,-2.0,3.3,3.7,-0.4,-0.1,0.0,0.0,,fortiga01,21-22
LW,24,0.59,0.57,1.16,0.47,2.94,29,28,57,23,101,35,40,1,27.0,37.8,33.8,4.0,5.6,1.9,7.5,1.0,landega01,21-22
C,3,0.2,0.08,0.28,0.13,1.64,5,2,7,3,12,3,14,0,-5.0,8.6,10.8,-2.2,0.2,0.2,0.5,2.0,vilarga01,21-22
RW,11,0.18,0.16,0.34,0.15,1.63,14,11,25,11,49,1,37,8,19.0,41.4,32.7,8.7,1.1,1.8,2.9,,hathaga01,21-22
C,1,0.5,0.0,0.5,0.28,0.5,1,0,1,1,1,0,0,0,1.0,0.7,0.4,0.2,0.1,0.1,0.2,,pilonga01,21-22
D,2,0.0,0.19,0.19,0.05,1.02,0,8,8,2,29,0,31,2,0.0,21.0,25.8,-4.8,0.1,1.0,1.1,,bayrega01,21-22
C,0,0.0,0.33,0.33,0.09,0.33,0,1,1,0,1,0,3,0,-2.0,0.2,2.0,-1.8,0.0,0.0,0.0,,smithge02,21-22
F,6,0.28,0.03,0.3,0.16,1.33,11,1,12,6,21,4,23,0,-6.0,15.7,18.1,-2.5,0.8,0.5,1.2,,mayhege01,21-22
RW,3,0.09,0.07,0.15,0.07,1.09,4,3,7,3,12,0,18,0,-6.0,13.9,15.7,-1.8,0.0,0.3,0.2,,smithgi01,21-22
C,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0.0,0.6,0.4,0.2,-0.1,0.0,0.0,,gawdigl01,21-22
D,1,0.06,0.0,0.06,0.03,1.38,1,0,1,1,6,0,9,2,-1.0,8.2,10.3,-2.0,-0.1,0.5,0.4,,huttogr01,21-22
