Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,7,0.1,0.19,0.29,0.11,1.26,8,14,22,8,39,4,57,8,-14,32.4,43.1,-10.7,1.6,1.4,3.0,1.0,chychja01,16-17
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.3,0.0,0.0,0.0,,forsbja01,16-17
RW,20,0.29,0.33,0.62,0.25,2.87,25,28,53,21,68,14,56,12,10,52.0,45.5,6.5,4.0,2.1,6.1,5.0,silfvja01,16-17
D,1,0.0,0.1,0.1,0.03,1.05,0,4,4,1,18,0,29,0,-11,18.2,25.4,-7.3,-0.3,0.5,0.2,,kindlja01,16-17
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0,-4,0.9,1.8,-0.9,-0.1,-0.2,-0.3,,naklaja01,16-17
RW,22,0.24,0.5,0.74,0.27,3.09,22,45,67,24,97,44,77,0,-24,47.5,46.9,0.6,4.6,1.0,5.6,6.0,voracja01,16-17
LW,2,0.14,0.14,0.29,0.11,1.52,3,3,6,2,9,4,3,0,2,7.6,7.4,0.2,0.3,0.3,0.6,,vranaja01,16-17
RW,18,0.33,0.26,0.59,0.25,2.89,25,20,45,19,66,26,50,1,-10,41.2,34.3,6.9,3.8,0.9,4.6,1.0,nealja01,16-17
LW,25,0.35,0.4,0.76,0.3,2.9,32,36,68,27,87,30,61,0,-2,48.1,46.1,2.1,6.6,1.2,7.7,2.0,vanrija01,16-17
LW,26,0.34,0.56,0.9,0.33,2.61,29,47,76,29,88,35,87,25,-9,45.0,49.4,-4.4,6.4,1.1,7.5,2.0,bennja01,16-17
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,3,0,-1,1.7,1.6,0.1,-0.1,0.0,0.0,,mcbaija02,16-17
LW,7,0.13,0.11,0.24,0.1,1.61,10,9,19,8,28,4,47,0,-23,29.3,38.6,-9.3,0.2,0.2,0.4,,mcginja01,16-17
D,3,0.12,0.05,0.17,0.08,0.8,6,2,8,4,23,0,35,7,-4,26.1,23.1,3.0,0.5,0.9,1.4,,oleksja01,16-17
RW,8,0.19,0.28,0.47,0.18,1.7,9,13,22,8,33,0,43,12,2,26.0,22.9,3.2,1.2,1.0,2.2,,hanseja01,16-17
RW,1,0.0,0.06,0.06,0.02,0.25,0,3,3,1,6,0,9,0,-3,6.2,12.3,-6.1,-0.5,0.2,-0.3,,bollja01,16-17
C,2,0.03,0.21,0.24,0.07,1.52,1,7,8,2,13,2,12,0,-1,9.4,10.4,-1.0,-0.1,0.4,0.3,,mccanja01,16-17
D,13,0.13,0.37,0.5,0.17,1.89,11,31,42,14,105,20,71,19,33,62.6,47.5,15.1,3.0,5.9,8.9,,spurgja01,16-17
RW,11,0.18,0.16,0.34,0.14,1.91,16,14,30,13,45,18,56,0,-30,33.1,39.4,-6.4,1.1,0.5,1.6,,iginlja01,16-17
RW,17,0.2,0.37,0.56,0.21,2.21,18,33,51,19,80,25,52,0,2,49.1,42.9,6.3,3.0,1.9,4.9,,jagrja01,16-17
LW,15,0.24,0.16,0.4,0.18,1.48,22,14,36,16,47,0,56,10,1,36.1,45.2,-9.1,3.0,1.0,4.0,2.0,chimeja01,16-17
D,10,0.11,0.23,0.35,0.12,1.21,10,21,31,11,64,8,81,11,-14,46.8,51.5,-4.7,2.1,2.8,4.9,,demerja01,16-17
C,1,0.2,0.0,0.2,0.11,0.9,2,0,2,1,2,0,5,0,-3,4.4,2.7,1.8,0.1,0.0,0.1,,dickija01,16-17
D,3,0.01,0.11,0.13,0.04,1.37,1,9,10,3,38,0,69,23,-8,36.5,45.7,-9.2,-0.5,2.3,1.8,,garrija01,16-17
RW,16,0.17,0.44,0.6,0.21,2.26,14,37,51,18,60,11,50,3,2,40.0,34.4,5.6,3.5,1.0,4.6,1.0,pominja01,16-17
C,18,0.22,0.51,0.74,0.26,2.19,17,38,55,20,76,30,68,4,-18,36.1,38.9,-2.8,4.1,0.3,4.5,1.0,spezzja01,16-17
LW,19,0.28,0.32,0.59,0.24,2.18,24,27,51,20,72,2,39,3,34,48.3,35.1,13.2,4.3,2.5,6.7,1.0,zuckeja01,16-17
RW,12,0.16,0.21,0.37,0.14,1.23,14,19,33,13,44,0,48,24,20,29.1,31.6,-2.6,1.6,1.9,3.5,,beaglja01,16-17
D,4,0.01,0.17,0.19,0.05,1.31,1,15,16,5,74,1,91,24,6,54.7,58.2,-3.5,-0.5,4.6,4.1,,bouwmja01,16-17
C,4,0.08,0.05,0.12,0.05,0.57,6,3,9,4,16,0,39,15,-8,17.2,21.2,-3.9,-0.6,0.6,0.0,,mccleja01,16-17
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.5,0.5,0.0,0.0,0.1,0.1,,megnaja02,16-17
C,3,0.07,0.07,0.14,0.06,1.24,4,4,8,3,17,4,19,1,-4,20.8,28.1,-7.3,-0.7,0.8,0.1,,megnaja01,16-17
C,12,0.15,0.26,0.4,0.15,2.06,13,23,36,13,48,0,58,23,13,39.7,40.6,-0.8,1.3,2.1,3.4,,pageaje01,16-17
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.1,0.0,0.0,0.0,,deaje01,16-17
C,26,0.39,0.41,0.8,0.32,3.05,35,37,72,29,85,28,69,13,2,43.1,39.3,3.8,6.7,2.3,9.0,1.0,carteje01,16-17
D,10,0.1,0.25,0.35,0.12,2.15,9,22,31,11,83,17,75,12,3,63.1,57.2,5.9,1.8,4.2,6.0,,petryje01,16-17
LW,27,0.47,0.33,0.8,0.34,3.56,41,28,69,30,83,17,70,0,-3,52.5,47.7,4.7,7.1,1.7,8.8,5.0,skinnje01,16-17
RW,7,0.09,0.22,0.31,0.11,0.82,7,16,23,8,37,1,41,11,6,29.0,30.5,-1.5,0.4,1.1,1.5,,fastje01,16-17
RW,2,0.04,0.25,0.29,0.09,1.46,1,8,9,3,12,1,6,0,5,12.2,9.9,2.3,0.1,0.6,0.7,,puljuje01,16-17
RW,2,0.03,0.05,0.09,0.03,1.28,2,3,5,2,17,0,20,0,-3,18.8,17.8,1.1,-0.7,0.6,-0.1,1.0,hayesji01,16-17
LW,12,0.2,0.14,0.34,0.15,1.45,18,12,30,13,45,13,46,1,-13,35.7,44.0,-8.3,1.7,0.4,2.2,2.0,veseyji02,16-17
RW,4,0.09,0.25,0.34,0.12,0.84,3,9,12,4,14,1,16,0,-3,10.9,15.0,-4.1,0.5,0.2,0.7,,hudleji01,16-17
LW,5,0.09,0.06,0.15,0.06,1.27,8,5,13,6,19,0,42,11,-12,28.5,32.3,-3.9,-0.8,0.9,0.0,,nordsjo02,16-17
C,3,0.06,0.06,0.13,0.05,0.77,4,4,8,3,16,5,36,4,-21,14.7,21.5,-6.8,-0.5,0.0,-0.5,,colbojo01,16-17
C,26,0.36,0.48,0.84,0.32,2.88,32,43,75,29,98,32,56,2,11,52.0,41.2,10.8,6.3,2.4,8.7,3.0,paveljo01,16-17
C,15,0.09,0.54,0.63,0.19,1.03,8,47,55,17,88,31,49,0,7,49.0,37.2,11.8,2.2,2.1,4.3,,thornjo01,16-17
RW,8,0.18,0.16,0.33,0.14,1.95,11,10,21,9,29,4,45,13,-8,28.0,30.4,-2.4,0.8,0.4,1.2,,armiajo01,16-17
D,5,0.04,0.17,0.22,0.07,1.17,3,13,16,5,45,0,42,8,11,38.0,42.9,-4.9,0.5,3.7,4.2,,edmunjo01,16-17
LW,3,0.2,0.27,0.47,0.18,1.0,3,4,7,3,7,0,6,0,1,3.5,5.5,-1.9,0.7,0.2,0.8,,eriksjo02,16-17
D,0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,1,0,4,0,-3,2.6,2.5,0.1,-0.1,-0.1,-0.2,,hanlejo01,16-17
RW,1,0.0,0.17,0.17,0.05,0.67,0,3,3,1,6,0,8,4,2,5.3,6.8,-1.5,-0.2,0.3,0.1,,vermijo01,16-17
RW,10,0.13,0.24,0.37,0.13,1.35,11,21,32,12,44,5,49,8,-2,38.8,37.9,0.8,0.8,1.5,2.2,,wardjo02,16-17
C,5,0.17,0.14,0.31,0.13,1.36,7,5,12,5,21,1,36,9,-7,18.9,21.0,-2.1,0.2,0.5,0.7,,larssjo02,16-17
D,12,0.13,0.39,0.51,0.17,2.5,10,31,41,14,80,23,68,18,7,46.6,47.5,-0.9,3.0,3.5,6.5,,carlsjo01,16-17
LW,1,0.08,0.25,0.33,0.11,1.83,1,3,4,1,6,0,3,0,3,5.4,3.3,2.2,0.2,0.3,0.4,,haydejo01,16-17
D,17,0.16,0.45,0.61,0.21,1.55,14,39,53,18,119,38,83,4,2,65.3,68.0,-2.8,4.6,3.6,8.1,,klingjo01,16-17
C,3,0.05,0.06,0.11,0.04,0.88,3,4,7,3,14,1,31,6,-12,17.5,27.6,-10.1,-1.2,0.6,-0.6,,mitchjo01,16-17
D,9,0.19,0.16,0.35,0.15,1.62,13,11,24,10,45,5,64,16,-7,34.6,44.2,-9.5,2.3,2.5,4.8,,moorejo01,16-17
C,1,0.08,0.25,0.33,0.11,1.75,1,3,4,1,7,4,2,0,1,4.2,4.7,-0.6,0.1,0.3,0.4,1.0,quennjo02,16-17
C,26,0.36,0.49,0.86,0.34,3.38,31,42,73,28,96,25,73,6,4,59.7,48.6,11.0,6.2,1.6,7.8,1.0,tavarjo01,16-17
D,1,0.0,0.14,0.14,0.04,1.0,0,5,5,1,20,7,19,7,1,16.1,13.5,2.5,-0.2,1.5,1.3,,lilesjo01,16-17
D,8,0.09,0.26,0.35,0.12,2.35,7,19,26,9,64,9,61,17,11,43.6,45.8,-2.2,1.6,3.2,4.8,1.0,boychjo01,16-17
LW,21,0.25,0.6,0.85,0.29,2.53,20,47,67,24,78,29,56,0,-7,48.8,42.8,6.1,4.8,1.3,6.1,3.0,gaudrjo01,16-17
D,3,0.04,0.13,0.17,0.06,0.71,2,8,10,3,31,0,57,22,-4,28.9,30.8,-1.9,0.0,1.4,1.4,,oduyajo01,16-17
D,8,0.04,0.32,0.37,0.11,1.25,3,24,27,8,65,15,53,9,5,40.7,34.9,5.8,1.4,2.7,4.1,,brodijo01,16-17
LW,20,0.29,0.44,0.73,0.27,2.51,23,35,58,22,79,37,55,0,-13,40.3,39.8,0.5,4.5,1.0,5.5,3.0,drouijo01,16-17
D,3,0.02,0.16,0.18,0.05,0.84,1,9,10,3,36,0,49,11,-2,28.3,36.9,-8.6,-0.1,2.2,2.1,,ericsjo01,16-17
LW,10,0.32,0.52,0.84,0.31,2.77,11,17,28,11,36,11,27,0,-2,20.5,17.0,3.5,2.4,0.7,3.1,1.0,huberjo01,16-17
C,22,0.4,0.28,0.68,0.29,2.57,33,23,56,24,69,23,67,0,-21,38.5,45.3,-6.9,5.4,0.8,6.2,1.0,audymjo01,16-17
C,21,0.29,0.51,0.81,0.3,2.76,23,41,64,24,84,23,71,17,7,47.0,49.6,-2.6,4.7,1.6,6.3,2.0,toewsjo01,16-17
D,2,0.02,0.1,0.12,0.04,0.94,1,5,6,2,26,1,43,8,-9,27.8,29.5,-1.7,-0.4,1.7,1.3,,merrijo01,16-17
C,1,0.0,0.33,0.33,0.09,2.83,0,2,2,1,3,0,1,0,2,3.9,2.2,1.7,0.0,0.2,0.2,,brodzjo01,16-17
RW,6,0.1,0.18,0.28,0.1,1.56,7,12,19,7,28,5,28,0,-5,29.0,25.2,3.7,0.1,0.8,1.0,,donskjo01,16-17
RW,19,0.24,0.38,0.62,0.24,2.54,22,34,56,21,73,23,46,0,3,53.5,47.2,6.4,4.1,1.6,5.7,2.0,eberljo01,16-17
LW,10,0.14,0.18,0.32,0.13,1.42,12,15,27,11,44,6,68,22,-8,32.9,42.5,-9.6,0.6,1.1,1.7,,martijo01,16-17
C,3,0.09,0.09,0.17,0.07,0.85,4,4,8,3,11,0,14,0,-3,13.3,14.7,-1.4,-0.1,0.6,0.5,,nolanjo01,16-17
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,1.6,0.5,1.1,0.0,0.0,-0.1,,oestejo01,16-17
D,1,0.0,0.22,0.22,0.06,0.56,0,2,2,1,7,2,5,0,0,4.2,4.3,-0.1,0.1,0.3,0.4,,schmajo01,16-17
C,5,0.16,0.19,0.35,0.14,1.0,7,8,15,6,15,0,10,0,5,11.9,14.6,-2.7,1.1,0.5,1.6,,schrojo01,16-17
C,16,0.21,0.39,0.6,0.22,2.19,18,32,50,19,71,21,60,9,-1,51.0,40.8,10.2,2.8,1.8,4.6,,staaljo01,16-17
C,5,0.35,0.17,0.52,0.24,2.13,9,4,13,6,17,1,11,0,5,14.2,8.0,6.3,1.3,0.6,1.9,1.0,wealjo01,16-17
D,6,0.06,0.18,0.24,0.08,0.96,4,14,18,6,41,2,76,33,-4,40.2,43.0,-2.8,0.7,2.1,2.8,,bennjo01,16-17
RW,1,0.04,0.02,0.06,0.03,0.86,2,1,3,1,5,0,11,0,-6,14.0,11.8,2.1,-0.4,0.1,-0.3,,tootojo01,16-17
C,8,0.11,0.23,0.34,0.12,1.05,8,16,24,9,50,11,49,4,-6,32.8,31.7,1.2,0.5,0.9,1.4,,lehtejo01,16-17
LW,3,0.11,0.22,0.33,0.12,0.89,3,7,10,4,15,8,17,0,-10,11.1,11.6,-0.6,0.3,0.1,0.4,,blandjo01,16-17
LW,4,0.07,0.1,0.17,0.06,0.61,4,7,11,4,15,0,18,3,0,14.3,20.8,-6.4,-0.1,0.7,0.6,,cramajo01,16-17
C,0,0.0,0.0,0.0,0.0,0.38,0,0,0,0,2,0,4,0,-2,2.1,3.3,-1.2,-0.2,0.0,-0.2,,labatjo01,16-17
D,0,0.0,0.06,0.06,0.02,1.12,0,1,1,0,4,0,8,0,-4,7.1,8.3,-1.2,-0.2,0.3,0.1,,morrojo02,16-17
RW,13,0.22,0.15,0.37,0.16,1.53,19,13,32,14,42,0,31,1,12,35.7,37.7,-2.0,2.6,1.5,4.0,,anderjo05,16-17
RW,2,0.3,0.0,0.3,0.16,1.1,3,0,3,2,6,0,3,0,3,4.3,4.7,-0.3,0.4,0.2,0.6,,archijo01,16-17
RW,19,0.16,0.52,0.68,0.23,2.11,14,47,61,20,92,22,69,4,5,56.0,50.7,5.2,3.6,1.6,5.2,2.0,bailejo01,16-17
D,2,0.02,0.08,0.09,0.03,0.61,1,5,6,2,30,0,51,18,-3,34.4,39.6,-5.2,-0.7,2.8,2.1,,gorgejo01,16-17
RW,4,0.07,0.15,0.22,0.08,1.39,4,9,13,5,19,0,36,15,-2,17.6,23.8,-6.2,-0.1,0.7,0.6,,joorijo01,16-17
LW,3,0.15,0.62,0.77,0.25,2.08,2,9,11,4,11,3,6,0,2,7.9,3.9,4.0,0.9,0.2,1.1,,leivojo01,16-17
D,6,0.06,0.15,0.21,0.07,1.07,6,13,19,7,61,1,63,17,14,56.2,43.0,13.2,0.6,4.7,5.3,,mansojo01,16-17
D,7,0.07,0.17,0.24,0.09,1.21,7,15,22,8,80,5,85,14,6,53.0,51.9,1.1,0.9,2.8,3.7,,morrijo04,16-17
RW,4,0.19,0.29,0.48,0.18,1.05,4,7,11,4,20,6,13,0,1,12.1,11.0,1.1,0.6,0.4,1.0,1.0,hosanjo01,16-17
LW,1,0.1,0.0,0.1,0.06,1.0,1,0,1,1,2,0,1,0,1,4.0,2.7,1.3,0.0,0.1,0.1,,khairju01,16-17
D,1,0.0,0.11,0.11,0.03,0.83,0,2,2,1,11,0,12,1,0,11.9,13.3,-1.5,-0.2,0.5,0.3,,melchju01,16-17
D,2,0.06,0.25,0.31,0.1,2.13,1,4,5,2,12,2,15,0,-4,9.2,10.1,-0.9,0.3,0.2,0.5,,honkaju01,16-17
LW,11,0.16,0.25,0.41,0.15,1.71,12,19,31,12,49,15,56,7,-15,32.7,38.5,-5.8,1.0,1.0,1.9,2.0,jokinju01,16-17
LW,8,0.11,0.22,0.33,0.12,1.63,8,15,23,8,37,15,47,5,-20,30.5,34.3,-3.8,0.1,0.5,0.7,,abdelju01,16-17
RW,2,0.06,0.06,0.13,0.05,1.13,2,2,4,2,11,0,11,0,0,11.0,15.5,-4.5,-0.3,0.4,0.1,,baileju01,16-17
D,5,0.05,0.11,0.16,0.06,1.17,4,10,14,5,51,1,71,22,1,46.7,46.0,0.6,-0.2,3.9,3.7,,braunju01,16-17
C,1,0.0,0.22,0.22,0.06,1.22,0,2,2,1,3,1,2,0,0,3.5,3.8,-0.3,0.0,0.1,0.0,,dowliju01,16-17
D,2,0.0,0.15,0.15,0.04,0.63,0,9,9,2,19,0,28,6,-3,25.7,22.9,2.9,0.0,1.5,1.5,,falkju01,16-17
D,15,0.23,0.27,0.49,0.19,3.0,19,22,41,16,77,24,76,5,-18,58.8,56.6,2.2,3.8,2.8,6.6,,faulkju01,16-17
D,17,0.15,0.5,0.65,0.22,1.97,13,43,56,19,117,34,56,0,27,64.3,52.7,11.5,5.0,4.2,9.2,,schulju01,16-17
RW,19,0.3,0.3,0.6,0.24,2.09,27,26,53,22,71,20,38,1,14,46.5,37.0,9.5,4.4,1.8,6.2,1.0,williju01,16-17
D,2,0.02,0.12,0.15,0.05,0.71,1,5,6,2,18,0,22,0,-4,18.2,23.9,-5.7,0.0,1.0,1.1,,jokipjy01,16-17
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,,kossika01,16-17
D,4,0.04,0.12,0.16,0.05,0.99,3,11,14,5,65,0,61,19,23,48.4,51.8,-3.4,-0.3,4.8,4.6,,alzneka01,16-17
D,1,0.0,0.27,0.27,0.07,1.0,0,3,3,1,8,3,10,0,-5,6.5,5.4,1.1,0.1,0.1,0.2,,stollka01,16-17
RW,1,0.13,0.0,0.13,0.07,1.38,1,0,1,1,1,0,4,1,-2,2.7,2.6,0.1,0.0,0.0,0.0,,kapanka01,16-17
D,12,0.06,0.44,0.5,0.15,2.17,6,39,45,14,85,28,77,14,-6,52.1,57.4,-5.3,2.8,4.0,6.9,,yandlke01,16-17
LW,1,0.14,0.29,0.43,0.15,2.43,1,2,3,1,4,1,3,0,0,4.6,2.6,2.0,0.2,0.1,0.3,,agostke01,16-17
D,4,0.05,0.17,0.22,0.08,0.84,3,11,14,5,35,0,44,10,1,37.9,30.5,7.4,0.5,2.5,3.1,,milleke03,16-17
D,5,0.04,0.14,0.17,0.06,1.16,3,12,15,5,58,5,73,20,0,42.1,53.5,-11.4,0.0,3.5,3.5,1.0,biekske01,16-17
D,0,0.0,0.04,0.04,0.01,0.88,0,1,1,0,10,0,14,3,-1,8.9,12.0,-3.1,-0.3,0.6,0.4,,connake01,16-17
LW,7,0.2,0.09,0.3,0.14,2.11,12,5,17,8,23,2,20,0,1,27.8,21.2,6.6,1.0,0.8,1.8,,fialake01,16-17
D,2,0.02,0.12,0.14,0.04,1.06,1,7,8,2,23,2,20,2,3,22.8,17.2,5.6,0.0,2.3,2.3,,graveke01,16-17
RW,18,0.22,0.42,0.64,0.24,1.88,19,35,54,20,73,14,66,19,10,35.1,46.3,-11.2,3.8,1.6,5.3,0.0,hayeske01,16-17
D,5,0.05,0.18,0.23,0.08,0.9,3,12,15,5,52,1,56,10,5,38.9,42.5,-3.6,0.6,2.2,2.8,,kleinke01,16-17
RW,7,0.15,0.22,0.36,0.14,1.27,9,13,22,8,35,4,22,0,9,23.4,23.7,-0.4,1.0,1.3,2.3,0.0,labanke01,16-17
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,-1,0.3,0.9,-0.6,-0.1,0.0,-0.1,,porteke01,16-17
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,4,1,-3,0.7,1.6,-0.9,-0.1,-0.1,-0.2,,rooneke01,16-17
D,19,0.16,0.54,0.7,0.23,2.01,14,47,61,20,95,39,63,0,-7,50.0,44.2,5.8,5.6,2.8,8.5,,shattke01,16-17
D,2,0.05,0.09,0.14,0.05,0.86,2,4,6,2,15,0,29,2,-12,19.1,27.1,-8.0,0.1,0.5,0.6,,dahlbkl01,16-17
D,2,0.06,0.16,0.22,0.08,0.44,2,5,7,2,15,0,19,4,0,12.3,14.8,-2.4,0.5,1.0,1.5,,holzeko01,16-17
D,11,0.12,0.71,0.83,0.26,2.98,6,32,38,12,64,20,56,14,2,39.3,31.1,8.2,3.0,1.5,4.5,2.0,letankr01,16-17
D,4,0.01,0.18,0.19,0.06,1.0,1,13,14,4,45,1,55,16,5,49.4,49.2,0.2,-0.2,3.3,3.1,,russekr01,16-17
RW,14,0.22,0.32,0.54,0.2,1.97,17,24,41,16,50,21,32,0,-3,24.1,30.7,-6.6,2.8,1.1,3.9,1.0,verstkr01,16-17
RW,0,0.0,0.08,0.08,0.02,0.23,0,1,1,0,2,0,2,0,0,2.0,2.3,-0.3,-0.1,0.1,0.0,,gabriku01,16-17
C,6,0.12,0.1,0.22,0.09,0.8,9,8,17,7,27,0,39,14,2,18.5,22.3,-3.7,0.4,1.0,1.4,,brodzky01,16-17
LW,5,0.08,0.08,0.16,0.07,1.67,7,7,14,6,16,0,18,0,-2,24.7,22.0,2.7,-0.2,1.1,0.9,,cliffky01,16-17
LW,2,0.1,0.15,0.25,0.09,1.2,2,3,5,2,8,2,13,0,-7,5.8,8.9,-3.2,0.1,-0.1,0.0,,connoky01,16-17
RW,17,0.29,0.4,0.69,0.27,2.4,21,28,49,19,75,38,46,2,-7,38.1,39.1,-1.0,3.7,1.3,5.0,5.0,okposky01,16-17
RW,22,0.33,0.34,0.66,0.27,2.4,29,30,59,24,78,28,57,9,2,38.7,42.6,-3.9,5.0,2.1,7.1,,palmiky01,16-17
D,6,0.08,0.12,0.21,0.08,1.08,6,10,16,6,46,0,59,17,4,42.3,48.3,-6.0,0.7,3.5,4.2,,quincky01,16-17
C,1,0.08,0.04,0.13,0.06,0.88,2,1,3,1,5,0,8,0,-3,6.6,8.6,-2.0,-0.1,0.2,0.1,,rauky01,16-17
C,22,0.35,0.36,0.71,0.29,2.37,30,31,61,25,80,29,61,7,-3,43.0,50.0,-7.0,4.9,1.7,6.5,6.0,turriky01,16-17
C,3,0.05,0.07,0.11,0.04,0.87,3,4,7,3,18,0,36,15,-2,16.4,19.2,-2.8,-0.9,0.8,-0.1,,boumala01,16-17
C,10,0.15,0.16,0.31,0.12,1.42,13,14,27,11,44,2,42,15,15,37.2,32.1,5.1,0.9,1.7,2.6,,ellerla01,16-17
C,1,0.08,0.04,0.13,0.06,1.33,2,1,3,1,5,0,10,3,-2,4.0,7.6,-3.6,-0.2,0.2,0.0,,dauphla01,16-17
LW,8,0.12,0.17,0.29,0.11,1.57,9,13,22,8,32,1,39,13,5,26.8,31.7,-4.9,0.7,1.0,1.8,,korpila01,16-17
LW,5,0.07,0.1,0.17,0.06,1.17,6,8,14,5,18,0,57,19,-20,22.4,32.3,-9.8,-0.5,0.2,-0.3,,crousla01,16-17
RW,15,0.2,0.29,0.49,0.18,1.6,18,26,44,17,70,16,53,1,2,44.7,44.7,0.0,2.5,1.8,4.3,0.0,stemple01,16-17
C,13,0.17,0.22,0.39,0.15,1.39,15,20,35,14,84,26,69,18,6,42.9,43.9,-1.0,1.2,1.6,2.8,,komarle01,16-17
C,29,0.35,0.59,0.94,0.35,2.1,32,53,85,32,110,40,70,6,7,63.5,52.4,11.1,7.6,2.0,9.6,3.0,draisle01,16-17
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.6,0.0,0.0,0.0,,obrieli01,16-17
RW,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,2,0,-2,1.3,1.2,0.1,-0.1,0.0,-0.2,,veyli01,16-17
C,21,0.34,0.37,0.71,0.28,2.38,28,30,58,23,74,25,45,8,11,38.3,35.0,3.4,4.8,2.1,6.9,0.0,coutulo01,16-17
RW,4,0.05,0.13,0.18,0.06,1.07,3,8,11,4,18,0,19,5,3,12.0,14.5,-2.5,0.0,0.8,0.7,,shawlo01,16-17
LW,10,0.17,0.2,0.37,0.15,2.03,12,14,26,10,46,13,52,10,-9,35.5,38.9,-3.4,0.5,1.2,1.8,3.0,erikslo01,16-17
D,4,0.02,0.13,0.16,0.05,0.91,2,12,14,4,46,1,72,26,-1,43.3,55.4,-12.1,-0.3,4.0,3.7,,sbisalu01,16-17
C,1,0.0,0.25,0.25,0.07,1.38,0,2,2,1,3,0,2,0,1,3.8,2.8,1.0,0.0,0.2,0.1,,wallmlu01,16-17
LW,6,0.11,0.1,0.21,0.09,0.92,8,7,15,6,27,0,21,3,10,22.4,21.4,1.0,0.6,1.0,1.6,,sedlalu01,16-17
LW,0,0.0,0.0,0.0,0.0,0.27,0,0,0,0,0,0,2,0,-2,1.8,3.3,-1.5,-0.2,0.0,-0.2,,gazdilu01,16-17
C,5,0.04,0.15,0.19,0.06,1.03,3,12,15,5,19,1,47,19,-10,24.4,28.5,-4.1,-0.8,0.8,0.0,,glendlu01,16-17
D,2,0.01,0.09,0.1,0.03,1.21,1,8,9,3,39,0,68,21,-9,37.3,54.8,-17.5,-0.8,2.5,1.7,,schenlu01,16-17
D,1,0.0,0.12,0.12,0.03,0.71,0,4,4,1,10,0,11,0,-1,14.0,12.9,1.1,0.0,0.7,0.7,,witkolu01,16-17
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,1,1,0,0,1.6,1.6,0.0,-0.1,0.1,0.1,,weegama01,16-17
LW,6,0.25,0.16,0.41,0.18,1.59,9,5,14,6,20,2,9,0,9,13.6,10.6,2.9,1.2,0.8,2.1,,paajama01,16-17
D,3,0.0,0.18,0.18,0.05,1.01,0,13,13,4,55,0,57,15,13,44.9,45.1,-0.2,-0.4,4.2,3.9,,methoma01,16-17
D,4,0.04,0.1,0.14,0.05,0.97,3,8,11,4,57,1,68,21,9,46.4,50.2,-3.8,-0.3,3.1,2.8,,staalma01,16-17
D,9,0.08,0.29,0.37,0.12,1.92,7,24,31,10,69,10,73,18,4,44.5,42.0,2.5,1.7,4.1,5.8,,vlasima01,16-17
D,5,0.06,0.13,0.18,0.06,1.24,4,10,14,5,54,1,72,17,-2,44.8,42.6,2.2,0.3,2.0,2.3,,scandma01,16-17
LW,10,0.16,0.13,0.29,0.12,1.21,14,11,25,11,41,0,48,6,-1,38.6,42.4,-3.8,0.5,1.5,2.1,,foligma01,16-17
LW,22,0.29,0.41,0.71,0.27,1.57,27,37,64,25,99,34,40,0,25,47.6,39.1,8.5,5.1,2.4,7.5,1.0,johanma03,16-17
C,6,0.07,0.17,0.24,0.09,1.19,6,13,19,7,33,0,41,16,7,32.9,26.7,6.2,-0.3,1.2,0.9,,krugema01,16-17
RW,1,0.05,0.16,0.21,0.07,1.42,1,3,4,1,5,0,6,0,-1,7.5,6.2,1.3,0.0,0.2,0.2,,sorenma01,16-17
LW,1,0.0,0.13,0.13,0.03,0.94,0,2,2,1,4,1,7,1,-3,5.7,5.5,0.3,-0.2,0.0,-0.2,,hrivima01,16-17
RW,8,0.18,0.2,0.38,0.15,2.2,11,12,23,9,36,11,29,0,-4,32.4,23.4,9.0,1.1,1.1,2.2,3.0,gaborma01,16-17
RW,19,0.36,0.26,0.62,0.26,2.29,29,21,50,22,57,12,55,17,7,38.7,39.1,-0.4,4.4,1.4,5.8,1.0,hossama01,16-17
D,4,0.03,0.18,0.22,0.07,1.33,2,12,14,4,41,8,38,0,-5,35.3,37.2,-1.9,0.3,2.3,2.6,,barbema01,16-17
