Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,4,0.06,0.25,0.31,0.1,1.08,3,13,16,5,17,4,26,0,-13.0,18.2,21.0,-2.7,0.7,0.4,1.1,,djoosch01,20-21
C,13,0.3,0.25,0.55,0.23,1.7,26,21,47,20,47,13,57,13,-11.0,27.3,31.9,-4.6,2.1,1.0,3.1,0.0,dvorach01,20-21
RW,4,0.06,0.15,0.21,0.07,0.9,5,12,17,6,23,4,36,8,-10.0,17.9,26.9,-9.0,-0.4,0.5,0.1,,fischch01,20-21
D,0,0.0,0.14,0.14,0.04,0.43,0,1,1,0,2,0,6,0,-4.0,2.9,2.8,0.1,0.0,-0.1,-0.1,,jarosch01,20-21
D,1,0.0,0.17,0.17,0.05,0.89,0,4,4,1,11,0,17,0,-6.0,9.8,10.0,-0.3,0.0,0.0,0.1,,wolanch01,20-21
C,1,0.0,0.23,0.23,0.06,1.23,0,4,4,1,7,0,5,0,2.0,5.5,4.5,0.9,0.0,0.2,0.2,,bishocl01,20-21
C/LW,16,0.3,0.5,0.8,0.29,2.22,24,40,64,24,66,17,58,4,-4.0,34.2,31.2,3.0,3.3,0.8,4.1,3.0,giroucl01,20-21
C,13,0.25,0.38,0.63,0.24,2.21,21,31,52,20,61,21,46,0,-5.0,33.2,33.1,0.1,2.5,1.1,3.5,2.0,kellecl01,20-21
D,6,0.08,0.25,0.32,0.11,1.09,6,19,25,8,47,0,43,14,18.0,30.4,32.4,-1.9,1.0,2.8,3.8,,cecico01,20-21
C,3,0.07,0.09,0.15,0.06,0.85,5,6,11,4,16,0,32,6,-9.0,14.5,23.2,-8.7,-0.6,0.5,-0.1,,eakinco01,20-21
C,4,0.15,0.22,0.37,0.14,1.04,6,9,15,6,20,7,6,0,6.0,10.5,11.4,-0.9,0.3,0.6,1.0,,glassco01,20-21
RW,2,0.4,0.1,0.5,0.25,3.0,6,1,7,4,7,0,9,0,-1.0,4.6,6.0,-1.4,0.6,0.1,0.7,,caufico01,20-21
F,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.2,0.4,-0.2,0.0,0.0,0.0,,smithco02,20-21
C,9,0.26,0.21,0.47,0.19,1.36,18,15,33,14,38,10,30,4,2.0,21.2,28.2,-7.0,1.6,0.8,2.4,,blackco01,20-21
D,4,0.08,0.17,0.25,0.09,1.33,6,12,18,7,28,5,46,4,-20.0,26.0,27.7,-1.7,0.6,0.8,1.4,,milleco02,20-21
C,8,0.22,0.18,0.4,0.17,1.53,15,12,27,11,29,6,27,0,-6.0,19.7,21.8,-2.0,1.1,0.5,1.6,,whiteco02,20-21
D,4,0.06,0.31,0.38,0.12,1.88,3,15,18,6,26,1,36,9,-2.0,18.8,24.0,-5.2,0.6,1.2,1.8,,parayco01,20-21
C/RW,4,0.11,0.11,0.22,0.09,1.15,8,7,15,6,15,0,22,8,0.0,12.4,11.8,0.6,0.3,0.4,0.7,,scevico01,20-21
C,6,0.15,0.13,0.28,0.12,1.07,12,10,22,9,24,0,36,12,2.0,20.7,24.3,-3.6,0.3,1.0,1.3,,sissoco01,20-21
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,1,0,-1.0,0.6,1.2,-0.5,0.0,0.0,-0.1,,whiteco03,20-21
RW,15,0.38,0.25,0.63,0.28,2.2,32,21,53,23,52,8,64,22,1.0,27.5,32.4,-4.9,3.1,1.2,4.3,,brownco02,20-21
F,0,0.0,0.06,0.06,0.02,0.83,0,1,1,0,3,0,10,1,-6.0,3.9,6.9,-3.0,-0.5,0.0,-0.5,,bunnaco01,20-21
D,1,0.09,0.09,0.18,0.07,0.73,2,1,3,1,9,0,11,0,-2.0,6.3,8.1,-1.8,0.1,0.3,0.3,,carrico01,20-21
D,2,0.02,0.14,0.16,0.05,1.09,2,9,11,4,30,1,24,5,10.0,23.1,23.4,-0.3,-0.2,2.7,2.6,,cliftco01,20-21
D,1,0.17,0.33,0.5,0.18,0.67,2,3,5,2,5,0,3,1,3.0,2.8,3.2,-0.3,0.3,0.4,0.7,,mackeco01,20-21
C,37,0.59,1.29,1.88,0.66,3.57,50,108,158,57,121,47,57,0,21.0,56.3,43.6,12.8,10.7,2.2,13.0,,mcdavco01,20-21
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,,mcmicco01,20-21
D,5,0.06,0.24,0.3,0.1,1.56,5,18,23,8,45,1,64,21,1.0,35.3,42.6,-7.3,0.5,2.4,3.0,,murphco02,20-21
RW,14,0.24,0.55,0.8,0.28,2.76,18,40,58,21,53,15,42,0,-3.0,32.7,29.2,3.5,2.8,1.1,3.9,2.0,garlaco01,20-21
LW,10,0.26,0.15,0.42,0.19,1.66,21,12,33,15,35,7,30,0,-1.0,27.3,23.9,3.4,1.7,0.7,2.5,,shearco01,20-21
D,2,0.0,0.23,0.23,0.06,1.0,0,10,10,3,18,0,15,2,6.0,18.2,15.1,3.1,0.2,1.3,1.5,,timmico01,20-21
RW,8,0.18,0.24,0.43,0.17,1.27,14,18,32,13,32,14,23,0,-4.0,21.2,18.3,3.0,1.3,0.6,1.9,1.0,perryco01,20-21
C,12,0.24,0.35,0.59,0.22,2.44,20,28,48,19,48,9,18,0,21.0,31.4,23.6,7.9,2.4,1.9,4.2,1.0,smithcr01,20-21
C/RW,5,0.14,0.12,0.26,0.11,1.1,11,9,20,8,16,2,33,14,-6.0,18.7,19.6,-0.9,0.2,0.7,0.9,,lazarcu01,20-21
C,1,0.08,0.0,0.08,0.04,0.75,2,0,2,1,1,0,4,0,-3.0,1.6,3.3,-1.7,-0.1,0.0,-0.1,,joshuda01,20-21
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,2,0,4,1,0.0,2.2,1.7,0.5,-0.1,0.1,0.0,,mermida01,20-21
D,6,0.05,0.32,0.38,0.11,1.63,5,27,32,10,44,5,68,23,-8.0,43.2,42.5,0.7,0.9,1.9,2.8,,severda01,20-21
D,1,0.0,0.17,0.17,0.04,0.67,0,4,4,1,7,0,8,0,-1.0,7.5,5.4,2.0,0.1,0.3,0.3,,renouda01,20-21
LW,0,0.0,0.17,0.17,0.05,0.83,0,1,1,0,2,0,4,0,-2.0,1.8,3.6,-1.7,-0.1,0.0,-0.1,,carrda01,20-21
RW,9,0.31,0.17,0.48,0.21,1.76,20,10,30,14,31,1,24,0,7.0,18.4,18.0,0.4,2.1,0.8,2.9,,spronda01,20-21
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,0.1,0.6,-0.5,0.0,-0.1,-0.1,,walcoda01,20-21
D,4,0.09,0.17,0.26,0.09,0.91,6,12,18,7,35,0,39,9,3.0,26.6,28.4,-1.8,0.6,2.4,3.0,,dekeyda01,20-21
D,4,0.05,0.25,0.3,0.1,1.48,3,15,18,6,25,2,34,9,-1.0,27.6,28.8,-1.2,0.6,1.6,2.2,,fabbrda01,20-21
C/LW,6,0.16,0.16,0.33,0.14,1.77,11,10,21,9,19,1,30,3,-9.0,18.2,24.5,-6.3,0.4,0.5,0.9,,heineda01,20-21
D,14,0.29,0.36,0.64,0.25,2.75,24,30,54,21,95,12,77,17,27.0,61.7,57.1,4.6,3.6,5.3,8.9,,nurseda01,20-21
C/LW,3,0.06,0.11,0.17,0.06,1.77,5,7,12,5,17,0,29,11,-3.0,18.7,22.1,-3.4,-0.8,0.8,0.0,,helmda01,20-21
C,2,0.2,0.07,0.27,0.13,2.0,5,1,6,3,6,0,13,2,-4.0,5.6,6.3,-0.7,0.2,0.1,0.3,,backeda01,20-21
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,3,0,0,0,3.0,1.3,1.1,0.1,0.0,0.3,0.3,,farrada01,20-21
C,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,1,0,-1.0,0.8,1.2,-0.4,-0.1,0.0,-0.1,,gustada01,20-21
C,4,0.02,0.2,0.21,0.06,1.13,2,16,18,5,23,2,38,16,-3.0,24.8,27.3,-2.5,-1.0,0.8,-0.1,,kampfda01,20-21
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,-0.3,0.0,0.0,0.0,,kaseda01,20-21
C,14,0.16,0.71,0.86,0.27,1.63,12,54,66,21,59,25,17,0,16.0,31.2,17.5,13.7,2.9,1.8,4.7,,krejcda01,20-21
RW,18,0.42,0.58,1.0,0.38,3.67,30,42,72,28,64,18,36,0,10.0,33.5,22.5,11.0,4.5,1.5,6.0,1.0,pastrda01,20-21
LW,21,0.34,0.7,1.04,0.37,2.7,29,58,87,32,70,26,38,1,6.0,31.7,30.2,1.5,5.0,1.3,6.3,3.0,perroda01,20-21
D,2,0.02,0.09,0.11,0.03,1.28,2,7,9,3,26,0,66,15,-27.0,30.0,36.1,-6.1,-0.6,0.4,-0.2,,savarda01,20-21
D,2,0.03,0.11,0.14,0.05,0.83,2,6,8,3,17,0,19,0,-3.0,17.3,19.1,-1.8,0.0,1.0,1.0,,kukande01,20-21
RW,11,0.22,0.33,0.55,0.21,2.36,18,27,45,17,48,17,30,0,0.0,31.5,25.8,5.6,1.9,1.0,3.0,1.0,guriade01,20-21
D,1,0.06,0.13,0.19,0.07,0.63,2,3,5,2,7,0,7,0,-1.0,7.5,10.6,-3.1,0.1,0.6,0.7,,cholode01,20-21
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.7,0.2,0.5,0.0,0.0,0.0,,gilbede01,20-21
D,4,0.04,0.18,0.21,0.07,1.2,3,15,18,6,45,0,60,15,1.0,35.5,41.0,-5.5,0.0,2.6,2.6,,forbode01,20-21
C,6,0.13,0.2,0.33,0.13,1.43,9,13,22,8,23,0,39,11,-4.0,13.6,23.9,-10.3,0.4,0.7,1.1,,grantde01,20-21
C,4,0.05,0.26,0.3,0.09,0.86,3,17,20,6,18,0,19,7,6.0,17.6,10.1,7.4,0.1,0.8,1.0,,ryande01,20-21
C,2,0.05,0.25,0.3,0.1,2.2,2,7,9,3,12,3,21,5,-6.0,10.1,10.3,-0.3,-0.1,0.1,0.0,,stepade01,20-21
C,8,0.15,0.23,0.38,0.14,1.26,12,18,30,11,38,16,31,0,-10.0,19.4,22.7,-3.3,0.7,0.7,1.4,,brassde01,20-21
C,4,0.13,0.11,0.24,0.1,0.71,8,6,14,6,14,1,19,4,-4.0,9.9,13.2,-3.3,0.3,0.3,0.6,,shorede01,20-21
D,11,0.17,0.42,0.58,0.2,2.28,14,33,47,17,73,7,54,16,29.0,50.3,29.9,20.4,2.4,4.7,7.2,,toewsde01,20-21
C,9,0.22,0.22,0.43,0.17,1.65,17,17,34,14,33,4,30,0,-1.0,25.8,22.1,3.6,1.4,0.8,2.2,,dubedi01,20-21
D,1,0.0,0.08,0.08,0.02,1.06,0,6,6,2,29,0,49,15,-3.0,31.6,27.6,4.0,-0.7,1.6,0.9,,kulikdm01,20-21
D,8,0.16,0.27,0.43,0.16,1.63,12,21,33,12,57,3,39,2,16.0,39.2,33.5,5.7,1.9,3.0,4.9,,orlovdm01,20-21
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,0,-2.0,0.0,0.4,-0.4,0.0,-0.1,-0.1,,timasdm01,20-21
C,0,0.0,0.5,0.5,0.14,1.0,0,1,1,0,1,0,1,0,0.0,1.2,1.5,-0.3,0.0,0.0,0.1,,tonindo01,20-21
C,6,0.19,0.13,0.31,0.13,1.44,14,9,23,10,24,1,26,0,-3.0,24.2,26.5,-2.4,0.7,0.6,1.3,,kahundo01,20-21
LW,15,0.3,0.38,0.68,0.27,2.79,26,31,57,23,50,18,35,0,-3.0,30.8,30.9,-0.1,3.3,0.9,4.2,1.0,kubaldo01,20-21
C,0,0.0,0.0,0.0,0.0,0.36,0,0,0,0,4,0,3,0,0.0,4.1,3.9,0.2,-0.3,0.1,-0.2,,simondo01,20-21
D,14,0.18,0.58,0.76,0.25,3.27,15,48,63,21,90,31,48,9,20.0,45.8,40.5,5.2,3.8,4.4,8.2,3.0,hamildo01,20-21
C,14,0.3,0.3,0.61,0.25,1.98,26,25,51,21,45,18,46,0,-17.0,31.9,32.1,-0.2,2.8,0.4,3.2,1.0,bathedr01,20-21
LW,4,0.08,0.18,0.26,0.09,1.21,5,10,15,5,18,1,27,4,-6.0,16.6,20.5,-3.8,0.0,0.4,0.4,,caggidr01,20-21
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.2,1.0,-0.8,0.0,0.1,0.0,,rymshdr01,20-21
D,11,0.14,0.46,0.61,0.2,1.8,12,39,51,17,69,27,68,13,-14.0,43.4,42.9,0.5,2.6,2.9,5.5,,doughdr01,20-21
F,0,0.0,0.1,0.1,0.03,0.8,0,1,1,0,1,0,3,0,-2.0,1.6,2.3,-0.7,-0.1,0.0,-0.2,,oconndr01,20-21
C,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,1,0,-1.0,0.8,2.3,-1.4,-0.1,0.0,-0.1,,shoredr01,20-21
LW,3,0.12,0.19,0.31,0.11,1.5,5,7,12,5,8,0,15,0,-6.0,12.2,11.9,0.2,0.3,0.2,0.5,,huntdr01,20-21
D,5,0.07,0.2,0.28,0.1,2.04,6,16,22,8,62,14,83,23,-13.0,42.3,52.2,-9.9,0.4,1.7,2.1,,keithdu01,20-21
RW,13,0.35,0.29,0.63,0.27,2.63,26,21,47,20,58,26,35,0,-3.0,26.7,27.8,-1.1,2.6,1.1,3.7,,browndu01,20-21
D,2,0.1,0.1,0.21,0.08,1.07,5,4,9,4,15,1,16,0,-3.0,15.0,16.5,-1.5,0.5,0.5,1.0,,coghldy01,20-21
C,5,0.1,0.22,0.32,0.11,1.51,6,13,19,7,23,4,35,0,-15.0,17.8,24.2,-6.4,0.1,0.2,0.4,1.0,cozendy01,20-21
D,2,0.0,0.17,0.17,0.05,0.85,0,13,13,4,38,0,37,12,10.0,29.0,26.9,2.1,-0.1,2.7,2.6,,demeldy01,20-21
C,5,0.1,0.14,0.24,0.1,0.98,8,10,18,7,24,1,54,15,-18.0,23.7,28.5,-4.8,-0.4,0.2,-0.2,,gambrdy01,20-21
C,9,0.2,0.32,0.52,0.2,3.05,14,21,35,13,35,10,43,5,-14.0,30.8,30.2,0.6,0.8,0.6,1.4,1.0,larkidy01,20-21
C,1,0.33,0.0,0.33,0.18,1.33,3,0,3,2,2,0,2,0,0.0,2.4,1.5,0.9,0.2,0.1,0.3,,sikurdy01,20-21
C,7,0.23,0.2,0.43,0.18,1.78,14,12,26,11,31,13,33,1,-16.0,21.5,22.6,-1.1,1.0,0.1,1.1,1.0,stromdy01,20-21
RW,9,0.28,0.28,0.55,0.23,1.63,17,16,33,14,29,16,23,0,-10.0,15.0,19.2,-4.2,1.9,0.3,2.2,1.0,tolvaee01,20-21
C,3,0.07,0.11,0.18,0.07,0.77,5,7,12,5,14,0,33,9,-11.0,15.4,18.3,-2.9,-0.5,0.1,-0.4,,luostee01,20-21
C,18,0.34,0.5,0.84,0.32,2.32,29,43,72,28,69,23,55,18,10.0,32.4,29.0,3.4,3.6,1.7,5.4,,lindhel01,20-21
C,9,0.38,0.42,0.81,0.34,2.42,15,17,32,13,39,13,26,1,0.0,16.5,16.4,0.0,2.0,0.6,2.6,1.0,petteel01,20-21
C,2,0.15,0.1,0.25,0.11,1.4,5,3,8,4,9,2,5,0,2.0,8.2,6.5,1.6,0.1,0.4,0.5,,bemstem01,20-21
LW,7,0.14,0.18,0.32,0.12,1.34,12,15,27,11,27,0,27,6,6.0,20.6,23.7,-3.1,0.7,1.1,1.8,,robiner01,20-21
C,5,0.09,0.15,0.25,0.09,1.55,8,11,19,7,16,6,41,0,-30.0,22.4,31.7,-9.3,-0.3,-0.2,-0.5,,staaler01,20-21
D,4,0.07,0.37,0.43,0.14,1.4,3,16,19,6,29,4,24,2,3.0,14.3,19.8,-5.5,1.0,1.2,2.2,,branner01,20-21
D,6,0.11,0.28,0.39,0.14,1.85,8,19,27,10,42,0,43,11,8.0,30.5,26.0,4.5,1.3,2.6,3.9,,cernaer01,20-21
D,1,0.02,0.07,0.09,0.03,1.29,2,4,6,2,26,0,54,16,-12.0,24.9,33.0,-8.0,-0.5,0.7,0.3,,gudbrer01,20-21
D,3,0.03,0.38,0.41,0.12,1.14,2,16,18,5,26,6,21,1,-1.0,13.8,14.3,-0.5,0.7,0.9,1.6,,gustaer02,20-21
LW,8,0.18,0.24,0.41,0.16,1.67,14,18,32,13,33,3,41,14,4.0,24.1,28.5,-4.4,0.9,1.1,2.0,,haulaer01,20-21
D,0,0.0,0.25,0.25,0.07,1.25,0,1,1,0,3,0,1,0,2.0,2.3,1.5,0.8,0.0,0.3,0.3,,johnser01,20-21
D,8,0.15,0.27,0.42,0.16,2.12,12,21,33,12,57,13,70,8,-18.0,47.0,46.0,1.0,1.7,1.2,2.9,0.0,karlser01,20-21
D,6,0.09,0.2,0.29,0.1,1.79,8,16,24,9,54,4,61,24,11.0,37.5,35.1,2.4,0.6,4.0,4.6,,lindees01,20-21
D,3,0.05,0.14,0.19,0.06,1.23,3,9,12,4,30,1,39,11,-1.0,29.2,23.8,5.4,0.1,1.6,1.7,,bearet01,20-21
D,2,0.14,0.21,0.36,0.13,2.71,3,4,7,3,7,1,8,0,-2.0,7.4,7.5,-0.1,0.5,0.3,0.8,,bouchev01,20-21
C,6,0.2,0.2,0.4,0.16,1.86,11,10,21,9,20,4,21,2,-3.0,16.6,18.7,-2.1,0.8,0.3,1.1,,rodriev01,20-21
LW,20,0.39,0.48,0.88,0.35,3.46,33,40,73,29,68,14,65,9,-1.0,40.6,36.7,3.9,4.4,1.2,5.6,1.0,kaneev01,20-21
C,10,0.24,0.61,0.85,0.29,2.18,12,30,42,15,37,15,26,0,-4.0,16.1,20.7,-4.7,2.1,0.3,2.4,1.0,malkiev01,20-21
RW,9,0.24,0.13,0.36,0.17,1.62,20,10,30,14,39,11,37,0,-9.0,25.2,27.3,-2.1,1.1,0.6,1.7,,dadonev01,20-21
C,10,0.22,0.49,0.71,0.25,1.9,14,30,44,16,52,15,30,0,7.0,22.8,22.9,-0.1,2.1,1.0,3.1,1.0,kuzneev01,20-21
LW,3,0.14,0.24,0.38,0.14,1.0,5,7,12,5,9,2,10,0,-3.0,7.8,9.5,-1.7,0.5,0.2,0.7,3.0,svechev01,20-21
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0,0.6,0.1,0.5,0.0,0.0,0.0,,chlapfi01,20-21
C,8,0.19,0.33,0.52,0.19,1.81,12,21,33,12,27,0,18,0,9.0,18.9,21.2,-2.3,1.5,1.0,2.5,,chytifi01,20-21
C,12,0.31,0.51,0.82,0.31,3.31,18,30,48,18,39,18,31,1,-9.0,22.0,22.2,-0.1,2.7,0.5,3.2,2.0,forsbfi01,20-21
D,8,0.04,0.43,0.46,0.14,2.04,3,36,39,11,49,14,64,12,-18.0,38.3,40.8,-2.5,1.3,1.9,3.2,2.0,hronefi01,20-21
RW,7,0.12,0.27,0.39,0.14,1.98,9,19,28,10,33,9,27,0,-4.0,25.2,32.5,-7.3,0.3,0.9,1.2,2.0,zadinfi01,20-21
LW,12,0.32,0.14,0.46,0.22,2.82,27,12,39,18,38,8,24,1,8.0,26.9,24.5,2.4,2.3,1.1,3.4,3.0,vatrafr01,20-21
C,2,0.03,0.17,0.21,0.07,0.83,2,7,9,3,9,0,17,5,-3.0,10.1,10.3,-0.3,-0.3,0.3,0.1,1.0,nielsfr01,20-21
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2.0,0.5,0.4,0.0,0.0,-0.1,-0.1,,allarfr01,20-21
C,3,0.11,0.42,0.53,0.17,1.05,3,12,15,5,16,0,11,5,10.0,9.0,7.5,1.4,0.5,0.6,1.1,,gaudrfr01,20-21
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0.3,0.9,-0.6,0.0,0.0,0.0,,gauthfr01,20-21
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,2,0,3,1,0.0,3.1,3.2,-0.1,-0.1,0.2,0.1,,claesfr01,20-21
C,1,0.13,0.0,0.13,0.07,0.63,2,0,2,1,1,0,5,0,-3.0,3.4,2.9,0.5,0.0,0.0,0.0,,handefr01,20-21
D,1,0.07,0.21,0.29,0.09,1.0,2,4,6,2,7,1,13,1,-6.0,5.1,7.1,-2.0,0.3,0.0,0.3,,carlsga01,20-21
LW,19,0.37,0.59,0.96,0.35,2.87,30,48,78,29,91,36,41,0,14.0,40.9,25.5,15.4,4.3,1.7,5.9,,landega01,20-21
C,9,0.19,0.24,0.43,0.17,1.2,15,19,34,13,29,5,33,1,-8.0,25.6,28.2,-2.6,1.2,0.8,2.0,1.0,vilarga01,20-21
F,1,0.06,0.03,0.09,0.04,0.71,3,1,4,2,6,0,14,4,-6.0,6.2,9.6,-3.4,-0.6,0.2,-0.4,,haasga01,20-21
RW,7,0.11,0.21,0.32,0.12,1.11,9,18,27,10,31,0,28,5,7.0,24.9,24.3,0.6,0.6,1.0,1.6,,hathaga01,20-21
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,,pilonga01,20-21
D,1,0.11,0.0,0.11,0.06,1.78,2,0,2,1,3,0,4,0,-1.0,4.9,5.4,-0.5,0.0,0.3,0.3,,bayrega01,20-21
C,1,0.0,0.6,0.6,0.16,0.0,0,4,4,1,4,0,2,0,3.0,1.7,2.0,-0.3,0.2,0.2,0.3,,smithge02,20-21
F,0,0.0,0.25,0.25,0.07,1.25,0,1,1,0,3,1,1,0,1.0,1.4,0.9,0.5,0.0,0.1,0.1,,mayhege01,20-21
RW,1,0.06,0.19,0.25,0.09,1.25,2,4,6,2,5,0,10,0,-5.0,6.5,6.5,0.0,0.0,0.0,0.1,,smithgi01,20-21
C,0,0.0,0.14,0.14,0.04,0.14,0,2,2,1,1,0,2,0,-1.0,1.4,1.5,-0.1,0.0,0.0,0.0,,gawdigl01,20-21
C,1,0.2,0.0,0.2,0.11,0.8,2,0,2,1,1,0,3,0,-3.0,1.2,2.2,-1.0,0.1,-0.1,0.0,,mckeggr01,20-21
D,1,0.0,0.23,0.23,0.06,1.0,0,4,4,1,5,0,8,3,0.0,6.0,5.5,0.5,0.1,0.3,0.4,,patergr01,20-21
LW,1,0.0,0.57,0.57,0.16,0.86,0,6,6,2,6,0,5,0,1.0,2.9,2.3,0.7,0.2,0.1,0.3,,denisgr01,20-21
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.7,-1.7,0.0,0.0,0.0,,brisegu01,20-21
D,6,0.12,0.28,0.4,0.14,2.19,8,18,26,9,46,5,41,17,17.0,35.5,26.3,9.3,1.3,2.9,4.1,,forslgu02,20-21
D,1,0.0,0.23,0.23,0.06,0.62,0,4,4,1,8,0,7,0,1.0,5.8,7.0,-1.2,0.1,0.6,0.7,,lindsgu01,20-21
D,2,0.11,0.22,0.33,0.12,1.61,3,6,9,3,13,1,15,2,-1.0,12.9,10.6,2.4,0.4,0.9,1.3,,lindhha01,20-21
D,2,0.06,0.02,0.09,0.04,1.32,5,1,6,3,16,0,32,4,-12.0,23.2,23.7,-0.5,-0.1,0.8,0.6,,fleurha01,20-21
D,3,0.07,0.11,0.17,0.07,1.09,5,7,12,5,27,1,44,5,-11.0,28.2,30.0,-1.8,0.1,1.5,1.6,,jokihhe01,20-21
RW,0,0.0,0.0,0.0,0.0,1.4,0,0,0,0,0,0,3,0,-3.0,2.3,2.3,0.0,-0.1,-0.1,-0.2,,faschhu01,20-21
D,2,0.02,0.13,0.15,0.05,0.56,2,10,12,4,47,0,34,8,21.0,29.7,29.1,0.6,-0.1,3.2,3.1,,coleia01,20-21
D,3,0.08,0.1,0.18,0.07,0.59,5,6,11,4,20,1,29,1,-10.0,22.1,27.7,-5.6,0.3,0.5,0.8,,mitchia01,20-21
D,1,0.02,0.02,0.05,0.02,0.86,2,1,3,1,16,0,29,0,-13.0,21.4,28.2,-6.8,-0.5,0.7,0.2,,lyubuil01,20-21
F,6,0.13,0.19,0.31,0.12,1.98,11,15,26,10,25,0,26,7,5.0,27.1,22.8,4.3,0.3,0.9,1.2,,mikheil01,20-21
C,4,0.15,0.07,0.22,0.1,1.27,9,4,13,6,18,1,32,7,-9.0,17.7,19.0,-1.2,-0.2,0.5,0.3,,lundeis01,20-21
C,5,0.13,0.18,0.32,0.12,1.13,8,10,18,7,17,1,17,6,5.0,15.0,18.1,-3.0,0.3,0.7,1.0,,barbaiv01,20-21
LW,0,0.0,0.25,0.25,0.07,1.25,0,1,1,0,1,0,4,0,-3.0,1.1,2.4,-1.3,0.0,-0.1,-0.1,,chekhiv01,20-21
D,9,0.13,0.34,0.46,0.16,2.25,11,28,39,14,73,16,81,27,4.0,43.6,39.9,3.6,1.7,3.0,4.7,1.0,provoiv01,20-21
LW,7,0.21,0.17,0.38,0.15,0.98,15,12,27,11,37,10,32,14,10.0,21.0,14.6,6.4,0.9,1.1,2.0,,comphj.01,20-21
C,17,0.28,0.58,0.87,0.32,2.0,23,47,70,25,73,24,70,16,-7.0,31.8,37.9,-6.1,3.5,1.0,4.5,3.0,millejt01,20-21
D,5,0.06,0.23,0.29,0.09,1.94,5,18,23,8,67,2,56,13,22.0,47.2,41.4,5.8,0.4,4.4,4.8,1.0,slavija01,20-21
D,0,0.0,0.0,0.0,0.0,1.67,0,0,0,0,0,0,4,1,-3.0,1.7,1.6,0.1,-0.1,-0.1,-0.2,,ahcanja01,20-21
C,6,0.1,0.76,0.86,0.26,2.9,3,24,27,8,24,13,21,1,-9.0,13.0,11.1,1.9,0.9,0.2,1.2,1.0,eicheja01,20-21
C,11,0.2,0.36,0.55,0.2,2.54,17,30,47,17,58,13,46,0,-3.0,36.2,31.0,5.1,1.3,1.0,2.3,3.0,hugheja03,20-21
D,1,0.08,0.0,0.08,0.04,1.0,2,0,2,1,2,0,11,4,-5.0,6.3,6.9,-0.5,-0.1,0.0,0.0,,johnsja02,20-21
D,1,0.13,0.25,0.38,0.14,2.13,2,3,5,2,7,1,6,0,1.0,5.3,6.4,-1.1,0.3,0.4,0.6,,rathbja01,20-21
C,12,0.25,0.46,0.71,0.25,1.77,18,33,51,19,44,12,41,0,-11.0,24.9,28.5,-3.6,2.4,0.6,3.0,1.0,rosloja01,20-21
C,1,0.05,0.1,0.15,0.05,1.4,2,3,5,2,4,0,7,0,-3.0,7.4,8.0,-0.6,-0.3,0.2,-0.1,,studnja01,20-21
C,0,0.0,0.25,0.25,0.07,1.75,0,1,1,0,1,0,4,0,-3.0,2.1,1.8,0.3,0.0,-0.1,-0.1,,catesja01,20-21
D,0,0.0,0.0,0.0,0.0,1.2,0,0,0,0,3,0,1,0,2.0,1.5,3.8,-2.3,-0.1,0.3,0.2,,bernaja01,20-21
D,3,0.03,0.21,0.24,0.07,0.63,2,12,14,4,33,2,46,13,-1.0,21.0,30.8,-9.9,0.2,1.9,2.1,,brysoja01,20-21
LW,0,0.0,0.08,0.08,0.02,1.0,0,1,1,0,2,0,5,1,-2.0,3.1,2.8,0.3,-0.3,0.1,-0.2,,delarja01,20-21
D,2,0.02,0.13,0.15,0.05,0.91,2,9,11,4,24,0,44,10,-9.0,21.6,31.4,-9.8,-0.1,1.3,1.2,,larssja01,20-21
