CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
601,519,53.7,2.6,437,410,51.6,1.0,9.2,94.6,103.7,60.9,39.1,17:23,4,23,-0.2,113.0,44.2,dotchja01,16-17
1743,1413,55.2,0.8,1261,1092,53.6,-1.6,7.2,92.6,99.8,54.4,45.6,21:18,24,86,10.8,365.0,49.6,doughdr01,16-17
769,566,57.6,3.2,564,393,58.9,5.5,4.2,88.3,92.5,64.1,35.9,10:50,19,22,9.0,144.0,54.2,dowdni01,16-17
79,67,54.1,9.1,57,55,50.9,4.2,4.7,95.1,99.8,32.6,67.4,10:16,3,1,-0.3,21.0,52.4,dowliju01,16-17
1269,1165,52.1,2.9,949,851,52.7,2.3,10.3,90.4,100.7,54.0,46.0,15:27,75,75,11.1,298.0,58.1,draisle01,16-17
1008,904,52.7,1.5,761,706,51.9,1.4,7.9,90.7,98.6,58.1,41.9,14:37,45,65,0.5,323.0,56.7,drouijo01,16-17
1182,1223,49.1,-1.7,852,883,49.1,-2.0,9.1,93.0,102.1,41.8,58.2,14:45,38,32,-6.1,203.0,56.2,dubinbr01,16-17
1085,1041,51.0,3.0,824,797,50.8,3.9,7.0,87.7,94.7,47.1,52.9,14:41,60,46,-1.3,275.0,58.2,duchema01,16-17
643,727,46.9,2.1,485,560,46.4,2.3,7.9,91.7,99.6,56.7,43.3,12:02,30,22,-2.0,146.0,52.1,duclaan01,16-17
1172,1237,48.7,-1.4,868,933,48.2,-2.7,10.9,91.9,102.8,52.9,47.1,17:14,18,43,3.5,292.0,44.9,dumbama01,16-17
303,313,49.2,-4.0,224,229,49.4,-2.4,5.5,96.3,101.8,23.7,76.3,9:17,6,5,-0.6,66.0,51.5,dumonga01,16-17
1196,1161,50.7,0.9,902,860,51.2,0.3,8.1,91.5,99.6,53.1,46.9,18:11,25,37,4.2,182.0,42.9,dumoubr01,16-17
893,1141,43.9,-1.9,652,883,42.5,-2.7,9.5,93.9,103.4,49.5,50.5,13:20,14,15,-8.0,164.0,53.7,dvorach01,16-17
993,1031,49.1,1.1,724,761,48.8,0.1,8.3,92.9,101.3,52.3,47.7,12:51,23,25,1.1,203.0,60.6,dzingry01,16-17
810,822,49.6,-1.7,594,601,49.7,-2.0,5.9,92.3,98.1,49.3,50.7,13:57,24,33,1.6,168.0,48.8,eakinco01,16-17
1117,1030,52.0,3.0,842,715,54.1,5.1,8.2,91.1,99.3,49.3,50.7,13:18,30,19,6.7,,,eavespa01,16-17
1235,1102,52.8,3.8,932,788,54.2,4.3,7.7,92.7,100.4,55.5,44.5,14:26,38,44,6.4,379.0,54.9,eberljo01,16-17
1227,1264,49.3,1.2,905,993,47.7,0.7,7.0,90.9,97.9,50.0,50.0,19:41,17,37,-11.4,309.0,44.7,edleral01,16-17
971,1045,48.2,-2.1,711,778,47.8,-3.0,8.3,93.9,102.1,48.5,51.5,15:51,7,26,-4.9,171.0,47.4,edmunjo01,16-17
1183,1114,51.5,3.1,897,849,51.4,2.6,11.0,89.6,100.5,55.1,44.9,14:50,36,51,3.0,377.0,53.8,ehlerni01,16-17
963,1055,47.7,1.2,756,788,49.0,2.7,8.0,90.9,98.9,52.4,47.6,16:42,38,46,-2.5,429.0,58.3,eicheja01,16-17
1172,1078,52.1,2.1,889,856,50.9,0.9,5.2,91.2,96.5,59.7,40.3,17:51,25,58,-2.6,408.0,55.1,ekblaaa01,16-17
1559,1396,52.8,2.6,1171,1068,52.3,2.5,7.1,92.6,99.6,45.7,54.3,19:42,38,66,8.7,284.0,42.3,ekholma01,16-17
1317,1587,45.4,0.0,996,1230,44.7,0.1,8.0,91.0,99.0,42.7,57.3,19:18,18,48,-14.5,330.0,43.9,ekmanol01,16-17
227,251,47.5,-5.1,160,181,46.9,-6.2,8.5,94.6,103.2,47.6,52.4,14:31,12,13,1.1,40.0,37.5,eliere01,16-17
934,803,53.8,3.1,670,595,53.0,2.6,8.4,93.6,102.0,54.9,45.1,11:34,31,32,5.1,225.0,51.1,ellerla01,16-17
1320,1357,49.3,-1.7,976,1013,49.1,-1.8,9.2,92.7,101.9,47.7,52.3,19:03,37,41,1.0,281.0,49.8,ellisry01,16-17
1297,1299,50.0,-3.5,925,928,49.9,-3.3,7.0,93.5,100.5,43.5,56.5,18:41,16,84,-2.4,200.0,41.0,emelial01,16-17
993,1139,46.6,-5.6,728,850,46.1,-5.6,8.1,92.8,101.0,44.7,55.3,14:59,19,49,-10.7,218.0,49.1,engelde01,16-17
38,50,43.2,-2.8,28,38,42.4,-3.0,6.3,83.3,89.6,55.6,44.4,9:04,0,2,-1.1,7.0,42.9,engluan01,16-17
531,561,48.6,1.4,403,427,48.6,1.1,4.5,92.6,97.1,51.5,48.5,11:30,19,17,-3.0,145.0,61.4,ennisty01,16-17
865,905,48.9,-2.2,651,688,48.6,-2.4,9.3,89.7,99.0,50.1,49.9,17:23,8,33,1.8,111.0,41.4,enstrto01,16-17
707,818,46.4,-1.8,545,653,45.5,-3.0,9.7,91.7,101.4,42.0,58.0,17:02,9,27,-8.6,95.0,45.3,ericsjo01,16-17
890,872,50.5,3.4,636,675,48.5,2.1,7.0,91.5,98.6,50.5,49.5,14:47,37,16,-3.4,212.0,62.3,erikslo01,16-17
119,167,41.6,-12.0,94,130,42.0,-11.3,10.9,94.0,104.9,56.0,44.0,10:04,3,3,-1.9,25.0,60.0,eriksjo02,16-17
250,243,50.7,0.0,187,178,51.2,2.3,3.2,90.1,93.3,52.1,47.9,10:49,2,5,0.7,65.0,61.5,ernead01,16-17
11,20,35.5,-13.9,7,15,31.8,-17.8,20.0,100.0,120.0,40.0,60.0,8:07,0,0,-0.2,0.0,,etemem01,16-17
616,577,51.6,0.7,458,440,51.0,-0.3,8.4,87.9,96.2,62.1,37.9,13:17,20,8,-3.6,160.0,56.9,fabbrro01,16-17
1090,1016,51.8,2.2,801,733,52.2,2.1,8.6,89.8,98.4,40.7,59.3,13:41,43,36,2.8,249.0,53.0,faksara01,16-17
602,586,50.7,5.2,460,447,50.7,4.7,5.6,93.3,98.9,50.3,49.7,12:56,7,22,2.9,86.0,38.4,falkju01,16-17
17,36,32.1,-15.4,14,25,35.9,-11.1,0.0,100.0,100.0,75.0,25.0,8:16,0,0,-0.2,4.0,100.0,farnhbo01,16-17
83,81,50.6,4.8,63,68,48.1,2.4,2.3,96.3,98.6,55.8,44.2,9:42,1,1,-0.8,13.0,46.2,faschhu01,16-17
694,764,47.6,-1.0,511,549,48.2,-1.4,10.0,92.3,102.3,41.3,58.7,12:07,29,21,-1.5,101.0,55.4,fastje01,16-17
1466,1328,52.5,2.3,1098,1024,51.7,2.6,6.7,90.3,97.1,55.7,44.3,19:34,53,45,2.2,458.0,49.1,faulkju01,16-17
32,25,56.1,6.1,25,19,56.8,8.0,11.1,94.4,105.6,72.7,27.3,7:55,0,2,-0.1,7.0,57.1,faynema01,16-17
315,269,53.9,9.5,226,206,52.3,7.3,7.5,94.0,101.4,54.7,45.3,12:08,5,9,0.3,45.0,53.3,fedunta01,16-17
357,487,42.3,-9.4,275,323,46.0,-6.6,8.2,94.4,102.6,23.1,76.9,8:52,24,10,-0.4,,,fehrer01,16-17
749,765,49.5,-1.2,539,587,47.9,-2.7,8.2,92.2,100.4,50.4,49.6,10:58,36,38,-2.0,172.0,61.6,ferlami01,16-17
699,572,55.0,5.3,515,429,54.6,5.4,5.5,93.9,99.4,58.7,41.3,12:28,39,27,6.6,183.0,62.3,fialake01,16-17
388,558,41.0,-8.5,300,409,42.3,-7.2,5.3,91.7,97.0,23.9,76.1,9:38,12,21,-8.5,,,fiddlve01,16-17
975,1019,48.9,-3.0,754,774,49.3,-2.2,9.6,90.5,100.1,48.6,51.4,13:47,30,39,-3.5,,,filppva01,16-17
55,85,39.3,-3.4,37,63,37.0,-7.4,12.0,93.0,105.0,50.0,50.0,12:06,0,3,-1.4,15.0,66.7,fischch01,16-17
825,811,50.4,-1.1,618,599,50.8,-0.4,8.3,91.0,99.3,39.6,60.4,12:26,21,19,4.2,194.0,61.9,fishemi01,16-17
434,490,47.0,-6.1,313,321,49.4,-2.8,9.6,92.9,102.5,31.8,68.2,10:31,13,15,-3.3,92.0,51.1,flynnbr01,16-17
981,1091,47.3,0.2,771,820,48.5,1.6,7.5,93.0,100.6,39.8,60.2,14:10,33,35,-3.8,175.0,55.4,foligma01,16-17
1124,1066,51.3,1.6,851,805,51.4,1.6,7.8,91.1,98.9,57.4,42.6,15:08,44,35,1.3,280.0,66.1,foligni01,16-17
619,703,46.8,-3.3,468,532,46.8,-3.5,8.9,94.0,102.9,45.1,54.9,13:49,9,15,0.0,94.0,41.5,folinch01,16-17
1309,1253,51.1,-5.5,964,934,50.8,-5.6,7.5,93.1,100.6,53.1,46.9,17:47,9,73,3.8,212.0,47.2,forbode01,16-17
7,4,63.6,15.0,5,3,62.5,16.2,0.0,100.0,100.0,33.3,66.7,8:25,0,0,0.3,0.0,,forsbja01,16-17
1257,1065,54.1,4.2,951,822,53.6,4.1,8.6,89.6,98.2,56.4,43.6,14:22,76,62,6.9,467.0,50.3,forsbfi01,16-17
446,474,48.5,-2.9,315,363,46.5,-4.0,7.0,94.9,101.8,58.1,41.9,13:44,5,27,-3.4,121.0,39.7,forslgu02,16-17
1397,1412,49.7,0.2,1054,1058,49.9,-0.2,9.4,91.8,101.1,46.4,53.6,18:57,30,68,4.0,372.0,50.0,fowleca01,16-17
983,966,50.4,4.3,759,736,50.8,5.0,6.8,92.3,99.0,46.3,53.7,16:12,14,30,1.8,200.0,46.5,fransco01,16-17
11,13,45.8,-11.7,6,12,33.3,-26.1,0.0,70.0,70.0,33.3,66.7,8:18,0,1,-0.2,3.0,33.3,frkma01,16-17
50,63,44.2,-5.1,39,38,50.6,2.0,0.0,88.0,88.0,48.6,51.4,9:51,3,2,-0.3,,,froesby01,16-17
1193,942,55.9,7.6,882,701,55.7,8.1,8.6,91.0,99.7,37.2,62.8,13:47,45,38,5.4,352.0,57.4,frolimi01,16-17
783,614,56.0,1.0,592,462,56.2,1.4,6.1,91.6,97.6,54.6,45.4,13:15,7,24,9.0,216.0,56.9,gaborma01,16-17
41,84,32.8,-12.5,32,68,32.0,-15.7,8.7,95.7,104.3,68.3,31.7,5:37,0,3,-0.3,6.0,50.0,gabriku01,16-17
946,780,54.8,5.8,712,567,55.7,6.8,8.2,91.9,100.1,52.3,47.7,11:15,17,27,10.5,306.0,58.5,gagnesa01,16-17
839,827,50.4,-1.8,613,624,49.6,-2.7,9.4,90.8,100.2,68.3,31.7,13:37,17,34,-4.9,198.0,52.5,galchal01,16-17
931,737,55.8,4.3,679,535,55.9,4.7,6.5,93.8,100.4,53.9,46.1,13:00,33,25,8.3,326.0,57.4,gallabr01,16-17
171,217,44.1,-6.8,134,166,44.7,-6.0,6.6,91.7,98.3,58.6,41.4,7:55,3,3,-2.4,57.0,45.6,garbury01,16-17
1590,1432,52.6,3.2,1191,1110,51.8,2.9,9.5,93.1,102.6,54.5,45.5,18:25,44,79,7.9,326.0,39.0,gardija01,16-17
948,1030,47.9,-5.4,737,785,48.4,-3.4,7.0,92.0,99.0,43.3,56.7,16:16,8,33,-9.2,193.0,49.7,garrija01,16-17
21,48,30.4,-14.3,14,37,27.5,-15.9,11.1,95.7,106.8,21.7,78.3,10:43,0,0,-0.7,9.0,33.3,gaudety01,16-17
81,80,50.3,-6.9,59,52,53.2,-1.7,8.7,92.3,101.0,39.3,60.7,8:29,2,1,0.4,12.0,66.7,gaudrfr01,16-17
1048,977,51.8,1.7,773,733,51.3,1.5,8.6,90.2,98.7,63.3,36.7,15:10,44,86,6.1,307.0,59.3,gaudrjo01,16-17
441,427,50.8,3.2,324,324,50.0,3.5,5.0,94.0,99.0,42.2,57.8,8:57,11,6,-1.4,81.0,63.0,gauncbr01,16-17
142,138,50.7,1.7,102,90,53.1,4.3,7.8,92.2,100.0,65.1,34.9,11:29,2,5,0.9,17.0,47.1,gauncca01,16-17
139,158,46.8,-2.7,99,115,46.3,-2.5,10.6,93.9,104.5,28.2,71.8,8:33,5,3,-1.0,25.0,60.0,gauthfr01,16-17
33,75,30.6,-12.9,26,55,32.1,-11.2,0.0,95.0,95.0,30.0,70.0,7:07,1,0,-1.5,5.0,60.0,gazdilu01,16-17
262,281,48.3,0.2,194,224,46.4,-2.3,6.9,91.7,98.6,51.3,48.7,11:23,3,6,-5.8,62.0,46.8,geliner01,16-17
1102,1107,49.9,1.0,814,810,50.1,0.8,10.6,91.0,101.6,47.8,52.2,16:17,61,68,3.4,288.0,47.9,getzlry01,16-17
210,194,52.0,-3.2,151,140,51.9,-2.9,3.8,92.8,96.6,55.8,44.2,12:46,1,7,-0.2,30.0,40.0,gilbeto01,16-17
901,1107,44.9,-3.3,693,840,45.2,-2.9,6.5,92.6,99.1,39.3,60.7,13:13,28,26,-6.0,243.0,61.3,giontbr01,16-17
189,237,44.4,-6.3,138,182,43.1,-6.5,13.1,95.4,108.5,45.2,54.8,9:48,5,6,-2.9,28.0,60.7,giontst01,16-17
1432,1238,53.6,5.0,1065,898,54.3,6.6,9.3,91.5,100.8,48.9,51.1,17:38,45,43,9.1,373.0,40.5,giordma01,16-17
909,1155,44.0,-5.5,690,810,46.0,-4.1,9.3,92.7,102.1,44.3,55.7,16:49,10,46,-10.2,125.0,44.8,girarda01,16-17
718,811,47.0,-1.2,544,629,46.4,-1.9,5.5,93.6,99.1,50.7,49.3,11:56,17,16,-3.8,189.0,59.3,girgeze01,16-17
1298,1122,53.6,3.5,938,809,53.7,3.0,7.6,89.4,96.9,57.6,42.4,15:07,38,35,2.7,366.0,54.4,giroucl01,16-17
93,104,47.2,-3.1,70,79,47.0,-5.8,4.5,96.2,100.8,44.4,55.6,10:37,2,0,-1.6,18.0,44.4,glassta01,16-17
566,750,43.0,-6.8,440,546,44.6,-4.6,5.8,92.7,98.4,33.9,66.1,10:33,19,12,-4.1,123.0,62.6,glendlu01,16-17
133,169,44.0,-2.9,93,133,41.2,-5.6,7.7,95.4,103.1,63.8,36.2,10:51,3,8,-5.7,,,goldoni01,16-17
1361,1603,45.9,1.2,1019,1223,45.5,1.5,8.9,91.1,100.1,44.6,55.4,18:40,15,57,-18.9,235.0,47.7,goligal01,16-17
459,470,49.4,1.0,333,344,49.2,2.3,5.8,89.1,95.0,41.5,58.5,15:02,5,7,-5.5,62.0,56.5,golouco01,16-17
19,33,36.5,-11.8,11,23,32.4,-18.2,0.0,100.0,100.0,54.5,45.5,10:52,1,1,-1.2,6.0,50.0,goodrba01,16-17
70,83,45.8,-6.5,49,54,47.6,-4.3,5.6,81.1,86.6,63.6,36.4,6:39,2,0,-0.7,13.0,61.5,gordobo01,16-17
844,1025,45.2,-3.3,662,766,46.4,-1.3,5.7,94.1,99.8,43.3,56.7,15:46,7,17,-5.2,80.0,50.0,gorgejo01,16-17
1247,1076,53.7,3.4,930,811,53.4,2.4,6.4,90.0,96.4,68.8,31.2,15:41,18,70,4.5,445.0,44.5,gostish01,16-17
272,199,57.7,9.6,205,164,55.6,7.9,6.8,90.7,97.4,48.9,51.1,13:08,12,4,2.0,54.0,55.6,gourdya01,16-17
791,967,45.0,-4.1,611,683,47.2,-2.6,11.8,93.1,104.9,43.2,56.8,12:19,48,22,-7.4,263.0,61.2,grabnmi01,16-17
76,90,45.8,-10.4,62,69,47.3,-8.4,11.1,89.1,100.2,50.8,49.2,9:17,0,1,0.5,6.0,66.7,granbpe01,16-17
886,848,51.1,3.7,631,659,48.9,2.3,7.2,89.4,96.6,51.4,48.6,14:09,33,18,-6.1,220.0,55.5,granlma01,16-17
1104,1135,49.3,0.0,839,840,50.0,0.2,11.5,92.2,103.7,38.7,61.3,15:01,43,33,11.8,317.0,55.8,granlmi01,16-17
256,344,42.7,-5.0,187,252,42.6,-5.3,4.4,94.4,98.8,34.6,65.4,7:09,10,9,-1.8,,,grantde01,16-17
353,543,39.4,-10.7,273,405,40.3,-10.2,9.4,96.2,105.6,63.7,36.3,9:44,16,4,-4.7,84.0,57.1,graovty01,16-17
611,509,54.6,1.5,457,355,56.3,3.2,6.6,92.7,99.4,66.1,33.9,12:40,2,24,5.6,116.0,44.8,graveke01,16-17
1215,1306,48.2,-0.1,921,994,48.1,-0.2,7.4,90.7,98.1,51.9,48.1,20:15,24,52,1.2,284.0,44.0,greenmi03,16-17
948,1082,46.7,-1.5,733,832,46.8,-1.2,6.4,91.6,98.0,35.2,64.8,17:22,26,36,-3.2,189.0,43.4,greenan01,16-17
290,268,52.0,-3.0,207,192,51.9,-3.6,6.4,95.7,102.1,58.1,41.9,11:58,3,17,-1.0,50.0,28.0,greenma01,16-17
61,56,52.1,8.7,48,37,56.5,15.2,2.9,90.3,93.3,50.9,49.1,12:50,1,2,0.0,10.0,70.0,greeraj01,16-17
19,10,65.5,18.4,11,8,57.9,13.9,0.0,83.3,83.3,71.4,28.6,6:29,0,0,0.5,4.0,25.0,grenial01,16-17
261,230,53.2,3.6,207,186,52.7,4.1,6.6,97.2,103.8,59.5,40.5,11:24,5,6,-0.1,,,griffse01,16-17
710,795,47.2,-2.4,524,601,46.6,-2.3,7.2,90.6,97.8,48.7,51.3,11:08,35,26,-9.5,147.0,57.8,grigomi01,16-17
42,53,44.2,-8.1,31,39,44.3,-6.2,4.2,85.7,89.9,41.4,58.6,11:00,3,0,0.1,18.0,61.1,grimaro01,16-17
29,33,46.8,-2.2,21,27,43.8,-6.6,0.0,75.0,75.0,31.3,68.8,11:56,0,1,-0.6,7.0,42.9,grossni01,16-17
570,537,51.5,-0.4,410,402,50.5,-2.7,5.8,92.7,98.4,51.5,48.5,14:48,6,21,-1.8,101.0,44.6,grybaer01,16-17
27,26,50.9,-10.3,20,19,51.3,-5.2,11.8,87.5,99.3,75.0,25.0,10:49,0,0,0.0,8.0,50.0,grzelma01,16-17
1178,1036,53.2,2.1,825,697,54.2,2.7,8.9,91.2,100.0,45.4,54.6,17:19,18,40,3.7,299.0,37.8,gudasra01,16-17
440,484,47.6,-2.0,324,374,46.4,-3.2,6.1,88.8,94.9,50.4,49.6,17:26,4,23,-3.9,88.0,45.5,gudbrer01,16-17
620,586,51.4,2.9,464,429,52.0,1.7,11.3,90.6,101.9,60.3,39.7,14:30,16,9,4.7,136.0,59.6,guentja01,16-17
38,53,41.8,-9.3,27,35,43.5,-8.8,8.3,96.7,105.0,48.8,51.2,16:19,0,0,-0.1,9.0,44.4,guhlebr01,16-17
545,566,49.1,-1.2,406,406,50.0,-0.5,5.2,92.7,97.9,52.9,47.1,12:47,2,8,2.9,72.0,44.4,gunnaca01,16-17
6,16,27.3,-34.3,3,9,25.0,-40.8,0.0,85.7,85.7,40.0,60.0,13:06,0,0,-0.4,3.0,0.0,guriade01,16-17
813,719,53.1,3.7,632,528,54.5,3.9,8.1,92.7,100.8,57.4,42.6,13:08,19,21,8.5,199.0,63.8,hagelca01,16-17
22,16,57.9,-2.3,14,14,50.0,-15.0,10.0,90.9,100.9,45.5,54.5,19:45,0,0,-0.2,9.0,55.6,haggro01,16-17
1290,1300,49.8,-2.0,955,996,48.9,-2.3,7.5,91.5,99.0,52.1,47.9,18:45,25,47,0.3,,,hainsro01,16-17
459,487,48.5,-4.0,334,330,50.3,-3.0,9.1,93.2,102.3,54.0,46.0,9:01,18,19,1.4,86.0,44.2,haleymi01,16-17
1105,1011,52.2,7.6,861,782,52.4,7.3,7.2,91.5,98.8,50.0,50.0,16:17,43,44,6.8,391.0,60.6,hallta02,16-17
1298,1177,52.4,3.4,942,856,52.4,2.6,7.6,91.1,98.7,49.0,51.0,15:46,19,37,-1.1,201.0,41.3,hamhuda01,16-17
1412,1154,55.0,6.9,1045,860,54.9,7.4,8.0,91.6,99.6,47.7,52.3,16:26,17,52,10.2,423.0,52.5,hamildo01,16-17
187,207,47.5,-4.9,124,160,43.7,-7.4,5.6,93.0,98.5,32.5,67.5,9:26,3,2,-1.4,51.0,58.8,hamilfr01,16-17
711,942,43.0,-5.7,523,686,43.3,-5.6,7.7,89.6,97.3,43.9,56.1,17:39,14,39,-4.3,157.0,47.1,hamontr01,16-17
1222,1188,50.7,-0.7,892,908,49.6,-1.1,7.4,90.3,97.6,60.9,39.1,15:44,42,53,-3.2,270.0,40.0,hanifno01,16-17
57,57,50.0,-9.0,39,38,50.6,-7.6,3.4,85.2,88.6,39.5,60.5,10:08,1,3,0.1,5.0,100.0,hanlejo01,16-17
72,62,53.7,1.7,61,46,57.0,3.7,9.8,88.2,98.0,39.5,60.5,8:26,0,0,1.4,14.0,57.1,hannima01,16-17
569,585,49.3,-0.7,426,406,51.2,2.5,10.4,89.6,100.0,56.0,44.0,14:23,21,14,3.2,,,hanseja01,16-17
937,918,50.5,3.2,692,717,49.1,2.1,8.1,89.1,97.2,42.5,57.5,13:48,31,30,-5.3,,,hanzama01,16-17
112,115,49.3,-4.0,89,97,47.8,-6.1,5.0,94.0,99.0,50.0,50.0,10:16,4,3,-1.6,23.0,56.5,harpesh01,16-17
86,82,51.2,-3.6,62,65,48.8,-7.9,9.3,87.8,97.1,37.7,62.3,17:06,2,5,-0.8,11.0,27.3,harpube01,16-17
231,264,46.7,-5.4,173,196,46.9,-5.2,9.9,92.2,102.1,47.8,52.2,12:41,4,5,-1.5,35.0,45.7,harrisc01,16-17
912,815,52.8,2.6,675,595,53.1,3.6,8.3,93.4,101.7,51.5,48.5,12:09,36,31,6.6,261.0,65.1,hartmry01,16-17
803,716,52.9,3.2,587,531,52.5,2.7,9.7,92.3,102.1,49.5,50.5,10:38,17,30,6.7,172.0,60.5,hartnsc01,16-17
175,218,44.5,-5.8,120,158,43.2,-6.9,10.4,92.4,102.8,31.7,68.3,8:52,8,3,-1.5,40.0,55.0,hathaga01,16-17
851,806,51.4,2.1,652,604,51.9,2.1,8.1,91.7,99.9,54.8,45.2,12:28,24,18,5.3,210.0,63.8,haulaer01,16-17
117,105,52.7,1.4,79,74,51.6,-2.5,9.5,95.0,104.5,61.9,38.1,11:25,5,2,2.2,33.0,66.7,haydejo01,16-17
494,461,51.7,-3.4,357,352,50.4,-5.8,6.4,92.2,98.5,62.5,37.5,8:49,14,12,1.1,134.0,55.2,hayesji01,16-17
820,1047,43.9,-5.5,621,764,44.8,-5.5,11.9,91.8,103.7,40.7,59.3,13:35,54,66,-11.2,246.0,58.1,hayeske01,16-17
1501,1308,53.4,3.7,1100,1009,52.2,2.7,10.1,90.9,101.1,57.4,42.6,19:27,39,73,-1.7,408.0,40.7,hedmavi01,16-17
14,10,58.3,13.7,9,7,56.3,5.3,0.0,100.0,100.0,66.7,33.3,15:38,1,0,0.2,4.0,25.0,heedti01,16-17
87,74,54.0,0.7,60,58,50.8,-4.3,0.0,92.9,92.9,62.1,37.9,11:23,5,2,-0.6,12.0,58.3,heineda01,16-17
89,99,47.3,1.9,73,72,50.3,2.7,8.5,96.3,104.8,45.8,54.2,12:27,0,0,-0.2,11.0,27.3,helgese01,16-17
551,596,48.0,0.0,406,465,46.6,-1.6,8.4,90.9,99.3,49.9,50.1,12:52,17,20,-2.0,166.0,59.0,helmda01,16-17
173,175,49.7,-0.3,122,133,47.8,-2.7,5.7,94.4,100.1,45.3,54.7,12:47,9,6,1.2,52.0,57.7,hemskal01,16-17
293,364,44.6,-6.7,213,240,47.0,-4.8,7.4,91.7,99.1,39.5,60.5,9:08,10,9,-0.6,61.0,68.9,hendrma01,16-17
4,6,40.0,-1.3,4,6,40.0,7.3,25.0,100.0,125.0,0.0,100.0,5:06,0,0,-0.3,1.0,100.0,henlesa01,16-17
932,1064,46.7,-0.9,705,819,46.3,-1.8,8.3,90.1,98.4,48.4,51.6,13:24,45,27,-3.5,242.0,58.7,henriad01,16-17
752,601,55.6,4.8,527,407,56.4,5.0,7.8,88.4,96.1,54.4,45.6,14:10,30,18,6.8,183.0,54.6,hertlto01,16-17
1095,1195,47.8,0.5,807,878,47.9,0.3,9.1,90.5,99.6,49.6,50.4,15:00,16,43,-5.6,199.0,43.7,hicketh01,16-17
502,564,47.1,-3.6,365,429,46.0,-3.6,6.6,94.0,100.6,50.7,49.3,11:37,27,15,-2.3,132.0,57.6,hinosvi01,16-17
1171,1193,49.5,-1.4,846,866,49.4,-1.0,10.0,92.4,102.4,43.8,56.2,18:34,23,70,-5.0,135.0,45.2,hjalmni01,16-17
299,275,52.1,4.9,207,212,49.4,2.6,9.6,91.6,101.1,60.3,39.7,14:03,9,20,1.1,44.0,50.0,hosanjo01,16-17
1020,972,51.2,4.0,754,723,51.0,3.5,10.6,92.7,103.3,55.6,44.4,14:23,45,54,-2.0,415.0,54.0,hoffmmi02,16-17
1245,1384,47.4,-1.2,946,1038,47.7,-2.2,10.6,91.9,102.4,41.6,58.4,18:14,23,61,-5.8,225.0,37.3,holdeni01,16-17
494,587,45.7,-0.1,379,448,45.8,0.2,6.4,90.0,96.4,48.4,51.6,11:28,21,16,-4.9,,,hollape01,16-17
271,400,40.4,-11.0,208,293,41.5,-10.5,10.1,93.0,103.1,45.9,54.1,12:37,3,11,-2.4,36.0,38.9,holzeko01,16-17
264,204,56.4,7.3,201,143,58.4,8.7,7.1,86.1,93.2,53.5,46.5,15:28,6,9,-0.9,61.0,55.7,honkaju01,16-17
960,827,53.7,6.1,733,576,56.0,7.8,9.5,91.8,101.3,56.3,43.7,12:56,30,11,14.7,326.0,68.4,hornqpa01,16-17
1026,1104,48.2,-0.1,765,832,47.9,1.3,9.2,90.5,99.8,47.4,52.6,14:16,37,27,-1.5,286.0,55.2,horvabo01,16-17
885,912,49.2,-1.4,642,663,49.2,-0.9,9.2,92.7,101.9,53.0,47.0,13:33,47,29,-0.4,303.0,55.1,hossama01,16-17
35,35,50.0,3.7,23,22,51.1,3.9,5.6,100.0,105.6,30.4,69.6,8:28,1,0,0.7,6.0,83.3,howdequ01,16-17
171,136,55.7,7.0,132,105,55.7,6.2,3.2,91.7,94.8,49.4,50.6,10:03,5,2,0.3,28.0,53.6,hrivima01,16-17
482,391,55.2,7.4,381,321,54.3,6.7,8.6,89.7,98.3,61.1,38.9,15:17,15,24,3.5,136.0,63.2,huberjo01,16-17
305,325,48.4,-3.7,217,238,47.7,-4.7,9.2,92.3,101.6,58.7,41.3,9:47,12,7,-4.1,55.0,49.1,hudleji01,16-17
28,35,44.4,-3.8,24,24,50.0,-1.6,11.1,94.7,105.8,56.3,43.8,11:31,3,2,0.2,3.0,100.0,hudonch01,16-17
141,159,47.0,-0.7,106,130,44.9,-0.5,12.5,89.9,102.4,49.5,50.5,13:38,4,3,-1.5,,,huntbr01,16-17
1014,1050,49.1,-2.1,763,775,49.6,-0.9,8.4,92.8,101.2,45.8,54.2,15:10,26,44,0.9,174.0,42.0,hunwima01,16-17
1073,1142,48.4,0.9,788,855,48.0,1.7,6.1,91.0,97.2,54.4,45.6,17:54,31,50,-9.2,267.0,48.3,huttobe01,16-17
1194,1119,51.6,1.5,886,855,50.9,1.4,7.5,91.8,99.3,61.2,38.8,13:39,42,25,4.7,232.0,67.2,hymanza01,16-17
943,951,49.8,0.2,688,744,48.0,-1.7,5.6,89.9,95.5,51.6,48.4,12:46,24,26,-6.4,,,iginlja01,16-17
1043,1007,50.9,-0.7,740,732,50.3,-1.2,8.2,93.7,101.9,52.5,47.5,14:58,18,39,3.4,217.0,45.2,irwinma01,16-17
1171,944,55.4,6.7,916,776,54.1,5.7,8.1,91.7,99.8,56.8,43.2,14:13,40,44,6.3,295.0,61.4,jagrja01,16-17
