Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,10,0.09,0.3,0.39,0.13,1.54,8,27,35,12,66,17,67,3,-15,57.1,61.0,-3.9,2.2,2.5,4.7,,gardija01,15-16
D,5,0.05,0.13,0.18,0.06,0.81,4,11,15,5,54,1,56,9,6,48.0,51.3,-3.3,0.2,4.3,4.5,,mccabja01,15-16
D,13,0.1,0.39,0.49,0.16,2.48,9,36,45,15,84,20,75,19,7,64.9,51.4,13.4,3.0,4.8,7.8,,muzzija01,15-16
RW,5,0.13,0.11,0.24,0.1,1.71,8,7,15,6,27,5,29,0,-7,20.6,22.8,-2.2,0.5,0.5,1.0,0.0,virtaja01,15-16
RW,16,0.24,0.23,0.48,0.2,2.62,23,21,44,18,55,7,57,17,8,50.9,37.9,13.0,2.8,2.2,5.0,3.0,silfvja01,15-16
D,3,0.05,0.14,0.18,0.06,1.43,2,6,8,3,35,3,21,3,13,28.1,23.3,4.7,0.3,2.5,2.8,,kindlja01,15-16
D,2,0.07,0.11,0.19,0.07,1.56,2,3,5,2,14,3,16,0,-5,11.8,10.4,1.4,0.3,0.3,0.6,,naklaja01,15-16
RW,18,0.15,0.6,0.75,0.24,2.92,12,49,61,20,79,36,48,0,-5,47.8,41.1,6.7,3.5,1.4,4.9,4.0,voracja01,15-16
RW,24,0.38,0.33,0.71,0.3,3.27,35,30,65,27,100,35,38,0,27,55.4,45.8,9.7,5.8,2.9,8.7,3.0,nealja01,15-16
LW,11,0.35,0.38,0.73,0.29,3.23,16,17,33,13,40,10,27,0,3,27.8,22.7,5.0,2.8,1.0,3.8,2.0,vanrija01,15-16
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,,wisnija01,15-16
LW,36,0.5,0.59,1.09,0.44,3.01,46,54,100,40,127,49,86,13,7,63.0,54.5,8.5,10.3,1.7,12.1,2.0,bennja01,15-16
D,3,0.05,0.16,0.2,0.07,0.73,2,8,10,3,24,8,15,1,2,20.2,18.1,2.1,0.6,1.4,1.9,,mcbaija02,15-16
LW,17,0.26,0.2,0.46,0.2,1.86,25,18,43,19,66,25,48,0,-7,34.7,33.9,0.8,3.6,1.3,5.0,,mcginja01,15-16
D,1,0.0,0.11,0.11,0.03,0.68,0,2,2,1,6,0,12,1,-5,8.9,6.9,2.0,-0.1,0.0,-0.1,,oleksja01,15-16
RW,16,0.33,0.24,0.57,0.24,1.75,25,18,43,19,56,3,50,13,16,36.5,42.5,-6.1,3.7,2.1,5.8,2.0,hanseja01,15-16
RW,1,0.03,0.07,0.1,0.04,0.37,1,2,3,1,5,0,8,0,-3,4.6,7.7,-3.1,-0.1,0.1,0.0,,bollja01,15-16
D,1,0.0,0.11,0.11,0.03,0.62,0,4,4,1,28,1,37,18,7,17.1,22.1,-5.0,-0.3,1.5,1.2,,cowenja01,15-16
C,7,0.13,0.13,0.26,0.11,1.54,10,10,20,8,28,3,31,0,-6,25.6,40.8,-15.2,0.6,0.9,1.5,1.0,mccanja01,15-16
D,11,0.14,0.23,0.38,0.14,1.58,12,20,32,12,88,19,75,16,11,61.4,49.6,11.8,2.3,5.0,7.3,,spurgja01,15-16
RW,18,0.27,0.3,0.57,0.22,2.22,25,28,53,21,70,30,62,0,-22,37.1,47.7,-10.5,4.0,0.6,4.6,,iginlja01,15-16
RW,26,0.34,0.49,0.84,0.32,1.81,30,44,74,28,91,19,49,0,23,50.5,41.1,9.3,6.9,2.3,9.2,,jagrja01,15-16
D,0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,3,0,9,1,-5,3.7,4.9,-1.2,-0.2,-0.1,-0.3,,tinorja01,15-16
C,4,0.05,0.06,0.11,0.04,0.61,4,5,9,4,19,0,46,25,-1,21.6,33.2,-11.6,-1.2,1.0,-0.2,,stollja01,15-16
LW,16,0.24,0.24,0.49,0.2,2.01,23,22,45,19,52,12,48,7,0,38.8,41.5,-2.8,3.5,1.2,4.7,,chimeja01,15-16
D,8,0.11,0.26,0.37,0.13,1.52,8,18,26,9,59,8,55,20,16,45.6,38.5,7.1,1.8,3.4,5.2,,demerja01,15-16
C,1,1.0,0.0,1.0,0.55,2.0,1,0,1,1,1,0,0,0,1,0.5,0.1,0.4,0.2,0.1,0.2,,dickija01,15-16
D,4,0.07,0.08,0.15,0.06,1.38,6,7,13,5,44,0,63,15,-4,38.0,38.5,-0.5,0.2,2.6,2.8,,garrija01,15-16
RW,13,0.15,0.33,0.48,0.17,2.49,12,28,40,14,63,20,33,0,10,47.2,38.7,8.5,1.9,1.9,3.8,0.0,pominja01,15-16
C,26,0.44,0.4,0.84,0.35,2.69,37,34,71,29,89,42,44,0,4,49.6,43.0,6.6,7.5,1.3,8.8,1.0,spezzja01,15-16
LW,10,0.18,0.14,0.32,0.14,2.23,15,11,26,11,39,4,44,5,-4,35.5,35.6,-0.1,1.0,1.1,2.1,,zuckeja01,15-16
RW,7,0.14,0.16,0.3,0.12,1.3,9,10,19,8,20,0,26,6,0,27.0,26.2,0.7,0.6,0.8,1.4,,beaglja01,15-16
D,6,0.04,0.22,0.26,0.08,1.46,3,18,21,7,50,4,75,25,-4,57.4,59.4,-2.0,0.4,3.5,3.9,,bouwmja01,15-16
C,4,0.04,0.1,0.14,0.05,0.83,3,9,12,4,19,0,56,19,-17,27.2,28.4,-1.2,-0.9,0.5,-0.4,,mccleja01,15-16
C,1,0.17,0.17,0.33,0.14,1.5,1,1,2,1,2,0,3,0,-1,2.5,2.5,0.0,0.1,0.0,0.2,,megnaja01,15-16
C,17,0.23,0.29,0.52,0.21,1.62,21,27,48,19,62,3,68,26,17,39.6,44.7,-5.2,3.4,1.9,5.3,1.0,pageaje01,15-16
C,23,0.31,0.49,0.81,0.3,3.14,27,42,69,26,89,27,58,14,18,53.9,43.9,10.0,5.7,2.3,8.0,4.0,carteje01,15-16
D,6,0.1,0.22,0.31,0.11,1.92,6,12,18,7,37,7,49,12,-6,34.1,29.9,4.2,1.0,1.8,2.8,,petryje01,15-16
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,1,-1,0.5,0.8,-0.3,0.0,0.0,-0.1,,schulje02,15-16
LW,22,0.34,0.28,0.62,0.26,3.15,32,26,58,25,71,15,58,0,-2,51.6,48.8,2.8,5.2,1.8,7.0,3.0,skinnje01,15-16
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,,welshje01,15-16
RW,11,0.13,0.25,0.38,0.14,0.95,11,22,33,12,46,1,61,24,9,38.1,41.9,-3.8,1.3,1.5,2.7,,fastje01,15-16
C,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,4,0,-4,0.8,2.7,-1.9,-0.2,-0.1,-0.2,,obrieji01,15-16
RW,11,0.17,0.21,0.39,0.15,1.69,15,18,33,13,45,12,45,0,-12,39.1,44.0,-4.9,1.8,0.6,2.4,,hayesji01,15-16
C,17,0.22,0.42,0.64,0.23,1.51,18,34,52,19,68,17,53,0,-1,37.6,36.9,0.6,3.7,1.1,4.8,,hudleji01,15-16
LW,2,0.03,0.13,0.15,0.05,1.26,1,5,6,2,9,3,11,0,-5,14.3,12.0,2.3,-0.5,0.4,-0.1,,sekacji01,15-16
LW,2,0.07,0.07,0.13,0.06,1.27,2,2,4,2,12,5,9,1,-1,11.1,13.9,-2.8,-0.5,0.6,0.1,,tlustji01,15-16
C,1,0.03,0.07,0.1,0.04,0.59,1,2,3,1,5,0,11,7,1,7.3,7.8,-0.6,-0.3,0.3,0.1,,anderjo03,15-16
LW,9,0.14,0.2,0.34,0.13,1.14,11,16,27,10,35,0,41,7,1,31.5,38.5,-7.0,0.8,1.6,2.3,1.0,nordsjo02,15-16
C,17,0.26,0.34,0.6,0.23,1.37,21,28,49,19,63,14,63,6,-9,40.7,39.8,0.9,3.9,0.7,4.6,1.0,colbojo01,15-16
C,31,0.46,0.49,0.95,0.38,2.73,43,45,88,36,125,48,59,7,25,63.8,45.3,18.4,8.4,3.0,11.5,3.0,paveljo01,15-16
C,27,0.23,0.77,1.0,0.33,1.48,21,71,92,31,123,48,52,2,25,62.2,40.5,21.7,7.1,2.9,10.0,,thornjo01,15-16
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0.4,0.3,0.1,0.0,0.0,0.0,,vitaljo01,15-16
RW,4,0.09,0.14,0.23,0.09,1.21,4,7,11,4,18,0,20,4,2,19.3,15.2,4.1,0.1,0.6,0.8,,armiajo01,15-16
D,3,0.01,0.12,0.13,0.04,1.34,1,9,10,3,30,0,33,3,0,32.7,38.0,-5.3,-0.1,2.3,2.2,,edmunjo01,15-16
D,2,0.0,0.6,0.6,0.16,1.0,0,7,7,2,8,0,10,2,0,4.8,5.2,-0.4,0.5,0.3,0.8,,hanlejo01,15-16
RW,0,0.0,0.17,0.17,0.05,0.17,0,1,1,0,2,0,1,0,1,1.1,1.0,0.1,0.0,0.1,0.1,,vermijo01,15-16
RW,17,0.27,0.28,0.54,0.22,1.75,24,25,49,20,64,23,75,19,-15,50.5,40.1,10.4,3.4,1.0,4.4,,wardjo02,15-16
LW,7,0.24,0.07,0.3,0.14,2.22,12,3,15,7,29,11,28,0,-10,21.7,23.9,-2.2,0.9,0.4,1.3,6.0,lupuljo01,15-16
RW,0,0.0,0.5,0.5,0.14,1.5,0,1,1,0,1,1,0,0,0,0.7,0.7,0.0,0.0,0.0,0.1,,franzjo01,15-16
LW,7,0.14,0.09,0.23,0.1,1.28,11,8,19,8,40,12,35,3,-4,33.3,36.9,-3.6,0.0,1.3,1.4,,larssjo02,15-16
D,13,0.14,0.55,0.7,0.23,2.21,9,35,44,14,76,25,44,9,16,45.9,39.5,6.4,3.6,4.1,7.7,,carlsjo01,15-16
D,19,0.13,0.63,0.76,0.25,2.25,11,54,65,21,132,42,70,1,22,76.8,62.5,14.3,5.6,4.6,10.2,1.0,klingjo01,15-16
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.4,0.0,0.0,0.0,,mccarjo01,15-16
LW,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,1,0,-1,0.5,1.0,-0.4,-0.1,0.0,-0.1,,mcfarjo01,15-16
C,8,0.14,0.15,0.3,0.12,1.42,11,12,23,9,32,4,53,18,-7,27.5,39.7,-12.1,0.4,1.0,1.4,,mitchjo01,15-16
D,6,0.05,0.21,0.26,0.09,1.45,4,17,21,7,50,10,63,12,-12,42.6,53.3,-10.7,0.8,3.2,4.0,,moorejo01,15-16
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.3,0.9,-0.7,0.0,-0.1,-0.2,,ramagjo01,15-16
LW,0,0.0,0.08,0.08,0.02,0.5,0,1,1,0,1,0,2,0,-1,2.6,1.3,1.3,-0.1,0.0,-0.1,,scottjo01,15-16
C,28,0.42,0.47,0.9,0.36,3.21,37,41,78,31,99,36,57,0,6,64.1,67.3,-3.2,7.4,1.9,9.3,6.0,tavarjo01,15-16
D,7,0.07,0.19,0.26,0.09,1.37,7,17,24,8,58,12,65,8,-10,51.1,52.8,-1.8,1.0,3.3,4.3,,lilesjo01,15-16
D,9,0.13,0.23,0.36,0.13,2.36,10,18,28,10,68,8,60,17,17,51.9,58.1,-6.3,2.0,4.6,6.6,,boychjo01,15-16
LW,29,0.38,0.61,0.99,0.36,2.75,34,54,88,33,103,32,69,1,4,58.0,52.4,5.6,7.5,1.7,9.2,4.0,gaudrjo01,15-16
D,7,0.05,0.21,0.26,0.08,0.77,4,19,23,7,62,0,80,26,8,55.2,55.8,-0.5,0.8,3.3,4.1,,oduyajo01,15-16
D,2,0.03,0.07,0.1,0.04,0.85,2,6,8,3,35,0,55,16,-5,35.9,52.1,-16.3,-0.7,2.9,2.1,,brodijo01,15-16
LW,4,0.19,0.29,0.48,0.18,1.19,4,7,11,4,16,3,12,0,1,6.7,9.2,-2.5,0.8,0.4,1.2,1.0,drouijo01,15-16
D,5,0.04,0.17,0.21,0.07,0.96,3,13,16,5,42,0,61,20,2,41.6,45.6,-4.0,0.4,3.3,3.7,,ericsjo01,15-16
LW,22,0.26,0.51,0.78,0.29,2.29,23,44,67,25,90,23,56,8,17,51.5,43.7,7.8,5.2,2.1,7.3,5.0,huberjo01,15-16
C,7,0.16,0.24,0.4,0.15,1.8,8,12,20,8,29,16,23,0,-10,18.6,14.3,4.3,1.4,0.2,1.6,1.0,audymjo01,15-16
C,23,0.35,0.38,0.73,0.29,2.24,32,34,66,27,90,29,56,11,16,58.0,49.3,8.7,5.4,2.4,7.7,3.0,toewsjo01,15-16
D,2,0.02,0.09,0.11,0.04,0.64,1,4,5,2,21,0,44,8,-15,24.8,24.7,0.1,-0.3,1.0,0.7,,merrijo01,15-16
RW,13,0.14,0.33,0.47,0.17,1.41,12,28,40,14,55,13,37,0,4,44.7,31.3,13.5,2.3,1.5,3.7,4.0,donskjo01,15-16
C,2,0.05,0.07,0.11,0.04,0.8,2,3,5,2,14,1,28,9,-6,14.7,19.7,-5.0,-0.8,0.3,-0.4,,kemppjo01,15-16
RW,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,3,0,-3,0.8,1.7,-0.9,-0.1,-0.1,-0.2,,caronjo01,15-16
RW,19,0.36,0.32,0.68,0.28,2.51,28,25,53,22,67,20,60,0,-12,53.3,51.8,1.5,4.6,1.0,5.7,4.0,eberljo01,15-16
LW,9,0.11,0.19,0.3,0.11,1.35,10,17,27,10,32,1,67,27,-9,31.0,36.7,-5.7,0.3,1.0,1.3,,martijo01,15-16
C,1,0.0,0.1,0.1,0.03,0.94,0,6,6,2,11,0,11,0,0,16.2,21.5,-5.4,-0.7,0.5,-0.2,,nolanjo01,15-16
D,1,0.0,0.29,0.29,0.08,1.41,0,6,6,2,18,4,14,1,1,13.6,16.4,-2.9,0.1,1.0,1.0,,oestejo01,15-16
C,2,0.08,0.08,0.15,0.06,1.15,2,2,4,2,9,0,7,0,2,7.7,9.0,-1.2,0.0,0.4,0.4,,schrojo01,15-16
C,19,0.24,0.34,0.59,0.23,1.84,23,31,54,21,69,21,53,10,6,47.5,43.2,4.3,3.5,2.3,5.8,,staaljo01,15-16
C,0,0.0,0.0,0.0,0.0,0.29,0,0,0,0,2,0,1,0,1,3.9,4.0,-0.1,-0.4,0.2,-0.2,,wealjo01,15-16
D,4,0.05,0.14,0.19,0.06,0.91,3,10,13,4,42,3,48,11,2,34.0,34.0,0.0,0.5,1.8,2.2,1.0,bennjo01,15-16
RW,4,0.06,0.08,0.14,0.05,1.36,4,6,10,4,16,9,33,0,-26,19.4,23.1,-3.7,-0.6,0.0,-0.6,,tootojo01,15-16
C,12,0.11,0.32,0.43,0.15,1.05,10,28,38,13,68,16,42,2,12,46.6,41.8,4.8,1.3,2.1,3.4,4.0,lehtejo01,15-16
LW,6,0.12,0.29,0.41,0.15,1.05,6,13,19,7,29,14,28,0,-14,19.6,20.8,-1.2,0.7,0.4,1.1,1.0,blandjo01,15-16
D,2,0.03,0.18,0.21,0.07,1.33,1,7,8,2,25,5,30,3,-7,23.5,24.0,-0.5,0.2,0.4,0.6,,morrojo02,15-16
RW,1,0.08,0.25,0.33,0.11,0.92,1,3,4,1,5,0,6,1,0,4.5,7.4,-2.8,0.2,0.1,0.3,,anderjo05,15-16
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,-0.2,0.0,0.0,0.0,,archijo01,15-16
RW,12,0.15,0.25,0.4,0.15,1.3,14,22,36,14,52,6,55,3,-7,50.2,53.0,-2.8,1.4,1.1,2.5,1.0,bailejo01,15-16
D,4,0.03,0.13,0.16,0.05,0.74,2,11,13,4,46,0,75,22,-7,44.6,50.5,-5.9,-0.4,3.4,3.1,,gorgejo01,15-16
C,5,0.07,0.15,0.22,0.08,1.36,4,10,14,5,21,1,31,10,-1,28.1,22.0,6.1,-0.2,0.7,0.5,,joorijo01,15-16
LW,3,0.42,0.0,0.42,0.22,1.67,6,0,6,3,9,1,6,0,2,2.9,5.1,-2.1,0.7,0.3,1.0,,leivojo01,15-16
D,5,0.07,0.14,0.21,0.08,1.24,6,11,17,6,47,0,44,8,11,48.6,36.0,12.7,0.6,4.4,5.0,,mansojo01,15-16
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,1.3,-1.3,0.0,0.0,0.0,,morrijo04,15-16
LW,1,0.0,0.13,0.13,0.04,0.93,0,2,2,1,5,0,7,0,-2,6.2,6.1,0.1,-0.2,0.1,-0.1,,khairju01,15-16
D,0,0.0,0.0,0.0,0.0,1.09,0,0,0,0,5,0,5,1,1,4.6,5.7,-1.1,-0.2,0.4,0.2,,melchju01,15-16
LW,21,0.22,0.52,0.74,0.26,1.89,20,47,67,24,85,20,64,23,25,48.4,38.4,10.0,4.8,2.5,7.3,1.0,jokinju01,15-16
LW,17,0.23,0.28,0.51,0.2,1.89,21,26,47,19,73,30,67,9,-16,46.4,49.5,-3.0,2.7,1.1,3.8,,abdelju01,15-16
RW,0,0.0,0.0,0.0,0.0,2.75,0,0,0,0,2,0,4,0,-2,4.9,2.6,2.3,-0.3,0.0,-0.2,,baileju01,15-16
D,7,0.05,0.24,0.29,0.09,1.43,4,21,25,8,65,2,73,21,11,58.8,41.6,17.1,1.0,4.4,5.4,,braunju01,15-16
D,1,0.0,0.17,0.17,0.05,0.67,0,4,4,1,16,0,15,1,2,13.3,13.8,-0.5,0.0,0.9,0.9,,falkju01,15-16
D,14,0.25,0.33,0.58,0.23,2.88,18,23,41,16,70,22,84,13,-22,50.5,54.6,-4.1,4.1,2.3,6.4,,faulkju01,15-16
RW,6,0.08,0.18,0.27,0.1,0.9,6,12,18,7,28,0,30,5,3,20.5,21.7,-1.2,0.4,1.0,1.4,,fontaju01,15-16
D,6,0.06,0.22,0.29,0.09,1.3,4,16,20,7,48,11,57,5,-15,40.4,41.1,-0.8,1.0,1.3,2.3,,schulju01,15-16
RW,20,0.27,0.37,0.63,0.24,2.45,25,34,59,23,89,21,63,9,15,56.4,46.0,10.5,4.5,2.1,6.6,,williju01,15-16
D,4,0.03,0.17,0.21,0.07,0.78,2,11,13,4,38,1,38,5,4,33.4,32.2,1.2,0.4,1.8,2.3,,jokipjy01,15-16
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,0.3,-0.1,0.0,0.0,0.0,,mouilka01,15-16
D,7,0.05,0.21,0.26,0.08,0.91,4,19,23,7,60,2,66,21,14,55.3,54.9,0.5,0.6,4.7,5.4,,alzneka01,15-16
RW,0,0.0,0.0,0.0,0.0,1.56,0,0,0,0,1,1,3,0,-3,3.5,4.6,-1.1,-0.4,0.0,-0.3,,kapanka01,15-16
D,14,0.06,0.51,0.57,0.17,1.95,6,47,53,16,80,28,57,0,-4,51.9,58.9,-7.0,3.9,2.4,6.3,,yandlke01,15-16
LW,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,2,0,-2,1.4,1.2,0.2,-0.1,-0.1,-0.1,,agostke01,15-16
LW,3,0.06,0.22,0.28,0.09,1.0,2,8,10,3,13,0,8,0,5,9.3,14.0,-4.7,0.4,0.5,0.9,,rycheke01,15-16
D,6,0.07,0.18,0.25,0.09,0.9,6,14,20,7,60,2,67,24,15,47.5,43.5,4.0,0.9,3.7,4.6,,milleke03,15-16
D,5,0.06,0.15,0.21,0.07,1.54,4,12,16,5,58,14,63,12,-7,49.7,51.3,-1.6,0.3,3.3,3.6,,biekske01,15-16
D,6,0.08,0.18,0.26,0.09,1.68,5,14,19,7,46,7,39,6,7,36.1,40.7,-4.6,1.1,2.8,3.9,,connake01,15-16
LW,1,0.2,0.0,0.2,0.11,2.2,1,0,1,1,1,0,1,0,0,2.4,2.0,0.4,0.0,0.1,0.1,,fialake01,15-16
D,0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,3,0,3,0,0,1.9,1.8,0.1,-0.1,0.1,0.1,,graveke01,15-16
RW,14,0.18,0.28,0.46,0.17,1.68,16,25,41,16,50,9,38,1,4,37.7,42.4,-4.7,2.7,1.2,3.9,,hayeske01,15-16
D,10,0.13,0.25,0.38,0.14,1.0,10,19,29,11,60,2,59,16,16,48.7,52.6,-3.9,2.2,3.7,6.0,,kleinke01,15-16
C,1,0.0,0.07,0.07,0.02,0.83,0,3,3,1,8,0,15,5,-2,13.0,12.8,0.2,-1.0,0.4,-0.6,,porteke01,15-16
D,16,0.19,0.42,0.61,0.22,2.5,16,34,50,18,81,33,72,11,-14,50.1,51.3,-1.1,4.5,2.6,7.1,6.0,shattke01,15-16
D,3,0.03,0.08,0.11,0.04,0.9,2,7,9,3,29,0,57,23,-5,26.0,33.4,-7.4,-0.3,1.8,1.5,,dahlbkl01,15-16
D,1,0.0,0.1,0.1,0.03,0.59,0,3,3,1,14,0,18,1,-3,15.0,14.1,1.0,-0.2,0.9,0.7,,holzeko01,15-16
D,22,0.23,0.72,0.94,0.32,3.07,18,57,75,25,107,37,83,22,9,69.8,53.2,16.6,7.0,4.3,11.3,2.0,letankr01,15-16
D,6,0.06,0.24,0.31,0.1,1.13,4,16,20,7,65,9,73,12,-5,45.2,50.1,-4.9,0.8,2.1,2.8,,russekr01,15-16
RW,14,0.19,0.3,0.49,0.19,2.03,16,26,42,16,52,13,41,0,0,49.2,34.9,14.2,2.7,1.6,4.3,,verstkr01,15-16
RW,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,1,0,0,0,1,0.5,0.4,0.1,0.0,0.1,0.0,,gabriku01,15-16
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,2,0,-2,0.1,1.1,-0.9,-0.1,-0.1,-0.1,,baunky01,15-16
C,5,0.09,0.05,0.14,0.06,0.64,8,4,12,5,18,0,30,12,-1,18.5,23.3,-4.8,-0.3,1.0,0.7,,brodzky01,15-16
C,4,0.06,0.11,0.17,0.06,0.67,4,9,13,5,19,1,38,10,-10,23.4,23.8,-0.4,-0.2,0.4,0.2,,chipcky01,15-16
LW,3,0.05,0.11,0.16,0.06,1.21,3,7,10,4,15,1,15,1,-1,18.5,20.4,-1.9,-0.1,0.5,0.4,,cliffky01,15-16
RW,23,0.28,0.53,0.81,0.3,2.56,25,47,72,26,87,34,57,0,-4,54.8,54.6,0.2,5.8,1.4,7.2,5.0,okposky01,15-16
RW,24,0.37,0.33,0.7,0.29,2.71,34,30,64,27,76,36,45,7,3,43.6,45.5,-2.0,5.9,2.3,8.2,1.0,palmiky01,15-16
D,4,0.09,0.15,0.23,0.09,1.32,4,8,12,4,33,0,45,13,1,32.8,32.4,0.5,0.5,2.3,2.8,,quincky01,15-16
C,0,0.0,0.0,0.0,0.0,1.67,0,0,0,0,3,1,3,0,-1,2.7,3.0,-0.3,-0.3,0.1,-0.2,,rauky01,15-16
C,12,0.23,0.3,0.53,0.21,2.14,15,19,34,13,53,19,53,3,-15,33.2,39.1,-5.9,1.9,0.3,2.2,5.0,turriky01,15-16
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,8,0,17,2,-7,12.0,8.4,3.6,-0.3,-0.1,-0.5,,smidla01,15-16
C,2,0.05,0.11,0.16,0.05,1.11,2,6,8,3,14,0,35,15,-6,17.0,18.4,-1.4,-0.5,0.3,-0.2,,boumala01,15-16
C,4,0.07,0.07,0.15,0.06,1.13,6,6,12,5,15,0,37,11,-11,21.3,24.6,-3.4,-0.3,0.3,0.0,,ferrala01,15-16
C,10,0.16,0.16,0.33,0.13,1.89,15,14,29,12,43,2,62,9,-13,37.2,35.0,2.2,1.0,0.8,1.8,3.0,ellerla01,15-16
C,1,0.13,0.0,0.13,0.07,0.88,1,0,1,1,3,0,5,2,0,2.6,3.2,-0.6,0.0,0.1,0.1,,dauphla01,15-16
LW,9,0.14,0.17,0.31,0.12,1.24,11,13,24,10,26,7,53,18,-17,23.9,33.1,-9.2,0.8,0.5,1.3,1.0,korpila01,15-16
RW,19,0.23,0.39,0.62,0.23,1.78,21,36,57,21,73,17,64,12,4,47.9,44.0,3.9,3.9,2.2,6.1,,stemple01,15-16
C,15,0.28,0.25,0.54,0.22,1.94,21,19,40,17,54,16,59,9,-12,38.9,37.0,1.9,2.7,0.9,3.7,,komarle01,15-16
C,19,0.26,0.44,0.71,0.26,1.85,21,36,57,21,70,17,56,1,-2,53.0,46.5,6.5,4.2,1.6,5.8,0.0,draisle01,15-16
RW,5,0.1,0.27,0.37,0.13,0.98,4,12,16,5,22,9,28,1,-14,21.1,27.1,-6.0,0.3,0.2,0.6,2.0,veyli01,15-16
C,14,0.29,0.4,0.69,0.26,2.63,17,23,40,16,62,28,35,3,2,29.1,21.6,7.6,3.2,1.2,4.3,1.0,coutulo01,15-16
RW,3,0.09,0.04,0.13,0.06,1.36,6,2,8,4,18,6,22,2,-7,17.3,18.4,-1.1,-0.4,0.3,-0.1,,shawlo01,15-16
RW,25,0.37,0.4,0.77,0.31,2.24,34,37,71,29,95,35,58,11,13,54.2,45.4,8.8,6.0,2.2,8.2,1.0,erikslo01,15-16
D,3,0.05,0.15,0.2,0.07,0.71,2,7,9,3,27,0,29,7,5,22.0,29.3,-7.3,0.2,2.2,2.4,,sbisalu01,15-16
LW,1,0.08,0.08,0.17,0.07,1.17,1,1,2,1,4,0,3,0,1,3.8,4.5,-0.7,0.0,0.2,0.2,,lessilu01,15-16
LW,1,0.03,0.0,0.03,0.02,0.62,1,0,1,1,4,0,10,0,-6,6.4,8.8,-2.3,-0.3,0.0,-0.3,,gazdilu01,15-16
C,8,0.1,0.16,0.26,0.1,1.09,9,14,23,9,38,1,60,27,4,33.2,35.8,-2.6,0.0,1.5,1.5,,glendlu01,15-16
D,5,0.06,0.17,0.22,0.07,1.06,4,13,17,6,49,1,69,21,-2,39.2,42.6,-3.4,0.7,2.6,3.3,,schenlu01,15-16
D,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,0,0,0,0.9,0.7,0.2,0.0,0.1,0.0,,witkolu01,15-16
LW,3,0.06,0.13,0.19,0.07,1.83,3,7,10,4,14,0,25,2,-9,27.8,24.5,3.3,-0.4,0.4,0.0,2.0,paajama01,15-16
D,5,0.07,0.1,0.17,0.07,1.07,6,8,14,5,65,0,76,23,12,42.9,53.6,-10.8,0.2,3.1,3.3,,methoma01,15-16
D,5,0.03,0.17,0.19,0.06,0.84,2,14,16,5,50,0,69,21,2,48.1,58.2,-10.1,0.0,2.7,2.8,,staalma01,15-16
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.7,2.7,-2.0,-0.1,0.0,-0.1,,gragnma01,15-16
D,13,0.12,0.46,0.58,0.19,1.73,9,35,44,14,84,16,76,23,15,55.0,38.4,16.5,3.3,4.6,7.9,,vlasima01,15-16
D,7,0.07,0.22,0.29,0.1,1.73,6,18,24,8,58,7,65,21,6,47.5,52.9,-5.4,1.1,4.0,5.0,,scandma01,15-16
LW,9,0.13,0.17,0.31,0.12,1.08,11,14,25,10,40,2,37,2,4,30.8,31.4,-0.6,1.0,1.5,2.5,1.0,foligma01,15-16
LW,17,0.23,0.39,0.62,0.23,1.78,19,32,51,19,78,30,36,0,12,41.1,36.0,5.1,3.6,1.8,5.4,,johanma03,15-16
C,1,0.0,0.1,0.1,0.03,1.22,0,4,4,1,10,0,26,11,-5,17.1,21.0,-3.9,-1.1,0.4,-0.7,,krugema01,15-16
