Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
C,7,0.14,0.35,0.49,0.17,1.12,7,16,23,8,28,5,20,0,3,24.6,23.7,0.9,1.5,0.7,2.3,,tiernch01,14-15
C,6,0.13,0.08,0.21,0.09,0.97,10,7,17,7,24,0,40,10,-6,23.9,26.0,-2.1,0.3,0.7,0.9,,vandech01,14-15
RW,0,0.0,0.0,0.0,0.0,0.78,0,0,0,0,1,0,3,0,-2,1.3,2.1,-0.8,-0.2,0.0,-0.2,,wagnech01,14-15
D,5,0.06,0.22,0.29,0.09,2.24,3,12,15,5,47,6,37,3,8,34.5,33.5,0.9,0.6,3.1,3.7,,ehrhoch01,14-15
D,3,0.05,0.2,0.25,0.08,0.98,2,9,11,4,27,1,26,3,3,20.4,21.0,-0.6,0.6,1.6,2.2,,folinch01,14-15
LW,1,0.06,0.0,0.06,0.03,1.44,1,0,1,1,1,0,3,0,-2,5.0,3.3,1.7,-0.2,0.1,-0.1,,thomach01,14-15
LW,14,0.26,0.32,0.58,0.23,2.26,18,22,40,16,57,20,47,2,-6,32.8,36.9,-4.1,3.0,0.7,3.8,1.0,macarcl01,14-15
C,26,0.31,0.59,0.9,0.32,3.44,28,53,81,30,104,50,68,10,-3,60.2,47.5,12.7,6.2,1.7,7.9,11.0,giroucl01,14-15
D,2,0.01,0.1,0.12,0.04,0.99,1,8,9,3,38,0,56,15,-2,43.1,37.0,6.1,-0.5,2.0,1.4,,stonecl01,14-15
D,7,0.06,0.2,0.26,0.09,1.6,6,17,23,8,55,5,71,17,-4,50.9,51.1,-0.3,1.0,2.6,3.6,,cecico01,14-15
C,16,0.24,0.27,0.51,0.2,1.82,21,23,44,18,66,8,78,18,-1,42.3,44.9,-2.6,2.9,1.1,4.0,,eakinco01,14-15
D,12,0.09,0.37,0.46,0.15,1.63,8,31,39,13,83,25,76,10,-7,51.2,47.3,3.9,3.0,2.7,5.7,,fransco01,14-15
D,2,0.0,0.25,0.25,0.07,0.64,0,10,10,3,25,0,16,3,12,22.2,20.1,2.2,0.3,2.1,2.4,,golouco01,14-15
C,5,0.08,0.09,0.17,0.06,1.63,7,8,15,6,21,3,46,0,-28,24.1,41.9,-17.9,-0.7,0.1,-0.6,1.0,hodgsco01,14-15
C,1,0.03,0.09,0.12,0.04,0.94,1,3,4,1,6,0,23,8,-9,6.7,15.1,-8.4,-0.5,0.1,-0.4,,mccorco01,14-15
LW,5,0.09,0.06,0.15,0.06,1.15,8,5,13,6,28,1,34,5,-2,23.1,33.8,-10.7,-0.4,1.0,0.5,,mcleoco01,14-15
D,0,0.0,0.08,0.08,0.02,0.67,0,1,1,0,7,0,6,1,2,5.2,5.5,-0.2,-0.1,0.5,0.4,,robakco01,14-15
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.3,0.6,-0.3,0.0,0.0,-0.1,,fraseco01,14-15
LW,1,0.04,0.0,0.04,0.02,1.5,1,0,1,1,4,0,8,0,-5,8.8,9.0,-0.2,-0.5,0.0,-0.5,1.0,greenco01,14-15
RW,3,0.11,0.33,0.44,0.15,1.61,2,7,9,3,9,0,12,0,-3,11.1,11.1,0.0,0.6,0.0,0.7,,mcdonco01,14-15
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.3,-0.2,0.0,0.0,0.0,,smithco01,14-15
C,17,0.26,0.29,0.55,0.22,2.23,23,24,47,19,68,16,35,2,19,48.9,33.0,15.9,3.6,2.1,5.7,,wilsoco01,14-15
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,orrco01,14-15
C,9,0.13,0.24,0.37,0.13,1.59,10,19,29,11,45,9,39,4,1,36.5,28.9,7.6,1.4,0.8,2.3,1.0,scevico01,14-15
D,3,0.05,0.04,0.1,0.04,0.99,5,3,8,4,29,0,72,18,-27,33.9,46.1,-12.2,-0.3,1.0,0.6,,murphco02,14-15
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,0,-1,2.0,1.4,0.6,-0.1,0.0,-0.1,,allenco01,14-15
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.0,0.0,0.0,1.0,knighco01,14-15
RW,24,0.49,0.33,0.82,0.36,2.88,37,24,61,27,79,14,54,2,13,48.6,37.5,11.2,6.7,1.7,8.4,6.0,perryco01,14-15
D,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,1,0,2,0,-1,2.0,1.2,0.8,-0.1,0.0,0.0,,potteco01,14-15
RW,2,0.02,0.11,0.13,0.04,0.36,1,8,9,3,11,0,25,1,-14,13.8,22.6,-8.8,-0.5,-0.1,-0.6,,troppco01,14-15
C,1,0.07,0.13,0.2,0.07,1.53,1,2,3,1,8,0,11,0,-3,9.7,8.7,1.0,-0.1,0.1,-0.1,,conacco01,14-15
RW,2,0.01,0.09,0.1,0.03,0.73,1,7,8,2,13,0,28,15,-1,14.6,18.0,-3.4,-1.0,0.8,-0.3,,adamscr01,14-15
RW,3,0.06,0.08,0.14,0.05,1.06,3,4,7,3,10,0,24,7,-7,14.7,18.7,-4.1,-0.4,0.3,0.0,,cunnicr01,14-15
C,18,0.28,0.26,0.54,0.22,3.07,26,23,49,20,76,15,50,0,11,52.9,40.9,12.0,4.0,1.8,5.8,7.0,smithcr01,14-15
LW,13,0.18,0.31,0.49,0.18,1.52,15,24,39,15,54,17,39,3,2,33.8,38.5,-4.8,2.2,1.3,3.5,,glenccu01,14-15
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,-0.7,0.0,0.0,0.0,,hamilcu01,14-15
C,6,0.09,0.13,0.22,0.09,1.37,7,10,17,7,34,0,40,7,1,32.5,32.4,0.1,0.0,0.9,0.8,,lazarcu01,14-15
LW,2,0.11,0.03,0.14,0.07,1.14,5,1,6,3,8,0,15,0,-8,13.5,17.3,-3.8,-0.1,0.0,-0.1,,mckencu01,14-15
C,4,0.05,0.08,0.14,0.05,0.97,5,7,12,5,27,1,47,12,-9,25.7,37.9,-12.3,-1.5,1.1,-0.4,,zubruda01,14-15
RW,11,0.13,0.24,0.37,0.13,1.15,11,21,32,12,43,0,26,3,21,33.7,33.8,-0.1,1.7,2.0,3.7,,weiseda01,14-15
D,2,0.0,0.13,0.13,0.03,1.02,0,9,9,2,30,0,62,19,-14,31.6,44.5,-12.9,-0.6,1.0,0.4,,proutda01,14-15
C,2,0.12,0.29,0.41,0.14,1.71,2,5,7,2,9,5,5,0,-1,6.6,8.3,-1.7,0.3,0.3,0.6,1.0,brunnda01,14-15
D,6,0.1,0.24,0.33,0.11,1.82,6,13,19,7,41,13,51,10,-13,30.5,36.3,-5.8,1.1,1.8,2.9,1.0,severda01,14-15
D,8,0.14,0.17,0.31,0.12,1.78,10,12,22,9,61,17,31,5,18,43.5,36.7,6.9,1.7,3.7,5.4,1.0,boyleda01,14-15
D,7,0.05,0.2,0.24,0.08,1.35,5,17,22,7,88,14,80,19,12,64.3,65.9,-1.6,0.4,4.1,4.5,,girarda01,14-15
D,6,0.02,0.37,0.39,0.11,1.39,1,24,25,7,59,7,64,12,0,36.8,46.8,-10.0,1.1,2.6,3.7,,hamhuda01,14-15
C,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,1,0,-1,0.3,2.2,-1.9,-0.1,0.0,-0.1,,tyrelda01,14-15
C,5,0.14,0.07,0.21,0.09,1.21,9,4,13,6,21,5,23,0,-7,21.6,25.7,-4.1,0.3,0.5,0.8,1.0,brierda01,14-15
LW,3,0.1,0.1,0.21,0.08,1.08,5,4,9,4,11,0,8,0,3,12.7,12.3,0.4,0.5,0.5,1.0,,carcida01,14-15
RW,1,0.06,0.06,0.12,0.05,1.0,1,1,2,1,2,0,6,0,-4,3.9,5.4,-1.5,-0.1,0.0,-0.1,,clearda01,14-15
LW,5,0.08,0.1,0.18,0.07,0.93,7,8,15,6,14,0,33,10,-9,22.7,20.5,2.2,-0.1,0.5,0.3,,paillda01,14-15
LW,26,0.24,0.68,0.93,0.31,2.76,23,61,84,29,97,39,57,4,5,45.9,43.8,2.1,6.7,1.8,8.5,,sedinda01,14-15
C,12,0.11,0.32,0.43,0.15,1.23,10,28,38,13,50,0,48,22,23,41.2,37.4,3.9,1.2,2.5,3.7,,winnida01,14-15
RW,0,0.0,0.2,0.2,0.05,1.0,0,1,1,0,2,0,0,0,2,1.3,0.7,0.6,0.0,0.1,0.1,,tarasda01,14-15
D,1,0.0,0.2,0.2,0.05,0.7,0,2,2,1,5,0,10,0,-5,6.1,5.7,0.4,0.0,0.1,0.1,,biegada01,14-15
D,9,0.03,0.36,0.39,0.11,1.11,2,32,34,10,73,10,69,17,11,53.2,45.9,7.3,1.6,4.4,6.0,,dekeyda01,14-15
LW,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,1,0,4,0,-3,1.4,2.0,-0.7,-0.2,-0.1,-0.3,1.0,heatlda01,14-15
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,4,0,-2,1.9,1.9,0.0,0.0,-0.1,-0.1,,nurseda01,14-15
C,13,0.2,0.24,0.44,0.17,2.13,17,20,37,15,64,20,50,13,7,40.0,33.1,6.9,2.1,1.7,3.7,1.0,helmda01,14-15
C,8,0.11,0.32,0.43,0.15,1.43,7,19,26,9,40,8,42,13,4,25.1,27.2,-2.1,0.8,1.1,2.0,2.0,bollada01,14-15
RW,4,0.07,0.13,0.2,0.07,1.6,5,9,14,5,18,3,42,10,-18,26.3,27.9,-1.7,-0.4,0.3,-0.1,,mossda01,14-15
C,22,0.33,0.4,0.73,0.28,2.29,29,35,64,25,93,32,68,14,7,48.6,42.0,6.6,5.2,1.9,7.2,,backeda01,14-15
LW,5,0.12,0.1,0.22,0.09,1.81,8,7,15,6,15,0,29,6,-8,19.6,23.7,-4.2,0.3,0.5,0.8,,boothda01,14-15
RW,7,0.16,0.08,0.25,0.11,1.56,11,5,16,7,31,6,37,0,-12,27.1,28.2,-1.2,0.5,0.4,1.0,,clarkda03,14-15
C,17,0.17,0.41,0.59,0.2,1.1,16,37,53,19,81,18,41,0,22,51.5,46.7,4.8,3.1,2.5,5.6,7.0,deshada01,14-15
RW,12,0.21,0.24,0.45,0.17,1.7,16,17,33,13,41,5,39,0,-3,34.9,34.3,0.6,2.2,0.9,3.1,,jonesda01,14-15
C,10,0.15,0.51,0.66,0.22,1.49,8,26,34,11,47,14,28,2,7,27.6,29.8,-2.2,1.9,1.2,3.1,4.0,krejcda01,14-15
C,10,0.11,0.23,0.34,0.12,1.14,10,20,30,11,48,21,41,15,1,26.2,28.7,-2.5,1.0,1.1,2.1,1.0,legwada01,14-15
D,1,0.0,0.5,0.5,0.14,0.75,0,2,2,1,4,0,8,2,-2,3.1,4.7,-1.6,0.1,0.0,0.1,,musilda01,14-15
RW,10,0.22,0.37,0.59,0.22,2.02,11,19,30,11,35,5,18,0,12,26.1,20.8,5.3,2.4,1.2,3.6,4.0,pastrda01,14-15
LW,16,0.21,0.3,0.51,0.19,2.42,20,26,46,18,60,17,69,1,-25,50.1,45.9,4.3,2.6,0.6,3.2,,perroda01,14-15
D,5,0.06,0.22,0.29,0.09,1.18,3,12,15,5,35,1,17,0,17,26.2,21.9,4.3,1.1,2.9,4.0,,rundbda01,14-15
D,13,0.13,0.3,0.44,0.15,1.37,12,27,39,14,86,20,92,26,0,59.8,60.9,-1.2,2.9,3.5,6.4,,savarda01,14-15
D,1,0.02,0.07,0.09,0.03,1.02,1,3,4,1,31,3,33,7,1,21.7,23.5,-1.7,-0.3,1.7,1.4,,schleda01,14-15
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.2,0.0,0.0,0.0,,vandeda01,14-15
D,0,0.0,0.25,0.25,0.07,1.75,0,1,1,0,2,0,1,0,1,1.8,1.0,0.8,0.0,0.2,0.3,,warsoda01,14-15
LW,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,0,0,0.4,0.8,-0.4,-0.1,0.0,0.0,,wolfda01,14-15
RW,4,0.05,0.16,0.22,0.07,1.13,3,10,13,4,21,1,27,0,-7,20.2,24.6,-4.4,-0.1,0.4,0.3,,everbde01,14-15
D,5,0.04,0.13,0.17,0.06,1.26,3,12,15,5,62,0,80,18,-1,53.3,55.2,-1.9,-0.4,3.8,3.5,,seidede01,14-15
D,19,0.19,0.51,0.7,0.23,2.16,17,45,62,22,112,33,80,7,6,56.8,70.1,-13.3,5.4,4.7,10.1,,widemde01,14-15
RW,9,0.09,0.23,0.32,0.11,1.13,8,20,28,10,42,2,39,2,4,31.2,40.0,-8.7,1.0,1.2,2.1,,dorsede01,14-15
C,4,0.06,0.07,0.13,0.05,0.88,6,7,13,5,16,1,53,21,-17,21.0,26.4,-5.5,-1.1,0.4,-0.6,0.0,mackede01,14-15
C,12,0.17,0.28,0.44,0.17,1.57,13,22,35,13,51,12,55,3,-13,38.5,39.2,-0.8,1.9,0.8,2.6,,royde01,14-15
C,19,0.24,0.57,0.81,0.29,2.28,18,43,61,22,73,17,42,12,26,37.7,38.3,-0.6,4.7,2.3,7.0,2.0,stepade01,14-15
C,22,0.24,0.51,0.75,0.27,2.1,21,45,66,24,87,27,53,2,9,52.2,44.8,7.4,5.2,1.7,6.9,,brassde01,14-15
D,2,0.06,0.15,0.21,0.07,1.65,2,5,7,2,20,6,27,1,-11,21.3,21.4,-0.1,0.3,0.4,0.6,1.0,poulide01,14-15
D,3,0.03,0.12,0.14,0.05,0.67,2,10,12,4,30,0,59,13,-16,33.0,40.3,-7.3,0.1,0.9,1.0,,engelde01,14-15
RW,7,0.08,0.19,0.27,0.1,1.41,7,15,22,8,37,2,47,11,-1,30.2,34.2,-4.0,0.0,1.0,1.0,,smithde06,14-15
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,5,3,9,0,-7,3.7,7.3,-3.6,-0.4,-0.1,-0.6,,setogde01,14-15
D,9,0.04,0.37,0.41,0.13,1.97,3,28,31,9,94,29,98,22,-11,47.5,60.0,-12.5,1.6,2.7,4.3,,phanedi01,14-15
RW,8,0.24,0.09,0.33,0.15,2.0,15,5,20,10,34,5,22,0,7,26.8,19.7,7.1,1.4,1.1,2.5,1.0,jaskidm01,14-15
D,7,0.04,0.26,0.3,0.09,1.14,3,21,24,7,61,12,73,22,0,49.9,43.1,6.8,0.9,3.5,4.3,1.0,kulikdm01,14-15
C,10,0.12,0.21,0.33,0.12,1.41,11,19,30,11,40,1,53,19,5,35.7,39.3,-3.6,1.1,1.3,2.3,1.0,mooredo01,14-15
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.2,0.7,-0.5,0.0,0.0,-0.1,,uherdo01,14-15
D,14,0.14,0.44,0.58,0.19,2.61,11,35,46,16,76,20,70,12,-3,53.8,46.7,7.1,4.0,3.2,7.1,1.0,hamildo01,14-15
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0.4,0.7,-0.3,-0.1,0.0,0.0,,bowmadr01,14-15
D,14,0.09,0.48,0.56,0.17,2.67,8,43,51,16,115,35,102,25,3,74.7,62.4,12.3,3.0,5.6,8.6,1.0,doughdr01,14-15
LW,5,0.06,0.1,0.16,0.06,1.2,6,9,15,6,25,1,58,31,-3,23.8,34.3,-10.5,-1.1,1.1,0.1,,milledr01,14-15
C,1,0.09,0.18,0.27,0.1,1.18,1,2,3,1,4,0,9,0,-5,2.4,6.8,-4.4,0.1,-0.1,0.0,1.0,shoredr01,14-15
RW,16,0.24,0.33,0.57,0.22,1.93,20,27,47,18,54,15,57,6,-12,36.7,45.9,-9.2,3.4,1.0,4.4,,staffdr01,14-15
D,15,0.13,0.44,0.56,0.18,2.14,11,38,49,16,105,27,83,18,12,78.3,70.3,8.0,3.6,5.7,9.3,,keithdu01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0.9,0.7,0.2,0.0,0.0,0.0,,siemedu01,14-15
RW,10,0.13,0.2,0.33,0.12,2.3,12,17,29,11,41,11,55,8,-17,35.2,35.1,0.2,0.5,0.9,1.3,1.0,browndu01,14-15
D,17,0.26,0.39,0.65,0.25,3.03,20,29,49,19,86,31,62,12,5,50.5,43.5,7.0,5.3,3.5,8.8,,byfugdu01,14-15
LW,10,0.16,0.16,0.32,0.13,1.57,15,14,29,12,38,1,49,9,-3,40.4,36.9,3.5,1.1,1.2,2.4,1.0,kingdw01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0.8,0.1,0.7,0.0,0.0,0.0,,mcilrdy01,14-15
D,3,0.05,0.14,0.18,0.06,1.0,2,7,9,3,22,2,35,9,-7,19.8,24.7,-4.9,0.2,1.0,1.2,0.0,olsendy01,14-15
D,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2,0,-1,1.3,1.1,0.2,0.0,0.0,-0.1,,reesedy01,14-15
C,15,0.21,0.27,0.48,0.18,2.1,19,24,43,17,58,23,58,0,-23,44.4,44.6,-0.2,2.5,1.1,3.6,3.0,lindhel01,14-15
LW,4,0.11,0.11,0.22,0.09,1.71,6,5,11,5,13,0,21,2,-6,21.0,18.3,2.7,0.2,0.3,0.4,,etemem01,14-15
RW,0,0.0,0.17,0.17,0.04,0.33,0,1,1,0,1,0,0,0,1,1.4,2.7,-1.3,0.0,0.1,0.1,,poiriem01,14-15
RW,0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,2,0,-2,1.4,1.9,-0.5,-0.1,0.0,-0.2,,hayeser01,14-15
LW,1,0.2,0.0,0.2,0.11,0.9,2,0,2,1,2,0,3,0,-1,3.0,2.7,0.4,0.3,0.0,0.3,,boulter01,14-15
D,4,0.07,0.18,0.25,0.09,0.75,3,8,11,4,38,0,59,16,-5,27.7,32.0,-4.3,0.6,1.1,1.7,,breweer01,14-15
RW,14,0.25,0.19,0.44,0.18,1.89,21,15,36,16,46,2,48,12,8,40.9,33.7,7.2,2.7,1.5,4.3,3.0,fehrer01,14-15
D,7,0.1,0.21,0.31,0.11,1.84,7,14,21,8,45,14,33,0,-2,30.9,37.0,-6.0,1.5,2.5,4.0,,geliner01,14-15
D,3,0.0,0.16,0.16,0.04,0.85,0,13,13,4,47,0,55,19,11,30.5,38.4,-7.9,-0.1,3.1,3.0,,grybaer01,14-15
LW,5,0.12,0.08,0.2,0.09,1.0,8,5,13,6,21,0,33,12,0,16.0,22.6,-6.7,-0.1,0.8,0.8,,nystrer01,14-15
C,0,0.0,0.09,0.09,0.02,0.55,0,1,1,0,2,0,2,0,0,2.0,3.0,-1.0,-0.1,0.1,0.0,,odeller01,14-15
C,20,0.3,0.4,0.7,0.26,3.17,26,34,60,23,69,26,57,0,-13,51.8,45.9,5.9,4.5,1.7,6.2,2.0,staaler01,14-15
LW,0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,0,0,3,0,-3,1.3,1.3,0.0,-0.2,-0.1,-0.2,,tangrer01,14-15
LW,16,0.31,0.26,0.57,0.24,1.79,23,19,42,18,53,11,43,4,2,38.6,31.3,7.3,4.0,1.0,5.0,,coleer01,14-15
RW,9,0.13,0.21,0.34,0.13,1.56,10,15,25,10,36,0,40,17,13,33.6,29.0,4.7,0.9,1.5,2.4,,condrer01,14-15
D,5,0.05,0.12,0.17,0.06,1.45,5,10,15,5,50,7,69,24,-4,43.6,47.0,-3.3,0.1,2.8,2.9,1.0,gudbrer01,14-15
C,6,0.1,0.1,0.19,0.08,1.28,8,8,16,7,23,1,37,8,-7,24.5,26.5,-2.0,-0.1,0.7,0.6,,haulaer01,14-15
D,9,0.26,0.23,0.49,0.2,2.45,14,12,26,11,50,10,53,15,2,33.5,43.7,-10.2,2.5,2.7,5.2,,johnser01,14-15
D,24,0.26,0.55,0.8,0.29,3.56,24,49,73,26,131,42,89,6,7,74.0,72.0,2.0,7.2,4.7,11.9,3.0,karlser01,14-15
LW,9,0.27,0.32,0.59,0.24,3.41,11,13,24,10,36,9,34,5,-1,25.0,23.5,1.5,1.7,0.7,2.4,3.0,kaneev01,14-15
C,26,0.41,0.61,1.01,0.38,3.07,32,46,78,30,93,40,56,1,-2,53.1,43.8,9.3,7.3,1.5,8.8,5.0,malkiev01,14-15
C,13,0.14,0.33,0.46,0.16,1.59,12,28,40,14,58,18,31,1,10,35.1,33.9,1.3,2.4,1.6,4.0,4.0,kuzneev01,14-15
D,5,0.04,0.18,0.22,0.07,0.84,3,13,16,5,49,2,62,23,8,34.4,45.3,-10.9,0.3,3.2,3.5,,tyutife01,14-15
C,24,0.32,0.45,0.77,0.29,2.89,29,40,69,27,90,26,50,0,15,51.3,39.4,12.0,6.1,2.1,8.3,5.0,forsbfi01,14-15
D,9,0.17,0.19,0.36,0.14,1.72,12,13,25,10,63,8,56,19,17,44.3,45.1,-0.8,2.0,4.0,6.1,,beaucfr01,14-15
D,1,0.1,0.0,0.1,0.05,0.8,1,0,1,1,2,0,10,1,-7,3.4,5.7,-2.4,0.0,-0.3,-0.3,,corrafr01,14-15
C,16,0.18,0.37,0.55,0.2,2.01,16,32,48,17,73,30,60,25,8,41.0,36.3,4.7,2.9,1.5,4.4,6.0,nielsfr01,14-15
C,1,0.06,0.0,0.06,0.03,0.61,1,0,1,1,4,1,6,1,-2,3.2,3.2,0.0,-0.2,0.1,-0.1,,hamilfr01,14-15
D,0,0.0,0.25,0.25,0.07,0.5,0,1,1,0,1,0,2,0,-1,1.6,2.2,-0.6,0.0,0.0,0.1,,stdenfr01,14-15
LW,4,0.04,0.14,0.19,0.06,1.1,3,11,14,5,15,0,35,7,-13,20.1,21.4,-1.3,-0.5,0.3,-0.2,,bourqga01,14-15
C,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,0,0,1,0,-1,0.9,1.4,-0.5,-0.1,0.0,-0.1,,dumonga01,14-15
LW,22,0.28,0.44,0.72,0.27,2.61,26,39,65,25,84,24,70,7,-2,49.4,51.7,-2.4,5.0,1.6,6.6,2.0,landega01,14-15
LW,0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,2,0,-2,0.9,0.5,0.4,0.0,-0.1,-0.1,,wilsoga01,14-15
D,1,0.0,0.17,0.17,0.05,0.92,0,4,4,1,11,2,7,1,4,14.2,10.7,3.5,0.0,1.1,1.1,,clitsgr01,14-15
C,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,-0.1,0.0,0.0,,mckeggr01,14-15
D,0,0.0,0.0,0.0,0.0,0.59,0,0,0,0,6,0,7,1,0,8.2,6.8,1.4,-0.3,0.5,0.2,,patergr01,14-15
C,5,0.09,0.09,0.17,0.07,0.91,7,7,14,6,20,0,31,12,1,20.4,22.4,-2.0,-0.3,1.0,0.6,,campbgr01,14-15
D,0,0.0,0.13,0.13,0.03,0.5,0,1,1,0,6,0,6,1,1,3.7,5.5,-1.8,0.0,0.3,0.3,,reinhgr01,14-15
C,22,0.33,0.33,0.66,0.27,2.38,31,29,60,25,79,35,55,0,-11,41.0,42.2,-1.1,5.3,1.1,6.4,6.0,nyquigu01,14-15
D,11,0.09,0.35,0.44,0.14,1.37,8,29,37,12,86,14,70,24,25,55.5,51.7,3.8,2.5,5.1,7.7,,lindhha01,14-15
LW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,2,1,-1,0.8,1.1,-0.3,-0.1,0.0,-0.1,,zolniha01,14-15
C,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,0,0,2,0,-2,2.2,2.4,-0.2,-0.1,0.0,-0.1,,samuehe01,14-15
C,24,0.22,0.67,0.89,0.3,1.23,20,60,80,27,103,39,57,4,11,48.3,42.6,5.7,6.0,2.1,8.1,,sedinhe01,14-15
C,22,0.22,0.64,0.86,0.29,2.95,19,54,73,25,94,39,62,1,-6,47.6,43.3,4.3,5.3,1.4,6.7,4.0,zettehe01,14-15
D,6,0.07,0.16,0.23,0.08,1.12,6,13,19,7,45,2,31,2,14,48.2,34.8,13.4,1.0,3.8,4.7,,coleia01,14-15
RW,1,0.06,0.12,0.18,0.06,2.0,1,2,3,1,3,2,5,0,-4,5.4,7.0,-1.6,0.0,0.0,0.0,1.0,pakarii01,14-15
RW,3,0.06,0.12,0.17,0.06,1.42,3,7,10,4,16,0,22,4,-2,17.9,18.8,-0.9,-0.2,0.4,0.2,,brownjt01,14-15
C,9,0.17,0.22,0.4,0.16,1.59,11,14,25,10,39,5,29,0,5,26.7,27.2,-0.4,1.7,0.9,2.6,1.0,millejt01,14-15
D,1,0.0,0.13,0.13,0.04,0.63,0,5,5,1,16,0,17,0,-1,15.7,19.7,-4.0,-0.1,1.0,0.9,,hilleja01,14-15
D,13,0.1,0.41,0.51,0.16,1.78,9,35,44,14,101,33,109,31,-13,56.7,62.9,-6.2,3.0,2.4,5.4,1.0,johnsja02,14-15
RW,4,0.13,0.04,0.18,0.08,2.11,7,2,9,4,11,0,29,0,-18,16.5,25.2,-8.6,0.0,-0.2,-0.2,,skillja01,14-15
LW,3,0.12,0.06,0.18,0.08,1.15,5,2,7,3,10,0,18,4,-5,12.2,13.1,-0.9,-0.1,0.3,0.2,,delarja01,14-15
C,5,0.1,0.08,0.18,0.07,0.98,7,5,12,5,19,3,34,18,0,19.2,19.8,-0.6,-0.3,1.0,0.8,3.0,josefja01,14-15
D,8,0.11,0.23,0.34,0.12,2.05,8,16,24,9,62,15,69,24,2,45.5,45.5,0.0,1.4,3.2,4.6,,troubja01,14-15
LW,24,0.37,0.47,0.84,0.32,2.45,32,38,70,28,81,24,52,8,13,44.2,40.8,3.5,6.4,2.1,8.4,,schwaja01,14-15
D,8,0.05,0.25,0.3,0.1,1.27,5,22,27,9,55,13,68,3,-23,54.7,52.0,2.7,1.1,1.7,2.8,,gardija01,14-15
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.6,0.9,-0.3,0.0,0.1,0.0,,mccabja01,14-15
D,14,0.13,0.41,0.54,0.18,2.28,11,34,45,15,79,25,67,9,-4,55.3,44.1,11.2,3.6,3.5,7.1,,muzzija01,14-15
RW,14,0.16,0.32,0.48,0.17,2.33,15,28,43,16,57,6,48,12,15,38.0,38.7,-0.7,2.4,1.9,4.2,4.0,silfvja01,14-15
D,5,0.14,0.23,0.37,0.14,1.54,6,9,15,6,31,12,17,0,2,20.7,17.0,3.7,1.3,1.3,2.7,,kindlja01,14-15
RW,27,0.27,0.72,0.99,0.33,2.7,25,65,90,31,106,49,56,0,1,59.4,44.7,14.7,7.1,1.7,8.8,7.0,voracja01,14-15
LW,16,0.34,0.21,0.55,0.24,3.3,26,15,41,18,76,20,46,1,12,43.3,35.7,7.7,3.4,1.8,5.2,3.0,nealja01,14-15
C,7,0.1,0.15,0.25,0.09,1.11,8,12,20,8,27,2,29,0,-4,33.1,32.6,0.5,0.1,0.9,1.0,,sheppja01,14-15
LW,23,0.33,0.35,0.68,0.28,3.02,31,32,63,26,81,35,85,5,-33,47.0,69.3,-22.3,5.2,0.4,5.6,5.0,vanrija01,14-15
D,11,0.12,0.38,0.49,0.16,2.13,9,28,37,13,73,24,72,9,-13,45.7,52.2,-6.5,2.9,1.6,4.5,,wisnija01,14-15
