"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"209","J.T. Miller","VAN","C","81","140.01666666667","1.7286008230453","0.27","14.58","-1.16","-0.12","10.54","-1.50","1.15","10.88","-0.90","2.53","4.84","8.93","0.34","2.55","0.28","1.07","13.09","-0.63","2.65","6.47","4.57","1.77","3.14","9.63","-2.1","8.82","-5.70","-0.35","3.45","-11.11","0.03","1.92","-0.09","0","-1.27","0.00","36.00","78.00","1.140","0.43","4.71","52.28","46.28","0.81","1.29","9","74.56","1.69"
"132","Chris Tanev","CGY","D","65","187.08333333333","2.8782051282051","-2.9","13.75","-4.88","-0.76","3.35","-1.61","-3.11","1.93","-4.27","0.58","2.93","-0.41","-0.22","1","-4.45","-1.78","3.41","-3.12","-2.33","-2.93","-4.36","0.94","0.58","19.44","0.74","8.45","-1.85","-0.48","1.5","-12.31","0.85","16.79","-3.98","0","1.77","0.00","9.09","83.45","0.925","1.92","3.85","50.67","34.32","3.66","6.41","9.94","77.61","7.63"
"52","Logan Couture","S.J","C","82","196.31666666667","2.3941056910569","-1.95","13.63","-2.60","-1.06","6.29","-1.88","-1.76","3.29","-3.33","-0.49","2.32","-9.64","0.03","1.48","-0.64","-0.33","9.07","-1.30","0.43","7.38","0.45","0.31","2.61","7.69","-1.02","2.25","-2.11","-1.05","0.56","-23.08","-1.92","37.76","-3.24","0","-1.02","0.00","4.76","86.13","0.909","0.61","7.64","51.65","35.15","1.17","1.53","9.47","70.29","2.13"
"130","Radko Gudas","FLA","D","72","182.33333333333","2.5324074074074","1.08","13.6","-1.16","2.28","9.12","0.28","2.37","8.33","0.62","-0.97","0.04","-9.25","0.12","1.53","-1.40","-1.8","13.14","-5.42","0.38","3.8","-1.01","-0.78","1.81","-20.00","-2.9","12.45","-8.67","-0.69","-0.74","-15.38","0.17","-1.51","0.41","0.48","-1.76","16.67","2.38","85.41","0.878","0.33","4.94","30.93","40.8","1.05","3.62","7.24","46.4","7.24"
"670","Ty Dellandrea","DAL","C","82","165.93333333333","2.0235772357724","-3.24","13.55","-4.29","-4.12","6.43","-5.35","-4.67","1.19","-6.83","0.06","-0.97","3.47","-0.45","-0.02","-4.95","-2.98","-0.66","-4.53","-1.41","-2.81","-3.47","0.29","-0.15","6.67","-2.09","2.86","-4.87","-0.31","-1.16","-9.09","4.49","22.18","3.51","0","0.08","0.00","17.39","89.71","1.071","0.72","7.23","43.39","40.86","1.64","2.17","7.96","53.15","3.92"
"488","Brandon Tanev","SEA","L","82","210.11666666667","2.5623983739837","-6.86","13.29","-7.00","-6.89","9.08","-8.47","-6.02","6.5","-10.05","-1.39","0.81","-14.12","-0.87","1.55","-11.61","-4.05","4.46","-7.42","-1.12","7.35","-7.06","-0.34","0.88","-8.33","-3.91","-3.84","-8.27","-0.96","-0.98","-13.89","-2.85","11.08","-4.46","0","0.95","0.00","5.00","83.94","0.889","0.57","6.57","42.83","34.84","1.32","1.14","8","65.96","1.70"
"150","Austin Watson","OTT","L","75","159.75","2.13","2.44","13.26","0.16","4.21","3.68","3.10","4.23","-0.43","5.09","0.09","-0.65","2.18","0.15","0.09","1.34","-0.1","8.17","-1.28","-0.34","4.37","-3.12","-0.24","-1.09","-1.79","0.32","5.07","-0.22","-0.55","-0.58","-13.33","-1.58","6.71","-3.01","0","1.27","0.00","7.32","88.44","0.958","0.38","5.26","48.45","45.82","0.77","1.88","7.89","66.48","2.75"
"18","Jack Johnson","CHI, COL","D","83","171.66666666667","2.0682730923695","-8.55","13.02","-8.28","-7.07","14.53","-9.61","-5.8","8.86","-9.48","-0.07","3.05","-4.61","-0.47","1.49","-6.91","-3.88","10.41","-7.67","-1.84","3.32","-7.06","0.14","2.57","-3.76","-2.73","9.45","-8.24","0.09","1.11","-1.39","-3.97","3.97","-6.00","-0.41","-0.51","-16.67","11.54","83.53","0.951","0.7","4.19","38.8","35.65","1.77","3.5","6.64","59.42","5.56"
"307","Jason Dickinson","CHI","C","78","150.65","1.9314102564103","-0.8","12.93","-2.01","0.46","10.51","-1.25","2.52","10.62","0.57","2.08","3.38","14.18","-0.1","0.56","-1.56","1.06","-1.04","1.64","0.24","2.11","0.17","0.49","1.8","5.00","1.09","-4.21","2.80","1.06","0.56","20.00","-0.59","22.4","-3.84","1.15","1.68","25.00","19.35","82.80","1.022","1.99","5.58","50.98","35.84","3.76","4.38","8.36","71.69","5.76"
"350","Tomas Nosek","BOS","L","66","168.15","2.5477272727273","-6.13","12.93","-6.99","-6.59","11.21","-9.00","-2.79","5.9","-5.89","-0.32","-0.39","-3.90","-0.41","0.63","-5.96","-2.99","9.01","-6.56","-2.34","-0.1","-8.13","0.1","1.39","-2.50","-0.87","12.15","-5.02","-0.69","-2.08","-25.00","-5.48","8.52","-9.45","0","-0.33","0.00","6.67","91.30","0.980","0.36","9.99","48.88","27.83","0.72","1.07","12.49","62.44","1.69"
"178","Travis Boyd","ARI","C","82","83.583333333333","1.0193089430894","-3.73","12.79","-3.23","-3.48","10.69","-3.79","-2.96","10.21","-4.72","-0.69","5.96","-7.58","-0.33","1.3","-3.59","-2.22","1.83","-2.81","-1.04","4.51","-3.83","0","3.6","0.00","-1.57","-3.57","-2.21","-0.92","5.68","-23.81","-2.34","19.07","-3.56","0","-2.74","0.00","0.00","80.77","0.808","0.72","7.18","69.63","58.86","1.02","1.44","7.9","78.96","1.79"
"328","Rasmus Ristolainen","PHI","D","74","159.2","2.1513513513514","-4.23","12.79","-4.07","-3.48","2.6","-3.41","-2.39","5.88","-4.35","0.24","1.28","0.00","-0.5","0.06","-4.62","-4.09","0.19","-4.95","-2.63","-2.47","-5.87","-0.89","1.32","-16.91","-1.94","3.55","-4.26","0.5","-1.44","16.67","-2.31","20.8","-4.45","1.09","1.5","20.00","19.23","83.02","1.022","0.75","7.16","44.47","30.15","1.67","1.51","10.55","68.59","2.15"
"127","Nic Dowd","WSH","C","65","154.91666666667","2.3833333333333","-2.42","12.77","-2.99","-1.86","3.28","-2.22","-0.92","5.08","-2.37","-0.33","1.27","-5.85","0.16","-0.56","2.12","-0.9","-3.51","-0.65","0.6","-5.27","3.72","0","-1.18","0.00","-2.01","2.35","-4.47","-0.48","1.16","-25.00","0.54","26.06","-1.99","0.56","2.28","16.67","3.57","88.24","0.918","0.77","7.36","58.48","23.63","1.31","2.32","7.75","77.85","2.90"
"69","Luke Schenn","TOR, VAN","D","70","112.11666666667","1.6016666666667","3.91","12.76","1.64","4.62","10.41","2.78","3.72","1.59","4.33","2.08","3.55","10.72","0.43","0.55","3.01","1.22","14.9","-0.78","-0.64","-0.3","-1.69","0.24","-0.81","5.00","2.47","20.27","0.17","-0.39","1.76","-9.09","-1.19","-3.85","-1.32","0","4.39","0.00","21.74","75.70","0.974","0.54","5.89","43.35","41.74","1.22","1.07","9.1","64.22","1.64"
"123","Ben Chiarot","DET","D","76","184.61666666667","2.4291666666667","-0.05","12.36","-1.16","-0.68","3.92","-1.21","-0.3","-4.36","0.57","0.31","-3.54","6.79","0.03","-0.58","0.91","-0.16","-0.45","-0.16","1.24","-3.02","5.27","0.32","-2.41","15.56","-1.86","3.43","-3.85","-0.01","-1.43","3.41","-0.13","17.95","-1.58","0","-0.08","0.00","9.68","88.44","0.981","0.32","6.17","39.32","28.6","0.82","2.27","8.45","56.87","3.85"
"490","Joey Anderson","CHI, TOR","R","38","34.533333333333","0.90877192982456","-2.53","12.23","-3.25","-3.83","2.68","-4.01","-8.11","6.14","-11.42","-0.89","3.76","-11.76","-0.37","1.58","-6.16","-0.2","17.97","-3.59","-2.3","5.67","-11.14","-0.44","0.37","-12.50","2.8","16.41","1.70","0","2.86","0.00","1.17","-8.89","2.81","-0.64","1.81","-16.67","0.00","83.33","0.833","3.47","5.21","39.96","53.86","8.00","3.47","8.69","48.65","6.67"
"214","Phillip Danault","L.A","C","82","142.15","1.7335365853659","2.56","12.17","0.80","3.21","6.06","2.18","3.23","1.72","3.68","-0.23","0.71","-2.64","0.29","0.63","2.60","2.45","6.94","2.35","1.23","1.6","3.85","0.42","0.15","7.14","1.63","7.13","1.56","-0.57","-0.06","-12.50","-0.68","26.37","-1.54","-0.31","1.18","-11.11","6.67","82.31","0.890","0.84","4.64","54.87","44.74","1.52","0.84","6.75","67.11","1.24"
"301","Andrew Copp","DET","C","82","202.15","2.465243902439","-2.4","12.13","-3.04","-1.17","6.39","-2.09","-0.53","5.95","-2.04","-0.32","1.02","-4.26","-0.06","0.46","-1.21","-1.62","2.63","-2.70","-0.36","0.08","-1.27","-0.31","-0.08","-6.59","-1.68","3.39","-3.65","-0.01","1.13","-3.41","-0.54","12.82","-1.94","0","0.37","0.00","5.88","85.57","0.915","0.59","8.01","47.19","26.71","1.24","2.08","10.09","67.97","2.97"
"268","Matthew Benning","S.J","D","77","217.05","2.8188311688312","-4.6","12.06","-4.62","-2.44","7","-3.46","-2.28","4.76","-4.39","0.22","4.36","-1.88","-0.39","1.91","-6.18","-4.32","15.37","-7.94","-1.11","10.38","-6.81","-0.33","2.93","-33.33","-4.28","6.66","-8.39","0.74","0.96","15.38","-2.88","12.92","-3.27","0","1.04","0.00","8.70","85.13","0.938","0.55","6.91","34","22.67","1.60","1.11","9.4","61.37","1.77"
"807","J.J. Moser","ARI","D","82","235.83333333333","2.8760162601626","2.47","12.05","1.07","2.3","4.64","1.66","2.09","4.76","1.87","-0.59","0.1","-5.70","-0.14","0.86","-1.75","0.64","5.03","0.38","-0.5","1.91","-1.92","0","0.77","0.00","1.53","4.16","1.96","-0.79","0.4","-15.84","0.56","10.45","0.15","0","-1.4","0.00","2.94","86.30","0.892","0.25","3.82","43.51","33.33","0.58","1.02","6.87","62.59","1.60"
"139","Charlie Coyle","BOS","C","82","210.41666666667","2.5660569105691","-1.72","12","-3.45","-0.57","13.89","-3.75","0.65","7.99","-2.14","0.75","2.09","4.21","-0.28","1.28","-5.78","-2.05","10.2","-5.64","-0.81","4.87","-6.33","0.57","1.33","15.38","-1.66","7.1","-5.22","0.16","-0.36","11.43","-1.88","4.6","-3.71","0","1.49","0.00","11.11","88.37","0.995","0.57","8.55","47.33","31.94","1.19","1.14","11.69","59.88","1.87"
"478","Mason Appleton","WPG","C","41","89.466666666667","2.1821138211382","0.26","12","-1.07","1.78","13.86","-0.41","2.63","2.81","2.80","-0.97","-1.88","-7.50","-0.38","2.58","-7.57","-1.64","15.24","-5.18","-2.8","13.44","-15.41","-1.64","-1.82","-30.00","1.55","2.41","2.79","0.89","-0.57","50.00","-1.67","-10.04","-1.26","0","0.53","0.00","5.88","91.36","0.972","0.67","7.38","41.58","38.9","1.59","1.34","8.72","50.97","2.56"
"559","Trevor Moore","L.A","C, L","59","71.133333333333","1.2056497175141","8.99","12","5.11","9.17","7.74","7.00","8.18","8.21","7.46","0.08","-1.21","1.52","0.79","0.47","7.98","5.26","7.93","5.63","2.68","4.36","7.93","0.59","-0.64","11.67","3.44","4.75","4.35","-0.34","-2.52","-6.67","3.62","17.02","2.35","-0.37","2.29","-12.50","5.00","85.14","0.901","1.69","6.75","53.98","51.45","3.03","1.69","6.75","61.57","2.67"
"550","Tanner Laczynski","PHI","C","32","4.4166666666667","0.13802083333333","-18.13","11.77","-12.75","-16.11","42.79","-14.76","-11.28","15.84","-14.66","-1.21","15.49","-9.38","-1.44","1.14","-11.69","-8.06","35.76","-9.95","-3.22","2.08","-7.69","-0.81","-6.85","-","-6.45","44.91","-12.37","-0.54","13.82","-11.11","-6.4","-41.64","-7.33","0","17.29","0.00","-","66.67","0.67","0","27.17","40.75","67.92","0.00","0","27.17","40.75","0.00"
"33","Trevor Lewis","CGY","C","82","140.28333333333","1.7107723577236","-7.05","11.63","-7.08","-7.37","8.7","-8.57","-6.05","5.58","-9.21","-0.29","-0.32","-2.88","-0.05","1.04","-2.79","-3.31","15.45","-8.22","2.3","2.64","4.39","0.28","0.75","-4.17","-7.48","17.09","-17.19","-0.76","-0.6","-14.29","-3.7","-7.81","-3.42","0","-0.91","0.00","6.45","88.24","0.947","2.14","2.14","19.25","76.13","10.00","3.85","4.7","28.23","12.00"
"400","Jake Evans","MTL","C","54","151.7","2.8092592592593","0.3","11.4","-0.66","-1.05","6.04","-1.68","-0.16","3.99","-0.94","0.08","-0.86","1.44","-0.19","-0.8","-1.17","-1.9","4.21","-2.93","-2.27","-6.57","-4.52","-0.71","-2.03","-10.00","0.49","14.38","-1.43","1.05","-0.14","25.00","0.36","16.76","-0.48","0","2.34","0.00","9.09","85.99","0.951","0.4","8.7","43.51","28.08","0.90","2.37","10.28","63.68","3.59"
"582","Nico Hischier","N.J","C","81","169.93333333333","2.0979423868313","0.42","11.34","-1.08","-0.4","14.82","-3.17","0.22","7.09","-1.74","0.67","-0.03","7.34","0","1.79","-2.60","-1.43","4.19","-3.23","-0.85","2.87","-4.67","-0.04","-2.42","20.63","-0.77","1.76","-2.16","0.94","0.63","25.00","-2.76","19.56","-3.96","0","2.78","0.00","18.52","88.28","1.068","0.35","10.95","50.84","33.54","0.69","0.35","11.65","61.79","0.57"
"196","Matt Nieto","COL, S.J","L","81","142.63333333333","1.7609053497942","-0.57","11.17","-1.59","0.25","7.7","-0.93","0.23","1.38","-0.04","-0.47","0.43","-8.00","-0.37","0.3","-4.59","-1.97","2.71","-3.37","-2.01","0.42","-7.29","-0.47","0.33","-15.38","0.05","3.05","-0.55","0","0.83","0.00","-0.39","26.8","-1.68","0","-0.76","0.00","0.00","88.24","0.882","0.42","6.31","39.12","46.27","1.06","0.84","9.68","52.16","1.59"
"706","Simon Benoit","ANA","D","78","238.7","3.0602564102564","1.2","11.14","-0.07","-0.09","6.88","-0.84","0.06","0.31","0.02","0","0.2","0.00","-0.14","0.19","-1.37","-2.14","7.27","-3.29","0.1","-1.04","0.52","0","-2.25","0.00","-2.99","11.07","-5.98","0","0.51","0.00","-0.74","13.26","-1.90","0","3","0.00","0.00","84.29","0.843","0.25","5.28","38.71","16.09","0.65","1.01","9.05","70.63","1.40"
"164","Bryan Rust","PIT","R","81","129.31666666667","1.5965020576132","-3.2","10.99","-3.34","-3.86","6.43","-4.57","-4.93","2.08","-6.56","-0.37","1.54","-5.26","-0.12","0.12","-1.36","-0.41","8.44","-1.73","-0.24","2.5","-1.89","0.05","0.85","-1.11","-0.23","7.92","-1.40","-0.55","3.63","-22.22","-1.89","0.88","-2.49","0","-2.93","0.00","7.14","85.71","0.929","2.32","6.5","42.22","51.5","5.21","2.78","6.96","59.39","4.48"
"473","Niko Mikkola","NYR, STL","D","81","144.71666666667","1.7866255144033","-5.54","10.73","-5.43","-4.24","12.24","-5.93","-1.74","8.04","-4.41","0.02","1.7","-2.31","-0.15","2.72","-5.30","-1.68","15.5","-5.38","-0.32","12.26","-8.95","0.63","1.1","6.41","-1.82","4.32","-4.16","-0.41","0.62","-11.11","-0.65","-7.94","-0.10","0","0.19","0.00","13.04","84.67","0.977","0.41","4.98","37.31","36.9","1.10","2.49","7.88","58.87","4.05"
"347","Garnet Hathaway","BOS, WSH","R","84","123.73333333333","1.4730158730159","-7.5","10.61","-6.63","-5.85","1","-5.70","-4.96","1.64","-6.91","-0.55","1.12","-9.52","-0.26","-1.31","-0.97","-0.88","-8.74","0.85","-0.27","-10.19","5.36","0.28","-1.31","11.40","-0.82","1.93","-2.14","-0.28","1.48","-20.00","-7.28","25.95","-11.65","-0.3","1.9","-25.00","5.56","88.07","0.936","0.97","8.73","45.58","44.13","2.08","2.42","9.21","58.19","4.00"
"665","Jack Drury","CAR","C","38","8.3333333333333","0.21929824561404","-12.9","10.4","-13.43","-11.89","10.6","-14.77","-8.49","4.96","-13.89","-0.34","-6.45","-","-0.75","-0.4","-8.73","-7.81","20.72","-13.22","-3.06","9.17","-10.23","0","-3.74","-","-6.34","15.4","-16.28","-0.45","-2.26","-16.67","-3.43","-23.35","-7.22","0","-1.47","0.00","-","100.00","1.00","14.4","14.4","7.2","136.8","66.67","14.4","14.4","14.4","50.00"
"816","Mason McTavish","ANA","C","80","3.8166666666667","0.047708333333333","18.89","10.35","10.19","20.33","0.98","14.36","22.35","-3.62","21.31","0","4.9","0.00","-0.41","-2.8","-3.71","-4.18","-10.12","-5.42","-2.16","-14.43","-6.70","0","-4.76","-","-2.69","5.75","-4.50","0","16.34","0.00","-2.92","25.4","-4.27","0","-3.75","0.00","0.00","75.00","0.750","0","0","94.32","125.76","0.00","0","0","94.32","0.00"
"205","Mark Scheifele","WPG","C","81","10.716666666667","0.13230452674897","4.17","10.32","1.99","-5.8","8.51","-6.87","-9.4","3.93","-15.29","-0.92","16.7","-13.95","-0.23","0.98","-3.35","5.19","15.18","3.89","2.67","-14.99","23.28","-0.62","2.67","-17.39","3.36","40.22","-0.60","-0.41","20.75","-20.00","4.08","-8.8","6.73","0","-2.22","0.00","-","60.00","0.60","11.2","16.8","111.98","67.19","9.09","22.4","16.8","111.98","16.67"
"71","Tyler Myers","VAN","D","78","171.9","2.2038461538462","-2.94","10.3","-3.15","-3.39","10.08","-4.47","-3.85","15.47","-8.17","-1.82","2.54","-15.11","-0.24","1.69","-4.06","0.92","6.57","0.18","1.35","10.66","-0.69","-0.21","3.41","-15.94","-0.57","-5.46","-0.11","-0.43","0.29","-11.11","-1.2","1.44","-1.77","0","-1.58","0.00","16.67","82.11","0.988","0.35","5.24","34.21","35.95","1.01","1.05","8.73","56.2","1.83"
"621","Eetu Luostarinen","FLA","C","82","193.63333333333","2.3613821138211","-3.41","10.17","-3.81","-4.24","7.03","-5.23","-3.41","3.6","-5.01","-0.23","-1.84","-0.76","0.37","-0.4","4.09","-3.2","4.47","-5.25","-1.99","-0.19","-6.39","-0.12","-2.01","1.40","-1.6","6.22","-4.46","-0.57","-1.21","-13.33","-0.03","13.79","-1.71","0.45","1.57","10.00","6.06","86.77","0.928","2.48","9.3","33.16","47.1","6.96","3.41","13.32","48.34","6.59"
"256","Jordan Martinook","CAR","L","82","165.01666666667","2.0123983739837","-4.75","9.94","-6.04","-3.96","4.82","-5.34","-1.79","3.21","-3.61","-0.7","0.43","-9.21","0.37","1.38","1.04","-0.47","10.21","-3.43","-1.52","8.53","-7.94","-0.03","1.53","-9.82","1.4","2.24","2.20","-0.9","-0.94","-27.27","-9.12","-1.12","-17.04","0","-0.57","0.00","10.34","87.79","0.981","1.45","7.27","48","33.45","2.94","2.18","11.27","67.27","3.14"
"19","Anze Kopitar","L.A","C","82","153.51666666667","1.8721544715447","-3.91","9.92","-3.81","-5.03","7.58","-6.15","-4.86","0.32","-6.54","-1.56","-0.39","-14.29","-0.63","0.41","-7.78","-5.08","-0.79","-7.17","-2.18","-1.46","-8.10","-0.89","-0.34","-17.39","-3.87","0.88","-6.57","-0.6","0.3","-13.33","-0.24","16.59","-0.84","-0.32","-0.97","-9.09","0.00","83.33","0.833","0.78","9.38","46.9","35.57","1.64","0.78","10.16","60.19","1.28"
"406","Noah Hanifin","CGY","D","81","189.36666666667","2.3378600823045","1.52","9.77","-0.85","2.03","13.2","-1.88","-1.11","10.41","-5.43","-1.32","-0.31","-15.59","0.25","1.12","-0.12","-0.85","3.07","-1.96","-0.47","3.28","-3.84","-0.62","-0.22","-19.44","-0.51","-0.28","-0.72","-0.94","-1.2","-15.79","0.13","13.14","-2.81","0","1.17","0.00","1.92","88.76","0.907","0.95","5.07","36.75","52.6","2.52","5.39","9.19","54.18","9.04"
"389","Gustav Forsling","FLA","D","82","245.73333333333","2.9967479674797","1.99","9.74","0.07","0.21","7.58","-1.28","0.93","6.52","-0.58","-0.05","1.42","-1.68","-0.17","0.81","-2.84","-1.35","3.31","-2.53","-0.5","3.21","-3.24","-0.78","-0.29","-15.00","-1.13","0.13","-2.02","0.65","0.79","15.38","5.44","12.9","5.83","0.35","1.61","8.33","5.77","84.02","0.898","0.73","5.86","37.11","31.25","1.94","3.42","10.5","63","5.15"
"379","Christian Dvorak","MTL","C","64","147.65","2.30703125","-1.1","9.59","-1.42","-0.6","11.39","-1.73","-0.58","6.97","-1.81","0.11","1.34","0.62","-0.25","2.44","-3.79","-1.36","8.7","-2.52","-0.09","9.16","-2.83","0.11","4.2","-2.69","-1.69","-0.61","-2.50","0","-3.08","0.00","-0.72","0.17","-0.87","0","-0.36","0.00","4.76","85.21","0.900","1.63","8.13","36.57","40.23","4.26","2.84","9.75","53.64","5.04"
"691","Ilya Lyubushkin","BUF","D","68","139.7","2.0544117647059","-4.7","9.52","-4.23","-3.9","12.52","-4.91","-1.41","9.45","-3.57","1.31","5.32","4.37","0.06","1.99","-2.53","-4.04","17.54","-7.73","0.13","12.89","-7.00","0.88","4.36","-3.17","-5.55","6.19","-9.76","0","1.8","0.00","-1.1","-12.15","0.08","0","-0.56","0.00","16.13","80.98","0.971","0.43","7.3","42.09","34.79","1.01","2.15","11.17","55.4","3.73"
"112","Tyson Barrie","EDM, NSH","D","85","50.183333333333","0.59039215686275","0.46","9.42","-0.74","0.07","12.79","-1.92","-1.09","12.89","-4.02","-0.66","4.39","-10.61","0.2","3.24","-1.94","0.43","12.76","-1.65","2.12","15.36","-1.19","0.48","3.46","-1.84","-2.26","-3.46","-3.04","-1.14","-0.24","-25.00","1.55","-11.59","4.12","0","1.6","0.00","11.11","82.46","0.936","1.2","2.39","26.3","89.67","4.35","1.2","5.98","32.28","3.57"
"777","Jake Sanderson","OTT","D","77","252.6","3.2805194805195","0.05","9.33","-1.03","1.3","7.5","-0.07","0.19","3.63","-0.71","0.02","-1.78","3.03","-0.28","0.09","-2.71","-0.62","4.25","-1.40","0.36","-1.07","1.60","-0.11","0.07","-2.52","-1.31","7.1","-3.23","-0.07","-2.19","2.86","-2.45","7.11","-4.29","0","-0.31","0.00","9.80","88.48","0.983","0.24","6.18","43.47","27.32","0.54","1.43","10.21","69.36","2.01"
"276","Jayson Megna","ANA, COL","C","55","51.933333333333","0.94424242424242","-2.99","9.25","-2.69","-2.5","8.45","-2.85","-3.85","3.79","-5.04","-0.23","1.02","-2.78","-0.32","0.02","-2.88","-1.93","5.59","-2.80","-2.35","-6.97","-6.99","0","-0.74","0.00","0.55","16.75","-1.00","-0.31","1.49","-9.09","0.29","5.54","0.06","0","0.94","0.00","0.00","86.89","0.869","3.47","2.31","27.73","63.54","11.11","3.47","4.62","32.35","9.68"
"502","Carl Grundstrom","L.A","R","57","32.083333333333","0.56286549707602","-3.85","9.23","-3.43","-4.98","5.23","-5.47","-3.27","15.11","-6.59","-0.73","5.43","-7.14","-0.33","1.69","-4.53","-2.61","10.71","-4.52","-0.57","9.15","-4.64","-0.49","4.95","-10.00","-2.72","2.07","-4.64","0","3.57","0.00","-0.83","-22.27","-0.11","-0.35","-2.82","-11.11","0.00","78.95","0.789","0","14.96","31.79","74.81","0.00","1.87","16.83","35.53","5.00"
"264","Andreas Athanasiou","CHI","C","81","4.4","0.054320987654321","-14.2","9.05","-12.43","-12.38","20.67","-14.20","-10.9","11.06","-16.02","-1.16","-8.91","-","-0.76","7.58","-8.96","-5.45","10.23","-8.59","-2.48","29.62","-9.04","-0.5","-4.46","-","-3.96","-25.84","-8.26","-0.44","-3.74","-10.53","-5.48","-0.05","-8.49","-0.48","-2.38","-16.67","-","100.00","1.00","0","0","13.64","163.64","0.00","13.64","0","27.27","33.33"
"800","Elliot Desnoyers","PHI","L","4","5.45","1.3625","-17.5","8.92","-11.54","-17.5","16.08","-14.29","-11.67","23.89","-15.38","0","-17.5","-","-1.18","-0.96","-8.70","-5.83","-33.13","-5.56","0","-13.65","0.00","0","0","-","-7.78","-25.98","-10.00","0","-15.56","0.00","-8.43","43.89","-11.11","0","-8.43","0.00","-","100.00","1.00","11.01","11.01","33.03","22.02","25.00","11.01","11.01","33.03","25.00"
"547","Axel Jonsson-Fjallby","WPG","L","50","44.866666666667","0.89733333333333","-6.96","8.91","-6.41","-5.75","2.9","-6.63","-4.05","6.49","-7.58","0.12","-2.66","9.62","-0.88","0.4","-10.66","-4","5.29","-6.58","-3.34","9.96","-13.10","-0.91","1.28","-25.00","-0.88","-6.22","-0.55","1.38","-4.04","90.91","-1.13","4","-2.01","0","-1.31","0.00","25.00","92.50","1.175","1.34","9.36","20.06","62.85","6.25","1.34","10.7","28.08","4.55"
"242","Jacob Trouba","NYR","D","82","168.71666666667","2.0575203252033","-4.28","8.9","-4.49","-3.45","7.25","-4.80","-2.02","4.72","-4.17","0.89","2.55","4.22","0.02","0.69","-0.95","-2.91","4.24","-4.86","-0.36","-6.12","3.39","0.47","1.24","3.25","-3.4","13.81","-9.92","-0.4","0.24","-10.00","0.68","5.71","0.11","0","1.63","0.00","16.13","84.14","1.003","0","2.85","27.03","45.88","0.00","1.78","4.27","41.25","4.13"
"391","Dysin Mayo","ARI","D","15","19.033333333333","1.2688888888889","-8.36","8.73","-6.34","-7.68","-0.45","-6.81","-4.3","5.5","-6.70","3.15","4.04","25.00","-0.08","1.73","-1.61","-0.91","18.74","-1.86","-2.03","-1.42","-6.38","0","7.43","0.00","1.49","26.88","0.32","4.2","-2.71","100.00","-3.91","-21.95","-5.48","0","-1.96","0.00","100.00","85.00","1.850","0","6.3","22.07","91.42","0.00","0","6.3","25.22","0.00"
"1","Eric Staal","FLA","C","72","178.96666666667","2.4856481481481","1.77","8.64","0.08","1.74","5","0.66","4.24","5.06","3.76","-0.11","-1.76","0.44","0.48","-0.71","5.64","-2.09","1.59","-3.18","-0.71","-0.88","-1.99","0.07","-2.28","6.11","-1.84","3.29","-4.10","-0.7","-0.7","-15.38","1.13","12.87","-0.23","0.48","1.5","12.50","4.65","87.57","0.922","1.34","8.05","36.88","44.92","3.51","2.01","11.4","49.62","3.90"
"108","Chris Kreider","NYR","L","79","130.31666666667","1.6495780590717","7.67","8.63","4.22","7.69","5.98","5.62","4.4","4.29","4.29","0.81","-1.71","12.50","0.77","0.51","6.47","7.65","7.18","7.67","4.47","7.9","7.50","1.58","1.56","21.68","4.24","-0.97","7.32","-0.34","-3.59","-6.67","2.09","2.89","2.44","0","-0.83","0.00","12.50","89.29","1.018","0.92","7.83","57.55","20.72","1.57","2.3","10.59","71.36","3.13"
"694","Pontus Holmberg","TOR","R","37","4.6666666666667","0.12612612612613","-5.01","8.31","-4.78","-3.47","5.08","-4.18","-1.31","-2.78","-0.72","-1.54","7.01","-20.83","-0.28","5.8","-9.47","-10.47","10.39","-16.27","-7.08","21.02","-28.75","-1.23","11.01","-40.00","-4.52","-14.17","-8.53","0","-2.46","0.00","13.68","-9.68","18.04","-0.44","-3.11","-12.50","0.00","75.00","0.750","0","12.86","12.86","115.71","0.00","0","12.86","12.86","0.00"
