"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"197","Jean-Gabriel Pageau","NYI","C","70","861.36666666667","12.305238095238","-5.82","5.78","-4.95","-3.92","2.95","-4.06","-2.07","1.79","-3.22","-0.33","0.22","-5.69","0.19","-0.11","2.72","-1.53","1.82","-2.84","1.38","-1.11","4.92","-0.18","-0.16","-0.01","-3.94","3.94","-8.78","0.07","0.35","-8.09","-6.07","5.79","-8.24","-0.28","0.18","-22.43","8.42","92.71","1.011","7.73","16.3","18.67","47.37","29.29","12.54","21.45","31.62","28.39"
"352","Ross Johnston","NYI","L","16","124.08333333333","7.7552083333333","-17.81","5.78","-12.00","-15.77","3.63","-13.71","-14.54","2.45","-17.68","0.13","0.02","1.43","-1.21","-0.03","-15.06","-10.88","-3.96","-8.38","-6.1","-3.33","-8.95","0.98","-1.65","61.37","-6.44","-0.71","-7.95","-0.63","0.43","-42.90","-7.59","6.4","-10.70","-0.51","2.01","-78.12","12.91","92.60","1.055","7.25","17.89","2.9","60.44","71.43","7.74","20.79","10.64","42.11"
"392","Brandon Montour","FLA","D","80","1416.9","17.71125","-1.59","5.71","-3.18","0.7","3.89","-1.92","1.87","3.75","-1.75","0.82","0.13","5.34","0.16","0.25","-1.08","0.77","3.01","-2.10","0.23","1.4","-2.32","0.41","0.51","-4.52","0.69","2.09","-1.91","0.2","-0.23","10.34","-1.11","4.14","-3.67","0.39","-0.29","23.52","9.47","92.16","1.016","10.21","11.14","7.5","43.57","57.66","20.37","18","18.17","52.86"
"620","Mario Ferraro","S.J","D","72","1253.7666666667","17.413425925926","-4.89","5.71","-4.60","-4.61","3.21","-4.70","-2.52","2.33","-4.07","-0.83","0.06","-8.80","-0.29","0.22","-4.60","-1.25","3.99","-4.22","-1.46","0.76","-4.41","-0.58","-0.13","-9.75","0.32","4.38","-3.96","-0.23","0.06","-6.35","-4.52","2.47","-4.07","-0.08","0.21","-13.45","7.44","89.55","0.970","5.22","7.42","7.18","45.13","42.08","17.37","15.41","21.01","45.26"
"748","Jacob Bernard-Docker","OTT","D","19","290.43333333333","15.285964912281","-7.79","5.65","-5.86","-4.25","4.9","-5.22","-4.62","1.65","-5.00","-0.92","-0.68","-5.68","-0.8","0.13","-8.44","-6.38","1.23","-6.72","-4.66","0.2","-9.74","-0.31","-0.51","3.24","-2.18","1.42","-4.19","-0.55","-0.41","-14.64","-3.92","8.88","-8.96","-0.32","0.2","-21.65","4.87","92.42","0.973","7.44","12.6","7.02","48.96","51.43","20.04","19.83","19.42","50.79"
"70","Steven Stamkos","T.B","C","81","1113.25","13.743827160494","-0.87","5.64","-2.90","-0.62","3.36","-2.36","0.18","1.86","-1.36","1.03","0.42","4.95","0.01","0.2","-1.82","0.04","3.61","-3.08","-0.8","0.17","-1.91","0.41","0.15","2.91","1.12","4.58","-3.79","0.4","0.06","9.33","1.1","4.69","-2.15","0.39","0.3","3.64","11.05","91.25","1.023","12.94","10.35","10.67","39.13","54.79","22.04","15.36","19.83","52.64"
"652","Martin Necas","CAR","C","82","1136.9833333333","13.865650406504","-0.25","5.61","-3.10","-0.59","5.66","-4.23","1.11","4.23","-3.35","0.67","0.87","-3.57","-0.22","0.44","-6.53","-0.76","3.33","-4.21","-1.61","1.42","-6.03","0.45","0","6.54","1.12","2.52","-2.85","0.35","0.81","-9.39","1.15","2.29","-1.39","-0.06","0.36","-21.65","8.82","89.94","0.988","10.87","11.03","4.96","46.12","68.67","23.11","17.47","14.72","61.09"
"792","Brett Leason","ANA","R","54","578.51666666667","10.713271604938","-5.62","5.61","-4.82","-4.81","5.18","-5.56","-5.05","1","-5.54","-1.06","0.1","-13.51","-0.33","0.3","-5.57","-3.53","1.95","-4.95","-1.32","0.93","-4.60","-0.2","-0.29","-1.00","-3.02","1.31","-5.25","-1.07","-0.17","-35.87","-4.75","4.07","-6.34","-0.12","0.76","-19.66","6.23","90.90","0.971","6.74","11.82","9.33","51.03","41.94","12.45","17.11","18.46","40.27"
"18","Jack Johnson","CHI, COL","D","83","1375","16.566265060241","-8.84","5.59","-6.75","-4.69","3.77","-5.29","-2.19","2.39","-3.86","-1.09","-0.46","-8.38","-0.35","0.23","-5.99","-5.37","4.01","-8.81","-2.7","0.82","-8.80","-0.68","-0.17","-12.03","-3.53","4.24","-8.86","-0.35","-0.23","-5.28","-4.47","2.01","-4.73","-0.18","-0.17","-1.71","6.51","92.23","0.987","4.32","11.39","9.56","46.65","31.13","12","17.5","19.11","38.57"
"739","Jack McBain","ARI","C","82","927.35","11.309146341463","-7.24","5.59","-6.11","-5.11","2.31","-4.89","-2.59","2.22","-4.21","-0.47","0.02","-5.51","-0.32","0.19","-5.34","-3.5","3.39","-6.24","-0.98","0.86","-4.15","0.06","-0.05","1.96","-3.33","3.4","-7.66","-0.34","-0.3","-2.44","-4.46","3.19","-5.91","-0.39","0.43","-43.40","8.42","91.85","1.003","6.66","16.24","10.48","55.12","38.87","12.94","20.96","20.7","38.46"
"421","Jake Middleton","MIN","D","79","1284.2","16.255696202532","-3.03","5.53","-3.76","-2.88","1.38","-2.59","-3.26","0.57","-3.37","-0.02","-0.28","3.15","-0.09","-0.05","-0.49","0.61","2.15","-1.45","0.33","-0.33","1.55","-0.38","-0.22","-3.35","0.43","3.24","-3.21","0.04","-0.21","8.68","-3.42","5.17","-5.64","0.46","0.14","12.59","8.15","93.55","1.017","6.17","11.82","9.2","44.53","40.12","16.03","18.36","21.63","42.56"
"28","Patric Hornqvist","FLA","R","22","147.51666666667","6.705303030303","-1.67","5.5","-3.20","-1.38","3.62","-2.87","-3.38","-1.71","-0.81","-2.2","-0.99","-13.52","-0.27","0.4","-6.18","-4.77","1.68","-5.25","-1.91","1.68","-7.21","-1.45","-0.99","4.91","-3.86","0.04","-3.61","-0.87","-0.19","-53.23","-0.12","3.4","-2.42","-0.1","0.16","-7.21","3.60","94.04","0.976","10.58","17.08","7.32","56.54","59.09","15.46","21.56","17.49","46.91"
"379","Tony DeAngelo","PHI","D","70","1172.3","16.747142857143","8.93","5.43","1.92","7.39","5.43","1.49","6.04","2.96","2.77","0.07","0.44","-3.20","0.32","0.82","-3.81","2.97","4.73","-0.88","1.54","4","-4.12","0","0.47","-8.21","1.87","0.96","1.44","0.29","0.03","6.46","8.4","0.35","5.70","-0.22","-0.04","-12.38","7.49","90.86","0.983","7.73","12.18","7.32","48.16","51.36","19.04","18.53","15.51","55.11"
"429","Frank Vatrano","ANA","R","81","1088.9833333333","13.444238683128","2.3","5.42","-0.71","2.28","4.17","-0.33","1.89","3.71","-0.52","-0.03","0.18","-1.65","-0.11","0.47","-4.22","-0.36","4.16","-3.08","-1.38","4.15","-8.88","-0.02","1.12","-12.00","1.39","0.05","1.80","0.02","-0.66","19.08","3.91","1.2","2.52","-0.03","-0.64","21.05","7.60","91.65","0.992","9.92","13.72","9.97","42.15","49.86","16.25","18.9","20.06","44.76"
"880","Jamie Drysdale","ANA","D","8","125.8","15.725","2.56","5.37","-0.62","6.19","3.41","2.92","6.35","2.74","4.41","-0.25","-0.14","-1.99","0.46","-0.13","6.36","-0.2","0.84","-0.80","3.69","-3.63","15.47","0.44","-0.65","20.74","-4.92","6.04","-11.78","-0.95","0.67","-39.08","6.04","2.49","3.85","-0.02","-0.01","-0.38","6.65","91.58","0.982","7.63","11.92","7.63","41.97","50.00","17.17","16.22","21.46","44.44"
"56","Patrick Kane","CHI, NYR","R","73","1097.4333333333","15.033333333333","-2.8","5.31","-3.52","-0.53","4.59","-2.76","0.07","4.83","-3.39","0.71","0.34","4.80","0.02","0.61","-4.58","-1.42","5.9","-5.77","0.08","2.6","-4.33","0.2","0.34","-1.12","-2.02","4.47","-6.88","0.31","0.22","3.45","-0.14","0.17","-0.23","0.44","-0.27","31.72","10.49","91.24","1.017","10.28","10.61","6.12","40.18","62.67","19.79","17.71","17.28","53.39"
"273","Dominic Toninato","WPG","C","5","39.016666666667","7.8033333333333","1.72","5.3","-1.94","3.91","10.38","-3.96","5.76","13.59","-6.76","1.3","1.37","-1.98","-0.41","0.79","-11.86","-0.69","5","-5.60","-3.1","7.22","-19.65","0.56","2.23","-21.61","3.29","-3.13","8.57","-0.72","-0.39","-64.88","2.03","2.49","-0.60","2.03","-0.81","64.15","9.23","91.82","1.011","7.69","13.84","6.15","63.05","55.56","15.38","18.45","10.76","58.82"
"345","Josh Morrissey","WPG","D","78","1473.35","18.889102564103","2.83","5.26","-1.21","2.56","3.23","-0.51","2.57","2.71","-0.13","1.16","0.48","6.68","0.25","0.43","-1.84","2.49","4.27","-1.85","0.61","1.44","-1.89","0.47","0.19","5.21","2.53","3.81","-1.85","0.56","0.36","5.31","2.66","0.66","1.37","0.42","0.02","15.37","9.84","91.87","1.017","10.83","12.5","7.62","43.53","58.72","21.79","18.28","17.27","55.79"
"387","Ivan Barbashev","STL, VGK","C","82","1122.6833333333","13.691260162602","4.95","5.24","0.27","4.34","4.81","0.15","3.41","3.56","0.23","0.27","-0.24","4.77","0.2","0.2","0.29","3.87","3.21","1.06","1.2","0.61","1.53","0.1","-0.24","5.60","3.53","3.48","0.71","0.22","-0.22","9.33","0.48","3.26","-1.75","0.03","0.21","-6.07","9.28","92.48","1.018","7.64","12.83","6.95","44.63","52.38","15.39","18.28","15.28","50.17"
"514","Ryan Lomberg","FLA","L","82","882.03333333333","10.756504065041","1.97","5.22","-1.59","0.95","3.49","-1.54","0.59","2.25","-1.40","-0.55","0.02","-5.03","-0.08","0.2","-2.51","-1.92","1.15","-2.47","-0.47","-0.19","-0.43","-0.1","-0.01","-1.36","-1.95","1.78","-4.16","-0.61","-0.04","-17.19","3.34","5.77","-2.04","0","0.07","-2.34","7.15","92.16","0.993","10.82","14.76","8.44","47.69","56.18","18.09","19.11","18.77","49.08"
"344","Max Domi","CHI, DAL","C","80","1123.2833333333","14.041041666667","1.68","5.2","-1.25","3.45","5.2","-0.48","3.48","4.44","-0.04","0.33","-0.33","6.29","0.29","0.54","-1.29","3.11","3.79","0.17","1.67","1.86","0.52","-0.19","0.03","-4.37","1.92","2.59","-0.08","0.48","-0.53","23.27","-0.41","3.96","-3.01","0.26","0.03","13.23","8.76","92.14","1.009","10.2","13.19","6.52","42.41","61.02","19.98","20.46","17.57","53.20"
"349","Curtis Lazar","N.J, VAN","C","49","518.78333333333","10.587414965986","-9.42","5.03","-6.98","-6.24","-0.06","-4.23","-2.72","-0.84","-1.79","-1.33","-1.33","-3.41","-0.27","-0.06","-2.26","-2.89","1.18","-3.86","-0.15","0.49","-1.27","-0.49","-0.35","-4.44","-3.55","0.97","-5.81","-0.72","-0.57","-10.32","-9.94","4.78","-11.39","-0.41","-0.77","51.57","6.34","92.22","0.986","7.4","16.77","11.45","53.32","39.26","13.3","20.01","21.97","37.70"
"71","Alex Pietrangelo","VGK","D","73","1297.6","17.775342465753","4.33","5.02","-0.20","3.91","1.38","1.50","2.62","0.88","1.37","0.16","0.13","-0.03","0.39","0.23","1.32","3.14","4.58","-1.19","2.25","0.44","3.33","0.06","0","1.00","1.19","5.58","-4.18","0.12","-0.05","3.55","1.33","0.65","0.55","0.01","0.17","-8.95","9.06","92.00","1.011","10.31","11.74","9.66","40.92","51.62","20.39","17.85","19.65","50.92"
"529","Julien Gauthier","NYR, OTT","R","57","483.9","8.4894736842105","-5.92","5.01","-4.96","-5.99","2.65","-5.38","-5.39","1.35","-5.90","-0.39","0.75","-10.79","-0.34","0.12","-4.65","-2.81","0.81","-3.43","-1.08","0.23","-3.02","-0.43","0.5","-16.86","-2.34","0.73","-3.72","0.07","0.47","-9.28","-6.03","2.95","-6.54","0.02","-0.15","6.52","9.20","89.86","0.991","6.7","12.4","5.08","60.63","56.84","14.76","19.84","14.01","51.29"
"767","Alexander Romanov","NYI","D","76","1288.8","16.957894736842","-2.46","4.99","-3.17","-1.01","3.81","-2.78","0.12","2.71","-2.12","-0.1","-0.16","0.82","-0.22","0.2","-3.82","-2.86","2.9","-4.92","-0.99","1.07","-4.05","-0.53","-0.09","-9.00","-2.49","2.48","-5.63","0.42","-0.23","15.43","0.07","3.27","-2.15","0.18","0.15","-2.10","8.33","93.35","1.017","5.21","10.94","7.03","48.7","42.59","14.01","16.9","17.09","45.06"
"20","Marc Staal","FLA","D","82","1239.15","15.111585365854","-8","4.97","-5.34","-5.41","2.66","-4.37","-3.69","1.38","-3.74","0","0.23","-2.22","-0.12","0.12","-2.07","-3.96","2.87","-5.54","-0.88","0.76","-2.96","0.12","0.32","-4.45","-4.08","2.82","-7.64","0.03","0.11","-1.92","-5.62","2.52","-5.35","-0.19","-0.26","3.58","9.06","91.52","1.006","9.88","13.03","8.67","50.26","53.26","19.37","19.8","19.56","49.75"
"860","Marco Rossi","MIN","C","19","207.26666666667","10.908771929825","-4.24","4.96","-4.14","-1.76","3.16","-3.01","-5.25","2.77","-7.25","-1.55","-0.29","-20.33","-0.4","0.13","-5.70","-1.62","1.01","-2.60","-0.88","0.53","-3.39","-1.07","-0.17","-21.84","-1.01","0.61","-2.05","-0.31","-0.31","-5.11","-4.47","8.22","-8.02","-0.35","0.11","-34.78","3.82","92.12","0.959","7.82","11","8.11","43.13","49.09","13.32","16.21","17.37","43.40"
"188","Sean Kuraly","CBJ","C","71","870.46666666667","12.260093896714","-4.46","4.95","-3.95","-3.52","3.02","-3.81","-1.79","3.39","-3.96","-0.61","0.7","-11.96","-0.07","0.23","-2.57","-3.34","2.36","-5.13","0.59","0.76","0.10","-0.26","-0.12","-5.00","-5.22","2.09","-8.61","-0.17","0.45","-10.90","-4.02","5.19","-5.86","-0.33","0.71","-36.03","6.33","89.83","0.962","5.72","15.85","18.54","37.22","23.58","10.2","20.54","31.78","24.30"
"370","William Nylander","TOR","R","82","1124.75","13.716463414634","10.19","4.94","1.96","9.04","3.22","2.92","5.96","1.81","2.91","0.84","0.17","4.95","0.85","0.34","3.44","8.45","3.14","3.29","4.65","0.45","6.71","0.41","0.39","-2.44","5.05","3.57","0.68","0.31","-0.31","13.38","2.75","4.03","-0.90","0.27","0","11.84","9.53","92.14","1.017","11.74","12.27","5.39","46.89","68.54","24.49","17.66","13.71","64.11"
"45","Nick Bonino","PIT, S.J","C","62","716.66666666667","11.559139784946","-9.43","4.91","-6.49","-5.19","-1.63","-2.27","-2.51","-2.95","0.33","-0.2","-0.59","3.07","-0.4","-0.09","-2.77","-5.29","0.48","-4.96","-3.65","-0.02","-7.10","-0.57","-0.02","-10.34","-2.15","0.66","-3.15","0.2","-0.56","12.76","-7.08","6.98","-8.07","0.3","-0.2","24.20","9.21","90.42","0.996","7.79","12.31","10.8","53.83","41.89","16.49","17.58","23.53","41.21"
"297","Saku Maenalanen","WPG","R","64","561.63333333333","8.7755208333333","-14.66","4.87","-9.09","-11.86","3.27","-9.52","-7.33","2.83","-9.02","-0.97","-0.73","-3.34","-0.98","0.08","-10.84","-10.89","0.54","-10.87","-4.47","0.8","-11.74","-0.56","-0.12","-11.56","-8.65","-0.34","-10.28","-0.44","-0.58","13.12","-8.51","2.74","-8.66","-0.12","-0.26","10.23","6.30","94.80","1.011","5.34","16.67","8.87","57.26","37.59","10.04","20.94","18.7","34.94"
"192","Nick Cousins","FLA","C","79","844.83333333333","10.694092827004","-3.67","4.84","-3.58","-2.51","2.19","-2.58","-1.48","2.31","-2.90","-0.32","0.25","-5.17","-0.3","0.22","-4.48","-4.12","0.11","-3.28","-2.05","0.21","-4.03","0.03","0.35","-6.02","-2.76","-0.18","-2.61","-0.06","-0.38","8.63","0.2","5.93","-3.99","-0.45","0.24","-25.92","8.10","91.67","0.998","9.52","14.99","6.75","48.51","58.52","17.33","19.96","15.91","52.14"
"241","Scott Laughton","PHI","C","78","1056.1","13.539743589744","4.96","4.8","0.34","4.03","2.57","1.00","4.84","1.3","3.01","0.14","0.3","-1.24","0.28","0.04","2.42","3.11","2.76","0.73","1","1.11","0.01","0.17","0.67","-8.86","2.79","2.22","1.25","-0.04","-0.56","10.47","2.3","2.82","-0.14","-0.01","0.11","-6.84","7.35","91.08","0.984","8.81","12.56","11.65","47.27","43.06","17.78","18.92","21.59","45.17"
"711","Joel Farabee","PHI","L","82","1094.95","13.353048780488","0.61","4.79","-1.66","-0.11","4.73","-2.75","0.93","3.17","-1.74","0.93","0.34","6.41","0.09","0.51","-3.67","1.04","3.15","-1.54","0.28","1.47","-2.30","0.5","-0.01","9.04","0.94","2.32","-1.15","0.48","0.48","4.22","0.08","2.88","-1.76","0.12","-0.01","6.72","10.03","91.19","1.012","10.41","14.41","7.78","47.4","57.23","18.58","18.58","16.44","53.05"
"707","Eric Robinson","CBJ","L","72","825.6","11.466666666667","-5.2","4.76","-4.22","-4.08","2.58","-3.95","-2.45","3.57","-4.67","-0.76","-0.05","-8.56","-0.14","0.22","-3.20","-3.38","2.56","-5.22","0.09","1.13","-1.80","-0.33","-0.4","-2.58","-4.62","1.84","-7.48","-0.23","0.22","-9.50","-2.96","2.43","-3.67","-0.37","0.26","-25.67","6.32","90.90","0.972","7.49","17.3","15.63","39.68","32.39","11.77","21.95","27.25","30.17"
"886","JJ Peterka","BUF","R","77","924.71666666667","12.009307359307","-1.9","4.76","-3.02","-2.42","5.23","-4.42","-2.27","3.55","-4.57","-0.27","0.9","-9.18","0.26","0.33","-0.59","3.15","3.25","-0.17","1.24","0.99","0.68","-0.49","0.68","-17.46","2.57","3.03","-0.86","0.4","0.42","-0.28","-5.68","2.81","-6.56","-0.11","-0.12","0.89","9.63","89.17","0.988","9.54","14.14","7.2","44.12","56.98","16.35","18.04","15.57","51.22"
"512","Mason Marchment","DAL","L","68","923.5","13.580882352941","-2.82","4.69","-3.25","-0.04","3.45","-2.08","-1.36","4.03","-4.44","-0.96","0.51","-15.27","-0.22","0.22","-4.19","-2.27","3.34","-5.00","-2.2","1.24","-7.22","-0.67","0.31","-18.14","-0.06","2.83","-3.50","-0.45","0.12","-16.13","-0.53","1.32","-1.27","0.06","0.19","-7.24","6.63","92.08","0.987","9.81","11.95","8.12","46.19","54.71","19.82","17.28","17.41","53.23"
"203","Joel Edmundson","MTL","D","61","948.15","15.543442622951","-2.47","4.67","-3.03","-1.38","2.69","-2.38","0.08","0.01","0.07","-0.21","2.03","-16.29","-0.09","0.12","-1.93","-0.61","3.49","-3.23","1.15","1.17","0.77","0.11","1.04","-9.20","-2.36","3.02","-6.17","-0.26","1.03","-23.88","-1.35","2.53","-2.61","-0.17","0.31","-21.84","8.63","86.22","0.949","6.01","11.45","8.16","44.87","42.41","17.47","20.76","19.36","47.42"
"81","Zac Dalpe","FLA","C","14","113.66666666667","8.1190476190476","-12.75","4.65","-7.46","-9.85","4.43","-8.12","-2.45","0.3","-2.22","0.86","2.77","-13.08","-1.62","0.07","-17.09","-12.83","2.31","-12.89","-9.51","-3.53","-10.83","-0.36","0.16","-11.08","-4.25","7.95","-12.34","0.51","4.01","-28.67","-4.86","3.47","-5.51","1.09","-0.63","68.01","10.39","83.84","0.942","7.39","17.95","5.81","60.7","56.00","16.36","24.81","14.78","52.54"
"734","Rasmus Kupari","L.A","C","66","584.66666666667","8.8585858585859","-4.09","4.65","-3.95","-3.78","1.87","-3.46","-3.19","1.21","-3.77","-0.31","0.64","-9.85","-0.09","0.09","-1.84","-3.43","1.24","-4.30","-0.71","0.4","-2.57","-0.09","0.39","-9.08","-3.51","1.14","-5.37","-0.09","0.12","-5.40","-2.37","-0.8","-0.73","-0.2","0.23","-19.91","7.81","89.63","0.974","12.11","10.78","4.82","53.77","71.52","18.78","15.09","11.29","62.46"
"572","Nathan Bastian","N.J","R","43","429.56666666667","9.9899224806202","-1.98","4.64","-2.87","-1.49","1.01","-1.41","-1.89","-0.12","-1.24","-1.14","-0.56","-2.19","-0.31","-0.08","-1.62","-4.85","0.42","-4.24","0.54","-1.34","4.52","-0.44","-0.48","6.01","-7.18","2.33","-10.14","-0.49","0.05","-13.98","-1.12","9.16","-5.52","-0.46","-0.2","-7.96","6.74","94.40","1.011","8.24","13.13","13.41","51.68","38.06","15.5","18.3","25","38.28"
"75","Tyler Myers","VAN","D","78","1399.1166666667","17.937393162393","-4.76","4.63","-4.43","-2.67","2.93","-3.52","-1.74","3.51","-4.46","-0.27","0.68","-8.19","-0.25","0.16","-4.07","-2.24","3.12","-4.80","-1.87","1.36","-7.05","-0.64","0.31","-15.63","-0.58","2.32","-3.24","0.52","0.09","11.07","-2.86","2.98","-4.54","-0.02","0.45","-17.09","9.07","89.64","0.987","4.93","12.18","7.03","50.86","41.22","14.62","18.83","18.48","44.17"
"299","Connor Clifton","BOS","D","78","1235.35","15.837820512821","-3.32","4.63","-3.57","-2.95","4.22","-4.31","-2.78","3.29","-5.00","-0.56","0.31","-8.21","-0.36","0.16","-4.96","-1.78","1.72","-2.98","-1.71","-0.26","-2.69","-0.31","0.06","-5.90","-0.07","2.63","-3.08","-0.09","0.29","-9.92","-2.29","2.93","-3.77","-0.24","0.03","-10.45","9.25","93.59","1.028","8.21","12.53","7.82","48.57","51.21","16.61","18.02","16.46","50.22"
"388","Marcus Pettersson","PIT","D","68","1225.2333333333","18.018137254902","3.33","4.58","-0.67","4.41","3.13","0.50","2.06","2.28","-0.27","0.24","0.12","1.14","0.54","0.09","3.38","3.07","2.5","0.22","2.68","0.69","3.19","0.42","-0.01","6.81","0.51","2.49","-2.34","0.01","0.08","-2.07","-0.46","2.44","-1.94","-0.23","0.12","-14.70","7.88","91.67","0.996","6.61","12.73","7.84","45.1","45.76","18.17","19.05","19.05","48.82"
"507","Mason Appleton","WPG","C","41","538.85","13.142682926829","1.97","4.57","-1.27","4.2","4.01","-0.08","5.47","2.22","2.59","0.38","0.23","1.66","0.61","0.08","4.38","2.56","1.12","1.04","4.11","1.56","4.10","0.61","0.39","3.64","-1.93","-0.55","-1.50","-0.2","-0.24","3.29","-2.41","3.5","-4.24","-0.12","0.03","-8.57","7.18","92.63","0.998","9.58","14.48","8.02","45.32","54.43","15.25","20.04","16.03","48.75"
"106","Brayden Schenn","STL","C","82","1155.8166666667","14.095325203252","1.42","4.54","-1.17","0.1","5.16","-2.77","-0.11","4.13","-3.30","-0.03","0.31","-2.98","-0.14","0.32","-4.20","-0.69","4.86","-4.39","-0.32","2.4","-5.35","0.2","-0.06","4.53","-0.52","3.28","-3.78","-0.1","0.33","-9.16","1.15","1.01","0.27","-0.21","0.18","-22.17","9.67","91.18","1.009","8.31","15","9.4","40.8","46.92","18.01","19.73","19.21","48.40"
"296","Tyler Motte","NYR, OTT","C, L","62","626.18333333333","10.099731182796","-7.95","4.5","-5.48","-5.5","2.31","-4.73","-3.91","2.28","-5.15","-0.48","-0.44","-0.31","-0.21","0.02","-2.14","-5.09","0.4","-4.76","-0.82","-1.69","1.93","-0.32","-0.67","7.17","-5.65","2.76","-9.52","0.17","-0.09","7.02","-5.75","4.29","-7.44","-0.39","0.41","-38.18","7.66","93.67","1.013","5.94","13.61","8.34","52.51","41.61","10.83","19.26","20.22","34.88"
"699","Trey Fix-Wolansky","CBJ","R","9","105.31666666667","11.701851851852","-0.63","4.49","-1.96","-1.12","2.6","-2.13","-0.62","-2.72","1.34","-0.52","-0.03","-7.50","-0.4","0.28","-7.38","-1.58","-1.23","-0.81","-1.78","3.7","-12.97","-0.23","0.25","-8.38","0.18","-6.54","6.02","0.05","-0.42","12.11","2.18","5.7","-1.56","-0.5","0.11","-39.42","4.89","89.10","0.940","9.12","10.25","6.27","46.72","59.26","15.38","13.1","15.95","49.09"
"160","Zach Hyman","EDM","L","79","1216.05","15.393037974684","7.86","4.47","1.13","6.86","5.37","0.49","5.46","2.33","2.12","1.46","0.92","2.99","0.87","0.32","3.77","8.86","4.5","2.52","4.01","2","2.19","0.62","0.57","-0.57","6.5","3.37","2.65","1.14","0.29","12.61","1.38","0.02","0.97","-0.03","0.21","-10.17","10.94","89.63","1.006","11.89","11.84","7.06","38.14","62.76","19","17.17","17.57","51.96"
"89","Derek Grant","ANA","C","46","510.96666666667","11.107971014493","-1.66","4.4","-2.41","-0.85","2.59","-1.75","-0.61","1.81","-1.67","-0.1","-0.66","4.03","0.09","0.05","0.71","-2.1","-0.3","-2.10","0.77","-0.69","2.98","0.25","-0.58","13.30","-3.71","0.39","-5.82","-0.47","-0.1","-10.96","-1.62","5.03","-4.10","-0.05","-0.03","-1.46","9.03","93.06","1.021","5.99","13.86","21.25","40.75","21.98","10.45","19.61","33.82","23.61"
"603","Matt Luff","DET","R","19","186.38333333333","9.809649122807","-5.8","4.37","-5.01","-6.86","2.79","-6.77","-5.56","3.14","-8.33","-0.8","-0.36","-6.88","-0.23","0.06","-3.41","-1.76","0.71","-2.67","0.81","0.9","0.24","0.47","0.14","8.51","-3.41","-0.18","-5.24","-1.44","-0.71","-55.97","-7.26","4.67","-9.47","-0.24","0","-10.24","8.05","91.45","0.995","11.27","11.59","7.08","50.22","61.40","13.52","14.49","15.13","47.19"
"292","Dominik Kubalik","DET","L","81","957.71666666667","11.82366255144","2.62","4.35","-0.51","1.27","2.78","-0.75","2.27","2.3","0.22","0.61","0.35","3.30","0.16","0.22","-0.37","-0.64","1.64","-2.04","-0.81","0.6","-3.30","0.04","0.22","-2.84","0.22","1.4","-1.21","0.42","-0.1","10.99","4.03","3.17","0.87","0.35","0.3","4.77","9.67","90.07","0.997","9.52","12.78","8.52","46.36","52.78","16.73","17.1","18.23","47.85"
"34","Milan Lucic","CGY","L","77","841.51666666667","10.928787878788","-7.58","4.33","-4.99","-7.54","3.33","-6.08","-5.07","2.93","-6.39","-0.77","0.84","-15.22","-0.65","0.16","-7.33","-7.35","3.27","-9.11","-2.54","0.66","-6.93","-0.57","0.3","-15.86","-6.4","3.51","-10.58","-0.26","0.4","-13.29","-0.09","1.18","-1.06","0","0.37","-21.33","7.04","88.86","0.959","8.91","10.34","4.99","58.54","64.10","19.68","16.4","14.26","57.98"
"213","Mark Scheifele","WPG","C","81","1261.2333333333","15.570781893004","2.77","4.32","-0.79","1.4","5.97","-2.78","2.06","4.14","-1.71","0.33","0.57","-2.75","-0.02","0.42","-4.09","2.85","3.52","-0.84","-0.19","1.01","-2.56","0.16","0.3","-2.66","4.06","3.39","0.35","0.11","0.07","0.84","1.18","2.01","-0.65","0.13","0.32","-9.99","8.64","91.84","1.005","13.51","9.23","7.09","40.25","65.59","22.69","12.94","14.84","60.46"
"257","Esa Lindell","DAL","D","82","1280.6166666667","15.617276422764","-6.79","4.32","-4.87","-4.53","1.83","-3.82","-2.41","1.4","-3.22","-0.19","-0.14","-0.19","-0.22","0.13","-3.36","-3.22","2.95","-5.54","-0.32","0.12","-0.90","-0.05","-0.22","3.75","-3.91","3.72","-8.85","0.14","0.01","3.04","-4.79","0.84","-4.01","-0.36","0.09","-21.98","8.80","92.81","1.016","3.47","11.85","9.42","51.87","26.91","10.59","18.79","20.76","33.78"
