"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"419","Jordan Greenway","BUF, MIN","L","62","27.866666666667","0.4494623655914","-21.77","8.77","-9.86","-21.06","7.75","-11.43","-14.57","6.37","-11.42","-2.12","-0.23","2.56","-2.12","1.28","-14.90","-20.15","2.4","-7.83","-4.18","2.5","-8.61","-3.26","0","0.00","-21.29","-0.14","-7.04","-0.14","-0.3","9.09","-6.76","0.35","-1.34","1.81","0","0.00","13.04","100.00","1.130","21.53","15.07","0","55.98","100.00","30.14","17.22","0","100.00"
"470","Christian Wolanin","VAN","D","16","16.05","1.003125","-35.44","8.67","-11.67","-31.55","4.93","-12.42","-18.95","2.87","-11.30","14.52","-2.5","37.50","0.36","0.06","-0.36","-18.59","-1.27","-0.38","-0.11","0.4","-1.38","6.64","-1.67","66.67","-24.64","-2.23","3.92","5.52","-1.11","20.00","-25.54","9.59","-18.28","5.4","0","100.00","55.56","100.00","1.556","26.17","7.48","0","74.77","100.00","37.38","14.95","0","100.00"
"843","Stanislav Svozil","CBJ","D","2","3.3666666666667","1.6833333333333","-2.06","8.57","-10.71","16.45","8.57","-5.00","25.7","-9.25","25.00","17.82","0","-","0.37","0.34","-5.83","-19.2","0","0.00","-9.25","0","-","0","0","-","-13.26","0","0.00","0","0","-","24.75","12.37","0.00","25.74","0","100.00","33.33","-","0.33","17.82","0","0","71.29","100.00","53.47","0","17.82","75.00"
"658","Joel Farabee","PHI","L","82","161.91666666667","1.974593495935","-15.41","8.56","-9.59","-6.43","5.72","-7.55","-1.71","5.8","-8.30","0.21","-1.13","14.16","-1.19","-0.02","-2.84","-8.18","1.98","-6.18","-4.41","1.54","-9.38","-0.82","-0.16","0.00","-5.03","0.58","-3.50","0.55","-0.36","20.00","-10.06","2.76","-5.23","0.89","0.54","-14.29","12.93","95.65","1.086","22.23","8.52","1.11","35.57","95.24","38.91","11.86","3.34","92.11"
"681","Liam Foudy","CBJ","C","62","8.6333333333333","0.13924731182796","-41.71","8.56","-15.19","-17.55","11.02","-13.45","-6.39","0.25","-2.35","0.46","-1.79","21.62","-0.98","0.22","-3.81","-13.56","3.61","-9.30","-9.82","0.01","-10.71","-2.68","-1.12","-","-5","4.79","-10.38","-2.98","-0.6","-83.33","-43.24","14.26","-32.65","7.78","0","0.00","14.29","100.00","1.143","41.7","13.9","13.9","97.3","75.00","48.65","20.85","20.85","70.00"
"481","Matt Roy","L.A","D","82","5.4666666666667","0.066666666666667","-46.69","8.38","-16.78","-31.66","-0.74","-6.58","-32.19","1.12","-17.93","1.4","-1.29","11.84","-1.93","0.31","-6.92","-24.78","4.4","-14.78","-11.45","-2.14","8.72","7.12","-0.43","10.00","-17.78","8.73","-22.18","-3.62","-0.76","-82.61","-86.9","11.31","-45.77","-4.33","-0.21","-95.45","50.00","100.00","1.500","43.9","32.93","21.95","175.61","66.67","65.85","32.93","21.95","75.00"
"572","Nicolas Hague","VGK","D","81","5.1166666666667","0.063168724279835","20.99","8.36","-3.12","21.08","11.23","-5.54","8.18","1.3","0.07","16.44","-0.54","7.14","9.97","0.61","2.50","16.13","4.72","-2.89","-4.76","8.31","-22.54","8.31","-0.54","13.64","27.86","-4.79","8.70","12.28","0","0.00","17.72","11.23","-8.81","-1.56","0","-100.00","33.33","100.00","1.333","93.81","0","23.45","175.9","80.00","105.54","0","23.45","81.82"
"466","Kevin Stenlund","WPG","C","54","29.233333333333","0.54135802469136","-23.56","8.18","-10.27","-24.18","6.03","-12.33","-17.91","2.06","-9.82","-6.76","-0.87","-","-3.44","0.42","-12.36","-31.66","3.06","-18.07","-18.28","-1.66","-11.82","-3.05","-0.65","-","-17.85","6.29","-20.89","-4.07","0","-100.00","8.88","1.2","-0.65","-0.95","-0.32","-75.00","0.00","100.00","1.000","32.84","12.31","2.05","49.26","94.12","39","16.42","2.05","95.00"
"791","Sean Farrell","MTL","C","6","7.4333333333333","1.2388888888889","4.76","8.07","-16.67","-6.93","8.07","-25.00","-2.48","8.07","-25.00","-4.45","0","-","0.06","2.31","-51.11","-1.66","8.07","-33.33","-8.9","8.07","-100.00","-4.45","0","-","9.66","0","0.00","0","0","-","15.69","0","0.00","0","0","-","0.00","100.00","1.000","16.14","0","0","56.5","100.00","24.22","0","0","100.00"
"324","Sean Monahan","MTL","C","25","78.816666666667","3.1526666666667","25.19","7.95","-3.68","22.5","7.19","-2.81","19.81","7.68","-3.12","3.84","0","0.00","2.34","0.96","-9.56","19.58","3.84","-2.27","3.42","6.85","-30.00","1.52","0","-","21.55","-4.01","14.54","1.72","0","0.00","11.4","2.58","-3.41","1.48","0","0.00","15.63","100.00","1.156","34.26","3.81","0","3.05","100.00","58.62","5.33","2.28","96.25"
"617","Filip Chytil","NYR","C","74","102.35","1.3831081081081","-45.24","7.72","-10.06","-34.62","3.82","-7.59","-18.81","4.37","-9.26","-3.44","-0.1","-1.81","-3.9","0.19","-4.94","-33.82","3.02","-8.59","-13.27","0.63","-5.73","-0.98","-0.69","15.00","-27.41","3.19","-10.90","-3.96","0","0.00","-23.87","9.89","-15.53","-0.12","0","0.00","12.79","95.00","1.078","29.31","5.28","1.17","47.48","96.15","47.48","8.21","5.28","90.00"
"174","Dylan DeMelo","WPG","D","75","7.4666666666667","0.099555555555556","-35.23","7.57","-13.02","-43.75","1.45","-17.18","-19.98","-4.07","-1.15","-7.38","-0.74","-","-5.93","-0.66","-1.57","-34.21","-7.97","12.03","-16.33","-4.58","15.82","-3.4","-0.59","-","-23.85","-4.53","9.09","-4.33","0","-100.00","-2.53","6.7","-9.17","-0.85","-0.21","-80.00","0.00","100.00","1.000","80.36","40.18","0","184.82","100.00","120.54","40.18","0","100.00"
"289","Josh Brown","ARI","D","68","2.6833333333333","0.039460784313725","-83.25","7.54","-84.89","-62.76","10.47","-84.07","-45.19","12.48","-82.06","-7.5","-0.55","-","-6.02","0.27","-87.70","-47.94","14.86","-86.47","-18.3","-3.29","-","-3.29","-0.18","-","-39.52","24.2","-87.57","-3.66","-0.49","-88.24","-55.5","-6.34","-","-2.11","0","-100.00","-","100.00","1.00","89.44","0","22.36","178.88","80.00","89.44","0","44.72","66.67"
"293","Mattias Janmark","EDM","C","66","6.5","0.098484848484848","-26.69","7.51","-8.24","-36.98","8.83","-15.56","-13.75","10.53","-14.71","-13.22","-1.13","-","-5.81","-0.21","-2.13","-17.71","-4.72","6.07","-23.07","-2.08","6.04","-6.23","-0.94","-","7.14","-3.53","6.09","-6.55","-0.25","-96.30","-31.48","10.88","-21.68","-3","0","-100.00","0.00","100.00","1.000","36.92","18.46","0","55.38","100.00","73.85","27.69","0","100.00"
"471","Alexandre Carrier","NSH","D","43","23.1","0.53720930232558","-54.57","7.51","-16.59","-44.51","3.9","-17.21","-27.55","0.61","-12.00","-8.25","-1.27","-","-4.9","-0.26","-9.82","-30.4","5.05","-18.00","-11.08","-0.89","-2.71","-3.81","-0.63","-","-25.77","7.93","-28.71","-2.54","-0.85","-75.00","-35.37","11.34","-23.78","-3.67","0","-100.00","0.00","100.00","1.000","28.57","12.99","5.19","64.94","84.62","36.36","12.99","7.79","82.35"
"667","K'Andre Miller","NYR","D","79","43","0.54430379746835","-40.44","7.49","-10.07","-26.97","6.62","-9.69","-14.38","4.18","-8.30","-2.1","-0.7","7.14","-1.56","0.11","-2.18","-23.11","1.39","-4.95","-11.9","0","-3.92","-2.45","-0.35","8.33","-14.95","1.86","-5.75","-0.47","-0.23","5.26","-33.59","7.3","-16.99","-1.01","0","0.00","13.51","100.00","1.135","36.28","13.95","4.19","82.33","89.66","51.63","18.14","6.98","88.10"
"713","Tim Berni","CBJ","D","59","7.5333333333333","0.12768361581921","-38.87","7.42","-13.44","-25.97","9.18","-14.74","-8.23","11.81","-15.59","9.34","6.65","-16.67","-3.22","0.33","-12.13","-21.52","7.58","-19.81","-13.34","2.69","-30.17","5.99","7.09","-19.23","-10.9","6.52","-16.25","7.4","-0.29","8.33","-27.91","6.74","-13.95","-3.17","0","-100.00","33.33","66.67","1.000","71.68","7.96","15.93","135.4","81.82","95.58","7.96","15.93","85.71"
"838","Owen Power","BUF","D","79","159.03333333333","2.0130801687764","-29.17","7.34","-10.75","-22.76","6.48","-12.08","-13.67","3.9","-9.37","-4.09","0.86","-14.80","-0.69","0.91","-11.67","-3.07","1.1","-2.59","3.59","1.01","-0.43","0.31","0.1","0.00","-8.88","0.13","-1.96","-2.25","0.5","-12.50","-40.68","4.12","-11.25","-3.91","0","0.00","13.27","87.10","1.004","28.67","4.9","1.51","38.48","95.00","43.76","8.3","2.64","94.31"
"685","Adam Boqvist","CBJ","D","46","141.33333333333","3.0724637681159","28.8","7.31","-2.29","18.24","8.64","-5.49","11.11","7.19","-6.64","-2.39","-1","3.78","1.97","0.56","-3.16","16.81","4.13","-2.10","4.64","2.15","-3.35","0.61","-0.67","21.43","16.22","2.63","-1.81","-1.21","0.57","-16.67","13.46","2.72","-2.49","-3.02","0","0.00","9.72","90.91","1.006","29.29","5.52","0.42","5.09","98.57","64.53","6.79","1.7","97.44"
"140","Jon Merrill","MIN","D","73","6.1","0.083561643835616","-57.75","7.3","-18.20","-43.99","9.11","-22.09","-31.88","11.59","-28.36","-7.76","-0.33","-","-5.82","-0.54","3.10","-40.56","-5.45","8.29","-18.22","-2.15","7.10","-4.95","-0.17","-","-29.79","-4.4","9.30","-2.42","-0.22","-91.67","-25.07","8.25","-16.91","-1.43","0","-100.00","0.00","100.00","1.000","9.84","19.67","0","49.18","100.00","19.67","39.34","0","100.00"
"584","Casey Mittelstadt","BUF","C","82","173.48333333333","2.1156504065041","-4.36","7.25","-6.71","-3.37","6.52","-7.50","-5.38","4.9","-8.14","-0.21","1.29","-12.36","0","0.76","-8.36","3.7","3.28","-4.50","2.47","0.57","-0.01","0.8","0.6","-9.09","1.65","3.62","-7.73","-0.63","0.46","-9.09","-10.66","0.34","-1.31","-0.79","0","0.00","17.02","85.71","1.027","36.31","3.46","0.69","28.36","98.13","53.61","5.53","2.77","95.09"
"370","Ivan Barbashev","STL, VGK","C","82","157.86666666667","1.9252032520325","3.52","7.2","-5.25","3.64","6.84","-6.03","2.74","5.22","-6.29","-0.08","1.51","-15.00","-0.31","1.34","-14.70","1.28","4.24","-5.78","2.33","1.86","-5.00","-1.05","1.01","-26.67","-1.4","3.17","-5.79","0.47","0.51","-12.50","2.85","0.13","0.19","0.89","-0.37","16.67","13.64","83.33","0.970","27.74","4.56","1.14","25.08","96.05","49.79","7.98","1.52","97.04"
"233","Cody Ceci","EDM","D","80","6.45","0.080625","-69.16","7.02","-19.47","-52.67","8.41","-23.15","-39.89","10.11","-28.87","-4.13","8.38","-43.55","-0.83","-0.16","0.96","-44.83","4.05","-18.27","-13.98","-2.16","6.22","3.12","-0.77","11.11","-41.14","8.28","-42.86","-6.8","12.2","-97.06","-40.72","-3.57","5.02","-3.12","0","-100.00","33.33","50.00","0.833","55.81","18.6","18.6","130.23","75.00","74.42","18.6","18.6","80.00"
"801","Dawson Mercer","N.J","C","82","107.25","1.3079268292683","-11.43","6.97","-6.24","-9.4","5.53","-6.64","-0.48","3.29","-4.08","1.85","0.48","-1.49","0.12","0.15","-1.22","-4.86","1.77","-2.96","3.55","-1.35","5.41","3.68","-1.2","38.46","-11.22","4.16","-8.92","-4.15","1.49","-100.00","-23.98","9.13","-10.36","1.85","0","0.00","16.35","86.96","1.033","24.62","4.48","2.8","36.92","89.80","36.36","10.07","5.59","86.67"
"381","Mark Friedman","PIT","D","23","2.5166666666667","0.10942028985507","-81.1","6.95","-36.14","-81.22","10.17","-85.59","-58.7","-10.86","-","-6.43","-0.4","-","-9.58","0.15","-89.49","-67.14","14.19","-87.43","-33.37","17.41","-83.84","-4.82","-0.4","-","-45.03","-4.29","-","-1.07","0","-100.00","-26.54","-4.07","6.25","-1.16","0","-100.00","-","-","-","47.68","23.84","0","119.21","100.00","47.68","23.84","0","100.00"
"253","Damon Severson","N.J","D","81","107.58333333333","1.3281893004115","-31.35","6.8","-8.95","-18.38","6.22","-9.08","-12.56","4.07","-8.13","-4.79","-0.36","-5.14","-2.31","-0.33","0.48","-24.35","-1.4","-2.18","-1.13","-1.45","4.13","-1.2","-0.42","2.22","-30.95","0.07","-7.59","-3.18","0.42","-42.31","-28.78","3.13","-5.54","-1.73","0","0.00","10.00","91.67","1.017","14.5","9.48","3.9","56.33","78.79","29","13.38","4.46","86.67"
"218","Luke Glendening","DAL","C","70","5.2333333333333","0.074761904761905","-21.28","6.71","-7.45","-5.26","9.27","-8.45","-6.69","-1","-0.37","-9.22","-0.85","-","1.62","0.16","-0.13","-35.76","3.78","-15.13","3.67","-3.76","10.89","-5.8","-0.68","-","-52.57","10.05","-90.94","-2.28","-0.23","-90.91","2.14","-5.18","7.47","-2.47","0","-100.00","0.00","100.00","1.000","22.93","22.93","11.46","217.83","66.67","57.32","22.93","22.93","71.43"
"804","Tim Stützle","OTT","L","78","313.13333333333","4.0145299145299","18.49","6.71","-2.79","14.91","4.73","-1.99","11.47","3.67","-1.80","-0.76","0.43","-4.89","2.19","0.8","-4.28","16.66","3.59","-1.47","0.01","2.27","-5.62","-1.48","1.15","-22.22","22.21","1.75","2.05","0.88","-0.96","24.17","3.77","2.86","-3.87","0.09","0","0.00","12.96","88.06","1.010","27.98","5.75","0.19","9.77","99.32","59.21","7.86","2.49","95.96"
"699","Ilya Lyubushkin","BUF","D","68","3","0.044117647058824","-67.9","6.69","-36.85","-47.25","7.71","-34.55","-52.06","11.12","-85.43","-7","-1.02","-","-5.04","-0.58","-15.84","-25.23","-6.83","13.11","-17.07","-4.44","-","-1.71","-0.68","-","-10.88","-3.19","7.82","-4.1","-0.23","-94.74","-62.62","25.68","-95.13","-3.21","0","-100.00","-","100.00","1.00","40","0","0","80","100.00","40","0","0","100.00"
"705","Jonatan Berggren","DET","R","67","109.53333333333","1.6348258706468","-26.77","6.68","-8.64","-21.27","7.18","-11.41","-13.95","6.55","-12.46","-2.75","1.67","-19.16","-2.26","0.56","-9.90","-17.74","3.72","-9.43","-3.26","3.07","-14.07","-1.23","1.38","-25.00","-19.31","0.87","-6.06","-1.38","0.02","-13.33","-12.68","3.32","-6.07","-0.7","0","0.00","14.63","82.14","0.968","25.2","5.48","2.19","43.27","92.00","36.7","10.41","4.93","88.16"
"13","Alex Goligoski","MIN","D","46","24.85","0.54021739130435","-18.58","6.6","-7.06","-14.56","0.31","-2.49","-3.87","1.39","-2.39","-4.71","-0.95","9.09","-2.68","-0.66","4.90","-23.05","-1.53","-1.77","-7.52","-2.86","8.91","-1.21","-0.32","5.00","-20.71","1.78","-12.49","-2.54","-0.42","-85.71","1.13","1.46","-1.60","-2.3","0","-100.00","8.00","100.00","1.080","43.46","7.24","0","28.97","100.00","57.95","12.07","7.24","88.89"
"1","Eric Staal","FLA","C","72","18.616666666667","0.25856481481481","-54.38","6.59","-14.78","-37.73","6.21","-13.66","-16.28","2.77","-7.02","-5.79","2.12","-39.06","-5.67","0.12","-10.78","-28.54","6.09","-15.81","-30.09","0.06","-25.37","-5.54","2.43","-87.50","2.06","8.04","-12.48","0.92","-0.42","11.11","-37.55","8.48","-22.75","-1.37","0","-100.00","6.25","75.00","0.813","35.45","6.45","3.22","54.79","91.67","64.46","12.89","3.22","95.24"
"502","Alex DeBrincat","OTT","R","82","334.9","4.0841463414634","24.41","6.53","-2.10","19.07","4.73","-1.41","16.07","3.82","-0.95","1.66","1.44","-11.85","2.94","0.13","2.57","20.4","1.13","2.18","3.76","1.1","-1.24","-1.58","1.07","-20.69","22.19","0.04","5.05","3.35","0.48","15.15","5.02","0.54","-0.32","1.04","0","0.00","14.17","85.92","1.001","29.92","5.02","0.36","8.6","98.82","59.84","7.35","2.15","96.53"
"669","Martin Kaut","COL, S.J","R","36","34.033333333333","0.94537037037037","-39.17","6.52","-11.94","-28.94","4.07","-11.23","-23.68","3.38","-14.55","-5.75","3.17","-62.12","-3.39","0.92","-19.22","-24.04","4.86","-15.70","-11.23","8.08","-39.71","-1.79","3.17","-83.33","-17.08","-4.29","8.65","-4.77","0","-100.00","-22.92","3.03","-6.37","-0.55","0","0.00","5.56","75.00","0.806","19.39","1.76","1.76","68.76","91.67","26.44","8.81","1.76","93.75"
"321","Jonathan Drouin","MTL","L","58","117.45","2.025","-4.78","6.37","-6.71","5.04","4.75","-4.13","3.44","3.99","-4.40","1.1","1.02","-13.33","0.01","0.9","-11.37","-6.86","8.94","-18.06","-6.15","6.98","-33.80","0","1.02","-28.57","-0.95","2.61","-6.61","-0.12","0","0.00","6.82","-0.74","1.82","1.72","0","0.00","15.12","92.59","1.077","26.56","3.07","0.51","27.08","98.11","49.04","4.6","3.07","94.12"
"281","Andreas Johnsson","N.J, S.J","L","13","14.766666666667","1.1358974358974","-18.65","6.28","-7.12","-7.11","11.82","-11.26","1.48","13.21","-11.76","-1.48","4.06","-50.00","-0.91","3.43","-27.40","-13.57","18.84","-25.17","0.74","18.93","-36.90","-0.09","4.06","-50.00","-19.08","-0.12","-5.95","0","0","-","-29.88","-16.01","12.50","-2","0","-100.00","7.14","85.71","0.929","16.25","0","4.06","56.88","80.00","48.76","0","8.13","85.71"
"118","Chris Wideman","MTL","D","46","57.233333333333","1.2442028985507","3","6.17","-4.93","-4.73","6.51","-8.38","6.06","3.35","-2.41","-4.41","0.71","-28.33","0.21","0.01","0.20","5.41","-1.61","3.90","-1.71","-1.65","4.72","-2.4","0.71","-87.50","9.49","0.05","1.54","-2.71","0","0.00","-2.46","8.1","-13.20","0.03","0","0.00","4.44","92.31","0.968","23.06","7.34","0","36.69","100.00","41.93","8.39","4.19","90.91"
"88","Jared Spurgeon","MIN","D","79","98.4","1.2455696202532","-23.28","6.14","-7.00","-22.64","5.49","-8.53","-14.86","3.42","-7.15","-3.45","-0.4","4.26","-2.54","0.08","-2.99","-15.51","3.35","-7.05","-8.62","1.46","-7.26","-3.32","0","0.00","-9.19","2.51","-6.82","1.95","-0.26","11.11","-16.75","3.93","-7.26","-2.29","0","-100.00","10.47","100.00","1.105","21.34","7.32","1.83","64.02","92.11","39.63","13.41","4.27","90.28"
"102","Oliver Ekman-Larsson","VAN","D","54","84.4","1.562962962963","-51.35","6.06","-10.66","-44.63","5.08","-13.15","-29.02","3.26","-13.87","-5.14","1.4","-23.86","-5.04","0.26","-11.78","-37.31","3.17","-11.98","-14.59","1.64","-13.13","-2.36","1.27","-28.57","-30.3","2.04","-10.25","-3.67","0.95","-50.00","-22.56","3.46","-6.62","-0.03","0","0.00","14.29","77.78","0.921","23.46","9.24","2.84","49.05","89.19","38.39","16.35","3.55","91.53"
"4","Zach Parise","NYI","L","82","116.21666666667","1.4172764227642","-33.72","5.96","-9.08","-25.06","2.28","-7.38","-17.73","0.32","-6.20","-2.76","0.64","-17.50","-2.31","0.01","-3.67","-22.52","1.72","-7.68","-10.71","-1.46","-2.88","-0.73","0.12","-11.43","-15.74","4.23","-11.18","-2.35","0.69","-50.00","-18.67","5.57","-9.74","-0.39","0","0.00","8.86","87.50","0.964","20.13","5.68","2.58","52.14","88.64","28.91","8.26","5.16","84.85"
"661","Brady Tkachuk","OTT","L","82","339.23333333333","4.1369918699187","24.81","5.96","-1.62","22.06","3.69","0.10","15.59","2.34","0.90","2.97","0.32","1.38","2.57","0.46","-0.92","20.75","3.49","-0.83","6.41","1.46","-1.10","-0.15","0.52","-8.99","19.12","2.7","-0.93","1.82","-0.27","17.54","6.62","0.39","0.06","2.54","0","0.00","14.88","88.41","1.033","27.59","6.01","0.18","8.31","99.36","60.49","7.78","2.65","95.80"
"511","Sam Steel","MIN","C","65","53.466666666667","0.8225641025641","-23.81","5.93","-6.86","-15.21","6.73","-8.25","-9.23","2.83","-5.14","-5.34","-0.43","4.17","-2.75","0.45","-7.24","-25.1","2.03","-7.15","-14.74","1.23","-9.65","-5.29","0","0.00","-13.81","1.07","-5.18","2.21","-0.28","11.11","-7.71","8.65","-11.04","-2.47","0","-100.00","7.84","100.00","1.078","21.32","12.34","2.24","49.38","90.48","37.03","19.08","6.73","84.62"
"598","MacKenzie Entwistle","CHI","R","66","92.283333333333","1.3982323232323","-16.68","5.93","-7.37","-22.92","5.3","-11.26","-23.38","1.87","-10.82","-4.82","-1.86","20.00","-1.73","-0.01","-4.35","-3.35","1.48","-3.37","-3.9","-1.14","0.65","-2.94","-1.06","20.00","0.73","3.49","-5.88","-1.61","-0.71","22.22","-17.37","3.13","-6.08","-0.98","0","0.00","7.27","100.00","1.073","17.55","4.55","1.95","50.71","90.00","26.01","6.5","5.2","83.33"
"740","Samuel Bolduc","NYI","D","17","23.116666666667","1.3598039215686","-23.49","5.9","-8.76","-15.42","5.9","-9.58","5.06","6.39","-4.39","-6.17","1.05","-80.00","-3.31","-0.33","-6.09","-10.37","0.63","-3.96","-6.52","-1.47","-2.73","-1.54","1.05","-50.00","-5.14","2.81","-6.69","-2.06","0","-100.00","-16.71","7.5","-15.38","-4.46","0","-100.00","0.00","88.89","0.889","28.55","7.79","2.6","23.36","91.67","44.12","12.98","2.6","94.44"
"349","Sam Reinhart","FLA","C","82","328.53333333333","4.0065040650406","23.21","5.89","-1.95","26.5","5.9","-1.87","17.48","4.4","-2.13","4.78","0.24","5.04","4.02","0.36","0.49","18.45","1.91","-0.01","16.1","0.1","4.15","4.31","-0.13","22.52","3.14","2.41","-3.96","0.79","0.49","-11.76","9.96","0.85","-0.07","-0.18","0","0.00","13.44","90.63","1.041","30.32","5.11","0.18","4.38","99.40","62.28","7.85","1.1","98.27"
"678","Rasmus Kupari","L.A","C","66","3.4666666666667","0.052525252525253","-12.96","5.78","-6.28","-5.71","-9.86","11.62","16.23","-8.55","13.90","-10.41","-0.74","-","-0.17","-0.7","8.53","-5.54","-5.39","8.58","12.3","-1.3","5.51","-4.28","-0.37","-","-23.79","-5.46","10.43","-3.47","-0.25","-93.33","-0.46","21.51","-16.64","-5.1","-0.27","-95.00","0.00","-","0.00","34.62","17.31","17.31","207.69","66.67","86.54","17.31","17.31","83.33"
"378","Warren Foegele","EDM","L","67","31.033333333333","0.46318407960199","-35.43","5.73","-8.76","-37.1","2.88","-9.93","-26.78","2.59","-10.43","-13.52","-1.23","-","-5.98","-0.29","-1.82","-32.4","-1.66","-1.87","-22.9","-2.46","7.02","-6.55","-1.02","-","-12.67","1.06","-4.38","-6.55","-0.27","-96.00","-14.56","4.53","-7.86","-2.96","0","-100.00","0.00","100.00","1.000","34.8","15.47","3.87","69.6","90.00","48.34","21.27","3.87","92.59"
"701","Connor Dewar","MIN","C","81","6.6666666666667","0.082304526748971","-54.77","5.71","-14.85","-57.95","-1.62","-13.89","-36.41","0.66","-13.37","-8.04","-0.46","-","-6.99","-0.27","-10.91","-44.05","3.69","-25.45","-19.52","-2.28","7.39","-4.85","-0.15","-","-32.7","7.95","-41.70","-2.63","-0.2","-92.86","-16.15","7.52","-12.56","-1.75","0","-100.00","0.00","100.00","1.000","18","27","0","117","100.00","27","54","9","75.00"
"861","Marcus Bjork","CBJ","D","33","69.883333333333","2.1176767676768","15.68","5.64","-1.68","24.83","3.63","1.97","9.94","-0.85","4.39","2.39","0.95","-5.68","2.38","0.57","-0.59","11.28","2.01","0.13","10.6","0.77","7.07","-0.48","0.1","-5.00","0.91","1.66","-2.85","0.38","0","0.00","6.64","6.75","-7.29","3.72","0","100.00","14.06","86.67","1.007","30.91","4.29","0.86","12.88","97.30","57.52","5.15","2.58","95.71"
"674","Vitali Kravtsov","NYR, VAN","R","44","30.166666666667","0.68560606060606","-31.96","5.57","-6.78","-21.88","2.81","-4.93","-8.32","0.05","-1.42","1.73","-1.52","15.63","-3.84","0.1","-4.19","-16.67","5.08","-8.29","-11.74","-0.75","-1.13","-1.36","-0.61","15.38","-6.57","7.77","-12.12","1.65","-0.81","18.18","-21.65","5.98","-10.82","3.11","0","0.00","17.24","100.00","1.172","39.78","11.93","0","65.64","100.00","55.69","13.92","5.97","90.32"
"345","Frederick Gaudreau","MIN","C","82","97.633333333333","1.1906504065041","-20.7","5.56","-6.35","-23.08","3.22","-6.51","-12.37","2.9","-6.06","-5.61","1.04","-22.96","-2.32","0.46","-6.95","-17.93","5.15","-10.44","-5.27","1.94","-7.71","-3.16","0.61","-20.00","-16.88","4.28","-13.09","-1.2","-0.26","8.33","-9.51","0.62","-1.88","-2.24","0","-100.00","6.90","88.24","0.951","24.58","9.22","1.23","60.84","95.24","38.72","15.36","4.3","90.00"
"566","Justin Danforth","CBJ","R","6","11.266666666667","1.8777777777778","-2.1","5.52","-5.56","7.98","5.52","-5.10","1.9","5.52","-7.58","0","5.33","-","0.97","-0.1","1.82","6.84","0.19","1.11","-4.76","0","0.00","0","0","-","15.47","0.25","4.17","0","7.1","0.00","40.93","0","0.00","0","0","-","0.00","50.00","0.500","26.63","5.33","0","15.98","100.00","85.21","5.33","0","100.00"
"557","Michael Eyssimont","S.J, T.B, WPG","C","54","35.233333333333","0.65246913580247","-39.63","5.51","-11.11","-34.34","2.86","-11.57","-17.96","3.29","-10.28","-9.03","0.33","-86.84","-4.01","-0.57","-2.08","-22.06","-0.24","-5.03","-16.6","1","-20.06","-4.38","1.16","-88.89","-7.29","-1.66","1.41","-3.28","-0.73","-81.82","-42.1","3.6","-11.30","-3.16","-0.4","-88.89","0.00","88.89","0.889","11.92","10.22","3.41","57.9","77.78","23.84","20.44","6.81","77.78"
"695","Kirill Marchenko","CBJ","R","59","157.15","2.6635593220339","20.86","5.49","-1.56","10.23","6.77","-4.42","-0.99","4.79","-6.06","0.94","0.94","-7.50","1.76","0.39","-1.28","18.83","3.13","-0.12","4.45","2.6","-4.69","-0.52","1.04","-27.78","19.17","0.7","2.65","2.64","0.51","-10.00","6.64","1.3","-1.04","-0.75","0","0.00","13.10","86.84","0.999","38.18","5.35","0.76","6.87","98.04","63.38","6.49","1.91","97.08"
"567","Zach Aston-Reese","TOR","C","77","2.75","0.035714285714286","-83.4","5.46","-36.54","-81.64","7.54","-85.12","-59.83","10.59","-84.20","-9.94","-0.8","-","-9.27","0.37","-90.80","-70.89","13.96","-90.02","-32.56","-3.85","-","-5.93","-0.32","-","-51.11","23.74","-90.53","-4.49","-0.64","-87.50","-20.84","-4.4","7.76","-0.93","0","-100.00","-","100.00","1.00","130.91","21.82","43.64","196.36","75.00","130.91","21.82","43.64","75.00"
"732","Bowen Byram","COL","D","42","54.966666666667","1.3087301587302","-5.93","5.29","-4.95","-9.76","5.75","-7.44","-8.13","4.66","-8.27","-1.71","-1.55","12.90","-0.57","0.03","-0.95","3.81","0.43","-0.14","-6.98","2.11","-10.65","-2.14","-0.39","6.67","14.37","-2.25","5.76","1.18","-1.03","18.18","-15.74","2.5","-5.87","-0.66","0","0.00","17.78","100.00","1.178","24.01","6.55","3.27","52.4","88.00","40.39","8.73","4.37","90.24"
