Player,season,Pos,GP,ATOI,BLK,CorsiForPerc,FenwickPerc,CorsiForPercRel,FenwickPercRel,CorsiAgainst,DZoneStartPerc,GAPer60,XGA,XGF,GFPer60,exGA60,exGF60,BLK_60,CorsiAgainst_60,DefenceRating
Andrew Copp,22-23,C,82,1089,45.0,45.9,44.5,-0.8,-3.4,1086,55.4,2.5,44.0,41.6,2.8,1.7738359201773837,1.6770812336222536,1.8141503729086879,43.781495666196335,4.0
Matthew Coronato,22-23,RW,1,878,0.0,75.7,75.0,16.6,13.1,9,16.7,0.0,0.2,1.3,4.1,0.8200455580865604,5.330296127562643,0.0,36.902050113895214,5.0
Paul Cotter,22-23,C,55,770,17.0,42.3,42.1,-7.6,-8.7,769,50.6,2.7,31.8,25.3,2.3,2.70318772136954,2.150649350649351,1.4451003541912633,65.36953955135773,2.0
Nick Cousins,22-23,C,79,662,36.0,51.0,51.0,-3.5,-2.4,825,46.8,2.9,37.0,38.4,2.8,2.5469425217025505,2.6433133198210252,2.4781062373322116,56.78993460552985,2.0
Logan Couture,22-23,C,82,1148,70.0,48.3,48.6,-0.4,0.5,1111,52.8,4.5,45.8,49.6,3.3,1.7515084558511087,1.8968301181269651,2.6769779892920877,42.487464944335855,3.0
Charlie Coyle,22-23,C,82,1019,63.0,47.5,48.2,-4.4,-4.1,1099,65.0,1.8,45.6,47.9,3.0,1.9646233753799756,2.0637162210680002,2.7142822949328607,47.34914670049546,4.0
Dylan Cozens,22-23,C,81,990,30.0,49.4,48.9,-2.2,-1.6,992,50.5,4.0,54.7,48.8,3.7,2.4556677890011227,2.190796857463524,1.3468013468013467,44.53423120089787,2.0
Joseph Cramarossa,22-23,C,4,468,1.0,39.6,40.0,-8.7,-8.0,29,69.2,1.9,1.5,0.4,1.9,2.8846153846153846,0.7692307692307693,1.9230769230769234,55.769230769230774,2.0
Kyle Criscuolo,22-23,C,1,794,1.0,20.0,30.8,-16.5,-8.0,16,50.0,4.8,0.9,0.8,4.8,4.080604534005038,3.6272040302267,4.534005037783375,72.544080604534,1.0
Sidney Crosby,22-23,C,82,1209,47.0,54.2,53.4,3.4,2.0,1309,37.3,3.2,61.0,70.1,3.8,2.215094111238879,2.5455425770138596,1.7067118562004477,47.53374084609332,2.0
Lawson Crouse,22-23,LW,77,1065,58.0,46.2,45.6,1.8,1.6,1044,57.4,3.2,46.6,40.6,3.1,2.0457289189683556,1.7823303457106277,2.546186208158039,45.8313517468447,3.0
William Cuylle,22-23,LW,4,418,0.0,36.1,44.4,-14.6,-7.1,23,21.1,4.3,0.7,0.6,0.0,1.5071770334928227,1.291866028708134,0.0,49.52153110047847,3.0
Austin Czarnik,22-23,C,29,670,13.0,46.5,47.3,-0.2,1.1,270,48.4,2.6,9.3,8.5,1.8,1.7231085949562535,1.574884199691199,2.408646423057128,50.02573340195573,3.0
Kirby Dach,22-23,C,58,1110,38.0,50.3,51.1,4.2,5.3,778,42.6,3.1,34.2,33.7,2.8,1.9123951537744643,1.8844361602982291,2.124883504193849,43.50419384902143,3.0
Evgenii Dadonov,22-23,RW,73,883,43.0,49.5,48.5,0.9,-0.1,871,48.9,3.8,42.1,39.0,4.3,2.351262042538668,2.1781287329930654,2.401526551761585,48.64487503684513,2.0
Rasmus Dahlin,22-23,D,78,1548,132.0,53.1,52.5,3.3,4.1,1456,44.5,3.3,71.6,78.6,3.7,2.1347644603458558,2.3434704830053663,3.9355992844364938,43.41085271317829,3.0
Zac Dalpe,22-23,RW,14,504,6.0,47.6,46.3,-8.0,-8.3,111,53.3,5.2,3.8,3.8,3.1,1.9387755102040816,1.9387755102040816,3.061224489795918,56.63265306122449,3.0
Phillip Danault,22-23,C,82,1100,75.0,52.7,54.4,0.9,1.3,1054,52.7,2.7,47.0,53.8,2.5,1.875831485587583,2.1472283813747226,2.9933481152993346,42.06651884700665,4.0
Justin Danforth,22-23,RW,6,803,1.0,51.1,49.5,6.9,4.2,67,41.3,5.5,2.3,3.3,3.7,1.718555417185554,2.465753424657534,0.7471980074719801,50.06226650062266,3.0
Laurent Dauphin,22-23,C,21,628,10.0,46.7,43.6,0.0,-3.5,211,53.3,1.9,9.9,6.3,0.8,2.7024567788899,1.7197452229299364,2.72975432211101,57.59781619654231,2.0
Jeremy Davies,22-23,D,1,513,1.0,40.0,33.3,-16.1,-28.0,12,0.0,0.0,0.6,0.4,0.0,4.2105263157894735,2.8070175438596494,7.017543859649122,84.21052631578947,1.0
Calvin de Haan,22-23,D,53,812,49.0,59.2,59.5,-0.1,0.9,481,44.1,2.1,22.5,29.3,2.6,1.882145180778883,2.450971279858723,4.0988939492517895,40.23608142020635,4.0
Jean-Sébastien Dea,22-23,C,4,567,1.0,37.2,37.3,-6.9,-6.4,49,81.8,4.8,2.0,1.0,1.6,3.1746031746031744,1.5873015873015872,1.5873015873015872,77.77777777777777,1.0
Tony DeAngelo,22-23,D,70,1324,79.0,48.7,49.1,2.5,1.6,1314,43.9,3.7,58.8,52.9,2.6,2.283987915407855,2.0548122572291754,3.0686232196806214,51.040138109624515,2.0
Alex DeBrincat,22-23,RW,82,1140,38.0,50.9,51.3,-1.0,-1.2,1189,43.1,3.5,52.8,53.3,2.5,2.0333761232349166,2.052631578947368,1.4634146341463414,45.78947368421053,3.0
Jake DeBrusk,22-23,LW,64,1007,22.0,58.3,58.0,9.5,9.1,655,42.8,2.0,26.5,46.2,4.1,1.4802631578947367,2.5806852035749754,1.2288977159880834,36.587636544190666,5.0
Ty Dellandrea,22-23,C,82,852,39.0,51.5,50.2,-0.3,-0.8,871,49.0,2.6,37.7,38.2,2.9,1.9426313981449674,1.968395740295431,2.009618687736173,44.88148402610787,3.0
Dylan DeMelo,22-23,D,75,1174,102.0,51.2,50.9,-0.8,-0.9,1124,50.4,2.5,48.3,51.8,2.7,1.9747870528109028,2.1178875638841568,4.170357751277684,45.955706984667806,3.0
Jason Demers,22-23,D,1,644,3.0,38.1,41.2,-12.5,-14.9,13,71.4,5.6,0.6,0.3,0.0,3.3540372670807455,1.6770186335403727,16.77018633540373,72.67080745341615,1.0
Grigori Denisenko,22-23,LW,18,593,8.0,46.0,44.9,-6.9,-7.3,155,49.3,3.5,7.2,4.0,1.8,2.4283305227655987,1.3490725126475547,2.6981450252951094,52.27655986509274,2.0
Semyon Der-Arguchintsev,22-23,C,1,436,0.0,23.5,36.4,-20.2,-7.7,13,50.0,0.0,0.1,0.5,9.4,0.8256880733944955,4.128440366972478,0.0,107.33944954128441,4.0
Travis Dermott,22-23,D,11,825,10.0,41.1,41.7,-9.1,-9.9,129,50.7,3.9,5.6,5.6,2.2,2.221487603305785,2.221487603305785,3.9669421487603302,51.17355371900826,2.0
Vincent Desharnais,22-23,D,36,813,48.0,50.0,51.2,-4.5,-2.9,355,50.4,1.8,14.0,19.3,3.2,1.7220172201722017,2.373923739237392,5.904059040590406,43.66543665436654,4.0
Nick DeSimone,22-23,D,4,675,4.0,47.9,56.4,-11.3,-3.9,38,17.4,7.1,0.9,1.3,1.4,1.2,1.7333333333333334,5.333333333333333,50.666666666666664,3.0
Nicolas Deslauriers,22-23,LW,80,606,26.0,45.0,47.0,-2.6,-1.7,709,48.8,2.4,27.0,22.6,1.5,2.004950495049505,1.6782178217821784,1.9306930693069306,52.64851485148515,3.0
Elliot Desnoyers,22-23,F,4,802,4.0,35.1,37.5,-13.4,-13.2,50,33.3,3.9,2.1,0.7,1.3,2.3566084788029924,0.7855361596009974,4.488778054862843,56.10972568578554,2.0
Connor Dewar,22-23,C,81,658,50.0,46.7,47.8,-3.3,-2.7,678,64.9,2.2,27.0,23.9,1.5,1.82370820668693,1.6143194866599122,3.377237419790611,45.79533941236069,4.0
Phillip Di Giuseppe,22-23,LW,30,874,10.0,51.3,52.4,4.1,5.4,344,54.8,3.1,15.6,17.5,2.8,2.14187643020595,2.402745995423341,1.3729977116704803,47.23112128146453,3.0
Jason Dickinson,22-23,C,78,956,80.0,45.0,45.0,1.1,0.9,1015,58.1,4.2,49.9,37.6,2.2,2.4090762793691662,1.8152558738332796,3.8622465400708075,49.00225297714838,2.0
Brenden Dillon,22-23,D,82,1175,108.0,52.9,52.7,2.0,2.1,1154,55.6,2.4,51.0,52.2,2.4,1.905552672548002,1.9503892060197199,4.0352880124545925,43.11779968863518,4.0
Noah Dobson,22-23,D,78,1223,104.0,52.1,51.6,4.0,3.3,1281,34.9,2.9,56.8,62.2,3.2,2.1435310396880305,2.3473174413485127,3.9247751430907605,48.34266306056985,3.0
Max Domi,22-23,LW,80,1066,24.0,45.0,45.4,-0.7,0.0,1214,45.4,2.9,58.5,48.9,2.8,2.469512195121951,2.0642589118198873,1.0131332082551594,51.247654784240154,2.0
Ryan Donato,22-23,C,71,675,12.0,52.7,53.2,0.0,0.2,625,48.5,2.1,27.6,32.7,3.3,2.073239436619718,2.4563380281690144,0.9014084507042254,46.948356807511736,3.0
Pavel Dorofeyev,22-23,LW,18,854,9.0,46.0,47.9,-0.4,1.4,227,51.1,1.3,9.4,9.4,2.9,2.201405152224824,2.201405152224824,2.107728337236534,53.1615925058548,3.0
Drew Doughty,22-23,D,81,1574,104.0,52.4,53.2,0.7,-0.1,1354,49.6,2.3,60.1,69.6,2.7,1.6970210362840605,1.9652689538331212,2.936608781589722,38.232387406466195,5.0
Nic Dowd,22-23,C,65,801,61.0,49.8,52.1,-1.0,2.0,658,82.8,2.4,24.7,29.1,2.8,1.7078651685393258,2.012100259291271,4.21780466724287,45.49697493517718,4.0
Leon Draisaitl,22-23,C,80,1304,40.0,52.4,51.6,0.4,0.0,1254,48.6,3.5,61.0,72.6,4.0,2.1050613496932513,2.5053680981595092,1.3803680981595092,43.27453987730061,3.0
Sheldon Dries,22-23,C,63,692,40.0,45.3,45.6,-4.2,-4.1,604,52.2,2.8,25.2,24.0,2.3,2.0809248554913293,1.981833195706028,3.3030553261767133,49.87613542526837,3.0
Jonathan Drouin,22-23,LW,58,894,23.0,47.1,46.4,2.0,0.8,737,43.6,3.5,35.9,28.4,2.2,2.4924785929183058,1.9717657949548713,1.5968525804211988,51.16871094654016,2.0
Jack Drury,22-23,C,38,647,16.0,64.9,64.5,7.0,7.5,242,40.9,1.8,12.0,16.7,2.3,1.7570975351826241,2.4452940697958185,2.342796713576832,35.43480029284959,5.0
Jamie Drysdale,22-23,D,8,1057,6.0,40.7,40.1,-5.0,-1.2,143,51.8,3.2,6.6,4.1,1.9,2.8098391674550616,1.7455061494796593,2.554399243140965,60.879848628193,1.0
Dillon Dubé,22-23,C,82,910,21.0,55.1,54.3,-2.7,-3.3,877,41.6,3.6,46.5,44.5,3.2,2.2433663897078526,2.1468775127311712,1.0131332082551594,42.310372554275,2.0
Pierre-Luc Dubois,22-23,LW,73,1107,47.0,52.3,53.1,0.7,2.2,981,39.3,3.0,43.0,46.0,3.4,1.915580799643613,2.049225971711772,2.093774362401158,43.701971266288005,3.0
Matt Duchene,22-23,C,71,1099,32.0,50.4,49.8,2.2,2.1,1091,39.4,3.2,48.2,50.2,3.6,2.2237885914211386,2.316061976957285,1.4763741685783491,50.33513180996809,2.0
Anthony Duclair,22-23,LW,20,891,9.0,50.8,50.5,-6.9,-6.1,290,44.6,2.4,15.3,16.9,3.3,3.090909090909091,3.4141414141414144,1.8181818181818181,58.58585858585858,1.0
Walker Duehr,22-23,F,27,612,4.0,57.2,56.0,-1.4,-1.7,219,39.0,3.1,11.4,12.0,3.1,2.4836601307189543,2.6143790849673203,0.8714596949891067,47.712418300653596,2.0
William Dufour,22-23,RW,1,408,0.0,46.2,36.4,-12.0,-13.6,7,0.0,17.6,0.5,0.4,0.0,4.411764705882353,3.5294117647058822,0.0,61.76470588235295,1.0
Brandon Duhaime,22-23,RW,51,645,18.0,47.6,49.6,-2.7,-1.5,486,59.3,1.7,17.8,19.7,2.3,1.948016415868673,2.1559507523939807,1.9699042407660738,53.18741450068399,4.0
Mathew Dumba,22-23,D,79,1277,116.0,49.0,48.7,-1.3,-2.6,1411,50.5,2.4,63.3,61.3,1.9,2.2588543163863086,2.187484511761149,4.139448668259271,50.35139716305027,3.0
Brian Dumoulin,22-23,D,82,1238,142.0,51.7,51.1,-0.5,-1.4,1369,50.2,3.1,63.2,65.1,2.7,2.2412230584341386,2.308601599747823,5.035659403443792,48.54801213601797,2.0
Vince Dunn,22-23,D,81,1420,80.0,54.4,54.9,3.5,3.2,1378,38.2,2.9,60.6,74.7,4.2,1.8967136150234742,2.3380281690140845,2.5039123630672924,43.129890453834115,3.0
Joshua Dunne,22-23,C,8,598,4.0,40.4,38.9,-1.0,-1.8,68,51.4,5.3,2.8,1.1,0.0,2.1070234113712374,0.8277591973244148,3.0100334448160533,51.170568561872905,3.0
Arnaud Durandeau,22-23,LW,4,780,2.0,49.4,46.9,6.1,4.2,44,50.0,0.0,1.7,1.5,1.2,1.9615384615384615,1.7307692307692308,2.3076923076923075,50.76923076923077,4.0
Sean Durzi,22-23,D,72,1187,142.0,51.8,52.6,0.1,-0.8,1053,48.3,3.0,44.6,50.5,2.7,1.878685762426285,2.1272114574557706,5.981465880370683,44.35551811288964,3.0
Christian Dvorak,22-23,C,64,1012,66.0,43.9,42.3,-2.6,-4.8,873,60.1,3.2,37.8,28.5,2.3,2.1010375494071147,1.5841156126482214,3.668478260869565,48.52396245059288,3.0
Jordan Eberle,22-23,RW,82,1001,25.0,52.5,52.3,0.2,-1.0,1009,42.9,3.2,40.5,52.7,3.8,1.776272507979825,2.31134718939597,1.0964645110986575,44.25330766794182,3.0
Alexander Edler,22-23,D,64,886,104.0,50.3,52.0,-2.7,-2.2,831,46.9,3.0,34.3,33.9,2.8,2.177624153498871,2.152229119638826,6.602708803611738,52.75818284424379,2.0
Joel Edmundson,22-23,D,61,1174,149.0,42.4,42.9,-4.2,-3.1,1058,53.8,4.4,47.3,35.6,2.6,2.377747367833105,1.789594213421957,7.490155556176167,53.18513139888849,2.0
Simon Edvinsson,22-23,D,9,1024,8.0,44.1,41.9,-3.0,-5.6,138,55.6,4.8,6.2,5.7,2.0,2.421875,2.2265625,3.125,53.90625,2.0
Nikolaj Ehlers,22-23,LW,45,939,10.0,57.2,56.6,5.2,5.3,492,35.4,3.1,22.8,27.9,3.0,1.9424920127795529,2.376996805111821,0.8519701810436634,41.91693290734824,3.0
Jack Eichel,22-23,C,67,1126,56.0,49.7,51.8,3.2,4.7,1066,46.7,2.6,40.8,46.4,4.2,1.9469261154264201,2.214151268524164,2.6722515309774395,50.86821664324912,3.0
Aaron Ekblad,22-23,D,71,1404,80.0,54.2,52.7,1.5,0.4,1111,49.1,3.8,57.3,61.3,3.1,2.0693391115926323,2.2137955940772844,2.88912964969303,40.122788010111954,3.0
Mattias Ekholm,22-23,D,78,1288,104.0,53.3,52.9,4.2,3.8,1192,52.9,1.9,53.5,60.9,5.6,1.9171046344959388,2.182274247491639,3.726708074534161,42.71380793119924,5.0
William Eklund,22-23,LW,8,1190,6.0,55.0,52.2,6.9,6.3,116,40.8,4.7,5.6,5.1,2.4,2.1176470588235294,1.9285714285714284,2.26890756302521,43.865546218487395,3.0
Oliver Ekman-Larsson,22-23,D,54,1211,43.0,46.6,46.2,-3.0,-3.2,903,53.6,4.0,46.1,35.8,2.6,2.537847508945775,1.9708230112854386,2.3671896504266448,49.71098265895954,2.0
Lars Eller,22-23,C,84,888,42.0,51.1,51.5,-1.0,-0.3,985,61.5,1.4,39.5,45.2,2.0,1.9063706563706566,2.1814671814671818,2.027027027027027,47.53861003861004,4.0
Andreas Englund,22-23,D,47,727,33.0,49.7,48.2,-1.4,-2.0,449,73.3,2.0,19.5,17.7,1.2,2.054493839445111,1.8648482542655622,3.476835728291727,47.30603763645409,3.0
Pierre Engvall,22-23,LW,76,818,6.0,53.6,53.1,2.6,0.9,808,58.8,3.1,37.4,45.9,5.0,2.1657444344357226,2.657959078625659,0.3474456311928967,46.789345000643415,3.0
Mackenzie Entwistle,22-23,RW,66,715,28.0,43.0,43.0,-1.4,-1.3,642,64.3,2.8,28.6,18.5,1.8,2.1818181818181817,1.411315956770502,2.1360457724094086,48.976478067387156,3.0
Joel Eriksson Ek,22-23,C,78,1140,55.0,50.2,50.7,0.3,0.3,1014,59.5,2.7,41.0,43.3,2.8,1.659919028340081,1.7530364372469633,2.2267206477732797,41.05263157894737,4.0
Adam Erne,22-23,LW,61,803,55.0,41.8,41.9,-6.3,-6.8,716,52.2,3.1,25.3,18.8,2.0,1.8594206153155177,1.3817038564399893,4.042218728946778,52.62233836228896,3.0
Luke Evangelista,22-23,RW,24,994,6.0,49.0,47.5,8.2,6.7,334,29.5,2.4,15.9,15.9,3.7,2.3993963782696177,2.3993963782696177,0.9054325955734407,50.40241448692152,2.0
Jake Evans,22-23,C,54,869,41.0,45.6,45.5,-2.6,-2.2,624,59.6,2.8,27.5,21.0,2.1,2.109704641350211,1.6110471806674338,3.1453778289221326,47.87111622554661,3.0
Michael Eyssimont,22-23,C,54,735,19.0,56.2,55.2,6.4,5.8,531,51.0,3.8,25.9,33.5,4.2,2.3492063492063493,3.0385487528344672,1.7233560090702948,48.16326530612245,2.0
Robby Fabbri,22-23,C,28,960,15.0,39.3,38.7,-9.1,-10.9,387,58.5,1.9,12.9,10.8,2.1,1.7276785714285714,1.4464285714285714,2.008928571428571,51.83035714285714,4.0
Dante Fabbro,22-23,D,79,1047,129.0,48.0,48.4,0.2,1.1,1161,55.3,2.3,50.5,47.0,1.9,2.1979616263465234,2.045627652243299,5.6145950455188425,50.53135540966958,3.0
Brock Faber,22-23,D,2,1204,9.0,40.7,47.4,6.4,9.9,48,50.0,0.0,1.4,1.5,3.3,2.0930232558139537,2.2425249169435215,13.45514950166113,71.76079734219269,4.0
Samuel Fagemo,22-23,LW,9,471,6.0,46.4,43.8,-5.1,-8.3,67,45.5,5.9,3.5,1.6,2.5,2.9723991507431,1.358811040339703,5.095541401273885,56.90021231422505,1.0
Radek Faksa,22-23,C,81,823,69.0,51.6,51.8,-0.2,1.0,782,61.7,1.6,31.5,34.7,2.0,1.7010935601458081,1.8739030646685566,3.72620494127177,42.23032266774673,5.0
Joel Farabee,22-23,LW,82,1021,45.0,46.4,46.9,-1.4,-2.4,1195,46.7,3.2,52.6,48.4,3.2,2.2617710995915052,2.081173407228685,1.9349752753159268,51.38434342227849,2.0
Sean Farrell,22-23,C,6,832,2.0,42.0,40.7,-3.0,-3.4,76,62.9,2.4,4.1,1.8,0.8,2.9567307692307687,1.298076923076923,1.4423076923076923,54.80769230769231,2.0
Hudson Fasching,22-23,RW,49,749,22.0,51.8,51.3,1.9,1.2,526,59.7,2.2,25.1,25.3,3.3,2.4620582545434733,2.48167624860358,2.1579793466118087,51.595324378082346,2.0
Jesper Fast,22-23,RW,80,884,40.0,59.5,59.3,-0.7,-0.3,733,49.2,2.3,35.5,44.3,2.6,1.807126696832579,2.2550904977375565,2.0361990950226247,37.31334841628959,4.0
Justin Faulk,22-23,D,82,1403,140.0,45.9,45.9,0.0,-0.4,1609,42.0,3.4,78.9,64.9,3.4,2.4689254732889454,2.0308398379778523,4.3808563531109295,50.34855622968204,2.0
Taylor Fedun,22-23,D,4,664,4.0,55.9,61.8,-0.6,6.2,49,30.4,2.7,1.7,3.1,2.7,2.3042168674698797,4.201807228915663,5.421686746987952,66.41566265060241,2.0
Martin Fehérváry,22-23,D,67,1200,128.0,46.7,47.1,-4.7,-3.5,1215,59.6,3.0,51.2,44.8,2.4,2.292537313432836,2.0059701492537307,5.731343283582089,54.40298507462686,2.0
Mario Ferraro,22-23,D,72,1296,145.0,45.7,44.8,-4.4,-4.9,1335,55.7,3.7,59.5,52.1,2.2,2.2955246913580245,2.010030864197531,5.594135802469136,51.50462962962963,2.0
Kevin Fiala,22-23,LW,69,1056,18.0,52.4,52.2,1.3,-1.1,902,45.4,3.5,40.3,48.2,3.8,1.991106719367589,2.381422924901186,0.8893280632411067,44.565217391304344,3.0
Christian Fischer,22-23,RW,80,891,37.0,42.4,42.2,-3.7,-3.2,1026,59.4,2.7,48.4,34.7,2.2,2.444444444444444,1.7525252525252526,1.868686868686869,51.81818181818181,2.0
Casey Fitzgerald,22-23,D,27,715,12.0,49.5,48.3,-4.6,-4.7,242,44.2,3.2,15.1,10.8,2.6,2.8158508158508155,2.013986013986014,2.237762237762238,45.12820512820513,2.0
Trey Fix-Wolansky,22-23,RW,9,777,8.0,41.6,40.8,-2.1,-2.8,118,51.9,3.9,4.5,2.9,1.1,2.3166023166023164,1.4929214929214927,4.118404118404118,60.74646074646075,2.0
Cale Fleury,22-23,D,12,799,13.0,50.7,54.5,-2.1,1.4,137,47.4,1.9,5.3,6.9,1.9,1.9899874843554441,2.5907384230287867,4.881101376720901,51.439299123904874,3.0
Haydn Fleury,22-23,D,29,768,30.0,46.9,46.0,-5.4,-6.9,315,53.0,2.8,12.9,11.9,1.0,2.0851293103448274,1.923491379310345,4.849137931034483,50.91594827586207,3.0
Warren Foegele,22-23,LW,67,762,22.0,55.2,55.5,3.3,4.3,618,50.8,2.2,28.5,37.3,2.7,2.0096368550946058,2.6301563050887293,1.5512986249853098,43.577388647314606,4.0
Tyson Foerster,22-23,RW,8,994,10.0,47.6,48.2,1.4,-0.4,98,56.4,3.7,4.2,4.8,4.7,1.9014084507042255,2.1730382293762576,4.527162977867203,44.36619718309859,3.0
Steven Fogarty,22-23,C,2,619,0.0,40.0,36.8,-10.3,-9.1,15,66.7,0.0,0.1,0.2,0.0,0.29079159935379645,0.5815831987075929,0.0,43.61873990306947,5.0
Marcus Foligno,22-23,LW,65,899,40.0,48.6,48.9,-0.8,-1.2,794,59.0,2.5,34.2,30.1,2.1,2.106956447334645,1.8543681013091469,2.4642765465902285,48.915889449816035,3.0
Nick Foligno,22-23,LW,60,742,29.0,46.4,47.9,-4.6,-3.6,581,78.3,1.3,22.8,25.5,3.0,1.84366576819407,2.0619946091644206,2.345013477088949,46.9811320754717,4.0
Callan Foote,22-23,D,50,907,52.0,46.0,45.6,0.0,-0.5,669,59.4,2.4,31.3,24.5,2.8,2.4846747519294374,1.9448732083792724,4.127894156560088,53.10694597574422,2.0
Nolan Foote,22-23,LW,6,433,3.0,51.6,52.9,-2.6,0.7,45,44.0,0.0,1.3,2.5,2.8,1.8013856812933027,3.464203233256351,4.157043879907621,62.355658198614314,4.0
Derek Forbort,22-23,D,54,1064,88.0,44.9,45.7,-7.0,-7.3,783,59.0,2.3,33.7,29.7,2.9,2.111528822055138,1.8609022556390975,5.513784461152882,49.06015037593985,3.0
Filip Forsberg,22-23,C,50,1048,20.0,50.9,51.4,1.7,2.8,690,39.5,3.6,31.5,32.6,3.4,2.16412213740458,2.23969465648855,1.3740458015267176,47.40458015267176,2.0
Gustav Forsling,22-23,D,82,1406,106.0,54.9,53.3,0.9,-0.3,1368,50.0,2.8,71.3,77.2,3.4,2.226347014537002,2.41057488811019,3.3098567116538877,42.71588661832565,3.0
Gabriel Fortier,22-23,LW,1,505,0.0,33.3,41.7,-13.2,0.5,10,33.3,0.0,1.4,0.3,0.0,9.98019801980198,2.1386138613861387,0.0,71.2871287128713,2.0
Jean-Luc Foudy,22-23,C,9,602,2.0,48.4,51.3,-4.3,0.6,80,47.1,3.6,4.2,3.0,1.4,2.7906976744186047,1.9933554817275747,1.3289036544850499,53.156146179402,1.0
Liam Foudy,22-23,C,62,728,18.0,44.4,43.0,-0.7,-1.7,725,54.9,4.1,34.1,25.2,1.8,2.71978021978022,2.009925558312655,1.4356611130804682,57.82523927685218,2.0
Cam Fowler,22-23,D,82,1450,104.0,44.2,43.0,2.2,1.8,1732,50.5,3.4,85.3,61.8,2.7,2.5826745164003366,1.8711522287636668,3.148864592094197,52.44070647603028,2.0
Adam Fox,22-23,D,82,1463,125.0,55.2,55.1,8.0,7.4,1254,44.0,2.1,57.4,73.8,3.3,1.7224880382775118,2.2146274777853723,3.7510628011269858,37.63066202090592,5.0
Trent Frederic,22-23,C,79,715,36.0,49.4,50.6,-1.4,-0.7,807,58.8,1.5,33.9,39.5,3.3,2.1605736036115784,2.5174825174825175,2.2944144463131804,51.43312383818713,3.0
Mark Friedman,22-23,D,23,867,22.0,53.9,55.0,1.7,2.9,268,46.8,2.0,11.7,15.5,2.3,2.112231081690988,2.798254851812848,3.9717165638633976,48.38272905069956,3.0
Jesper Frödén,22-23,F,14,600,6.0,54.5,54.1,3.7,1.6,117,51.8,1.3,5.1,5.3,3.0,2.1857142857142855,2.2714285714285714,2.5714285714285716,50.142857142857146,3.0
Byron Froese,22-23,C,9,598,5.0,53.7,55.9,2.7,3.9,62,62.5,1.4,2.2,3.2,1.4,1.4715719063545152,2.140468227424749,3.3444816053511706,41.47157190635452,5.0
Morgan Frost,22-23,C,81,981,53.0,47.9,49.2,0.5,0.6,1113,44.0,3.2,43.6,47.0,2.9,1.9753086419753088,2.129346471854117,2.4011779363461323,50.424736663268774,3.0
Jonah Gadjovich,22-23,LW,35,539,5.0,49.5,48.2,0.1,-1.5,278,55.7,3.1,13.8,13.2,2.5,2.633448184468593,2.518950437317784,0.9541478929234031,53.05062284654121,2.0
Sam Gagner,22-23,C,48,730,14.0,52.8,52.8,2.4,2.9,452,44.0,2.5,19.2,20.4,2.1,1.9726027397260273,2.095890410958904,1.4383561643835616,46.43835616438356,3.0
Alex Galchenyuk,22-23,C,11,426,3.0,43.4,42.3,-11.6,-11.8,86,60.8,6.5,4.1,3.2,0.0,3.1498079385403326,2.4583866837387967,2.3047375160051216,66.06914212548016,1.0
Brendan Gallagher,22-23,RW,37,857,13.0,50.5,50.3,2.7,2.4,421,50.0,3.5,17.0,16.2,2.9,1.9300514049638906,1.8392254564950012,1.4759216626194458,47.797155381752816,3.0
Dylan Gambrell,22-23,C,60,683,45.0,44.8,45.9,-8.2,-7.8,525,69.1,2.2,21.6,15.4,1.6,1.897510980966325,1.3528550512445094,3.953147877013177,46.120058565153734,4.0
Conor Garland,22-23,RW,81,907,20.0,49.6,48.8,1.9,0.8,986,52.5,2.5,45.0,44.1,2.6,2.205071664829107,2.160970231532525,0.9800318510351584,48.315570256033325,3.0
Frédérick Gaudreau,22-23,C,82,963,52.0,46.6,47.6,-3.9,-3.4,1016,49.8,2.2,41.4,36.2,2.5,1.8873945748803282,1.650330521996809,2.370640528835195,46.31866879416458,4.0
Johnny Gaudreau,22-23,LW,80,1165,18.0,48.5,47.9,5.0,4.9,1368,48.0,4.3,61.4,57.5,3.1,2.371673819742489,2.2210300429184553,0.6952789699570815,52.8412017167382,2.0
Brendan Gaunce,22-23,C,5,628,2.0,45.2,44.7,4.2,1.8,51,59.5,3.6,2.6,1.6,2.4,2.9808917197452227,1.834394904458599,2.292993630573249,58.47133757961783,2.0
Julien Gauthier,22-23,RW,57,518,13.0,45.2,46.2,-5.6,-5.3,482,49.4,2.9,21.4,18.0,2.0,2.609225767120504,2.194675878886405,1.585043690306848,58.7685429790693,2.0
Vladislav Gavrikov,22-23,D,72,1318,115.0,47.9,49.2,-0.7,0.9,1330,58.7,3.2,56.8,50.2,2.5,2.1547799696509866,1.9044006069802732,4.362670713201821,50.45523520485584,3.0
Glenn Gawdin,22-23,C,3,576,3.0,46.5,52.9,0.4,4.1,23,69.2,2.7,0.6,0.6,0.0,1.2499999999999998,1.2499999999999998,6.25,47.916666666666664,4.0
Morgan Geekie,22-23,C,69,627,33.0,49.9,52.9,-2.7,0.4,589,49.1,2.7,24.4,30.3,3.9,2.0303723736218013,2.5213230705221554,2.745995423340961,49.011857707509876,3.0
Dennis Gilbert,22-23,D,23,704,26.0,56.2,56.5,-4.0,-4.0,209,36.7,2.5,8.6,11.2,2.5,1.9120553359683794,2.4901185770750986,5.780632411067193,46.46739130434783,3.0
