Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
C,3,0.05,0.16,0.21,0.07,1.82,2,6,8,3,16,2,11,0,3.0,16.7,12.0,4.8,-0.2,0.6,0.5,,druryja01,22-23
C,25,0.4,0.58,0.99,0.38,3.33,26,37,63,24,92,18,51,3,26.0,46.4,40.8,5.7,5.5,2.3,7.8,3.0,eicheja01,22-23
C,39,0.55,0.72,1.27,0.5,4.31,41,53,94,37,124,38,76,0,10.0,66.8,43.9,22.9,9.4,2.0,11.3,2.0,hugheja03,22-23
D,3,0.02,0.07,0.1,0.03,1.11,2,6,8,3,45,0,88,28,-15.0,48.9,68.6,-19.7,-1.0,2.8,1.8,,johnsja02,22-23
C,10,0.15,0.17,0.32,0.13,1.04,11,13,24,10,38,2,66,22,-8.0,32.0,46.9,-14.9,0.4,0.9,1.3,,mcbaija03,22-23
RW,14,0.19,0.31,0.49,0.19,1.68,13,22,35,13,60,13,61,7,-7.0,39.4,41.6,-2.1,2.0,0.7,2.7,2.0,quinnja01,22-23
D,1,0.09,0.09,0.18,0.07,1.09,1,1,2,1,11,4,8,0,-1.0,4.8,6.4,-1.6,0.1,0.2,0.3,,rathbja01,22-23
C,15,0.14,0.43,0.57,0.2,1.6,11,31,42,14,63,18,76,17,-14.0,35.6,52.6,-17.1,1.8,1.2,3.0,,rosloja01,22-23
C,3,0.08,0.08,0.17,0.07,1.35,4,4,8,3,9,1,21,1,-12.0,14.7,21.2,-6.5,-0.3,0.1,-0.2,,studnja01,22-23
C,0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,1,0,1,0,0.0,1.3,2.1,-0.7,-0.1,0.1,-0.1,,catesja01,22-23
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,0,-1.0,1.5,1.4,0.0,0.0,0.0,0.0,,lacomja01,22-23
D,0,0.0,0.05,0.05,0.01,1.16,0,1,1,0,9,0,12,1,-2.0,10.2,11.2,-1.0,-0.3,0.5,0.3,,bernaja01,22-23
D,3,0.02,0.14,0.15,0.05,0.46,1,8,9,3,28,0,62,10,-24.0,29.9,35.1,-5.2,-0.1,-0.3,-0.4,,brysoja01,22-23
D,0,0.0,0.0,0.0,0.0,0.57,0,0,0,0,2,0,4,2,0.0,3.3,3.4,-0.1,-0.1,0.2,0.1,,larssja01,22-23
D,2,0.02,0.12,0.14,0.04,1.29,1,7,8,2,20,3,31,0,-14.0,25.5,29.5,-4.0,0.0,0.5,0.5,,macdoja02,22-23
D,5,0.04,0.15,0.19,0.06,1.0,3,11,14,5,59,0,65,21,15.0,44.6,49.7,-5.1,-0.1,4.9,4.8,,middlja01,22-23
D,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2,0,-1.0,1.4,1.3,0.1,0.0,0.0,0.0,,moverja01,22-23
C,3,0.17,0.5,0.67,0.22,1.75,2,6,8,3,13,6,20,1,-12.0,8.2,9.5,-1.4,0.4,-0.2,0.2,,peterja01,22-23
D,10,0.1,0.27,0.37,0.12,2.43,8,21,29,10,88,8,96,23,7.0,61.5,64.6,-3.1,1.5,4.3,5.8,,troubja01,22-23
C,17,0.3,0.27,0.56,0.23,2.35,20,18,38,16,65,19,67,4,-17.0,41.1,34.6,6.5,2.4,0.5,3.0,,schwaja01,22-23
D,2,0.07,0.36,0.43,0.14,1.14,1,5,6,2,11,2,12,1,-2.0,7.1,10.4,-3.3,0.4,0.4,0.8,,beanja01,22-23
D,1,0.0,0.17,0.17,0.05,1.04,0,4,4,1,13,1,19,0,-7.0,12.6,13.5,-0.8,-0.1,0.4,0.3,,chrisja01,22-23
LW,21,0.42,0.36,0.78,0.32,2.98,26,22,48,20,87,31,38,8,26.0,46.2,26.5,19.7,4.3,2.1,6.4,4.0,debruja01,22-23
C/RW,6,0.04,0.31,0.35,0.11,1.02,2,16,18,5,25,1,51,22,-5.0,21.0,27.5,-6.5,-0.2,0.7,0.5,,evansja02,22-23
C,29,0.46,0.47,0.94,0.38,3.13,35,35,70,29,120,46,73,1,2.0,65.8,59.7,6.1,6.0,1.9,7.9,1.0,guentja01,22-23
C,0,0.0,0.0,0.0,0.0,0.89,0,0,0,0,4,0,14,0,-10.0,8.7,12.7,-4.0,-0.9,0.0,-0.9,,leschja01,22-23
D,0,0.0,0.2,0.2,0.05,0.6,0,1,1,0,2,0,4,0,-2.0,2.7,4.6,-1.9,0.0,0.1,0.1,,livinja02,22-23
F,1,0.09,0.0,0.09,0.05,1.27,1,0,1,1,3,3,2,0,-2.0,3.2,2.7,0.4,-0.2,0.1,-0.1,,lucchja01,22-23
D,8,0.04,0.29,0.33,0.1,1.26,3,21,24,7,70,0,68,17,19.0,55.0,56.3,-1.3,0.9,5.0,5.9,,mccabja01,22-23
D,0,0.0,0.25,0.25,0.07,2.0,0,1,1,0,2,0,4,2,0.0,1.9,1.9,0.0,0.0,0.1,0.2,,muzzija01,22-23
LW,4,0.14,0.09,0.23,0.1,1.23,6,4,10,4,19,4,34,0,-19.0,17.6,20.6,-3.0,0.0,-0.1,-0.1,,neighja01,22-23
D,10,0.05,0.36,0.42,0.13,1.71,4,26,30,9,84,25,93,28,-6.0,55.6,50.1,5.4,1.5,3.4,4.9,,sandeja01,22-23
D,7,0.14,0.14,0.29,0.12,2.22,9,8,17,7,55,3,63,21,10.0,40.9,33.3,7.6,1.1,3.8,4.9,,walmaja01,22-23
D,11,0.19,0.5,0.69,0.24,3.0,9,23,32,11,63,11,51,6,7.0,40.4,43.8,-3.4,2.7,2.7,5.4,,chychja01,22-23
LW,3,0.13,0.17,0.29,0.11,2.0,3,4,7,3,15,7,13,0,-5.0,15.1,10.5,4.7,0.0,0.2,0.2,,pelleja01,22-23
LW,10,0.12,0.2,0.32,0.12,1.74,10,15,25,10,43,11,87,35,-20.0,24.3,44.1,-19.7,0.0,0.7,0.7,,silfvja01,22-23
C,3,0.17,0.13,0.3,0.13,0.74,4,3,7,3,10,0,10,2,2.0,6.1,7.4,-1.3,0.5,0.3,0.8,,laukoja01,22-23
RW,2,0.09,0.45,0.55,0.17,1.55,1,5,6,2,8,1,14,0,-7.0,4.8,8.3,-3.5,0.2,0.0,0.2,,voracja01,22-23
LW,7,0.44,0.2,0.64,0.29,2.52,11,5,16,7,23,6,14,0,3.0,13.6,16.9,-3.3,1.6,0.5,2.1,,vranaja01,22-23
D,1,0.05,0.14,0.18,0.06,0.59,1,3,4,1,12,0,16,3,-1.0,10.9,12.0,-1.1,0.1,0.5,0.6,,zborija01,22-23
D,6,0.08,0.1,0.18,0.07,1.19,6,8,14,5,55,0,38,6,23.0,46.3,33.8,12.5,0.6,4.4,5.0,,chatfja01,22-23
F,0,0.0,0.0,0.0,0.0,1.2,0,0,0,0,1,0,4,0,-3.0,3.0,3.3,-0.4,-0.2,0.0,-0.3,,hamblja01,22-23
LW,11,0.2,0.28,0.48,0.18,1.95,11,16,27,10,51,10,44,0,-3.0,35.1,30.1,5.0,1.4,1.1,2.4,0.0,vanrija01,22-23
LW,31,0.4,0.55,0.95,0.37,2.32,32,42,74,29,122,49,57,7,23.0,45.1,39.7,5.4,7.2,2.3,9.5,,bennja01,22-23
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4,0,10,3,-3.0,4.1,6.6,-2.5,-0.2,0.1,-0.1,,drysdja01,22-23
D,9,0.12,0.21,0.33,0.12,1.01,9,15,24,9,69,0,95,39,13.0,50.5,41.3,9.2,1.5,3.3,4.8,,oleksja01,22-23
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.1,0.5,-0.4,0.0,0.0,0.0,,jenikja01,22-23
D,3,0.05,0.11,0.16,0.06,1.14,3,6,9,3,35,0,50,18,3.0,32.2,33.2,-1.0,0.0,2.2,2.2,,ruttaja02,22-23
D,6,0.07,0.12,0.2,0.07,1.05,6,9,15,6,72,0,77,23,18.0,55.4,55.7,-0.3,0.2,4.8,5.0,,hakanja01,22-23
C,2,0.14,0.09,0.23,0.1,0.82,3,2,5,2,10,0,6,0,4.0,9.3,6.8,2.5,0.1,0.5,0.6,,harkija01,22-23
C,30,0.51,0.38,0.89,0.38,2.66,38,28,66,28,102,26,62,4,18.0,48.1,33.4,14.7,7.0,1.8,8.9,1.0,mccanja01,22-23
D,12,0.14,0.29,0.43,0.16,1.89,11,22,33,12,88,9,73,26,32.0,53.1,46.0,7.1,2.3,6.6,8.9,,spurgja01,22-23
C,5,0.15,0.11,0.26,0.11,1.17,7,5,12,5,20,2,30,1,-11.0,15.9,17.9,-2.1,0.4,0.1,0.6,,anderja01,22-23
D,3,0.05,0.14,0.18,0.06,0.73,2,6,8,3,20,1,49,13,-17.0,19.7,31.6,-11.9,0.1,0.7,0.7,,tinorja01,22-23
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,0.3,0.6,-0.3,0.0,-0.1,-0.1,,demerja01,22-23
C,11,0.12,0.27,0.38,0.14,1.46,9,20,29,10,47,2,101,27,-29.0,37.6,49.9,-12.4,0.3,0.8,1.1,,dickija01,22-23
LW,43,0.56,0.77,1.33,0.52,3.82,44,60,104,40,143,53,53,0,37.0,67.0,42.5,24.5,10.8,3.1,13.9,1.0,roberja01,22-23
LW,20,0.35,0.27,0.62,0.26,2.53,26,20,46,20,69,13,60,0,-4.0,61.9,49.0,12.9,3.7,1.3,5.0,,zuckeja01,22-23
D,3,0.02,0.2,0.22,0.06,1.04,1,10,11,3,49,0,57,11,3.0,41.1,37.7,3.4,0.0,2.5,2.5,,megnaja02,22-23
C,3,0.04,0.11,0.15,0.05,0.65,2,6,8,3,10,0,39,8,-21.0,15.4,27.6,-12.2,-0.6,-0.1,-0.7,,megnaja01,22-23
C,15,0.19,0.39,0.57,0.21,1.76,12,25,37,13,62,15,63,14,-2.0,42.3,37.6,4.6,1.8,1.5,3.2,,pageaje01,22-23
C,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,2,0,5,0,-3.0,3.0,4.2,-1.2,-0.3,0.0,-0.3,,foudyje01,22-23
C,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,1,0,3,0,-2.0,1.0,2.0,-1.0,-0.1,0.0,-0.1,,deaje01,22-23
C,11,0.16,0.2,0.37,0.14,1.76,12,15,27,11,47,16,62,15,-16.0,33.4,39.1,-5.7,1.0,0.7,1.7,,carteje01,22-23
D,10,0.08,0.43,0.51,0.16,1.85,5,25,30,10,72,12,73,15,2.0,49.4,50.2,-0.8,1.8,3.0,4.8,,petryje01,22-23
LW/C,32,0.44,0.59,1.04,0.4,3.06,34,44,78,31,129,41,73,0,15.0,59.4,60.6,-1.2,7.5,1.8,9.3,,skinnje01,22-23
F,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0.0,1.8,2.0,-0.2,-0.1,0.0,-0.1,,vielje01,22-23
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.4,0.6,-0.2,0.0,0.0,0.0,,davieje01,22-23
D,4,0.04,0.13,0.18,0.06,1.15,3,8,11,4,37,0,66,18,-11.0,33.2,48.5,-15.4,0.0,2.1,2.1,,lauzoje01,22-23
C,8,0.14,0.16,0.3,0.12,0.96,10,10,20,8,33,0,27,2,8.0,29.0,26.3,2.7,0.7,1.1,1.8,1.0,boqvije01,22-23
W,29,0.39,0.5,0.89,0.35,2.59,31,39,70,28,109,33,62,0,14.0,61.1,40.5,20.7,6.2,2.0,8.1,5.0,brattje01,22-23
RW,11,0.13,0.24,0.36,0.13,0.95,10,18,28,10,50,1,50,10,9.0,44.3,35.5,8.8,0.5,1.9,2.4,,fastje01,22-23
F,1,0.0,0.29,0.29,0.08,0.71,0,4,4,1,8,1,3,0,4.0,5.3,5.1,0.2,0.0,0.3,0.3,,frodeje01,22-23
C,17,0.22,0.3,0.52,0.21,1.57,17,24,41,16,62,16,36,0,10.0,43.3,31.3,12.0,2.6,1.9,4.5,0.0,kotkaje01,22-23
RW,6,0.07,0.15,0.21,0.08,1.67,5,10,15,5,32,3,42,0,-13.0,39.0,33.0,6.0,-0.5,0.4,-0.1,,puljuje01,22-23
RW,6,0.16,0.27,0.43,0.16,1.16,6,9,15,6,18,2,28,1,-11.0,15.3,18.5,-3.2,0.7,0.2,0.9,0.0,yloneje01,22-23
LW,10,0.14,0.17,0.31,0.12,1.52,11,13,24,10,48,0,48,13,13.0,42.2,39.9,2.3,0.3,1.8,2.1,,veseyji02,22-23
C,29,0.34,0.6,0.94,0.35,2.24,27,46,73,27,140,50,48,0,42.0,59.5,41.6,17.9,6.2,3.2,9.3,5.0,paveljo01,22-23
F,2,0.17,0.17,0.33,0.14,1.33,2,2,4,2,10,1,6,0,3.0,5.8,6.2,-0.4,0.2,0.3,0.5,,snivejo01,22-23
C,8,0.11,0.14,0.25,0.1,1.05,9,10,19,8,36,4,50,6,-12.0,31.2,34.1,-2.9,-0.1,0.9,0.8,,velenjo01,22-23
RW,6,0.16,0.16,0.33,0.13,1.6,7,7,14,6,19,2,40,16,-7.0,17.8,26.0,-8.2,0.2,0.5,0.7,,armiajo01,22-23
D,4,0.03,0.18,0.21,0.07,1.13,2,10,12,4,45,2,110,38,-29.0,35.6,47.3,-11.8,0.0,0.3,0.3,,edmunjo01,22-23
C/LW,23,0.29,0.49,0.78,0.3,3.17,22,36,58,22,99,45,72,22,4.0,43.3,41.0,2.3,4.0,2.1,6.1,1.0,eriksjo02,22-23
LW,15,0.18,0.29,0.48,0.18,1.77,14,23,37,14,77,15,76,13,-1.0,48.4,52.6,-4.2,1.3,1.7,3.0,,farabjo01,22-23
D,1,0.0,0.08,0.08,0.02,0.54,0,2,2,1,13,0,8,0,5.0,10.4,9.1,1.3,-0.2,1.0,0.9,,hanlejo01,22-23
F,5,0.11,0.01,0.13,0.07,1.21,8,1,9,5,16,0,32,7,-9.0,24.0,25.6,-1.6,-0.7,0.6,-0.1,,kivirjo01,22-23
F,0,0.0,0.5,0.5,0.14,0.5,0,1,1,0,1,0,3,0,-2.0,0.7,0.7,0.0,0.0,0.0,0.0,,teasdjo01,22-23
RW,4,0.16,0.08,0.24,0.11,1.08,6,3,9,4,15,0,29,6,-8.0,14.6,15.3,-0.7,0.2,0.3,0.5,,anderjo08,22-23
D,10,0.23,0.5,0.73,0.26,3.1,9,19,28,10,62,19,58,8,-7.0,36.3,32.6,3.6,2.5,1.6,4.2,1.0,carlsjo01,22-23
C,1,0.29,0.0,0.29,0.16,1.29,2,0,2,1,2,0,0,0,2.0,2.0,2.1,-0.1,0.2,0.1,0.4,,haydejo01,22-23
D,12,0.15,0.34,0.49,0.17,1.67,10,22,32,11,69,17,77,0,-25.0,45.5,74.2,-28.7,2.4,1.4,3.8,,klingjo01,22-23
LW,1,0.17,0.0,0.17,0.09,0.67,1,0,1,1,1,0,1,0,0.0,1.4,3.2,-1.8,0.0,0.1,0.1,,leonajo01,22-23
D,6,0.06,0.22,0.28,0.09,1.05,4,13,17,6,61,0,60,20,21.0,43.4,38.9,4.4,0.5,4.1,4.5,,marinjo01,22-23
C,31,0.45,0.55,1.0,0.39,3.46,35,42,77,31,114,54,67,0,-7.0,57.1,42.6,14.5,7.1,1.4,8.5,1.0,tavarjo01,22-23
RW,12,0.16,0.26,0.42,0.16,1.62,11,19,30,11,53,9,59,0,-15.0,42.8,48.3,-5.5,1.3,0.4,1.7,2.0,peterjo01,22-23
D,5,0.04,0.16,0.19,0.06,1.19,3,11,14,5,59,0,77,21,3.0,46.1,55.5,-9.5,0.1,2.9,3.0,1.0,kovacjo01,22-23
LW,26,0.26,0.66,0.93,0.32,2.75,20,50,70,25,98,31,100,0,-33.0,57.5,61.4,-3.9,4.8,0.9,5.7,2.0,gaudrjo01,22-23
LW,3,0.09,0.11,0.2,0.08,0.91,3,4,7,3,13,0,16,0,-3.0,13.2,13.8,-0.6,0.1,0.3,0.4,,gadjojo01,22-23
D,5,0.05,0.18,0.23,0.08,1.5,3,10,13,4,58,0,60,15,13.0,47.5,43.3,4.2,0.0,4.4,4.4,,brodijo01,22-23
RW,0,0.0,0.08,0.08,0.02,1.15,0,1,1,0,1,0,6,0,-5.0,3.4,3.4,0.0,-0.3,0.0,-0.3,,rondbjo01,22-23
D,7,0.05,0.21,0.26,0.09,1.05,4,16,20,7,88,1,83,23,27.0,62.5,52.6,9.9,0.4,5.0,5.4,,siegejo01,22-23
RW,12,0.22,0.19,0.42,0.17,1.46,14,12,26,11,42,12,44,0,-14.0,27.4,29.0,-1.6,1.6,0.6,2.2,,berggjo02,22-23
LW,8,0.03,0.47,0.5,0.14,1.19,2,25,27,8,40,13,45,0,-18.0,28.4,35.9,-7.6,0.6,0.3,0.9,3.0,drouijo01,22-23
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.5,0.5,0.1,0.0,0.0,0.0,,grudejo02,22-23
LW,19,0.19,0.51,0.7,0.24,1.59,14,38,52,18,85,29,54,0,2.0,47.5,36.0,11.5,2.9,1.7,4.6,3.0,huberjo01,22-23
C,23,0.37,0.38,0.75,0.31,3.08,27,27,54,22,83,24,57,0,2.0,53.1,44.0,9.1,4.6,1.5,6.1,5.0,audymjo01,22-23
C,13,0.28,0.3,0.58,0.24,1.64,14,15,29,12,49,21,69,10,-31.0,23.9,38.3,-14.4,1.9,0.3,2.1,1.0,toewsjo01,22-23
D,4,0.03,0.14,0.16,0.05,0.59,2,9,11,4,40,0,51,9,-2.0,37.3,41.1,-3.8,0.0,2.6,2.6,,merrijo01,22-23
C,1,0.06,0.06,0.12,0.05,1.59,1,1,2,1,6,0,4,1,3.0,5.0,4.9,0.1,-0.2,0.3,0.1,,brodzjo01,22-23
LW,0,0.0,0.2,0.2,0.05,0.4,0,1,1,0,1,0,3,2,0.0,0.9,1.4,-0.5,-0.1,0.1,0.0,,koppajo01,22-23
F,1,0.14,0.0,0.14,0.08,1.0,1,0,1,1,2,0,9,0,-7.0,2.7,4.0,-1.3,0.0,-0.1,-0.2,,luotojo01,22-23
RW,23,0.24,0.52,0.77,0.28,2.16,19,41,60,22,97,24,67,0,6.0,52.7,40.5,12.2,4.2,1.5,5.7,3.0,eberljo01,22-23
LW,5,0.1,0.08,0.18,0.08,1.6,6,5,11,5,33,3,40,4,-6.0,30.7,31.7,-1.0,-0.7,0.8,0.1,,greenjo02,22-23
D,2,0.2,0.0,0.2,0.11,1.6,3,0,3,2,14,2,16,1,-3.0,8.9,12.6,-3.7,0.2,0.5,0.7,,grossjo01,22-23
D,6,0.06,0.2,0.26,0.09,1.08,4,12,16,5,51,1,61,8,-3.0,42.6,54.8,-12.1,0.5,2.2,2.7,,harrijo01,22-23
C,30,0.47,0.46,0.92,0.38,3.44,35,34,69,28,97,33,102,0,-38.0,50.5,56.9,-6.4,6.6,0.2,6.7,4.0,kyroujo01,22-23
LW,13,0.16,0.26,0.41,0.16,1.98,12,20,32,12,57,0,66,16,7.0,50.0,40.1,10.0,1.0,1.9,2.9,,martijo01,22-23
D,4,0.04,0.17,0.21,0.07,1.04,2,8,10,3,26,0,38,3,-9.0,26.9,33.1,-6.2,0.2,1.4,1.6,,oestejo01,22-23
D,0,0.0,0.17,0.17,0.05,1.0,0,1,1,0,3,0,2,0,1.0,3.7,2.2,1.5,0.0,0.2,0.2,,spencjo01,22-23
C,14,0.21,0.21,0.42,0.17,1.53,16,16,32,13,55,2,66,20,7.0,46.9,37.1,9.9,1.3,2.0,3.3,,staaljo01,22-23
D,1,0.08,0.08,0.17,0.07,1.08,1,1,2,1,8,0,14,5,-1.0,5.2,6.3,-1.1,0.1,0.3,0.4,,bennjo01,22-23
C,1,0.25,0.0,0.25,0.14,0.25,1,0,1,1,1,0,1,0,0.0,0.4,1.5,-1.1,0.1,0.0,0.1,,cramajo01,22-23
RW,14,0.3,0.16,0.46,0.21,2.38,20,10,30,14,62,10,77,17,-8.0,40.4,49.0,-8.6,1.8,1.0,2.8,1.0,anderjo05,22-23
RW,5,0.1,0.1,0.19,0.08,1.15,6,6,12,5,22,0,26,10,6.0,19.3,17.6,1.7,0.0,0.9,0.9,,archijo01,22-23
C,9,0.13,0.27,0.39,0.14,1.13,8,16,24,9,42,6,40,7,3.0,31.9,35.9,-4.0,0.5,1.3,1.9,1.0,bailejo01,22-23
D,3,0.06,0.04,0.1,0.04,1.0,4,3,7,3,39,0,87,30,-18.0,28.6,47.6,-19.1,-0.3,0.8,0.6,,brownjo01,22-23
LW,5,0.08,0.24,0.31,0.11,1.78,4,11,15,5,27,0,27,0,0.0,27.4,23.7,3.7,0.2,0.7,0.9,,leivojo01,22-23
D,5,0.05,0.15,0.2,0.07,0.95,4,11,15,5,56,2,40,3,17.0,54.8,42.8,12.0,0.5,3.0,3.6,,mahurjo01,22-23
D,3,0.07,0.3,0.37,0.12,1.52,2,8,10,3,25,0,24,12,13.0,15.0,17.5,-2.5,0.6,1.9,2.5,,mansojo01,22-23
D,24,0.21,0.77,0.97,0.31,2.21,15,57,72,24,131,41,89,1,2.0,71.3,68.4,2.9,6.2,5.0,11.3,,morrijo04,22-23
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,6,0,-6.0,1.1,2.8,-1.8,-0.2,-0.1,-0.3,,dunnejo01,22-23
C,1,0.25,0.13,0.38,0.17,1.88,2,1,3,1,9,4,10,4,-1.0,6.3,3.3,3.1,0.1,0.1,0.2,,norrijo01,22-23
LW,6,0.12,0.16,0.27,0.11,1.16,6,8,14,5,25,4,45,13,-11.0,20.1,22.5,-2.4,0.0,0.7,0.6,,khairju01,22-23
RW,6,0.16,0.09,0.25,0.11,0.93,9,5,14,6,19,0,25,0,-6.0,18.0,21.4,-3.3,0.8,0.4,1.2,,gauthju01,22-23
LW,4,0.1,0.15,0.26,0.1,1.08,4,6,10,4,13,3,23,0,-13.0,14.3,19.2,-4.8,0.0,0.1,0.1,,slafkju01,22-23
D,5,0.1,0.28,0.38,0.13,1.03,4,10,14,5,32,1,36,3,-2.0,21.2,27.9,-6.7,1.0,1.1,2.2,,barroju01,22-23
D,1,0.0,0.04,0.04,0.01,0.82,0,2,2,1,25,1,34,9,-1.0,24.2,28.9,-4.7,-0.7,1.7,1.0,,braunju01,22-23
RW/C,1,0.33,0.17,0.5,0.23,1.67,2,1,3,1,4,0,7,0,-3.0,3.3,2.3,1.0,0.3,0.0,0.3,,danfoju01,22-23
D,16,0.13,0.48,0.61,0.2,2.39,11,37,48,16,113,22,119,24,-4.0,64.9,78.9,-14.0,3.5,3.1,6.6,,faulkju01,22-23
D,5,0.03,0.2,0.23,0.07,0.75,2,15,17,5,73,0,83,25,15.0,58.1,52.5,5.7,-0.1,4.5,4.4,,hollju01,22-23
LW,0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,1,0,4,0,-3.0,2.1,1.3,0.8,-0.1,-0.1,-0.2,,kirklju01,22-23
F,0,0.0,0.5,0.5,0.14,0.0,0,1,1,0,1,0,3,1,-1.0,0.4,1.9,-1.4,0.0,0.0,0.0,,richaju01,22-23
D,11,0.1,0.37,0.47,0.15,1.34,7,25,32,11,80,24,52,0,4.0,43.8,37.9,5.9,2.4,2.4,4.8,,schulju01,22-23
C,8,0.13,0.42,0.56,0.19,1.09,6,18,24,8,35,10,26,0,-1.0,23.1,26.6,-3.5,1.2,0.8,2.0,1.0,parssju01,22-23
D,10,0.05,0.38,0.44,0.13,1.19,4,28,32,10,80,19,79,8,-10.0,48.8,48.9,0.0,1.9,2.1,4.0,,valimju01,22-23
D,14,0.11,0.43,0.54,0.18,1.43,9,32,41,14,89,5,83,11,12.0,65.1,61.7,3.4,2.8,4.7,7.5,,milleka01,22-23
RW,16,0.22,0.27,0.49,0.19,1.52,17,21,38,15,66,7,51,4,12.0,51.8,48.9,2.9,2.0,1.9,3.9,4.0,kakkoka01,22-23
D,1,0.0,0.2,0.2,0.06,1.6,0,2,2,1,7,0,11,1,-3.0,7.7,6.5,1.2,0.0,0.1,0.1,,korczka01,22-23
D,6,0.09,0.32,0.41,0.14,1.09,4,13,17,6,33,0,71,19,-19.0,23.9,35.1,-11.2,1.0,0.4,1.4,,guhleka01,22-23
RW,10,0.17,0.26,0.43,0.16,1.67,10,14,24,9,47,2,40,7,12.0,38.2,37.6,0.7,0.7,1.3,1.9,1.0,yamamka01,22-23
D,1,0.0,0.12,0.12,0.03,0.73,0,4,4,1,24,0,27,0,-3.0,22.5,22.5,0.1,-0.2,0.6,0.4,,claguka01,22-23
C,3,0.06,0.09,0.15,0.06,1.02,3,4,7,3,17,0,29,8,-4.0,16.8,18.0,-1.2,-0.6,0.6,-0.1,,kuhlmka01,22-23
RW,13,0.23,0.29,0.52,0.2,1.76,15,18,33,13,48,11,51,6,-8.0,28.6,41.1,-12.5,2.1,0.7,2.9,,kapanka01,22-23
RW,7,0.11,0.14,0.24,0.1,0.85,8,9,17,7,32,0,27,1,6.0,32.2,30.5,1.7,0.1,1.1,1.3,,koleske01,22-23
C,15,0.2,0.3,0.51,0.19,1.59,15,23,38,14,60,15,64,0,-19.0,36.3,46.2,-10.0,2.2,0.8,3.1,1.0,johnske01,22-23
D,3,0.05,0.14,0.19,0.07,0.64,2,6,8,3,24,0,22,2,4.0,25.1,19.6,5.5,0.2,1.4,1.6,,bahlke01,22-23
LW,26,0.33,0.71,1.04,0.37,3.01,22,46,68,25,92,29,61,0,2.0,48.2,40.3,7.9,5.7,1.4,7.1,2.0,fialake01,22-23
D,0,0.0,0.04,0.04,0.01,0.87,0,1,1,0,5,0,18,3,-10.0,9.2,13.0,-3.8,-0.3,0.1,-0.2,,graveke01,22-23
RW,20,0.22,0.44,0.67,0.24,2.58,17,34,51,19,75,22,78,3,-22.0,52.9,53.0,-0.2,3.0,1.0,4.0,1.0,hayeske01,22-23
RW,13,0.21,0.25,0.46,0.18,1.79,14,17,31,12,52,3,66,0,-17.0,43.9,38.8,5.1,1.7,0.7,2.4,3.0,labanke01,22-23
C,0,0.0,0.06,0.06,0.02,0.82,0,1,1,0,4,0,6,0,-2.0,5.1,6.0,-0.9,-0.3,0.1,-0.2,,rooneke01,22-23
D,8,0.05,0.31,0.36,0.11,1.93,4,22,26,8,64,12,94,22,-20.0,43.4,61.2,-17.8,1.2,1.8,3.0,1.0,shattke01,22-23
C,4,0.11,0.06,0.17,0.07,1.17,6,3,9,4,17,0,26,12,3.0,16.4,18.8,-2.4,-0.4,1.0,0.6,,stenlke01,22-23
RW,5,0.22,0.19,0.41,0.17,1.78,7,6,13,5,23,3,16,0,4.0,16.3,18.6,-2.3,0.7,0.7,1.4,,sherwki01,22-23
LW,2,0.11,0.0,0.11,0.06,1.14,3,0,3,2,6,0,14,0,-8.0,8.4,9.9,-1.5,-0.2,0.0,-0.1,,belloki01,22-23
C,14,0.24,0.41,0.66,0.24,1.84,13,23,36,13,65,23,46,2,-2.0,33.7,34.2,-0.6,2.0,1.1,3.1,0.0,dachki01,22-23
LW,32,0.6,0.52,1.12,0.47,3.9,38,33,71,30,98,43,52,1,4.0,51.3,39.1,12.2,7.2,2.0,9.2,6.0,kapriki01,22-23
RW,13,0.36,0.07,0.42,0.21,2.22,20,4,24,12,48,19,52,0,-23.0,31.3,34.1,-2.8,1.8,0.4,2.2,0.0,marchki01,22-23
C/LW,9,0.19,0.18,0.37,0.15,0.98,11,9,20,8,30,0,18,0,12.0,23.0,21.1,1.9,1.5,0.9,2.4,,kostikl01,22-23
