Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Eric Gryba,26,OTT,D,75,0,12,12,11,97,3.0,0,0,0,0,12,0,0,64,0.0,1174,15:39,58.0,171,0.0,0.0,,grybaer01,14-15
Radko Gudas,24,TBL,D,31,2,3,5,-5,34,0.6,2,0,0,1,3,0,0,63,3.2,527,17:00,63.0,115,0.0,0.0,,gudasra01,14-15
Erik Gudbranson,23,FLA,D,76,4,9,13,-4,58,2.9,4,0,0,0,5,4,0,110,3.6,1414,18:36,75.0,212,0.0,0.0,,gudbrer01,14-15
Nate Guenin,32,COL,D,76,2,13,15,-1,32,3.0,2,0,0,0,13,0,0,38,5.3,1280,16:51,162.0,94,0.0,0.0,,guenina01,14-15
Carl Gunnarsson,28,STL,D,61,2,10,12,10,2,3.4,2,0,0,0,9,1,0,54,3.7,1102,18:04,114.0,42,0.0,0.0,,gunnaca01,14-15
Carl Hagelin,26,NYR,LW,82,17,18,35,18,46,4.4,16,1,0,4,17,0,1,185,9.2,1249,15:14,36.0,84,7.0,10.0,41.2,hagelca01,14-15
Ron Hainsey,33,CAR,D,81,2,8,10,-14,16,3.2,2,0,0,0,7,1,0,83,2.4,1709,21:06,120.0,110,1.0,0.0,100.0,hainsro01,14-15
Micheal Haley,28,SJS,C,4,0,0,0,-1,11,-0.1,0,0,0,0,0,0,0,1,0.0,30,7:31,1.0,6,1.0,1.0,50.0,haleymi01,14-15
Matt Halischuk,26,WPG,RW,47,3,5,8,5,6,0.7,3,0,0,1,5,0,0,59,5.1,458,9:45,25.0,55,1.0,0.0,100.0,halisma01,14-15
Taylor Hall,23,EDM,LW,53,14,24,38,-1,40,4.3,11,3,0,0,21,3,0,158,8.9,1019,19:13,37.0,67,45.0,52.0,46.4,hallta02,14-15
Dan Hamhuis,32,VAN,D,59,1,22,23,0,44,3.7,0,1,0,0,20,2,0,82,1.2,1270,21:32,71.0,82,0.0,0.0,,hamhuda01,14-15
Curtis Hamilton,23,EDM,LW,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,8,8:01,1.0,4,0.0,0.0,,hamilcu01,14-15
Dougie Hamilton,21,BOS,D,72,10,32,42,-3,41,7.1,5,5,0,2,22,10,0,188,5.3,1536,21:20,53.0,106,0.0,0.0,,hamildo01,14-15
Freddie Hamilton,23,TOT,C,18,1,0,1,-2,0,-0.1,1,0,0,1,0,0,0,11,9.1,136,7:35,3.0,22,23.0,37.0,38.3,hamilfr01,14-15
Ryan Hamilton,29,EDM,LW,16,1,1,2,-8,6,-0.3,0,1,0,0,1,0,0,12,8.3,211,13:13,13.0,27,1.0,3.0,25.0,hamilry01,14-15
Travis Hamonic,24,NYI,D,71,5,28,33,15,85,6.4,4,1,0,0,21,7,0,132,3.8,1547,21:47,131.0,213,0.0,0.0,,hamontr01,14-15
Scott Hannan,36,SJS,D,58,2,5,7,0,26,1.8,2,0,0,0,5,0,0,53,3.8,946,16:19,69.0,32,0.0,0.0,,hannasc01,14-15
Jannik Hansen,28,VAN,RW,81,16,17,33,-6,27,3.3,15,0,1,2,15,0,2,145,11.0,1132,13:58,30.0,80,1.0,4.0,20.0,hanseja01,14-15
Martin Hanzal,27,ARI,C,37,8,16,24,-1,31,2.6,7,1,0,3,12,3,1,85,9.4,656,17:44,18.0,105,346.0,266.0,56.5,hanzama01,14-15
Scott Harrington,21,PIT,D,10,0,0,0,-10,4,-0.7,0,0,0,0,0,0,0,9,0.0,158,15:48,10.0,12,0.0,0.0,,harrisc01,14-15
Jay Harrison,32,TOT,D,55,3,6,9,-1,65,2.3,2,1,0,0,5,1,0,50,6.0,876,15:56,76.0,77,0.0,0.0,,harrija01,14-15
Peter Harrold,31,NJD,D,43,3,2,5,-10,4,0.9,3,0,0,0,2,0,0,31,9.7,655,15:15,39.0,40,0.0,0.0,,harrope01,14-15
Ryan Hartman,20,CHI,RW,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,8,0.0,41,8:17,2.0,11,0.0,0.0,,hartmry01,14-15
Scott Hartnell,32,CBJ,LW,77,28,32,60,1,100,7.5,20,8,0,2,24,8,0,204,13.7,1332,17:18,38.0,160,7.0,7.0,50.0,hartnsc01,14-15
Erik Haula,23,MIN,C,72,7,7,14,-7,32,0.6,6,1,0,1,6,0,1,92,7.6,875,12:09,42.0,31,260.0,307.0,45.9,haulaer01,14-15
Martin Havlát,33,NJD,RW,40,5,9,14,-11,10,0.8,2,3,0,1,6,3,0,49,10.2,592,14:48,11.0,11,0.0,0.0,,havlama01,14-15
Eriah Hayes,26,SJS,RW,4,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,10,0.0,40,9:58,4.0,7,1.0,0.0,100.0,hayeser01,14-15
Jimmy Hayes,25,FLA,RW,72,19,16,35,-4,20,4.1,15,4,0,3,9,7,0,166,11.4,1090,15:09,12.0,147,4.0,5.0,44.4,hayesji01,14-15
Kevin Hayes,22,NYR,RW,79,17,28,45,15,22,5.8,15,1,1,1,24,4,0,111,15.3,1030,13:02,33.0,56,248.0,430.0,36.6,hayeske01,14-15
Dany Heatley,34,ANA,LW,6,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,8,0.0,73,12:08,3.0,5,0.0,0.0,,heatlda01,14-15
Victor Hedman,24,TBL,D,59,10,28,38,12,40,7.0,7,3,0,2,20,8,0,115,8.7,1338,22:41,111.0,51,0.0,0.0,,hedmavi01,14-15
Jan Hejda,36,COL,D,81,1,12,13,-12,42,2.1,1,0,0,0,11,0,1,84,1.2,1673,20:39,140.0,170,0.0,0.0,,hejdaja01,14-15
Seth Helgeson,24,NJD,D,22,0,2,2,4,18,1.0,0,0,0,0,2,0,0,11,0.0,296,13:28,20.0,42,0.0,0.0,,helgese01,14-15
Darren Helm,28,DET,C,75,15,18,33,7,12,3.7,10,3,2,1,14,4,0,160,9.4,1188,15:50,25.0,132,223.0,192.0,53.7,helmda01,14-15
Aleš Hemský,31,DAL,RW,76,11,21,32,-8,16,2.5,10,1,0,1,14,7,0,140,7.9,1037,13:38,35.0,22,0.0,0.0,,hemskal01,14-15
Matt Hendricks,33,EDM,LW,71,8,8,16,-14,76,0.7,7,0,1,0,7,1,0,103,7.8,934,13:09,72.0,220,98.0,100.0,49.5,hendrma01,14-15
Adam Henrique,24,NJD,C,75,16,27,43,-6,34,4.4,11,5,0,3,15,11,1,127,12.6,1331,17:45,46.0,58,260.0,246.0,51.4,henriad01,14-15
Tomáš Hertl,21,SJS,C,82,13,18,31,-5,16,2.7,10,3,0,4,15,3,0,145,9.0,1193,14:33,33.0,103,35.0,43.0,44.9,hertlto01,14-15
Thomas Hickey,25,NYI,D,81,2,20,22,-12,26,2.4,2,0,0,1,18,0,2,82,2.4,1533,18:56,136.0,117,1.0,1.0,50.0,hicketh01,14-15
Chris Higgins,31,VAN,LW,77,12,24,36,8,16,3.7,9,3,0,1,22,2,0,171,7.0,1216,15:47,34.0,73,3.0,6.0,33.3,higgich01,14-15
Jack Hillen,29,TOT,D,38,0,5,5,-1,10,0.9,0,0,0,0,5,0,0,24,0.0,489,12:52,53.0,38,0.0,0.0,,hilleja01,14-15
Joey Hishon,23,COL,C,13,1,1,2,-1,0,0.1,1,0,0,1,1,0,0,19,5.3,131,10:07,7.0,3,35.0,43.0,44.9,hishojo01,14-15
Niklas Hjalmarsson,27,CHI,D,82,3,16,19,25,44,6.4,3,0,0,1,16,0,0,97,3.1,1795,21:53,127.0,39,0.0,0.0,,hjalmni01,14-15
Justin Hodgman,26,ARI,C,5,1,0,1,-2,2,0.1,0,1,0,0,0,0,0,3,33.3,57,11:24,0.0,8,25.0,21.0,54.3,hodgmju01,14-15
Cody Hodgson,24,BUF,C,78,6,7,13,-28,12,-0.6,6,0,0,0,6,1,0,127,4.7,1002,12:51,21.0,40,173.0,204.0,45.9,hodgsco01,14-15
Mike Hoffman,25,OTT,LW,79,27,21,48,16,14,7.2,26,1,0,4,19,2,0,199,13.6,1150,14:33,33.0,40,7.0,7.0,50.0,hoffmmi02,14-15
Nick Holden,27,COL,D,78,5,9,14,-11,28,2.6,3,2,0,2,5,4,0,94,5.3,1545,19:48,96.0,156,0.0,0.0,,holdeni01,14-15
Peter Holland,24,TOR,C,62,11,14,25,0,31,2.7,9,1,1,3,11,2,1,93,11.8,900,14:31,21.0,99,312.0,373.0,45.5,hollape01,14-15
Korbinian Holzer,26,TOR,D,34,0,6,6,3,25,1.5,0,0,0,0,6,0,0,32,0.0,582,17:06,53.0,117,0.0,0.0,,holzeko01,14-15
Shawn Horcoff,36,DAL,C,76,11,18,29,9,27,3.0,7,4,0,1,17,1,0,82,13.4,989,13:01,25.0,80,237.0,235.0,50.2,horcosh01,14-15
Patric Hörnqvist,28,PIT,RW,64,25,26,51,12,38,7.2,19,6,0,4,17,9,0,220,11.4,1130,17:39,33.0,87,2.0,5.0,28.6,hornqpa01,14-15
Bo Horvat,19,VAN,C,68,13,12,25,-8,16,2.5,12,0,1,1,12,0,0,93,14.0,834,12:16,47.0,69,436.0,409.0,51.6,horvabo01,14-15
Marián Hossa*,36,CHI,RW,82,22,39,61,17,32,7.7,15,6,1,2,28,11,0,247,8.9,1521,18:33,26.0,62,4.0,3.0,57.1,hossama01,14-15
Raman Hrabarenka,22,NJD,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,12,11:55,6.0,2,0.0,0.0,,hrabara01,14-15
Jonathan Huberdeau,21,FLA,LW,79,15,39,54,10,38,6.0,15,0,0,0,27,12,0,169,8.9,1323,16:45,24.0,68,2.0,6.0,25.0,huberjo01,14-15
Jiří Hudler,31,CGY,C,78,31,45,76,17,14,10.2,25,6,0,5,35,10,0,158,19.6,1405,18:01,14.0,27,21.0,25.0,45.7,hudleji01,14-15
Brad Hunt,26,EDM,D,11,1,2,3,-6,0,0.2,0,1,0,0,2,0,0,20,5.0,214,19:29,10.0,8,0.0,0.0,,huntbr01,14-15
Matt Hunwick,29,NYR,D,55,2,9,11,17,16,3.3,2,0,0,1,7,2,0,72,2.8,870,15:49,43.0,55,0.0,0.0,,hunwima01,14-15
Jarome Iginla*,37,COL,RW,82,29,30,59,0,42,7.4,21,8,0,2,25,5,0,189,15.3,1487,18:08,47.0,99,57.0,71.0,44.5,iginlja01,14-15
Matt Irwin,27,SJS,D,53,8,11,19,3,18,4.1,7,1,0,1,9,2,0,93,8.6,902,17:01,65.0,55,0.0,0.0,,irwinma01,14-15
Barret Jackman,33,STL,D,80,2,13,15,3,47,3.3,2,0,0,1,12,0,1,86,2.3,1345,16:49,126.0,108,0.0,0.0,,jackmba01,14-15
Tim Jackman,33,ANA,RW,55,5,2,7,-4,86,0.3,5,0,0,1,2,0,0,55,9.1,461,8:23,19.0,110,10.0,4.0,71.4,jackmti01,14-15
Jaromír Jágr,42,TOT,RW,77,17,30,47,-3,48,5.0,13,4,0,5,23,7,0,169,10.1,1353,17:34,14.0,30,1.0,0.0,100.0,jagrja01,14-15
Calle Järnkrok,23,NSH,C,74,7,11,18,2,18,1.2,7,0,0,1,10,0,1,95,7.4,951,12:51,21.0,32,295.0,345.0,46.1,jarnkca01,14-15
Dmitrij Jaškin,21,STL,RW,54,13,5,18,7,16,2.5,10,3,0,4,5,0,0,108,12.0,727,13:28,21.0,146,3.0,4.0,42.9,jaskidm01,14-15
Boone Jenner,21,CBJ,C,31,9,8,17,-5,12,1.7,7,2,0,2,5,3,0,83,10.8,566,18:16,25.0,102,151.0,155.0,49.3,jennebo01,14-15
Nicklas Jensen,21,VAN,RW,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,7,0.0,48,9:33,4.0,7,0.0,0.0,,jenseni01,14-15
Jesse Joensuu,27,EDM,LW,20,2,2,4,-8,14,0.0,1,0,1,0,2,0,0,18,11.1,213,10:38,9.0,37,0.0,0.0,,joensje01,14-15
Ryan Johansen,22,CBJ,C,82,26,45,71,-6,40,7.8,17,7,2,0,26,19,0,202,12.9,1599,19:30,33.0,84,850.0,787.0,51.9,johanry01,14-15
Marcus Johansson,24,WSH,C,82,20,27,47,6,10,5.4,17,3,0,1,15,12,0,138,14.5,1351,16:29,18.0,69,7.0,9.0,43.8,johanma03,14-15
Erik Johnson,26,COL,D,47,12,11,23,2,33,5.2,9,3,0,2,7,3,1,115,10.4,1148,24:25,107.0,93,0.0,0.0,,johnser01,14-15
Jack Johnson,28,CBJ,D,79,8,32,40,-13,44,5.4,5,3,0,1,14,18,0,141,5.7,1909,24:10,131.0,157,0.0,0.0,,johnsja02,14-15
Tyler Johnson,24,TBL,C,77,29,43,72,33,24,10.3,21,8,0,6,34,9,0,203,14.3,1327,17:14,35.0,63,508.0,569.0,47.2,johnsty01,14-15
Jussi Jokinen,31,FLA,LW,81,8,36,44,-2,34,3.5,6,2,0,0,29,7,0,134,6.0,1356,16:44,50.0,52,126.0,124.0,50.4,jokinju01,14-15
Olli Jokinen,36,TOT,C,62,4,6,10,6,28,0.4,4,0,0,1,6,0,0,110,3.6,822,13:16,19.0,64,133.0,196.0,40.4,jokinol01,14-15
Jyrki Jokipakka,23,DAL,D,51,0,10,10,-2,8,1.3,0,0,0,0,10,0,0,40,0.0,842,16:31,66.0,42,0.0,0.0,,jokipjy01,14-15
Blair Jones,28,PHI,C,4,0,0,0,-4,2,-0.2,0,0,0,0,0,0,0,0,,28,6:55,1.0,7,5.0,5.0,50.0,jonesbl01,14-15
David Jones,30,CGY,RW,67,14,16,30,-3,18,3.1,12,2,0,1,16,0,0,114,12.3,961,14:20,45.0,125,15.0,16.0,48.4,jonesda01,14-15
Seth Jones,20,NSH,D,82,8,19,27,3,20,5.4,5,2,1,0,10,9,0,123,6.5,1630,19:53,90.0,72,0.0,0.0,,jonesse01,14-15
Josh Jooris,24,CGY,RW,60,12,12,24,1,16,2.5,8,4,0,4,11,1,0,89,13.5,870,14:30,30.0,60,279.0,293.0,48.8,joorijo01,14-15
Michal Jordán,24,CAR,D,38,2,4,6,-7,4,1.4,0,2,0,0,4,0,0,44,4.5,606,15:57,61.0,35,0.0,0.0,,jordami01,14-15
Jacob Josefson,23,NJD,C,62,6,5,11,0,24,0.8,3,0,3,1,3,2,0,61,9.8,771,12:26,31.0,57,289.0,302.0,48.9,josefja01,14-15
Roman Josi,24,NSH,D,81,15,40,55,15,26,10.8,12,3,0,4,25,12,3,201,7.5,2144,26:28,209.0,53,0.0,1.0,0.0,josiro01,14-15
Tomáš Jurčo,22,DET,RW,63,3,15,18,6,14,1.4,2,1,0,0,14,1,0,92,3.3,725,11:31,11.0,97,0.0,2.0,0.0,jurcoto01,14-15
Nazem Kadri,24,TOR,C,73,18,21,39,-7,28,4.1,14,3,1,1,17,4,0,176,10.2,1285,17:36,23.0,118,528.0,616.0,46.2,kadrina01,14-15
Patrick Kaleta,28,BUF,RW,42,0,3,3,-11,36,-0.7,0,0,0,0,2,0,1,25,0.0,372,8:52,25.0,88,3.0,5.0,37.5,kaletpa01,14-15
Steven Kampfer,26,FLA,D,25,2,2,4,-4,12,0.7,2,0,0,1,1,1,0,28,7.1,430,17:12,33.0,49,0.0,0.0,,kampfst01,14-15
Evander Kane,23,WPG,LW,37,10,12,22,-1,56,2.4,5,4,1,1,8,2,2,126,7.9,715,19:19,14.0,119,30.0,37.0,44.8,kaneev01,14-15
Patrick Kane,26,CHI,RW,61,27,37,64,10,10,8.8,21,6,0,5,21,16,0,186,14.5,1211,19:51,14.0,22,3.0,4.0,42.9,kanepa01,14-15
Erik Karlsson,24,OTT,D,82,21,45,66,7,42,11.9,15,6,0,3,21,24,0,292,7.2,2235,27:15,89.0,93,0.0,0.0,,karlser01,14-15
Melker Karlsson,24,SJS,C,53,13,11,24,-3,20,2.6,12,1,0,2,11,0,0,100,13.0,818,15:26,26.0,51,13.0,20.0,39.4,karlsme01,14-15
William Karlsson,22,TOT,C,21,3,2,5,3,0,0.6,3,0,0,1,1,1,0,29,10.3,257,12:14,7.0,18,93.0,104.0,47.2,karlswi01,14-15
Zack Kassian,24,VAN,RW,42,10,6,16,-5,81,1.8,9,1,0,3,6,0,0,55,18.2,530,12:37,2.0,88,0.0,6.0,0.0,kassiza01,14-15
Duncan Keith,31,CHI,D,80,10,35,45,12,20,9.3,7,3,0,2,21,13,1,171,5.8,2045,25:34,113.0,16,0.0,0.0,,keithdu01,14-15
Chris Kelly,34,BOS,C,80,7,21,28,6,48,2.1,6,0,1,2,20,0,1,112,6.3,1211,15:08,61.0,126,262.0,274.0,48.9,kellych01,14-15
Ronalds Ķēniņš,23,VAN,LW,30,4,8,12,-2,8,1.1,4,0,0,0,8,0,0,38,10.5,368,12:16,7.0,71,0.0,0.0,,keninro01,14-15
Tyler Kennedy,28,TOT,C,38,6,8,14,-2,10,1.4,6,0,0,2,8,0,0,79,7.6,424,11:10,8.0,49,13.0,15.0,46.4,kennety01,14-15
Ryan Kesler,30,ANA,C,81,20,27,47,-5,75,4.5,14,5,1,4,19,6,2,205,9.8,1581,19:31,69.0,169,937.0,718.0,56.6,keslery01,14-15
Phil Kessel,27,TOR,RW,82,25,36,61,-34,30,5.9,17,8,0,4,19,17,0,280,8.9,1541,18:48,13.0,18,2.0,3.0,40.0,kesseph01,14-15
Alexander Khokhlachev,21,BOS,C,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,25,8:12,0.0,1,9.0,8.0,52.9,khokhal01,14-15
Alex Killorn,25,TBL,C,71,15,23,38,8,36,4.0,13,1,1,5,21,2,0,130,11.5,1202,16:56,21.0,60,34.0,46.0,42.5,killoal01,14-15
Jakub Kindl,27,DET,D,35,5,8,13,2,22,2.7,3,2,0,0,3,5,0,54,9.3,557,15:55,25.0,31,0.0,0.0,,kindlja01,14-15
Dwight King,25,LAK,LW,81,13,13,26,-3,21,2.4,13,0,0,1,11,1,1,127,10.2,1166,14:24,14.0,124,3.0,2.0,60.0,kingdw01,14-15
Oscar Klefbom,21,EDM,D,60,2,18,20,-21,4,2.1,2,0,0,0,16,2,0,98,2.0,1320,22:00,102.0,45,0.0,0.0,,klefbos01,14-15
Kevin Klein,30,NYR,D,65,9,17,26,24,25,6.5,9,0,0,4,17,0,0,76,11.8,1202,18:29,115.0,126,0.0,1.0,0.0,kleinke01,14-15
Carl Klingberg,24,WPG,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,7,3:19,0.0,2,0.0,0.0,,klingca01,14-15
John Klingberg,22,DAL,D,65,11,29,40,5,32,6.7,9,2,0,3,19,10,0,98,11.2,1420,21:50,77.0,54,0.0,0.0,,klingjo01,14-15
Rob Klinkhammer,28,TOT,C,69,5,4,9,-4,27,0.2,5,0,0,0,4,0,0,64,7.8,774,11:13,12.0,236,10.0,27.0,27.0,klinkro01,14-15
Corban Knight,24,CGY,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,13,6:24,1.0,4,9.0,2.0,81.8,knighco01,14-15
Slater Koekkoek,20,TBL,D,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,6,0.0,50,16:35,3.0,2,0.0,0.0,,koekksl01,14-15
Mikko Koivu,31,MIN,C,80,14,34,48,2,38,4.6,10,4,0,4,23,11,0,179,7.8,1542,19:16,41.0,40,989.0,791.0,55.6,koivumi01,14-15
Leo Komarov,28,TOR,C,62,8,18,26,0,18,2.4,7,0,1,1,15,1,2,84,9.5,911,14:42,25.0,250,95.0,97.0,49.5,komarle01,14-15
Tomáš Kopecký,32,FLA,RW,64,2,6,8,-19,28,-1.1,2,0,0,1,6,0,0,106,1.9,826,12:54,22.0,88,3.0,1.0,75.0,kopecto01,14-15
Anže Kopitar,27,LAK,C,79,16,48,64,-2,10,6.4,10,6,0,4,30,18,0,134,11.9,1532,19:23,45.0,104,736.0,674.0,52.2,kopitan01,14-15
Lauri Korpikoski,28,ARI,LW,69,6,15,21,-27,12,0.4,1,5,0,1,11,3,1,82,7.3,1052,15:15,48.0,141,11.0,22.0,33.3,korpila01,14-15
Mike Kostka,29,NYR,D,7,0,1,1,1,0,0.2,0,0,0,0,1,0,0,7,0.0,108,15:23,9.0,6,0.0,0.0,,kostkmi01,14-15
Brandon Kozun,24,TOR,RW,20,2,2,4,-3,6,0.3,2,0,0,0,2,0,0,8,25.0,158,7:55,4.0,21,1.0,1.0,50.0,kozunbr01,14-15
Chris Kreider,23,NYR,LW,80,21,25,46,24,88,6.4,14,7,0,5,24,1,0,180,11.7,1257,15:43,17.0,162,9.0,12.0,42.9,kreidch01,14-15
David Krejčí,28,BOS,C,47,7,24,31,7,22,3.1,5,1,1,1,17,7,0,70,10.0,854,18:10,29.0,35,316.0,266.0,54.3,krejcda01,14-15
Niklas Kronwall,34,DET,D,80,9,35,44,-4,40,7.2,6,3,0,1,15,20,0,101,8.9,1907,23:50,106.0,91,1.0,0.0,100.0,kronwni01,14-15
Torey Krug,23,BOS,D,78,12,27,39,13,20,8.3,10,2,0,0,15,12,0,205,5.9,1529,19:36,68.0,75,0.0,0.0,,krugto01,14-15
Marcus Krüger,24,CHI,C,81,7,10,17,-5,32,0.8,7,0,0,1,10,0,0,126,5.6,1060,13:05,50.0,29,357.0,313.0,53.3,krugema01,14-15
Nikita Kucherov,21,TBL,RW,82,29,36,65,38,37,9.9,27,2,0,2,23,13,0,191,15.2,1226,14:57,28.0,65,0.0,2.0,0.0,kucheni01,14-15
Brett Kulak,21,CGY,D,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,20,19:31,0.0,0,0.0,0.0,,kulakbr01,14-15
Nikolai Kulemin,28,NYI,LW,82,15,16,31,7,21,3.3,12,0,3,0,15,0,1,115,13.0,1219,14:52,58.0,129,7.0,17.0,29.2,kulemni01,14-15
Dmitry Kulikov,24,FLA,D,73,3,19,22,0,48,4.3,2,1,0,0,13,5,1,83,3.6,1556,21:19,105.0,114,0.0,0.0,,kulikdm01,14-15
Chris Kunitz,35,PIT,LW,74,17,23,40,2,56,4.3,7,9,1,5,16,7,0,170,10.0,1324,17:53,29.0,211,7.0,6.0,53.8,kunitch01,14-15
Evgeny Kuznetsov,22,WSH,C,80,11,26,37,10,24,4.0,7,4,0,1,17,9,0,127,8.7,1066,13:20,15.0,43,304.0,377.0,44.6,kuzneev01,14-15
Andrew Ladd,29,WPG,LW,81,24,38,62,9,72,7.4,15,9,0,6,27,10,1,224,10.7,1626,20:04,38.0,212,7.0,13.0,35.0,laddan01,14-15
Brooks Laich,31,WSH,C,66,7,13,20,-2,24,1.3,7,0,0,2,11,1,1,106,6.6,972,14:43,53.0,107,87.0,111.0,43.9,laichbr01,14-15
Anton Lander,23,EDM,C,38,6,14,20,-12,14,1.6,2,4,0,2,11,3,0,61,9.8,570,15:01,12.0,59,226.0,225.0,50.1,landean01,14-15
Gabriel Landeskog,22,COL,LW,82,23,36,59,-2,79,6.6,15,8,0,2,27,9,0,214,10.7,1517,18:30,73.0,169,16.0,29.0,35.6,landega01,14-15
Maxim Lapierre,29,TOT,C,80,2,9,11,-15,32,-0.6,2,0,0,0,9,0,0,86,2.3,857,10:43,36.0,151,307.0,273.0,52.9,lapiema01,14-15
Adam Larsson,22,NJD,D,64,3,21,24,2,34,5.0,3,0,0,1,18,0,3,91,3.3,1342,20:58,124.0,93,0.0,0.0,,larssad01,14-15
Johan Larsson,22,BUF,LW,39,6,10,16,0,12,1.6,5,1,0,0,7,3,0,50,12.0,566,14:31,19.0,59,150.0,191.0,44.0,larssjo02,14-15
Brian Lashoff,24,DET,D,11,0,2,2,4,6,0.7,0,0,0,0,2,0,0,7,0.0,146,13:17,14.0,7,0.0,0.0,,lashobr01,14-15
Michael Latta,23,WSH,C,53,0,6,6,4,68,0.1,0,0,0,0,6,0,0,24,0.0,444,8:23,14.0,91,160.0,175.0,47.8,lattami01,14-15
Scott Laughton,20,PHI,C,31,2,4,6,-1,17,0.2,2,0,0,0,3,1,0,51,3.9,394,12:43,11.0,58,134.0,141.0,48.7,laughsc01,14-15
Oliver Lauridsen,25,PHI,D,1,0,0,0,-1,10,-0.1,0,0,0,0,0,0,0,2,0.0,10,10:26,0.0,2,0.0,0.0,,lauriol01,14-15
Curtis Lazar,19,OTT,C,67,6,9,15,1,14,0.8,6,0,0,0,9,0,0,92,6.5,864,12:54,40.0,167,129.0,144.0,47.3,lazarcu01,14-15
Vincent Lecavalier,34,PHI,C,57,8,12,20,-7,36,1.6,7,1,0,0,9,3,0,103,7.8,721,12:39,15.0,40,95.0,96.0,49.7,lecavvi01,14-15
Nick Leddy,23,NYI,D,78,10,27,37,18,14,7.7,9,1,0,1,15,11,1,120,8.3,1588,20:22,90.0,73,0.0,0.0,,leddyni01,14-15
Anders Lee,24,NYI,C,76,25,16,41,9,33,5.9,20,5,0,6,15,1,0,197,12.7,1094,14:24,29.0,169,1.0,0.0,100.0,leean01,14-15
David Legwand,34,OTT,C,80,9,18,27,1,32,2.1,3,6,0,0,10,6,2,91,9.9,1112,13:54,25.0,43,451.0,507.0,47.1,legwada01,14-15
Jori Lehterä,27,STL,C,75,14,30,44,21,48,5.3,11,2,1,2,24,5,1,103,13.6,1216,16:13,34.0,42,541.0,513.0,51.3,lehtejo01,14-15
Josh Leivo,21,TOR,LW,9,1,0,1,-1,4,0.1,1,0,0,0,0,0,0,10,10.0,69,7:39,0.0,5,0.0,2.0,0.0,leivojo01,14-15
Jordan Leopold,34,TOT,D,43,1,3,4,-6,19,0.5,0,1,0,0,3,0,0,39,2.6,642,14:55,50.0,33,0.0,0.0,,leopojo01,14-15
Bryan Lerg,29,SJS,C,2,1,0,1,-1,0,0.1,1,0,0,1,0,0,0,8,12.5,25,12:36,0.0,3,4.0,0.0,100.0,lergbr01,14-15
Lucas Lessio,22,ARI,LW,26,2,3,5,-10,8,-0.1,2,0,0,0,3,0,0,44,4.5,332,12:45,6.0,59,0.0,2.0,0.0,lessilu01,14-15
Kris Letang,27,PIT,D,69,11,43,54,12,79,10.1,8,2,1,1,21,22,0,197,5.6,1759,25:29,117.0,131,0.0,1.0,0.0,letankr01,14-15
Mark Letestu,29,CBJ,C,54,7,6,13,-9,0,0.6,6,0,1,1,5,1,0,63,11.1,720,13:20,24.0,51,319.0,284.0,52.9,letesma01,14-15
Trevor Lewis,28,LAK,C,73,9,16,25,8,14,2.5,8,0,1,2,16,0,0,143,6.3,1030,14:06,17.0,189,66.0,98.0,40.2,lewistr01,14-15
John-Michael Liles,34,CAR,D,57,2,20,22,-9,14,3.9,2,0,0,0,13,7,0,90,2.2,1091,19:09,74.0,71,0.0,0.0,,lilesjo01,14-15
Oscar Lindberg,23,NYR,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,8,8:18,0.0,3,2.0,3.0,40.0,lindbos02,14-15
Matt Lindblad,24,BOS,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,16,7:46,0.0,2,0.0,5.0,0.0,lindbma01,14-15
Petteri Lindbohm,21,STL,D,23,2,1,3,-1,26,0.8,2,0,0,0,1,0,0,32,6.3,358,15:34,22.0,26,0.0,0.0,,lindbpe02,14-15
Elias Lindholm,20,CAR,C,81,17,22,39,-23,14,3.6,13,4,0,4,11,11,0,170,10.0,1330,16:25,30.0,106,115.0,105.0,52.3,lindhel01,14-15
Hampus Lindholm,21,ANA,D,78,7,27,34,25,32,7.7,7,0,0,1,21,6,0,107,6.5,1697,21:46,77.0,59,0.0,4.0,0.0,lindhha01,14-15
Joakim Lindström,31,TOT,C,53,4,6,10,-15,12,0.0,2,2,0,0,3,3,0,61,6.6,576,10:53,5.0,14,7.0,16.0,30.4,lindsjo01,14-15
