CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
210,246,46.1,-1.4,150,176,46.0,0.0,12.9,87.3,100.2,45.4,54.6,13:54,18,4,-3.9,50.0,52.0,dachki01,20-21
656,612,51.7,4.4,492,455,52.0,4.3,8.2,89.6,97.8,50.2,49.8,12:36,17,25,-2.1,163.0,54.6,dadonev01,20-21
867,894,49.2,3.8,681,726,48.4,3.1,5.8,88.3,94.1,57.9,42.1,18:29,13,36,-0.7,210.0,54.8,dahlira01,20-21
261,245,51.6,3.8,197,181,52.1,3.0,7.1,92.7,99.8,55.9,44.1,11:44,4,5,4.4,41.0,46.3,dalcomi01,20-21
91,117,43.8,-4.2,64,83,43.5,-3.7,6.1,91.7,97.8,36.0,64.0,9:40,5,2,-1.4,31.0,71.0,dalpeza01,20-21
798,601,57.0,3.8,576,445,56.4,4.1,9.0,89.9,98.9,42.1,57.9,14:11,14,31,9.0,140.0,52.1,danauph01,20-21
66,60,52.4,5.3,53,53,50.0,3.0,0.0,90.0,90.0,45.6,54.4,14:02,4,0,-1.1,11.0,63.6,davidbr01,20-21
178,189,48.5,1.1,135,149,47.5,-1.8,12.1,92.6,104.7,51.4,48.6,14:18,3,9,-1.5,35.0,54.3,davieje01,20-21
596,592,50.2,4.3,437,437,50.0,5.0,6.9,87.7,94.5,47.2,52.8,16:30,15,36,-0.7,132.0,43.9,dehaaca01,20-21
93,97,48.9,-1.8,70,73,49.0,-1.0,3.9,92.5,96.4,33.3,66.7,9:02,6,1,0.3,18.0,72.2,delarja01,20-21
16,14,53.3,12.2,13,13,50.0,6.6,0.0,80.0,80.0,66.7,33.3,13:20,1,0,-0.2,3.0,33.3,deleoch01,20-21
3,4,42.9,-0.6,3,3,50.0,7.4,0.0,66.7,66.7,50.0,50.0,5:33,0,0,-0.2,2.0,100.0,deaje01,20-21
75,65,53.6,5.7,62,55,53.0,4.5,8.3,77.3,85.6,70.0,30.0,15:03,1,3,-0.7,22.0,59.1,deangan01,20-21
714,819,46.6,0.8,527,626,45.7,0.7,12.9,90.4,103.3,52.8,47.2,16:10,31,43,-6.2,268.0,57.8,debrial01,20-21
486,460,51.4,-3.7,392,343,53.3,-2.5,5.4,94.5,99.9,57.8,42.2,12:46,24,10,1.3,127.0,72.4,debruja01,20-21
554,717,43.6,-2.4,429,532,44.6,-0.7,11.2,92.4,103.7,45.1,54.9,16:05,1,20,-1.8,92.0,46.7,dekeyda01,20-21
734,806,47.7,1.6,556,615,47.5,0.9,10.0,92.2,102.1,51.7,48.3,16:20,9,28,-5.6,126.0,61.1,delzomi01,20-21
234,237,49.7,-1.6,168,181,48.1,-2.9,7.9,92.9,100.8,41.6,58.4,10:40,4,6,-1.3,59.0,52.5,dellaty01,20-21
600,629,48.8,0.7,460,471,49.4,1.3,10.1,92.5,102.5,49.8,50.2,14:20,9,48,2.1,89.0,49.4,demeldy01,20-21
559,567,49.6,0.5,412,436,48.6,-1.1,7.1,92.0,99.1,44.0,56.0,15:32,10,14,-6.2,95.0,46.3,demerja01,20-21
65,50,56.5,2.0,53,36,59.6,4.0,16.2,83.9,100.1,65.9,34.1,11:45,3,0,0.7,11.0,54.5,denisgr01,20-21
540,525,50.7,-1.1,410,410,50.0,-3.1,7.2,92.2,99.4,55.5,44.5,12:45,4,27,7.0,81.0,44.4,dermotr01,20-21
403,503,44.5,-6.0,299,369,44.8,-4.7,8.9,89.7,98.6,35.0,65.0,11:07,4,5,-5.8,126.0,51.6,deslani01,20-21
274,272,50.2,3.9,198,197,50.1,3.4,7.3,93.8,101.2,47.6,52.4,10:46,13,7,-1.0,69.0,63.8,digiuph01,20-21
671,542,55.3,2.2,479,411,53.8,0.8,7.0,90.7,97.7,44.1,55.9,14:21,28,17,7.2,126.0,52.4,dickija01,20-21
812,825,49.6,-1.0,615,630,49.4,-0.8,12.2,90.8,103.1,53.3,46.7,17:04,13,27,0.6,138.0,37.0,dillobr01,20-21
360,392,47.9,1.3,283,298,48.7,2.5,6.1,89.8,95.9,68.9,31.1,12:32,5,21,-2.7,77.0,50.6,djoosch01,20-21
556,564,49.6,0.7,410,415,49.7,-0.4,7.2,92.5,99.7,58.6,41.4,14:23,13,23,1.6,143.0,49.0,dobsono01,20-21
598,688,46.5,0.1,462,532,46.5,-0.7,7.4,88.8,96.2,54.4,45.6,13:37,18,41,-6.6,153.0,64.7,domima01,20-21
460,507,47.6,-0.7,360,377,48.8,0.4,6.7,90.7,97.5,53.7,46.3,10:52,27,11,-1.0,171.0,60.8,donatry01,20-21
561,448,55.6,-4.3,417,321,56.5,-2.4,10.2,92.1,102.2,53.2,46.8,11:06,18,10,9.6,149.0,57.7,donskjo01,20-21
979,954,50.6,4.9,750,723,50.9,5.1,7.6,89.2,96.8,50.1,49.9,20:57,8,40,0.5,235.0,43.0,doughdr01,20-21
516,602,46.2,-5.3,392,449,46.6,-4.2,9.3,93.0,102.3,15.7,84.3,11:56,38,15,-0.5,110.0,61.8,dowdni01,20-21
222,184,54.7,2.5,168,148,53.2,0.8,6.7,89.6,96.2,55.7,44.3,9:46,6,6,1.9,55.0,49.1,dowliju01,20-21
916,865,51.4,4.2,700,654,51.7,4.4,12.9,92.1,105.0,54.7,45.3,17:18,56,71,0.1,302.0,55.6,draisle01,20-21
24,20,54.5,0.6,13,14,48.1,-5.5,10.0,100.0,110.0,57.1,42.9,7:32,1,0,0.2,5.0,20.0,driessh01,20-21
586,508,53.6,-1.3,433,384,53.0,-1.4,8.5,87.9,96.4,58.8,41.2,13:45,17,23,2.2,121.0,62.8,drouijo01,20-21
302,414,42.2,-10.5,230,329,41.1,-9.1,9.5,89.5,99.0,51.3,48.7,16:51,6,19,-6.8,69.0,40.6,drysdja01,20-21
564,518,52.1,-0.5,432,402,51.8,-0.3,9.4,90.8,100.3,48.2,51.8,12:16,15,32,3.6,156.0,53.8,dubedi01,20-21
533,521,50.6,3.9,405,380,51.6,5.1,7.6,88.3,95.8,63.1,36.9,13:28,18,10,-1.4,,,duboipi01,20-21
476,410,53.7,4.0,371,313,54.2,3.6,7.7,86.8,94.6,61.9,38.1,13:27,13,15,2.5,126.0,57.9,duchema01,20-21
578,438,56.9,3.3,449,348,56.3,2.2,12.9,92.9,105.8,54.6,45.4,13:41,11,15,12.3,167.0,62.3,duclaan01,20-21
775,812,48.8,3.2,594,599,49.8,3.2,10.9,89.4,100.4,46.6,53.4,18:22,11,32,-0.1,186.0,47.8,dumbama01,20-21
667,677,49.6,-1.3,511,540,48.6,-2.9,10.8,93.0,103.9,52.8,47.2,19:28,24,18,-0.7,104.0,48.1,dumoubr01,20-21
629,606,50.9,2.6,434,452,49.0,0.4,7.6,90.6,98.1,58.1,41.9,17:28,10,26,-1.7,164.0,44.5,dunnvi02,20-21
45,50,47.4,4.8,33,31,51.6,10.2,0.0,95.2,95.2,34.8,65.2,10:18,1,0,1.9,10.0,70.0,dunnejo01,20-21
616,724,46.0,-3.6,465,533,46.6,-2.7,9.8,89.0,98.9,46.3,53.7,13:37,19,18,-4.6,154.0,61.7,dvorach01,20-21
363,379,48.9,0.0,257,286,47.3,-1.4,6.0,91.9,97.9,36.8,63.2,10:57,8,9,-1.6,,,dzingry01,20-21
335,509,39.7,-8.8,267,399,40.1,-8.1,7.1,90.9,98.1,36.7,63.3,11:15,16,14,-8.7,59.0,66.1,eakinco01,20-21
800,617,56.5,10.9,623,452,58.0,12.0,8.7,90.1,98.9,60.2,39.8,14:24,15,15,15.9,203.0,63.1,eberljo01,20-21
722,904,44.4,-3.0,581,661,46.8,0.4,8.4,89.7,98.1,32.2,67.8,17:10,13,26,-3.3,177.0,55.9,edleral01,20-21
951,787,54.7,0.8,687,588,53.9,1.0,10.0,93.6,103.6,47.5,52.5,17:35,6,69,8.1,180.0,42.8,edmunjo01,20-21
681,613,52.6,6.5,491,463,51.5,5.0,10.6,92.5,103.1,57.0,43.0,15:11,18,19,-0.7,253.0,58.5,ehlerni01,20-21
318,252,55.8,8.3,253,193,56.7,10.0,6.4,86.7,93.1,61.1,38.9,16:60,4,11,1.9,107.0,57.0,eicheja01,20-21
571,488,53.9,2.6,443,376,54.1,2.9,9.5,90.4,99.9,51.0,49.0,18:42,11,22,9.3,193.0,52.3,ekblaaa01,20-21
826,778,51.5,3.5,661,608,52.1,3.3,10.2,93.3,103.6,48.5,51.5,18:40,17,32,-0.8,227.0,48.5,ekholma01,20-21
644,692,48.2,0.2,482,554,46.5,-2.5,8.0,89.1,97.1,46.3,53.7,16:49,12,25,-7.7,175.0,47.4,ekmanol01,20-21
583,481,54.8,4.7,438,376,53.8,4.2,9.1,88.9,98.0,57.1,42.9,13:29,19,20,5.4,134.0,51.5,ellerla01,20-21
617,565,52.2,2.5,467,433,51.9,0.8,9.1,90.4,99.4,57.6,42.4,19:03,7,22,-0.8,145.0,51.7,ellisry01,20-21
418,417,50.1,-0.3,330,313,51.3,-0.3,7.8,92.2,100.1,36.7,63.3,11:18,6,19,3.2,103.0,59.2,engvapi01,20-21
262,311,45.7,-5.1,196,233,45.7,-5.2,8.5,92.9,101.4,47.2,52.8,11:48,10,9,-1.6,59.0,64.4,ennisty01,20-21
28,62,31.1,-11.9,21,51,29.2,-14.5,10.5,97.6,108.1,46.4,53.6,9:49,1,0,-2.1,8.0,75.0,entwima01,20-21
36,68,34.6,-17.6,28,56,33.3,-19.2,4.2,87.9,92.0,33.3,66.7,8:32,6,0,-2.2,7.0,71.4,erikslo01,20-21
656,711,48.0,2.3,510,521,49.5,2.9,11.5,92.0,103.5,43.1,56.9,14:08,21,10,6.1,170.0,70.6,eriksjo02,20-21
423,502,45.7,1.0,331,377,46.8,1.9,8.2,93.0,101.3,39.9,60.1,12:20,10,6,-0.5,105.0,67.6,ernead01,20-21
407,370,52.4,-3.5,301,276,52.2,-2.5,7.3,91.9,99.2,49.0,51.0,9:54,12,16,1.7,91.0,60.4,evansja02,20-21
333,404,45.2,-0.6,265,306,46.4,0.8,12.4,90.9,103.3,50.6,49.4,14:50,3,16,-0.4,96.0,60.4,fabbrro01,20-21
595,600,49.8,-1.7,482,446,51.9,0.9,6.5,92.8,99.2,53.1,46.9,17:29,8,26,-1.2,101.0,58.4,fabbrda01,20-21
601,688,46.6,-8.8,429,510,45.7,-9.6,6.4,91.0,97.4,35.6,64.4,13:50,18,21,-3.5,144.0,65.3,faksara01,20-21
602,574,51.2,-1.4,460,443,50.9,-0.9,11.2,89.1,100.3,54.4,45.6,12:31,27,20,3.3,189.0,64.6,farabjo01,20-21
20,33,37.7,-17.3,18,25,41.9,-17.2,14.3,100.0,114.3,46.7,53.3,15:15,0,0,0.1,4.0,75.0,farrada01,20-21
35,41,46.1,-0.7,31,32,49.2,0.2,0.0,87.0,87.0,36.4,63.6,9:20,0,1,0.0,9.0,77.8,faschhu01,20-21
510,471,52.0,-2.1,377,365,50.8,-3.2,7.2,90.2,97.4,46.8,53.2,12:57,5,11,-2.0,69.0,55.1,fastje01,20-21
928,984,48.5,0.5,699,742,48.5,0.9,11.4,90.4,101.9,47.0,53.0,20:41,24,35,-5.3,223.0,52.5,faulkju01,20-21
882,1016,46.5,-2.3,662,763,46.5,-3.0,10.3,89.7,100.0,42.7,57.3,18:31,30,20,-0.6,106.0,54.7,ferrama01,20-21
621,603,50.7,5.4,465,460,50.3,3.6,10.8,89.6,100.4,50.6,49.4,13:27,41,45,1.7,290.0,55.9,fialake01,20-21
339,456,42.6,-4.1,270,338,44.4,-1.8,12.0,88.9,100.9,46.3,53.7,13:46,7,10,-1.2,41.0,61.0,filppva01,20-21
412,526,43.9,-6.0,320,388,45.2,-4.4,8.7,90.2,98.9,37.3,62.7,10:33,7,11,-9.0,85.0,55.3,fischch01,20-21
581,533,52.2,-1.2,428,409,51.1,-1.7,5.4,90.3,95.8,49.6,50.4,14:06,7,27,-0.5,,,fleurha01,20-21
648,576,52.9,-1.0,485,454,51.7,-2.1,7.5,93.2,100.7,44.7,55.3,13:00,16,28,1.9,155.0,58.7,foegewa01,20-21
46,90,33.8,-12.8,37,69,34.9,-9.8,14.3,94.4,108.7,27.3,72.7,11:30,5,0,-2.4,8.0,62.5,fogarst01,20-21
367,435,45.8,-3.1,288,322,47.2,-2.8,16.6,91.9,108.5,43.0,57.0,13:11,15,14,5.2,62.0,64.5,foligma01,20-21
540,619,46.6,-0.1,422,457,48.0,0.7,7.9,91.4,99.3,43.0,57.0,14:08,13,21,-2.9,,,foligni01,20-21
331,339,49.4,-2.7,261,253,50.8,-1.3,10.0,93.3,103.3,58.9,41.1,12:23,1,5,0.4,78.0,51.3,footeca01,20-21
45,47,48.9,3.3,36,33,52.2,5.9,14.8,78.3,93.1,71.4,28.6,9:38,1,2,-0.4,6.0,83.3,footeno01,20-21
796,864,48.0,-0.7,579,630,47.9,-0.7,9.8,89.7,99.5,52.0,48.0,17:52,19,54,-5.5,174.0,38.5,forbode01,20-21
146,201,42.1,-5.1,108,148,42.2,-5.1,15.1,93.7,108.8,37.4,62.6,10:01,11,6,-2.9,39.0,69.2,formeal01,20-21
596,520,53.4,2.0,467,390,54.5,2.4,6.6,90.1,96.7,58.4,41.6,15:19,22,21,-0.1,213.0,60.6,forsbfi01,20-21
693,617,52.9,-1.8,547,463,54.2,-0.4,9.3,93.3,102.6,41.5,58.5,16:57,19,26,9.3,165.0,57.0,forslgu02,20-21
225,270,45.5,-1.5,167,210,44.3,-3.0,8.1,94.0,102.1,50.0,50.0,12:01,6,5,-3.9,63.0,63.5,foudyli01,20-21
886,834,51.5,3.9,627,641,49.4,2.0,11.1,89.6,100.7,54.2,45.8,17:60,21,28,-2.9,181.0,41.4,fowleca01,20-21
845,865,49.4,4.3,644,649,49.8,3.9,10.7,91.9,102.6,49.4,50.6,18:23,38,36,4.0,181.0,56.4,foxad01,20-21
341,381,47.2,-7.6,264,275,49.0,-6.4,4.4,91.4,95.8,41.8,58.2,10:42,9,7,-3.6,75.0,58.7,fredetr01,20-21
75,92,44.9,-1.4,58,70,45.3,-0.3,15.6,88.2,103.8,57.6,42.4,10:53,0,2,-1.5,,,friedma01,20-21
2,7,22.2,-30.2,1,5,16.7,-34.2,0.0,75.0,75.0,100.0,0.0,8:48,0,0,-0.5,1.0,0.0,frkma01,20-21
17,47,26.6,-22.6,10,32,23.8,-24.5,20.0,96.7,116.7,21.1,78.9,6:59,2,0,-1.7,3.0,66.7,froesby01,20-21
86,68,55.8,-3.7,61,50,55.0,-4.9,0.0,91.7,91.7,58.8,41.2,11:12,2,1,0.2,25.0,56.0,frolimi01,20-21
20,14,58.8,15.8,10,11,47.6,2.2,0.0,100.0,100.0,73.3,26.7,9:23,0,1,-0.6,2.0,0.0,frostmo01,20-21
62,88,41.3,-7.3,53,47,53.0,4.9,9.4,94.1,103.5,23.3,76.7,7:33,1,0,0.8,11.0,36.4,gabriku01,20-21
1,8,11.1,-31.6,1,5,16.7,-28.5,,66.7,,50.0,50.0,4:51,0,0,-0.3,0.0,,gadjojo01,20-21
387,412,48.4,3.5,310,324,48.9,3.7,9.1,90.9,100.0,46.6,53.4,12:09,7,8,-2.9,132.0,66.7,gagnesa01,20-21
352,362,49.3,-3.9,276,274,50.2,-4.3,9.2,86.6,95.8,51.5,48.5,11:40,6,16,4.0,,,galchal01,20-21
518,352,59.5,5.3,385,258,59.9,6.6,10.8,89.4,100.2,47.8,52.2,12:59,7,9,8.1,177.0,59.9,gallabr01,20-21
540,657,45.1,-4.5,409,476,46.2,-3.5,7.7,88.2,95.9,43.2,56.8,13:39,9,13,-4.8,97.0,49.5,gambrdy01,20-21
332,301,52.4,-0.9,244,228,51.7,-1.4,8.3,91.6,99.9,55.6,44.4,14:12,5,13,-0.4,62.0,37.1,gardija01,20-21
200,230,46.5,-5.9,147,176,45.5,-7.1,5.9,87.5,93.4,45.0,55.0,9:39,5,4,-2.9,52.0,44.2,gardnrh01,20-21
691,631,52.3,5.5,532,501,51.5,4.8,10.0,88.8,98.9,63.1,36.9,15:01,34,19,3.5,241.0,56.0,garlaco01,20-21
359,414,46.4,0.4,265,301,46.8,0.7,5.6,90.2,95.8,55.3,44.7,10:05,9,6,-3.1,,,gaudead01,20-21
187,166,53.0,3.8,150,135,52.6,3.7,13.3,93.6,106.9,25.8,74.2,11:10,14,4,1.4,35.0,57.1,gaudrfr01,20-21
755,672,52.9,0.0,579,517,52.8,0.4,9.7,90.2,99.9,60.0,40.0,14:50,23,59,6.8,197.0,56.9,gaudrjo01,20-21
5,17,22.7,-21.9,3,12,20.0,-18.8,0.0,100.0,100.0,37.5,62.5,6:45,0,0,-0.6,1.0,100.0,gauthfr01,20-21
222,261,46.0,-2.1,169,191,46.9,-0.4,8.9,88.1,97.0,47.0,53.0,9:24,5,9,-0.3,56.0,67.9,gauthju01,20-21
692,895,43.6,-4.2,536,660,44.8,-3.0,7.3,90.6,97.8,36.9,63.1,17:22,17,17,-8.1,102.0,47.1,gavrivl01,20-21
37,42,46.8,-6.1,26,33,44.1,-8.3,5.0,90.0,95.0,71.0,29.0,6:44,3,0,-0.1,5.0,20.0,gawdigl01,20-21
279,243,53.4,0.1,209,184,53.2,0.1,7.6,92.5,100.1,56.7,43.3,8:37,5,7,-1.1,57.0,52.6,geekimo01,20-21
60,60,50.0,3.2,44,44,50.0,2.9,5.4,90.9,96.3,48.5,51.5,9:43,2,1,0.1,14.0,64.3,gerbena01,20-21
9,18,33.3,2.9,6,16,27.3,-4.7,0.0,83.3,83.3,27.8,72.2,11:22,1,0,-0.5,2.0,100.0,gettiti01,20-21
619,565,52.3,4.3,440,419,51.2,4.0,8.3,87.7,96.0,52.8,47.2,14:06,24,40,0.3,133.0,52.6,getzlry01,20-21
13,14,48.1,-3.0,10,8,55.6,5.6,0.0,100.0,100.0,44.4,55.6,6:00,0,0,0.5,1.0,0.0,gilbede01,20-21
901,774,53.8,1.3,675,563,54.5,3.0,10.3,90.2,100.5,51.9,48.1,17:23,21,41,3.8,306.0,46.4,giordma01,20-21
1002,661,60.3,2.1,726,486,59.9,2.2,9.1,90.1,99.2,61.2,38.8,19:31,14,32,18.8,186.0,42.5,girarsa01,20-21
792,594,57.1,6.7,594,460,56.4,6.2,11.4,85.8,97.2,50.1,49.9,14:44,19,16,3.0,211.0,56.9,giroucl01,20-21
272,265,50.7,-2.9,179,176,50.4,-2.3,10.0,95.5,105.5,49.1,50.9,12:09,11,6,-0.9,55.0,50.9,glassco01,20-21
479,604,44.2,-1.8,363,441,45.1,-0.6,10.6,92.9,103.4,32.0,68.0,12:15,10,7,-5.3,110.0,60.9,glendlu01,20-21
910,977,48.2,-0.7,677,723,48.4,-0.4,11.1,89.9,101.0,50.3,49.7,19:04,14,33,-7.6,157.0,45.9,goligal01,20-21
624,504,55.3,4.4,486,385,55.8,5.0,10.5,92.2,102.7,46.2,53.8,12:33,16,12,5.1,104.0,69.2,goodrba01,20-21
623,568,52.3,-1.1,466,435,51.7,-1.1,10.4,88.4,98.9,55.8,44.2,17:06,10,24,2.4,189.0,45.0,gostish01,20-21
719,575,55.6,4.9,554,448,55.3,4.5,10.5,90.9,101.4,48.8,51.2,13:43,18,13,3.7,182.0,64.8,gourdya01,20-21
670,684,49.5,-0.7,521,528,49.7,-1.4,9.3,91.4,100.7,54.3,45.7,14:40,23,27,-0.1,134.0,55.2,granlmi01,20-21
403,567,41.5,-8.2,297,416,41.7,-6.7,10.9,90.8,101.7,37.2,62.8,11:41,9,12,-10.3,122.0,54.1,grantde01,20-21
92,140,39.7,-6.9,70,108,39.3,-7.4,7.5,90.9,98.5,48.4,51.6,9:08,6,3,-0.5,26.0,65.4,graovty01,20-21
877,651,57.4,-1.6,630,483,56.6,-2.0,10.0,92.0,101.9,47.9,52.1,15:39,18,24,10.1,226.0,44.7,gravery01,20-21
684,781,46.7,-2.8,511,564,47.5,-2.7,8.2,94.3,102.4,55.8,44.2,15:37,6,19,-1.0,125.0,40.0,greenan01,20-21
581,749,43.7,-3.6,454,557,44.9,-3.4,11.5,90.6,102.1,41.8,58.2,14:05,16,18,1.3,142.0,56.3,greenjo02,20-21
3,15,16.7,-30.7,3,13,18.8,-22.9,,100.0,,33.3,66.7,8:33,0,0,-1.3,0.0,,greeraj01,20-21
269,363,42.6,-5.9,207,273,43.1,-5.9,5.2,87.8,93.0,45.9,54.1,11:05,11,6,-4.8,98.0,61.2,gregono01,20-21
330,397,45.4,-0.7,258,310,45.4,-1.1,8.5,91.9,100.5,52.0,48.0,12:52,10,8,-4.4,68.0,52.9,grigomi01,20-21
411,423,49.3,-1.1,315,335,48.5,-3.1,7.8,92.0,99.8,52.5,47.5,12:00,17,11,-5.2,112.0,55.4,grimaro01,20-21
85,73,53.8,0.4,67,53,55.8,2.2,10.6,80.0,90.6,62.7,37.3,13:08,0,4,1.1,23.0,43.5,grossjo01,20-21
418,518,44.7,-4.2,326,386,45.8,-2.9,7.0,91.2,98.1,48.6,51.4,11:32,6,9,-10.0,101.0,65.3,grundca01,20-21
646,454,58.7,6.2,519,341,60.3,7.0,8.2,92.4,100.6,52.0,48.0,16:37,14,11,10.5,126.0,63.5,grzelma01,20-21
782,691,53.1,-0.1,614,525,53.9,0.8,8.4,91.4,99.8,48.0,52.0,15:31,14,33,5.7,167.0,50.3,gudasra01,20-21
612,678,47.4,-2.0,460,532,46.4,-4.3,7.2,90.6,97.8,44.6,55.4,15:29,6,33,-8.0,,,gudbrer01,20-21
861,809,51.6,1.7,653,637,50.6,0.2,11.2,90.7,101.9,62.4,37.6,17:11,17,23,0.2,238.0,59.2,guentja01,20-21
105,136,43.6,-11.4,77,103,42.8,-10.7,10.0,89.7,99.7,33.3,66.7,11:50,1,2,-2.2,17.0,35.3,gunnaca01,20-21
690,630,52.3,-1.0,515,483,51.6,-1.4,8.4,91.5,99.9,59.2,40.8,13:36,18,29,5.6,251.0,51.8,guriade01,20-21
383,278,57.9,4.3,295,215,57.8,5.1,4.1,90.1,94.2,55.8,44.2,11:48,10,21,0.7,,,gusevni01,20-21
17,18,48.6,-3.9,13,16,44.8,-8.1,0.0,92.9,92.9,50.0,50.0,5:48,1,0,-0.4,2.0,50.0,gustada01,20-21
340,297,53.4,3.7,245,229,51.7,2.8,11.5,89.0,100.5,62.8,37.2,14:20,7,22,-0.5,,,gustaer02,20-21
212,277,43.4,-5.1,142,182,43.8,-3.8,6.1,92.4,98.5,44.6,55.4,9:18,9,10,-3.4,50.0,48.0,haasga01,20-21
525,626,45.6,-0.1,369,464,44.3,-0.9,9.8,89.8,99.6,37.5,62.5,12:41,31,11,-5.6,144.0,63.2,hagelbr01,20-21
523,550,48.7,-1.9,403,401,50.1,0.3,10.2,91.9,102.1,17.5,82.5,11:28,21,16,2.4,129.0,65.9,hagelca01,20-21
398,363,52.3,-0.2,291,279,51.1,-0.3,7.9,90.3,98.2,60.8,39.2,13:54,5,20,-1.8,77.0,37.7,haggro01,20-21
715,616,53.7,0.4,521,436,54.4,1.1,9.9,92.7,102.6,60.7,39.3,14:42,10,15,5.4,185.0,42.2,hagueni01,20-21
390,665,37.0,-12.0,313,520,37.6,-12.5,10.3,94.2,104.6,51.6,48.4,14:28,5,17,-12.0,56.0,58.9,hajekli01,20-21
709,761,48.2,-1.9,508,550,48.0,-1.8,9.9,91.1,101.1,51.0,49.0,15:55,3,36,-1.3,,,hakanja01,20-21
14,24,36.8,-7.8,9,15,37.5,-7.8,0.0,90.0,90.0,23.1,76.9,6:01,0,0,-0.4,1.0,0.0,haleymi01,20-21
783,603,56.5,7.5,608,465,56.7,7.2,8.5,88.9,97.4,64.7,35.3,15:15,19,31,8.4,,,hallta02,20-21
1062,859,55.3,2.5,814,655,55.4,3.2,10.1,92.4,102.5,51.1,48.9,18:15,19,44,5.2,362.0,49.7,hamildo01,20-21
540,662,44.9,-0.6,391,471,45.4,0.0,7.6,93.0,100.6,52.0,48.0,17:13,10,19,-7.9,151.0,52.3,hamontr01,20-21
52,63,45.2,-3.8,45,43,51.1,2.0,3.0,83.9,86.9,46.2,53.8,9:19,2,3,0.5,8.0,62.5,handefr01,20-21
755,698,52.0,-0.5,571,536,51.6,-0.4,7.4,91.1,98.5,49.3,50.7,18:42,19,37,7.4,206.0,43.2,hanifno01,20-21
381,291,56.7,2.0,287,211,57.6,3.7,8.8,90.7,99.6,56.3,43.7,12:34,4,7,6.2,51.0,52.9,hanlejo01,20-21
53,88,37.6,-2.5,40,72,35.7,-4.0,12.9,92.2,105.1,38.0,62.0,10:53,2,1,-1.4,10.0,50.0,hardmmi01,20-21
156,201,43.7,-5.8,120,146,45.1,-3.8,4.8,94.7,99.6,32.2,67.8,8:15,1,2,-4.3,29.0,55.2,harkija01,20-21
346,451,43.4,-6.0,286,349,45.0,-5.3,8.6,93.2,101.7,45.1,54.9,14:52,9,28,-4.4,57.0,57.9,harpube01,20-21
128,159,44.6,-1.5,98,119,45.2,-1.8,11.3,85.1,96.3,52.3,47.7,14:49,0,1,-2.2,16.0,50.0,harrisc01,20-21
508,612,45.4,-1.1,389,459,45.9,-1.5,9.8,91.2,101.0,39.8,60.2,12:34,21,29,-1.2,138.0,53.6,hartmry01,20-21
495,550,47.4,-3.6,382,404,48.6,-1.7,10.6,92.4,103.0,17.5,82.5,10:55,10,10,0.6,106.0,58.5,hathaga01,20-21
531,562,48.6,-1.5,402,430,48.3,-3.0,9.3,92.1,101.4,43.8,56.2,12:32,18,17,-4.4,143.0,59.4,haulaer01,20-21
225,281,44.5,-0.5,166,210,44.1,-1.5,5.3,88.8,94.2,46.3,53.7,9:33,5,12,-3.2,33.0,54.5,hawryja01,20-21
198,236,45.6,-5.6,146,165,46.9,-4.0,7.4,89.3,96.6,46.5,53.5,9:04,4,4,-4.4,38.0,55.3,haydejo01,20-21
632,637,49.8,-3.1,489,502,49.3,-2.9,8.9,91.5,100.4,55.4,44.6,13:40,22,27,2.1,226.0,56.2,hayeske01,20-21
121,114,51.5,2.4,89,85,51.1,1.9,6.7,91.5,98.2,61.8,38.2,9:14,4,4,-0.2,20.0,50.0,haytoba01,20-21
912,804,53.1,1.6,692,623,52.6,0.7,10.4,89.4,99.8,59.7,40.3,19:19,12,28,0.9,316.0,43.0,hedmavi01,20-21
463,493,48.4,-0.1,342,374,47.8,0.7,8.1,90.2,98.3,46.0,54.0,12:33,23,10,-6.3,139.0,54.7,heineda01,20-21
56,69,44.8,-8.0,42,53,44.2,-8.2,6.9,90.5,97.4,58.5,41.5,14:29,1,2,-2.2,10.0,90.0,heinovi01,20-21
1028,917,52.9,-0.3,777,693,52.9,0.4,6.8,90.2,97.0,51.3,48.7,20:39,16,48,10.7,262.0,46.2,heiskmi01,20-21
484,525,48.0,3.5,358,395,47.5,3.0,6.3,93.6,99.9,37.7,62.3,12:44,13,10,-3.4,130.0,63.8,helmda01,20-21
545,528,50.8,3.8,382,409,48.3,1.8,9.7,89.9,99.6,53.7,46.3,13:16,11,20,-3.1,129.0,59.7,henriad01,20-21
103,100,50.7,-8.3,88,77,53.3,-6.6,8.8,93.2,102.0,39.7,60.3,11:55,6,3,-0.6,21.0,71.4,heponal01,20-21
732,664,52.4,6.2,558,494,53.0,6.5,10.0,88.3,98.3,47.6,52.4,14:47,35,24,10.4,190.0,58.9,hertlto01,20-21
60,56,51.7,5.8,44,39,53.0,7.1,16.7,96.7,113.3,60.0,40.0,16:10,0,1,2.0,6.0,33.3,hicketh01,20-21
329,417,44.1,-2.6,258,311,45.3,-0.5,6.1,92.7,98.8,34.1,65.9,10:19,11,11,-6.7,,,highmma01,20-21
