Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Chris Higgins,32,VAN,LW,33,3,1,4,-14,4,-0.5,2,0,1,0,1,0,0,51,5.9,455,13:47,18,15,1,2,33.3,higgich01,15-16
Vinnie Hinostroza,21,CHI,C,7,0,0,0,-1,6,-0.1,0,0,0,0,0,0,0,6,0.0,61,8:41,2,2,13,19,40.6,hinosvi01,15-16
Niklas Hjalmarsson,28,CHI,D,81,2,22,24,13,32,5.6,2,0,0,0,17,2,3,77,2.6,1813,22:23,151,32,0,0,,hjalmni01,15-16
Cody Hodgson,25,NSH,C,39,3,5,8,2,6,0.6,3,0,0,2,4,1,0,65,4.6,419,10:44,6,25,46,52,46.9,hodgsco01,15-16
Mike Hoffman,26,OTT,LW,78,29,30,59,1,18,7.6,20,9,0,3,26,4,0,242,12.0,1368,17:33,29,22,8,10,44.4,hoffmmi02,15-16
Nick Holden,28,COL,D,82,6,16,22,-1,24,4.7,6,0,0,0,15,1,0,98,6.1,1794,21:53,118,217,0,0,,holdeni01,15-16
Peter Holland,25,TOR,C,65,9,18,27,-16,28,1.8,4,5,0,1,12,6,0,138,6.5,953,14:40,19,78,216,249,46.5,hollape01,15-16
Bud Holloway,27,MTL,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,7:19,0,0,0,1,0.0,hollobu01,15-16
Korbinian Holzer,27,ANA,D,29,0,3,3,-3,10,0.7,0,0,0,0,3,0,0,17,0.0,428,14:45,32,57,0,0,,holzeko01,15-16
Shawn Horcoff,37,ANA,C,59,6,9,15,1,34,1.3,5,0,1,2,8,0,1,73,8.2,784,13:17,24,58,320,306,51.1,horcosh01,15-16
Patric Hörnqvist,29,PIT,RW,82,22,29,51,15,36,6.4,13,9,0,3,23,6,0,257,8.6,1382,16:51,54,160,5,3,62.5,hornqpa01,15-16
Bo Horvat,20,VAN,C,82,16,24,40,-30,18,2.9,12,4,0,4,16,8,0,155,10.3,1405,17:08,53,69,760,733,50.9,horvabo01,15-16
Marián Hossa*,37,CHI,RW,64,13,20,33,10,24,3.7,8,2,3,2,12,7,1,191,6.8,1105,17:16,33,37,0,2,0.0,hossama01,15-16
Quinton Howden,24,FLA,C,58,6,5,11,-1,18,0.8,6,0,0,0,5,0,0,54,11.1,602,10:22,10,116,3,3,50.0,howdequ01,15-16
Marek Hrivík,24,NYR,LW,5,0,1,1,3,0,0.1,0,0,0,0,1,0,0,3,0.0,54,10:43,1,6,3,2,60.0,hrivima01,15-16
Jonathan Huberdeau,22,FLA,LW,76,20,39,59,17,43,7.3,15,4,1,2,30,9,0,174,11.5,1379,18:09,36,53,7,11,38.9,huberjo01,15-16
Jiří Hudler,32,TOT,C,72,16,30,46,-1,27,4.8,13,3,0,1,23,7,0,109,14.7,1135,15:46,7,28,11,15,42.3,hudleji01,15-16
Charles Hudon,21,MTL,LW,3,0,2,2,2,0,0.3,0,0,0,0,2,0,0,3,0.0,32,10:42,1,7,0,1,0.0,hudonch01,15-16
Brad Hunt,27,EDM,D,7,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,12,0.0,99,14:11,7,7,0,0,,huntbr01,15-16
Matt Hunwick,30,TOR,D,60,2,8,10,-17,32,1.3,2,0,0,1,6,2,0,74,2.7,1354,22:34,98,126,0,0,,hunwima01,15-16
Ben Hutton,22,VAN,D,75,1,24,25,-21,14,3.0,1,0,0,0,17,7,0,104,1.0,1491,19:52,100,42,0,0,,huttobe01,15-16
Zach Hyman,23,TOR,C,16,4,2,6,0,18,0.7,4,0,0,0,2,0,0,37,10.8,251,15:41,8,31,1,2,33.3,hymanza01,15-16
Jarome Iginla*,38,COL,RW,82,22,25,47,-22,41,4.6,9,13,0,3,19,6,0,182,12.1,1301,15:52,45,70,61,54,53.0,iginlja01,15-16
Matt Irwin,28,BOS,D,2,0,0,0,-5,0,-0.4,0,0,0,0,0,0,0,3,0.0,30,14:56,0,1,0,0,,irwinma01,15-16
Barret Jackman,34,NSH,D,73,1,4,5,1,76,1.8,1,0,0,1,4,0,0,64,1.6,1012,13:51,86,100,0,0,,jackmba01,15-16
Tim Jackman,34,ANA,RW,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,1,0.0,11,5:44,0,2,0,0,,jackmti01,15-16
Jaromír Jágr,43,FLA,RW,79,27,39,66,23,48,9.2,22,5,0,4,33,6,0,143,18.9,1349,17:05,16,31,0,1,0.0,jagrja01,15-16
Mattias Janmark,23,DAL,C,73,15,14,29,12,16,3.6,14,0,1,3,13,1,0,108,13.9,1035,14:10,21,4,94,166,36.2,janmama02,15-16
Calle Järnkrok,24,NSH,C,81,16,14,30,1,14,3.1,12,3,1,4,13,1,0,125,12.8,1307,16:08,24,35,366,433,45.8,jarnkca01,15-16
Dmitrij Jaškin,22,STL,RW,65,4,9,13,3,26,0.8,4,0,0,1,9,0,0,92,4.3,771,11:52,16,126,8,20,28.6,jaskidm01,15-16
Dustin Jeffrey,27,ARI,C,7,1,1,2,2,2,0.3,1,0,0,0,1,0,0,5,20.0,80,11:24,1,2,35,23,60.3,jeffrdu01,15-16
Boone Jenner,22,CBJ,C,82,30,19,49,-15,77,6.0,20,9,1,3,14,5,0,225,13.3,1346,16:25,71,213,156,138,53.1,jennebo01,15-16
Ryan Johansen,23,TOT,C,80,14,46,60,6,61,6.3,10,4,0,2,28,18,0,185,7.6,1405,17:34,30,115,652,594,52.3,johanry01,15-16
Marcus Johansson,25,WSH,LW,74,17,29,46,12,16,5.4,11,6,0,7,21,8,0,132,12.9,1231,16:38,24,38,128,150,46.0,johanma03,15-16
Stephen Johns,23,DAL,D,14,1,2,3,-6,6,0.0,1,0,0,0,2,0,0,13,7.7,250,17:50,21,55,0,0,,johnsst03,15-16
Erik Johnson,27,COL,D,73,11,16,27,-19,50,4.2,6,3,2,0,12,3,1,175,6.3,1711,23:27,197,126,0,1,0.0,johnser01,15-16
Jack Johnson,29,CBJ,D,60,6,8,14,-16,25,2.0,3,3,0,2,5,3,0,86,7.0,1451,24:11,102,98,0,1,0.0,johnsja02,15-16
Tyler Johnson,25,TBL,C,69,14,24,38,4,20,4.2,11,3,0,7,14,10,0,167,8.4,1183,17:08,25,46,479,507,48.6,johnsty01,15-16
Ross Johnston,21,NYI,LW,1,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0,,16,16:17,0,6,0,0,,johnsro02,15-16
Ryan Johnston,23,MTL,D,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0.0,49,16:17,2,2,0,0,,johnsry02,15-16
Jussi Jokinen,32,FLA,LW,81,18,42,60,25,42,7.3,12,5,1,1,34,7,1,153,11.8,1482,18:17,50,43,135,127,51.5,jokinju01,15-16
Jyrki Jokipakka,24,TOT,D,58,2,10,12,4,14,2.3,2,0,0,1,10,0,0,45,4.4,902,15:34,66,69,0,0,,jokipjy01,15-16
David Jones,31,TOT,RW,75,11,7,18,-7,10,1.3,10,1,0,2,7,0,0,84,13.1,933,12:26,33,147,17,17,50.0,jonesda01,15-16
Seth Jones,21,TOT,D,81,3,28,31,-14,22,4.2,2,1,0,0,15,12,1,157,1.9,1788,22:05,118,86,0,0,,jonesse01,15-16
Josh Jooris,25,CGY,C,59,4,9,13,-1,39,0.5,4,0,0,0,7,0,2,80,5.0,725,12:17,33,62,114,143,44.4,joorijo01,15-16
Michal Jordán,25,CAR,D,36,1,0,1,-5,12,0.6,1,0,0,0,0,0,0,36,2.8,546,15:10,34,24,0,0,,jordami01,15-16
Jacob Josefson,24,NJD,C,58,4,10,14,-21,20,0.0,1,3,0,1,1,8,1,86,4.7,900,15:31,40,67,323,344,48.4,josefja01,15-16
Roman Josi,25,NSH,D,81,14,47,61,-3,43,10.4,7,6,1,3,28,18,1,198,7.1,2064,25:29,185,59,0,0,,josiro01,15-16
Tomáš Jurčo,23,DET,RW,44,4,2,6,-6,16,0.2,4,0,0,0,2,0,0,43,9.3,404,9:11,4,50,1,0,100.0,jurcoto01,15-16
Nazem Kadri,25,TOR,C,76,17,28,45,-15,73,4.0,13,4,0,2,18,10,0,260,6.5,1389,18:16,43,148,641,663,49.2,kadrina01,15-16
Sergey Kalinin,24,NJD,C,78,8,7,15,-9,33,0.9,5,3,0,2,7,0,0,70,11.4,1039,13:20,30,146,134,188,41.6,kalinse01,15-16
Steven Kampfer,27,FLA,D,47,0,4,4,5,26,1.2,0,0,0,0,3,1,0,54,0.0,709,15:06,70,70,1,1,50.0,kampfst01,15-16
Evander Kane,24,BUF,LW,65,20,15,35,-14,91,3.8,17,2,1,3,11,4,0,271,7.4,1367,21:02,23,171,62,62,50.0,kaneev01,15-16
Patrick Kane,27,CHI,RW,82,46,60,106,17,30,15.0,29,17,0,9,40,20,0,287,16.0,1674,20:25,21,37,11,40,21.6,kanepa01,15-16
Kasperi Kapanen,19,TOR,RW,9,0,0,0,-3,2,-0.3,0,0,0,0,0,0,0,14,0.0,133,14:47,1,10,0,0,,kapanka01,15-16
Erik Karlsson,25,OTT,D,82,16,66,82,-2,50,11.7,15,1,0,3,41,25,0,248,6.5,2375,28:58,175,84,0,1,0.0,karlser01,15-16
Melker Karlsson,25,SJS,C,65,10,9,19,5,16,2.1,10,0,0,1,9,0,0,96,10.4,879,13:31,48,76,11,12,47.8,karlsme01,15-16
William Karlsson,23,CBJ,C,81,9,11,20,-9,6,0.9,9,0,0,1,11,0,0,108,8.3,1172,14:28,48,40,416,495,45.7,karlswi01,15-16
Zack Kassian,25,EDM,RW,36,3,5,8,-7,114,0.2,3,0,0,0,5,0,0,42,7.1,448,12:27,6,95,1,3,25.0,kassiza01,15-16
Bracken Kearns,34,NYI,C,2,0,1,1,1,4,0.1,0,0,0,0,0,0,1,0,,32,15:54,2,5,8,4,66.7,kearnbr01,15-16
Duncan Keith,32,CHI,D,67,9,34,43,13,26,8.4,5,4,0,4,19,14,1,130,6.9,1691,25:14,116,16,0,1,0.0,keithdu01,15-16
Chris Kelly,35,BOS,C,11,2,0,2,3,0,0.3,1,0,1,0,0,0,0,8,25.0,144,13:05,13,13,22,30,42.3,kellych01,15-16
Joonas Kemppainen,27,BOS,C,44,2,3,5,-6,4,-0.4,1,0,1,0,3,0,0,35,5.7,552,12:32,18,36,227,232,49.5,kemppjo01,15-16
Ronalds Ķēniņš,24,VAN,LW,8,0,0,0,-1,6,-0.2,0,0,0,0,0,0,0,6,0.0,91,11:25,2,19,1,2,33.3,keninro01,15-16
Tyler Kennedy,29,NJD,C,50,3,13,16,-14,14,0.7,2,1,0,0,8,5,0,72,4.2,671,13:26,9,35,23,35,39.7,kennety01,15-16
Michael Keränen,26,MIN,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,6,6:09,0,1,0,0,,keranmi01,15-16
Tanner Kero,23,CHI,RW,17,1,2,3,-2,2,0.0,1,0,0,0,2,0,0,26,3.8,209,12:18,10,19,55,68,44.7,kerota01,15-16
Ryan Kesler,31,ANA,C,79,21,32,53,5,78,6.4,15,5,1,4,22,10,0,164,12.8,1543,19:32,92,168,980,695,58.5,keslery01,15-16
Phil Kessel,28,PIT,RW,82,26,33,59,9,18,7.2,22,4,0,5,20,13,0,274,9.5,1507,18:23,13,9,2,3,40.0,kesseph01,15-16
Jujhar Khaira,21,EDM,LW,15,0,2,2,-2,13,-0.1,0,0,0,0,2,0,0,14,0.0,155,10:21,6,29,0,1,0.0,khairju01,15-16
Alexander Khokhlachev,22,BOS,C,5,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,4,0.0,51,10:15,1,2,0,2,0.0,khokhal01,15-16
Alex Killorn,26,TBL,C,81,14,26,40,14,44,4.6,11,3,0,3,22,3,1,154,9.1,1360,16:48,23,76,31,49,38.8,killoal01,15-16
Jakub Kindl,28,TOT,D,44,2,6,8,13,18,2.8,2,0,0,1,5,1,0,63,3.2,677,15:23,24,39,0,1,0.0,kindlja01,15-16
Dwight King,26,LAK,LW,47,7,6,13,-6,24,0.8,7,0,0,2,6,0,0,48,14.6,679,14:26,6,73,2,5,28.6,kingdw01,15-16
Oscar Klefbom,22,EDM,D,30,4,8,12,-4,6,2.2,4,0,0,1,5,3,0,48,8.3,657,21:53,62,21,0,0,,klefbos01,15-16
Kevin Klein,31,NYR,D,69,9,17,26,16,19,6.0,9,0,0,4,16,1,0,69,13.0,1407,20:23,155,117,0,0,,kleinke01,15-16
John Klingberg,23,DAL,D,76,10,48,58,22,30,10.2,8,2,0,4,28,20,0,171,5.8,1724,22:41,68,44,0,0,,klingjo01,15-16
Rob Klinkhammer,29,EDM,LW,14,1,0,1,-6,6,-0.2,1,0,0,0,0,0,0,10,10.0,132,9:25,4,47,1,0,100.0,klinkro01,15-16
Corban Knight,25,FLA,C,20,2,5,7,3,4,0.8,2,0,0,0,5,0,0,11,18.2,193,9:38,2,18,54,52,50.9,knighco01,15-16
Slater Koekkoek,21,TBL,D,9,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,11,0.0,93,10:19,5,6,0,0,,koekksl01,15-16
Mikko Koivu,32,MIN,C,82,17,39,56,6,40,6.0,6,10,1,2,28,10,1,141,12.1,1634,19:56,57,38,988,771,56.2,koivumi01,15-16
Leo Komarov,29,TOR,C,67,19,17,36,-12,40,3.7,14,4,1,2,14,3,0,130,14.6,1195,17:50,27,283,62,65,48.8,komarle01,15-16
Anže Kopitar,28,LAK,C,81,25,49,74,34,16,9.7,19,5,1,8,34,13,2,177,14.1,1690,20:52,65,78,950,826,53.5,kopitan01,15-16
Lauri Korpikoski,29,EDM,LW,71,10,12,22,-17,10,1.3,7,2,1,2,8,4,0,88,11.4,989,13:56,56,100,18,16,52.9,korpila01,15-16
Scott Kosmachuk,22,WPG,RW,8,0,3,3,1,2,0.2,0,0,0,0,3,0,0,9,0.0,92,11:32,2,7,0,0,,kosmasc01,15-16
Mike Kostka,30,OTT,D,15,0,1,1,6,4,0.7,0,0,0,0,1,0,0,9,0.0,223,14:51,20,7,0,0,,kostkmi01,15-16
Chris Kreider,24,NYR,LW,79,21,22,43,10,58,5.4,16,5,0,3,19,3,0,158,13.3,1261,15:57,33,177,5,1,83.3,kreidch01,15-16
David Krejčí,29,BOS,C,72,17,46,63,4,32,6.6,13,4,0,3,29,14,3,143,11.9,1462,20:18,57,43,560,557,50.1,krejcda01,15-16
Niklas Kronwall,35,DET,D,64,3,23,26,-21,30,3.1,3,0,0,2,9,14,0,61,4.9,1409,22:01,81,93,0,0,,kronwni01,15-16
Torey Krug,24,BOS,D,81,4,40,44,9,33,7.2,3,1,0,1,22,18,0,244,1.6,1751,21:37,94,61,2,0,100.0,krugto01,15-16
Marcus Krüger,25,CHI,C,41,0,4,4,-5,24,-0.7,0,0,0,0,4,0,0,50,0.0,554,13:31,31,25,233,241,49.2,krugema01,15-16
Nikita Kucherov,22,TBL,RW,77,30,36,66,9,30,9.2,21,9,0,4,20,16,0,209,14.4,1402,18:13,28,61,0,1,0.0,kucheni01,15-16
Tom Kühnhackl,24,PIT,RW,42,5,10,15,3,24,1.5,3,0,2,1,10,0,0,52,9.6,512,12:12,32,57,0,3,0.0,kuhnhto01,15-16
Dean Kukan,22,CBJ,D,8,0,0,0,9,0,0.9,0,0,0,0,0,0,0,3,0.0,139,17:21,10,7,0,0,,kukande01,15-16
Brett Kulak,22,CGY,D,8,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,9,0.0,99,12:21,3,2,0,0,,kulakbr01,15-16
Nikolai Kulemin,29,NYI,LW,81,9,13,22,13,22,2.1,9,0,0,3,13,0,0,92,9.8,1139,14:04,50,107,23,36,39.0,kulemni01,15-16
Dmitry Kulikov,25,FLA,D,74,1,16,17,8,51,3.5,1,0,0,1,10,6,0,99,1.0,1557,21:02,121,122,0,0,,kulikdm01,15-16
Chris Kunitz,36,PIT,LW,80,17,23,40,29,41,5.2,15,2,0,1,19,4,0,150,11.3,1346,16:49,33,264,5,6,45.5,kunitch01,15-16
Evgeny Kuznetsov,23,WSH,C,82,20,57,77,27,32,9.6,15,5,0,4,44,13,0,193,10.4,1428,17:25,29,73,543,594,47.8,kuzneev01,15-16
Oliver Kylington,18,CGY,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,17:22,1,0,0,0,,kylinol01,15-16
Andrew Ladd,30,TOT,LW,78,25,21,46,-13,45,4.9,13,10,2,3,17,4,0,181,13.8,1475,18:55,42,155,8,5,61.5,laddan01,15-16
Brooks Laich,32,TOT,C,81,2,12,14,-13,18,-0.3,2,0,0,1,11,0,1,101,2.0,926,11:26,34,126,98,145,40.3,laichbr01,15-16
Anton Lander,24,EDM,C,61,1,2,3,-9,18,-1.1,1,0,0,0,2,0,0,54,1.9,737,12:05,19,58,378,315,54.5,landean01,15-16
Gabriel Landeskog,23,COL,LW,75,20,33,53,-5,69,5.6,15,4,1,2,21,10,2,169,11.8,1419,18:56,66,141,31,25,55.4,landega01,15-16
Dylan Larkin,19,DET,C,80,23,22,45,11,34,6.0,19,4,0,5,21,1,0,221,10.4,1324,16:33,25,65,41,59,41.0,larkidy01,15-16
Adam Larsson,23,NJD,D,82,3,15,18,15,77,6.7,3,0,0,1,14,0,1,65,4.6,1846,22:31,148,163,0,0,,larssad01,15-16
Johan Larsson,23,BUF,LW,74,10,7,17,-4,27,1.4,9,1,0,5,4,3,0,95,10.5,1097,14:49,33,113,388,371,51.1,larssjo02,15-16
Michael Latta,24,WSH,C,43,3,4,7,0,50,0.5,3,0,0,0,4,0,0,29,10.3,348,8:05,10,58,102,96,51.5,lattami01,15-16
Scott Laughton,21,PHI,C,71,7,14,21,-2,34,1.8,7,0,0,0,14,0,0,85,8.2,741,10:26,29,86,170,218,43.8,laughsc01,15-16
Curtis Lazar,20,OTT,RW,76,6,14,20,-1,18,0.9,4,1,1,0,10,1,3,78,7.7,1053,13:52,47,118,168,216,43.8,lazarcu01,15-16
Vincent Lecavalier,35,TOT,C,49,10,8,18,0,22,2.1,4,6,0,0,7,1,0,67,14.9,649,13:14,22,62,297,288,50.8,lecavvi01,15-16
Nick Leddy,24,NYI,D,81,5,35,40,-9,25,5.9,2,3,0,1,19,16,0,121,4.1,1832,22:37,87,83,0,0,,leddyni01,15-16
Anders Lee,25,NYI,LW,80,15,21,36,-2,51,3.7,7,8,0,3,15,6,0,183,8.2,1166,14:35,31,164,1,5,16.7,leean01,15-16
David Legwand,35,BUF,C,79,5,9,14,-4,14,0.9,4,0,1,0,7,1,1,61,8.2,767,9:42,18,28,196,231,45.9,legwada01,15-16
Jori Lehterä,28,STL,C,79,9,25,34,12,38,3.4,8,1,0,3,17,8,0,83,10.8,1271,16:05,26,43,485,484,50.1,lehtejo01,15-16
Taylor Leier,21,PHI,LW,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,46,7:43,3,2,0,0,,leierta01,15-16
Brendan Leipsic,21,TOR,LW,6,1,2,3,-1,2,0.3,1,0,0,1,1,1,0,11,9.1,85,14:14,6,12,2,1,66.7,leipsbr01,15-16
Josh Leivo,22,TOR,LW,12,5,0,5,2,6,1.0,4,1,0,1,0,0,0,20,25.0,148,12:19,3,7,1,1,50.0,leivojo01,15-16
Bryan Lerg,30,SJS,C,6,0,0,0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,53,8:53,3,13,17,16,51.5,lergbr01,15-16
Brett Lernout,20,MTL,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,6:30,0,1,0,0,,lernobr01,15-16
Lucas Lessio,23,MTL,LW,12,1,1,2,1,2,0.2,1,0,0,1,1,0,0,14,7.1,126,10:29,5,24,0,2,0.0,lessilu01,15-16
Kris Letang,28,PIT,D,71,16,51,67,9,66,11.3,11,5,0,2,26,22,3,218,7.3,1913,26:57,122,135,0,0,,letankr01,15-16
Mark Letestu,30,EDM,C,82,10,15,25,-21,10,1.0,5,3,2,0,5,9,1,107,9.3,1294,15:47,33,68,596,566,51.3,letesma01,15-16
Trevor Lewis,29,LAK,C,75,8,8,16,-10,20,0.4,7,0,1,1,7,1,0,167,4.8,1092,14:34,28,168,103,154,40.1,lewistr01,15-16
John-Michael Liles,35,TOT,D,81,6,15,21,-10,18,4.3,4,1,1,1,13,2,0,111,5.4,1645,20:18,127,81,0,0,,lilesjo01,15-16
Oscar Lindberg,24,NYR,C,68,13,15,28,12,43,3.6,12,1,0,2,13,2,0,114,11.4,828,12:11,36,132,134,143,48.4,lindbos02,15-16
Tobias Lindberg,20,TOR,RW,6,0,2,2,0,4,0.1,0,0,0,0,2,0,0,12,0.0,95,15:50,1,10,0,3,0.0,lindbto01,15-16
Petteri Lindbohm,22,STL,D,10,0,0,0,-4,7,-0.2,0,0,0,0,0,0,0,9,0.0,138,13:47,11,14,0,0,,lindbpe02,15-16
Esa Lindell,21,DAL,D,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0.0,56,14:03,9,4,0,0,,lindees01,15-16
Elias Lindholm,21,CAR,C,82,11,28,39,-23,24,2.6,9,2,0,3,14,14,0,176,6.3,1485,18:07,45,112,213,221,49.1,lindhel01,15-16
Hampus Lindholm,22,ANA,D,80,10,18,28,7,40,7.3,5,4,1,1,7,11,0,149,6.7,1760,22:00,115,68,0,0,,lindhha01,15-16
J.C. Lipon,22,WPG,RW,9,0,1,1,0,5,0.0,0,0,0,0,1,0,0,4,0.0,63,6:58,2,29,0,0,,liponj.01,15-16
Bryan Little,28,WPG,C,57,17,25,42,-13,12,4.2,13,2,2,2,15,10,0,127,13.4,1117,19:36,22,48,674,640,51.3,littlbr01,15-16
Viktor Lööv,23,TOR,D,4,0,2,2,4,0,0.6,0,0,0,0,2,0,0,1,0.0,42,10:28,1,8,0,0,,loovvi01,15-16
Ben Lovejoy,31,PIT,D,66,4,6,10,9,30,3.1,4,0,0,0,5,0,1,90,4.4,1245,18:52,104,154,0,0,,lovejbe01,15-16
Adam Lowry,22,WPG,C,74,7,10,17,-9,53,0.5,7,0,0,2,10,0,0,73,9.6,1037,14:01,48,187,391,454,46.3,lowryad01,15-16
Milan Lucic,27,LAK,LW,81,20,35,55,26,79,7.2,18,2,0,5,29,6,0,124,16.1,1396,17:14,22,244,7,13,35.0,lucicmi01,15-16
Joffrey Lupul,32,TOR,LW,46,11,3,14,-10,12,1.3,9,2,0,2,1,2,0,102,10.8,673,14:37,14,58,0,4,0.0,lupuljo01,15-16
Olli Määttä,21,PIT,D,67,6,13,19,27,22,5.9,6,0,0,2,11,1,1,95,6.3,1337,19:58,87,81,0,0,,maattol01,15-16
Clarke MacArthur,30,OTT,LW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,43,10:52,1,3,0,1,0.0,macarcl01,15-16
Andrew MacDonald,29,PHI,D,28,1,7,8,10,6,2.4,1,0,0,0,5,2,0,20,5.0,563,20:07,72,14,0,0,,macdoan01,15-16
Derek MacKenzie,34,FLA,C,64,6,7,13,7,36,1.0,6,0,0,3,6,0,1,79,7.6,842,13:09,38,154,439,362,54.8,mackede01,15-16
Nathan MacKinnon,20,COL,C,72,21,31,52,-4,20,5.7,14,7,0,6,21,9,1,245,8.6,1358,18:52,53,46,507,540,48.4,mackina01,15-16
Evgeni Malkin,29,PIT,C,57,27,31,58,1,65,7.6,16,11,0,6,15,16,0,162,16.7,1104,19:22,19,27,317,438,42.0,malkiev01,15-16
Brad Malone,26,CAR,C,57,2,4,6,-11,75,-0.3,2,0,0,0,4,0,0,31,6.5,544,9:33,15,124,40,22,64.5,malonbr01,15-16
Brandon Manning,25,PHI,D,56,1,6,7,2,66,1.9,1,0,0,1,6,0,0,67,1.5,926,16:32,57,94,0,1,0.0,mannibr01,15-16
Josh Manson,24,ANA,D,71,5,10,15,11,74,5.0,5,0,0,1,10,0,0,88,5.7,1334,18:47,67,158,0,0,,mansojo01,15-16
Anthony Mantha,21,DET,RW,10,2,1,3,-6,2,0.1,0,2,0,1,1,0,0,18,11.1,117,11:42,3,4,0,0,,manthan01,15-16
Brad Marchand,27,BOS,LW,77,37,24,61,21,90,9.4,27,6,4,6,20,2,2,250,14.8,1432,18:36,35,65,21,35,37.5,marchbr03,15-16
Alexey Marchenko,24,DET,D,66,2,9,11,-5,10,2.3,2,0,0,0,8,0,1,40,5.0,1111,16:50,100,47,0,0,,marchal01,15-16
Jonathan Marchessault,25,TBL,C,45,7,11,18,-10,17,1.6,3,4,0,1,8,3,0,81,8.6,544,12:05,9,61,38,41,48.1,audymjo01,15-16
Martin Marinčin,23,TOR,D,65,1,6,7,-3,34,1.8,1,0,0,0,6,0,0,55,1.8,1090,16:46,63,37,0,0,,marinma01,15-16
Andrei Markov,37,MTL,D,82,5,39,44,-6,38,6.7,1,4,0,0,26,13,0,117,4.3,1955,23:50,142,57,0,0,,markoan01,15-16
Patrick Marleau,36,SJS,LW,82,25,23,48,-22,10,4.7,13,11,1,5,9,14,0,216,11.6,1560,19:02,36,64,267,258,50.9,marlepa01,15-16
Pat Maroon,27,TOT,LW,72,12,15,27,-7,88,2.8,7,5,0,1,12,3,0,104,11.5,888,12:20,10,151,17,36,32.1,maroopa01,15-16
Matt Martin,26,NYI,LW,80,10,9,19,2,119,1.9,10,0,0,1,9,0,0,86,11.6,845,10:33,24,365,1,3,25.0,martima02,15-16
Paul Martin,34,SJS,D,78,3,17,20,13,22,5.1,2,1,0,0,16,1,0,49,6.1,1617,20:44,123,54,0,0,,martipa01,15-16
Alec Martinez,28,LAK,D,78,10,21,31,16,40,7.6,6,4,0,4,11,9,1,124,8.1,1650,21:09,182,164,0,0,,martial01,15-16
Jordan Martinook,23,ARI,LW,81,9,15,24,-9,18,1.3,8,0,1,2,13,1,1,109,8.3,1230,15:11,40,52,18,15,54.5,martijo01,15-16
Andreas Martinsen,25,COL,LW,55,4,7,11,-4,47,0.5,4,0,0,1,7,0,0,52,7.7,610,11:06,27,155,1,3,25.0,martian01,15-16
Brandon Mashinter,27,CHI,LW,41,4,1,5,-7,23,0.2,4,0,0,0,1,0,0,25,16.0,307,7:30,3,62,0,0,,mashibr01,15-16
Mike Matheson,21,FLA,D,3,0,0,0,1,2,0.1,0,0,0,0,0,0,0,4,0.0,53,17:32,1,1,0,0,,mathemi01,15-16
Stefan Matteau,21,TOT,LW,32,1,1,2,-13,17,-0.7,1,0,0,0,1,0,0,27,3.7,329,10:17,7,67,0,0,,mattest02,15-16
Shawn Matthias,27,TOT,C,71,12,16,28,-17,20,2.2,12,0,0,2,15,0,1,101,11.9,959,13:31,39,68,9,15,37.5,matthsh01,15-16
Scott Mayfield,23,NYI,D,6,1,0,1,-4,11,0.0,1,0,0,0,0,0,0,4,25.0,103,17:07,15,12,0,0,,mayfisc01,15-16
Jamie McBain,27,LAK,D,44,2,7,9,2,6,1.9,1,1,0,0,2,5,0,32,6.3,538,12:14,38,20,0,0,,mcbaija02,15-16
Jake McCabe,22,BUF,D,77,4,10,14,6,51,4.5,4,0,0,0,10,0,0,62,6.5,1472,19:07,109,114,0,2,0.0,mccabja01,15-16
Jared McCann,19,VAN,C,69,9,9,18,-6,32,1.5,8,1,0,1,7,2,0,106,8.5,864,12:31,19,45,181,341,34.7,mccanja01,15-16
Michael McCarron,20,MTL,RW,20,1,1,2,-10,37,-0.5,1,0,0,0,1,0,0,41,2.4,234,11:41,8,49,85,84,50.3,mccarmi01,15-16
John McCarthy,29,SJS,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:05,1,0,0,1,0.0,mccarjo01,15-16
Jay McClement,32,CAR,C,77,3,8,11,-17,24,-0.4,2,0,1,0,8,0,0,64,4.7,893,11:36,31,79,375,303,55.3,mccleja01,15-16
