CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
62,46,57.4,7.7,43,36,54.4,4.4,6.9,91.7,98.6,52.6,47.4,,3,1,0.2,18,55.6,damiari01,21-22
1261,960,56.8,3.6,1006,704,58.8,5.3,8.7,90.2,98.9,50.1,49.9,,22,29,12.7,299,64.9,danauph01,21-22
504,481,51.2,4.1,366,368,49.9,4.0,8.6,90.3,98.9,45.1,54.9,,15,2,-5.8,131,55.0,danfoju01,21-22
376,446,45.7,1.1,287,344,45.5,1.0,9.6,88.5,98.1,49.8,50.2,,17,13,-10.2,84,59.5,dauphla01,21-22
68,59,53.5,0.2,52,49,51.5,-3.2,5.3,80.6,85.8,46.9,53.1,,2,5,-0.7,9,55.6,davieje01,21-22
13,24,35.1,-23.0,11,17,39.3,-16.6,14.3,81.3,95.5,35.3,64.7,,1,0,-1.0,3,66.7,dayse01,21-22
1010,1140,47.0,1.7,740,804,47.9,3.0,6.9,90.0,96.9,48.6,51.4,,18,59,-4.7,225,47.6,dehaaca01,21-22
15,9,62.5,6.0,10,7,58.8,3.3,0.0,85.7,85.7,54.5,45.5,,0,0,0.3,5,40.0,deleoch01,21-22
1153,919,55.6,0.4,890,717,55.4,0.9,11.9,92.2,104.1,59.2,40.8,,27,39,5.6,264,57.2,deangan01,21-22
1255,1279,49.5,5.1,932,952,49.5,5.3,10.3,88.2,98.5,65.2,34.8,,67,47,2.2,470,57.4,debrial01,21-22
1054,825,56.1,2.5,852,654,56.6,1.5,7.5,90.9,98.4,52.8,47.2,,35,26,18.8,278,66.5,debruja01,21-22
744,946,44.0,-2.4,560,735,43.2,-3.2,8.2,91.5,99.6,45.1,54.9,,7,21,-13.7,119,47.9,dekeyda01,21-22
387,423,47.8,2.5,274,316,46.4,0.7,12.4,87.8,100.2,41.4,58.6,,5,17,0.2,81,43.2,delzomi01,21-22
5,9,35.7,-20.7,5,6,45.5,-12.2,0.0,80.0,80.0,40.0,60.0,,0,0,-0.1,2,50.0,dellaty01,21-22
1083,1057,50.6,1.7,837,788,51.5,2.7,8.1,92.7,100.8,50.3,49.7,,17,49,1.4,141,55.3,demeldy01,21-22
20,14,58.8,5.0,15,11,57.7,3.7,0.0,100.0,100.0,57.1,42.9,,0,0,1.3,3,100.0,denisgr01,21-22
837,752,52.7,-0.7,630,587,51.8,-1.4,8.9,92.6,101.5,55.3,44.7,,7,26,6.1,100,46.0,dermotr01,21-22
627,803,43.8,-6.5,466,591,44.1,-6.4,5.7,92.8,98.5,44.6,55.4,,7,14,-5.9,158,57.0,deslani01,21-22
290,255,53.2,0.5,209,181,53.6,1.0,6.4,89.6,96.0,42.0,58.0,,9,6,1.9,81,54.3,dewarco01,21-22
611,664,47.9,-2.6,443,483,47.8,-2.8,6.7,93.8,100.5,44.6,55.4,,20,9,-4.9,125,52.8,dickija01,21-22
1203,1303,48.0,-1.8,925,992,48.3,-1.6,9.9,92.5,102.3,53.4,46.6,,16,51,-2.3,203,41.9,dillobr01,21-22
408,490,45.4,1.0,318,372,46.1,1.8,6.3,88.4,94.7,52.1,47.9,,6,18,-5.9,110,47.3,dineeca01,21-22
1248,1456,46.2,0.0,942,1085,46.5,0.0,9.1,91.9,101.0,52.6,47.4,,27,82,-2.9,401,47.4,dobsono01,21-22
831,816,50.5,1.1,632,627,50.2,1.2,11.5,91.8,103.3,56.1,43.9,,36,33,-8.6,206,50.5,domima01,21-22
739,758,49.4,-2.1,541,575,48.5,-2.4,10.9,87.4,98.3,56.4,43.6,,39,24,-0.6,268,59.3,donatry01,21-22
735,736,50.0,-1.2,534,577,48.1,-2.9,7.9,89.8,97.7,47.4,52.6,,24,21,-3.3,155,57.4,donskjo01,21-22
6,11,35.3,-7.2,5,6,45.5,-0.4,0.0,75.0,75.0,42.9,57.1,,2,0,0.2,2,50.0,dorofpa01,21-22
833,587,58.7,3.7,633,452,58.3,2.1,9.3,88.5,97.8,54.9,45.1,,9,24,9.2,183,54.1,doughdr01,21-22
686,708,49.2,-1.5,531,501,51.5,0.3,8.7,92.6,101.3,23.9,76.1,,28,14,7.2,135,66.7,dowdni01,21-22
143,181,44.1,-8.0,103,122,45.8,-6.1,6.1,91.0,97.1,66.7,33.3,,4,1,-2.6,28,60.7,dowliju01,21-22
1381,1303,51.5,-1.5,1043,1023,50.5,-1.8,11.5,91.0,102.5,51.2,48.8,,74,88,2.0,482,57.7,draisle01,21-22
7,17,29.2,-18.2,2,12,14.3,-34.9,,100.0,,75.0,25.0,,0,0,-0.5,1,0.0,drewhu01,21-22
96,92,51.1,0.1,72,68,51.4,0.3,8.3,86.5,94.9,41.7,58.3,,2,1,0.0,28,60.7,driessh01,21-22
393,500,44.0,-2.0,291,404,41.9,-4.1,9.3,91.3,100.6,49.7,50.3,,6,18,-7.2,104,59.6,drouijo01,21-22
27,25,51.9,-0.7,17,18,48.6,-4.5,23.1,100.0,123.1,50.0,50.0,,2,2,0.6,8,75.0,druryja01,21-22
1245,1403,47.0,-0.9,960,1091,46.8,-1.3,8.8,89.6,98.4,52.7,47.3,,19,49,-11.0,290,47.2,drysdja01,21-22
911,734,55.4,-0.2,705,592,54.4,-1.1,7.8,90.2,98.0,58.6,41.4,,24,23,6.2,228,62.7,dubedi01,21-22
1301,1219,51.6,3.3,1002,936,51.7,3.4,9.4,90.5,99.9,58.3,41.7,,22,42,7.7,393,59.3,duboipi01,21-22
1234,1104,52.8,5.3,953,837,53.2,5.1,12.3,88.2,100.5,61.8,38.2,,31,77,8.3,383,59.8,duchema01,21-22
975,797,55.0,-1.9,750,633,54.2,-2.5,11.1,91.3,102.3,62.9,37.1,,37,55,12.8,253,66.0,duclaan01,21-22
5,10,33.3,-28.0,3,6,33.3,-24.7,0.0,100.0,100.0,16.7,83.3,,0,0,0.1,1,0.0,duehrwa01,21-22
672,684,49.6,-2.2,490,524,48.3,-3.9,8.4,91.0,99.4,39.5,60.5,,16,13,-0.3,161,56.5,duhaibr01,21-22
1008,1014,49.9,-2.6,748,762,49.5,-3.0,10.8,90.5,101.3,46.9,53.1,,15,26,6.4,251,46.2,dumbama01,21-22
1349,1432,48.5,-5.5,1052,1064,49.7,-5.0,10.0,92.9,102.9,49.7,50.3,,34,46,-0.2,185,49.2,dumoubr01,21-22
1223,1155,51.4,1.1,886,877,50.3,0.0,8.7,88.6,97.3,57.4,42.6,,25,48,-4.7,282,42.9,dunnvi02,21-22
945,895,51.4,-4.4,729,655,52.7,-3.9,8.3,87.9,96.2,53.1,46.9,,26,53,-2.3,247,48.2,durzise01,21-22
635,813,43.9,-2.5,461,612,43.0,-2.5,10.3,88.1,98.4,40.6,59.4,,16,32,-7.2,144,60.4,dvorach01,21-22
303,403,42.9,-2.8,225,316,41.6,-4.1,8.4,92.6,101.0,44.3,55.7,,13,8,-8.8,58,55.2,dzingry01,21-22
576,777,42.6,-6.6,440,595,42.5,-5.3,6.9,91.3,98.2,39.8,60.2,,22,20,-10.5,117,63.2,eakinco01,21-22
1105,1070,50.8,-0.1,839,821,50.5,0.3,8.9,87.2,96.1,60.7,39.3,,50,34,4.4,310,52.9,eberljo01,21-22
735,577,56.0,4.5,572,409,58.3,5.9,8.6,92.5,101.1,54.0,46.0,,9,16,7.9,119,45.4,edleral01,21-22
352,452,43.8,-3.3,260,325,44.4,-2.3,10.7,90.3,101.0,41.5,58.5,,5,27,-7.1,59,54.2,edmunjo01,21-22
1044,877,54.3,6.5,805,675,54.4,6.4,11.0,91.5,102.4,60.6,39.4,,41,44,3.9,450,54.4,ehlerni01,21-22
574,542,51.4,-3.1,420,390,51.9,-3.8,9.0,91.6,100.6,63.2,36.8,,25,29,3.9,193,68.9,eicheja01,21-22
1235,866,58.8,3.4,922,637,59.1,4.4,12.0,90.3,102.3,59.6,40.4,,43,73,18.1,317,56.8,ekblaaa01,21-22
1224,1298,48.5,-0.6,950,989,49.0,-0.6,11.8,91.1,102.8,44.6,55.4,,29,60,-3.3,311,46.6,ekholma01,21-22
83,88,48.5,2.2,55,63,46.6,0.1,2.5,95.2,97.7,55.0,45.0,,2,8,-0.6,15,53.3,eklunwi01,21-22
1383,1428,49.2,-1.6,1060,1071,49.7,-0.7,8.0,93.1,101.1,44.1,55.9,,26,42,-2.4,352,47.7,ekmanol01,21-22
9,13,40.9,-14.9,8,8,50.0,-5.7,0.0,75.0,75.0,0.0,100.0,,0,0,-0.3,3,66.7,eliere01,21-22
900,887,50.4,0.2,672,670,50.1,-1.4,10.1,89.2,99.3,43.1,56.9,,37,44,-0.7,213,54.5,ellerla01,21-22
56,56,50.0,4.6,36,40,47.4,-0.5,12.0,97.0,109.0,53.8,46.2,,2,5,-0.2,13,46.2,ellisry01,21-22
22,26,45.8,0.3,19,17,52.8,7.6,7.1,84.6,91.8,69.2,30.8,,0,0,0.4,2,50.0,elsontu01,21-22
862,757,53.2,0.0,660,591,52.8,-0.2,7.2,94.0,101.2,35.1,64.9,,32,41,8.1,270,57.0,engvapi01,21-22
562,590,48.8,0.6,423,447,48.6,0.2,7.6,90.7,98.3,46.6,53.4,,19,23,-2.2,157,56.7,ennisty01,21-22
352,538,39.6,-7.7,244,382,39.0,-8.8,8.6,88.7,97.4,26.1,73.9,,9,10,-6.7,54,63.0,entwima01,21-22
664,827,44.5,0.3,494,641,43.5,-0.1,7.8,89.7,97.5,38.8,61.2,,22,26,-12.8,122,66.4,erikslo01,21-22
987,852,53.7,3.0,750,633,54.2,3.6,11.1,90.5,101.5,50.8,49.2,,30,12,13.9,331,67.7,eriksjo02,21-22
714,949,42.9,-4.4,532,715,42.7,-4.1,8.0,90.4,98.4,43.4,56.6,,24,20,-12.9,176,61.4,ernead01,21-22
844,909,48.1,1.2,638,710,47.3,1.0,8.8,90.7,99.5,39.0,61.0,,39,33,-4.1,195,63.6,evansja02,21-22
6,6,50.0,-6.2,6,4,60.0,3.1,0.0,100.0,100.0,100.0,0.0,,1,0,0.0,1,100.0,eyssimi01,21-22
685,770,47.1,0.8,516,611,45.8,-1.1,8.6,88.1,96.7,52.9,47.1,,13,21,-3.9,211,58.3,fabbrro01,21-22
1117,1091,50.6,1.2,850,806,51.3,1.2,10.6,91.2,101.8,60.0,40.0,,22,35,1.2,189,46.6,fabbrda01,21-22
49,42,53.8,-9.1,35,28,55.6,-9.1,3.6,90.9,94.5,45.5,54.5,,2,1,0.1,11,45.5,fagemsa01,21-22
754,972,43.7,-7.4,566,708,44.4,-6.5,6.0,90.8,96.8,28.1,71.9,,27,27,-12.9,150,59.3,faksara01,21-22
771,871,47.0,0.4,572,666,46.2,-0.4,10.3,89.6,99.9,57.4,42.6,,25,22,-2.1,208,57.2,farabjo01,21-22
76,102,42.7,-4.7,54,74,42.2,-4.1,0.0,94.7,94.7,43.1,56.9,,2,0,-1.6,17,17.6,faschhu01,21-22
1092,802,57.7,2.4,839,619,57.5,3.0,10.2,91.7,101.9,50.0,50.0,,17,26,10.6,171,56.7,fastje01,21-22
1344,1368,49.6,3.1,1029,1097,48.4,1.7,13.6,91.9,105.5,58.3,41.7,,37,40,0.8,318,52.5,faulkju01,21-22
1279,1354,48.6,-3.0,988,1022,49.2,-3.5,10.2,91.6,101.7,55.0,45.0,,14,36,-2.5,181,53.0,feherma01,21-22
1056,1302,44.8,-2.6,803,937,46.1,-2.6,9.5,91.7,101.2,42.9,57.1,,31,35,-12.7,108,45.4,ferrama01,21-22
1173,1034,53.1,2.6,891,799,52.7,1.9,12.6,89.8,102.4,59.4,40.6,,38,54,18.2,453,57.8,fialake01,21-22
452,610,42.6,-2.5,331,448,42.5,-2.3,5.2,92.0,97.2,39.0,61.0,,17,24,-8.6,123,61.8,fischch01,21-22
455,493,48.0,-2.7,359,391,47.9,-1.3,7.4,86.6,94.1,55.7,44.3,,13,17,-3.6,67,61.2,fitzgca01,21-22
39,38,50.6,0.3,35,27,56.5,6.0,15.8,76.5,92.3,66.7,33.3,,2,3,0.0,9,55.6,fixwotr01,21-22
116,109,51.6,-0.9,85,76,52.8,0.0,6.5,87.3,93.7,46.0,54.0,,1,5,0.1,17,23.5,fleurca01,21-22
443,498,47.1,-5.1,332,358,48.1,-3.7,7.8,92.6,100.4,44.5,55.5,,6,14,0.6,105,49.5,fleurha01,21-22
959,831,53.6,1.6,710,626,53.1,2.1,7.4,89.8,97.2,52.4,47.6,,44,29,2.4,245,58.0,foegewa01,21-22
20,16,55.6,11.4,14,11,56.0,12.6,0.0,75.0,75.0,54.5,45.5,,1,1,0.1,2,100.0,fogarst01,21-22
895,786,53.2,2.3,678,579,53.9,3.3,11.8,92.3,104.1,48.1,51.9,,28,27,15.7,163,60.7,foligma01,21-22
635,562,53.0,-2.0,494,417,54.2,-2.4,3.7,91.4,95.2,45.9,54.1,,22,14,8.7,149,66.4,foligni01,21-22
621,624,49.9,-1.1,491,469,51.1,0.0,10.4,91.2,101.5,51.4,48.6,,4,15,1.6,112,43.8,footeca01,21-22
59,60,49.6,2.5,44,49,47.3,1.6,12.8,94.3,107.1,55.6,44.4,,1,2,0.7,15,66.7,footeno01,21-22
977,973,50.1,-5.5,764,736,50.9,-6.1,8.1,90.6,98.7,39.7,60.3,,15,32,5.3,132,48.5,forbode01,21-22
889,1005,46.9,-1.3,680,765,47.1,-1.2,7.0,90.1,97.1,53.4,46.6,,44,25,-7.4,256,63.3,formeal01,21-22
1047,913,53.4,5.3,803,687,53.9,5.7,13.3,88.7,102.0,61.2,38.8,,53,56,8.4,424,53.3,forsbfi01,21-22
1373,1057,56.5,-0.5,1031,808,56.1,-0.9,11.4,91.4,102.8,46.7,53.3,,51,53,19.1,296,49.0,forslgu02,21-22
77,63,55.0,8.6,58,46,55.8,9.6,2.4,91.4,93.8,50.0,50.0,,1,3,-0.4,21,66.7,fortiga01,21-22
7,13,35.0,-1.6,7,11,38.9,3.0,0.0,87.5,87.5,100.0,0.0,,0,0,-0.6,1,100.0,foudyli01,21-22
1347,1355,49.9,3.5,1002,1034,49.2,2.8,9.5,89.4,98.9,43.9,56.1,,31,46,4.0,300,41.3,fowleca01,21-22
1308,1296,50.2,4.1,1002,958,51.1,4.7,10.4,90.9,101.3,57.0,43.0,,78,58,2.9,275,57.5,foxad01,21-22
554,556,49.9,-5.2,453,416,52.1,-4.2,7.5,94.6,102.1,42.0,58.0,,23,12,7.9,157,63.7,fredetr01,21-22
303,307,49.7,-1.3,248,230,51.9,0.8,7.4,92.6,100.0,50.0,50.0,,4,4,4.3,49,55.1,friedma01,21-22
58,38,60.4,2.3,42,25,62.7,3.0,0.0,81.3,81.3,65.1,34.9,,0,5,1.0,28,53.6,frkma01,21-22
72,71,50.3,-7.1,54,43,55.7,-2.5,9.8,100.0,109.8,50.0,50.0,,0,0,1.5,14,71.4,frodeje01,21-22
566,649,46.6,0.4,428,491,46.6,-0.3,6.3,92.2,98.5,54.4,45.6,,27,22,-3.0,152,55.9,frostmo01,21-22
8,8,50.0,5.0,4,4,50.0,6.4,0.0,100.0,100.0,40.0,60.0,,1,0,0.4,1,0.0,gabriku01,21-22
284,376,43.0,-2.5,219,284,43.5,-3.1,5.6,91.0,96.6,56.4,43.6,,7,10,-3.5,69,52.2,gadjojo01,21-22
683,783,46.6,0.3,528,597,46.9,1.4,10.4,89.9,100.3,41.4,58.6,,24,14,-9.0,185,71.4,gagnesa01,21-22
579,811,41.7,-2.7,440,639,40.8,-3.1,10.0,90.9,101.0,46.9,53.1,,18,28,-17.0,145,61.4,galchal01,21-22
712,651,52.2,4.3,519,489,51.5,4.5,9.3,89.2,98.4,49.8,50.2,,17,20,-1.5,250,56.8,gallabr01,21-22
83,97,46.1,6.8,57,73,43.8,0.9,6.3,94.6,100.9,62.5,37.5,,1,4,-1.2,17,47.1,galvaja01,21-22
470,684,40.7,-8.7,359,491,42.2,-6.7,8.8,93.8,102.6,18.6,81.4,,11,13,-10.4,102,56.9,gambrdy01,21-22
18,28,39.1,-11.0,16,21,43.2,-7.0,0.0,91.7,91.7,25.0,75.0,,4,1,0.0,1,0.0,gardnrh01,21-22
1128,992,53.2,4.0,860,745,53.6,4.6,10.3,91.3,101.5,52.9,47.1,,50,36,7.3,331,61.3,garlaco01,21-22
489,549,47.1,-1.3,373,429,46.5,-1.5,6.3,92.6,98.9,51.6,48.4,,21,17,-7.0,162,58.0,gaudead01,21-22
893,925,49.1,-3.3,674,704,48.9,-3.7,11.9,90.9,102.8,52.6,47.4,,38,25,6.6,227,58.1,gaudrfr01,21-22
1401,1050,57.2,2.5,1078,820,56.8,2.6,15.3,91.3,106.5,53.9,46.1,,50,81,27.0,463,56.6,gaudrjo01,21-22
246,219,52.9,5.6,190,158,54.6,7.9,8.5,92.5,101.0,51.5,48.5,,8,3,1.1,71,62.0,gauncbr01,21-22
49,68,41.9,-12.4,35,46,43.2,-11.7,0.0,94.4,94.4,33.3,66.7,,0,3,-1.6,5,80.0,gauthfr01,21-22
400,463,46.3,-0.8,317,333,48.8,0.8,5.6,90.3,95.9,58.1,41.9,,15,14,-0.3,110,62.7,gauthju01,21-22
1323,1498,46.9,-1.5,1014,1169,46.4,-0.5,11.8,89.7,101.5,33.3,66.7,,22,34,-24.8,204,52.9,gavrivl01,21-22
18,13,58.1,-1.8,12,9,57.1,0.8,0.0,100.0,100.0,37.5,62.5,,0,1,0.2,4,75.0,gawdigl01,21-22
748,687,52.1,1.9,528,537,49.6,-0.7,7.2,89.0,96.3,56.2,43.8,,25,26,0.3,189,51.3,geekimo01,21-22
127,155,45.0,-4.3,94,119,44.1,-5.1,7.8,86.9,94.7,42.2,57.8,,4,3,-2.2,20,60.0,geertma01,21-22
40,65,38.1,-7.2,34,48,41.5,-3.5,4.3,97.0,101.3,46.2,53.8,,0,1,-1.5,6,50.0,gettiti01,21-22
806,791,50.5,4.6,619,602,50.7,4.9,8.1,89.1,97.2,41.1,58.9,,35,67,-1.9,192,54.2,getzlry01,21-22
1202,1063,53.1,2.5,879,778,53.0,2.9,9.8,86.7,96.5,53.6,46.4,,19,49,10.9,348,43.4,giordma01,21-22
1301,1199,52.0,-1.1,931,914,50.5,-1.7,8.9,90.6,99.6,52.0,48.0,,21,28,-0.4,188,42.0,girarsa01,21-22
511,558,47.8,-1.5,408,439,48.2,0.0,6.8,91.9,98.8,36.9,63.1,,24,10,-4.4,145,63.4,girgeze01,21-22
1210,947,56.1,8.9,911,717,56.0,8.7,8.5,89.5,98.0,53.3,46.7,,28,41,12.8,339,60.5,giroucl01,21-22
71,64,52.6,-1.4,58,50,53.7,-1.7,2.2,97.6,99.8,57.1,42.9,,1,2,0.0,15,60.0,glassco01,21-22
673,884,43.2,-7.2,511,644,44.2,-6.0,6.1,91.2,97.3,28.3,71.7,,17,14,-8.8,193,60.1,glendlu01,21-22
1192,1024,53.8,3.3,922,766,54.6,4.4,12.7,91.6,104.3,55.3,44.7,,6,31,13.9,173,46.2,goligal01,21-22
845,1063,44.3,-4.4,634,776,45.0,-4.2,11.3,92.6,103.9,42.6,57.4,,39,37,-9.4,182,63.7,goodrba01,21-22
1224,1544,44.2,-0.1,905,1181,43.4,-0.7,9.9,90.2,100.1,43.3,56.7,,44,78,-20.4,314,48.1,gostish01,21-22
1025,940,52.2,1.1,770,693,52.6,2.4,9.7,87.4,97.1,47.7,52.3,,54,38,1.3,246,52.0,gourdya01,21-22
1135,1201,48.6,-0.8,873,910,49.0,-1.0,10.7,89.2,99.9,58.4,41.6,,57,51,0.5,219,53.4,granlmi01,21-22
687,847,44.8,-4.0,515,628,45.1,-3.6,8.3,89.1,97.4,39.9,60.1,,21,17,-3.4,193,60.6,grantde01,21-22
1298,1263,50.7,-0.6,976,965,50.3,-1.0,9.8,88.5,98.3,45.2,54.8,,27,51,2.0,241,46.1,gravery01,21-22
12,13,48.0,4.0,8,9,47.1,3.7,0.0,100.0,100.0,0.0,100.0,,0,1,0.7,5,100.0,grecoan01,21-22
827,1123,42.4,-5.0,624,825,43.1,-4.5,8.4,91.1,99.5,49.1,50.9,,14,45,-12.3,126,41.3,greenan01,21-22
677,715,48.6,-2.2,535,527,50.4,-0.5,12.5,93.1,105.7,45.3,54.7,,14,16,8.3,166,66.3,greenjo02,21-22
71,55,56.3,4.5,57,43,57.0,5.6,7.5,89.7,97.2,53.8,46.2,,0,4,1.2,20,70.0,greeraj01,21-22
717,901,44.3,-2.2,557,634,46.8,-0.7,6.7,89.7,96.5,48.6,51.4,,28,14,-5.4,263,59.3,gregono01,21-22
9,4,69.2,0.4,6,3,66.7,0.6,50.0,50.0,100.0,100.0,0.0,,1,0,0.3,0,,griffse01,21-22
68,58,54.0,3.1,53,46,53.5,2.1,2.3,96.9,99.2,61.1,38.9,,5,3,0.5,13,61.5,grimaro01,21-22
7,2,77.8,35.9,7,2,77.8,36.7,0.0,100.0,100.0,50.0,50.0,,0,0,0.3,0,,grossjo01,21-22
128,166,43.5,-5.1,92,127,42.0,-7.0,7.5,94.3,101.8,44.1,55.9,,4,3,-1.7,31,54.8,groulbe01,21-22
523,462,53.1,0.9,382,359,51.6,-1.5,7.4,93.6,101.0,59.6,40.4,,13,9,-2.8,139,59.7,grundca01,21-22
1239,1002,55.3,1.7,990,741,57.2,2.5,8.9,91.6,100.5,58.0,42.0,,21,41,19.4,211,55.9,grzelma01,21-22
1204,979,55.2,-2.4,885,719,55.2,-2.0,10.7,90.9,101.5,39.5,60.5,,28,57,15.3,222,45.0,gudasra01,21-22
1250,925,57.5,2.5,943,738,56.1,1.2,8.0,92.9,100.9,62.4,37.6,,20,42,5.1,268,48.1,gudbrer01,21-22
1381,1205,53.4,2.5,1049,939,52.8,0.3,10.7,91.5,102.2,62.6,37.4,,41,23,11.3,434,60.8,guentja01,21-22
67,85,44.1,-8.7,52,61,46.0,-6.9,14.3,90.4,104.7,42.9,57.1,,0,5,-0.4,18,33.3,guhlebr01,21-22
831,911,47.7,-1.8,601,693,46.4,-3.6,8.6,93.8,102.4,52.0,48.0,,12,46,-10.1,281,51.2,guriade01,21-22
3,4,42.9,-3.7,2,2,50.0,5.8,0.0,100.0,100.0,100.0,0.0,,1,0,0.2,0,,gustada01,21-22
777,737,51.3,6.6,584,572,50.5,5.9,8.9,90.5,99.4,73.2,26.8,,10,39,1.8,173,45.7,gustaer02,21-22
1012,956,51.4,4.3,728,710,50.6,3.5,9.5,86.7,96.2,54.5,45.5,,53,33,-6.0,223,56.1,hagelbr01,21-22
594,580,50.6,-0.1,456,433,51.3,0.1,7.6,94.1,101.7,27.1,72.9,,14,15,2.3,117,60.7,hagelca01,21-22
764,890,46.2,-5.3,591,688,46.2,-4.6,8.5,90.9,99.4,43.7,56.3,,10,23,-8.1,140,42.1,haggro01,21-22
847,785,51.9,0.8,640,557,53.5,1.6,10.3,88.8,99.1,52.9,47.1,,25,23,2.4,239,48.5,hagueni01,21-22
151,232,39.4,-5.7,118,171,40.8,-5.8,4.5,88.8,93.3,48.9,51.1,,2,4,-2.9,22,54.5,hajekli01,21-22
858,1043,45.1,-4.7,651,748,46.5,-3.0,10.2,91.2,101.4,37.6,62.4,,9,38,-9.6,158,43.0,hakanja01,21-22
35,31,53.0,5.6,31,23,57.4,11.8,13.6,88.2,101.9,60.0,40.0,,1,1,0.7,10,70.0,halbgja01,21-22
1146,934,55.1,1.3,926,710,56.6,1.7,9.2,90.3,99.4,65.9,34.1,,33,48,15.5,322,67.4,hallta02,21-22
3,7,30.0,-23.6,3,4,42.9,-12.3,0.0,100.0,100.0,100.0,0.0,,0,0,-0.3,0,,hallafi01,21-22
1201,1089,52.4,2.7,920,824,52.8,3.6,10.3,87.1,97.4,51.6,48.4,,20,54,2.0,402,49.0,hamildo01,21-22
663,751,46.9,-3.2,479,541,47.0,-2.7,9.7,92.2,101.9,49.5,50.5,,6,31,-7.6,171,48.0,hamontr01,21-22
1510,1196,55.8,0.4,1171,931,55.7,0.9,10.3,90.2,100.5,53.2,46.8,,38,62,23.4,397,47.6,hanifno01,21-22
397,420,48.6,-0.4,300,312,49.0,0.6,6.7,88.1,94.7,44.5,55.5,,5,14,1.5,56,32.1,hanlejo01,21-22
131,210,38.4,-9.7,91,158,36.5,-11.9,7.5,90.0,97.5,38.8,61.2,,5,5,-2.0,25,48.0,hardmmi01,21-22
537,645,45.4,-4.6,393,496,44.2,-5.9,6.2,92.9,99.2,47.2,52.8,,26,24,-4.2,142,47.2,harkija01,21-22
461,403,53.4,5.6,354,302,54.0,5.8,6.9,90.6,97.5,65.0,35.0,,9,18,5.0,85,42.4,harleth01,21-22
186,224,45.4,-7.3,144,161,47.2,-6.8,5.5,87.0,92.5,34.6,65.4,,0,12,-2.2,33,39.4,harpube01,21-22
50,92,35.2,-16.8,34,67,33.7,-16.6,9.5,87.8,97.3,34.8,65.2,,2,0,-3.3,9,55.6,harrisc01,21-22
117,151,43.7,-3.2,86,107,44.6,-2.1,12.5,93.6,106.1,51.3,48.7,,3,8,-1.0,15,60.0,harrijo01,21-22
1238,1082,53.4,3.0,929,816,53.2,2.6,13.4,90.8,104.2,56.7,43.3,,35,30,9.7,421,56.8,hartmry01,21-22
35,57,38.0,-8.9,28,41,40.6,-5.1,11.5,87.9,99.4,57.1,42.9,,2,1,-0.5,7,85.7,harvera01,21-22
92,136,40.4,-4.2,75,101,42.6,-3.2,8.5,87.3,95.8,32.8,67.2,,1,3,-3.0,7,42.9,hataksa01,21-22
842,839,50.1,-0.2,670,607,52.5,1.7,9.7,93.1,102.8,28.4,71.6,,23,20,8.7,197,62.9,hathaga01,21-22
974,883,52.5,-2.5,779,683,53.3,-3.0,9.2,92.4,101.6,55.9,44.1,,25,21,10.9,217,65.0,haulaer01,21-22
388,527,42.4,-6.4,294,413,41.6,-6.0,4.4,92.9,97.3,46.5,53.5,,12,10,-10.1,103,63.1,haydejo01,21-22
599,708,45.8,-1.2,440,531,45.3,-1.8,10.2,87.3,97.6,48.1,51.9,,30,20,-7.0,209,60.3,hayeske01,21-22
35,27,56.5,5.0,24,24,50.0,-3.2,0.0,88.2,88.2,75.0,25.0,,0,3,0.6,6,16.7,hayesza01,21-22
678,763,47.1,4.5,505,589,46.2,4.1,9.5,90.3,99.8,40.6,59.4,,18,18,-5.6,150,54.7,haytoba01,21-22
69,94,42.3,-5.9,59,74,44.4,-4.2,2.5,93.0,95.5,47.1,52.9,,0,2,-1.0,9,44.4,heathdi01,21-22
1560,1345,53.7,4.5,1213,1040,53.8,4.3,11.8,89.3,101.1,55.1,44.9,,52,56,16.3,462,47.4,hedmavi01,21-22
850,724,54.0,2.7,665,539,55.2,2.9,9.4,90.0,99.5,57.7,42.3,,36,24,7.0,217,63.6,heineda01,21-22
144,153,48.5,-2.2,117,125,48.3,-3.1,8.5,90.3,98.9,52.1,47.9,,5,5,-0.3,44,56.8,heinovi01,21-22
1371,1272,51.9,3.9,1027,954,51.8,3.7,7.8,91.8,99.7,49.8,50.2,,45,84,10.5,312,50.0,heiskmi01,21-22
531,541,49.5,-3.7,377,412,47.8,-4.7,6.1,91.3,97.5,35.0,65.0,,25,7,-2.2,146,63.7,helmda01,21-22
825,820,50.2,4.0,626,638,49.5,3.8,11.6,88.1,99.7,43.6,56.4,,18,20,4.5,233,60.5,henriad01,21-22
83,73,53.2,-0.6,65,57,53.3,0.8,0.0,87.5,87.5,56.4,43.6,,3,3,-0.2,8,87.5,heponal01,21-22
1262,1289,49.5,5.6,936,953,49.6,4.0,11.2,88.6,99.8,46.2,53.8,,65,31,0.2,364,56.3,hertlto01,21-22
