Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,11,0.1,0.28,0.38,0.13,1.78,8,23,31,11,85,13,93,21,0,76.6,60.6,16.0,1.7,4.3,6.0,3.0,slavija01,18-19
C,30,0.36,0.7,1.06,0.39,3.94,28,54,82,30,112,36,92,5,-11,61.4,55.0,6.4,6.6,1.6,8.2,4.0,eicheja01,18-19
D,4,0.01,0.15,0.16,0.05,1.05,1,12,13,4,63,4,86,23,-4,54.5,62.3,-7.8,-0.5,2.3,1.8,,johnsja02,18-19
RW,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,0,0,1.2,1.3,-0.1,-0.1,0.0,-0.1,,rodewja01,18-19
C,9,0.12,0.19,0.31,0.12,0.96,9,15,24,9,35,8,29,0,-2,25.6,28.2,-2.7,1.2,0.7,1.9,1.0,rosloja01,18-19
LW,3,0.05,0.1,0.15,0.05,0.92,3,6,9,3,19,0,40,8,-13,17.3,25.0,-7.7,-0.7,0.3,-0.4,,delarja01,18-19
D,1,0.0,0.1,0.1,0.03,1.16,0,5,5,1,26,0,37,7,-4,30.0,34.7,-4.6,-0.5,1.8,1.3,,larssja01,18-19
D,1,0.5,0.0,0.5,0.27,0.5,1,0,1,1,1,0,0,0,1,0.5,0.7,-0.2,0.2,0.1,0.3,,macdoja02,18-19
D,0,0.0,0.33,0.33,0.09,0.0,0,1,1,0,2,0,3,0,-1,1.6,2.6,-1.0,0.1,0.0,0.0,,middlja01,18-19
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.0,0.3,-0.3,0.0,-0.1,-0.1,,nilssja01,18-19
D,16,0.1,0.51,0.61,0.19,1.98,8,42,50,16,112,26,102,24,8,60.3,68.4,-8.1,3.5,4.0,7.5,,troubja01,18-19
C,13,0.16,0.36,0.52,0.18,2.65,11,25,36,13,57,14,52,3,-6,51.1,37.5,13.6,1.2,1.4,2.6,,schwaja01,18-19
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.5,1.0,-0.4,0.0,0.0,0.0,,beanja01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,2.3,3.5,-1.2,-0.1,0.2,0.1,,chelija01,18-19
LW,19,0.4,0.22,0.62,0.27,2.29,27,15,42,19,74,31,43,2,2,38.8,31.6,7.2,3.8,1.4,5.2,4.0,debruja01,18-19
D,0,0.0,0.05,0.05,0.01,0.35,0,1,1,0,6,0,12,2,-4,6.3,12.1,-5.7,-0.2,0.3,0.1,,dotchja01,18-19
D,9,0.05,0.44,0.48,0.14,1.26,3,27,30,9,78,10,49,0,19,60.6,48.6,12.1,1.7,3.4,5.2,,gardija01,18-19
C,31,0.49,0.44,0.93,0.38,2.77,40,36,76,32,110,22,80,5,13,69.4,53.5,16.0,7.2,2.2,9.4,1.0,guentja01,18-19
D,5,0.07,0.17,0.24,0.08,1.08,4,10,14,5,40,0,60,16,-4,37.3,43.3,-6.0,0.4,2.6,3.0,,mccabja01,18-19
D,13,0.11,0.35,0.46,0.16,1.76,9,28,37,13,82,8,69,16,21,64.6,60.9,3.7,2.6,5.3,7.8,,muzzija01,18-19
RW,11,0.21,0.14,0.36,0.16,2.2,15,10,25,11,40,6,38,0,-4,30.0,44.5,-14.6,1.2,1.2,2.4,,virtaja01,18-19
D,7,0.09,0.28,0.38,0.13,2.21,5,15,20,7,46,18,40,0,-12,37.5,34.2,3.3,1.3,2.1,3.4,,chychja01,18-19
C,3,0.11,0.21,0.32,0.12,0.75,3,6,9,3,11,1,11,2,1,15.0,11.7,3.3,0.3,0.4,0.7,,forsbja01,18-19
LW,18,0.33,0.26,0.59,0.25,2.23,24,19,43,18,56,19,64,18,-9,35.8,40.7,-4.9,3.3,1.3,4.7,2.0,silfvja01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,0,-3,0.2,1.0,-0.8,0.0,-0.2,-0.2,,jerabja01,18-19
RW,23,0.26,0.59,0.85,0.29,2.69,20,46,66,23,95,29,83,1,-16,54.2,50.3,3.9,4.5,0.9,5.4,3.0,voracja01,18-19
LW,19,0.29,0.28,0.57,0.23,1.96,24,23,47,19,67,5,41,0,20,42.3,44.4,-2.1,3.8,1.8,5.6,0.0,vranaja01,18-19
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.7,0.5,0.2,0.0,0.0,0.0,,zborija01,18-19
LW,7,0.11,0.19,0.3,0.11,2.24,7,12,19,7,39,10,34,0,-5,29.6,32.4,-2.9,-0.1,0.6,0.6,3.0,nealja01,18-19
LW,20,0.41,0.32,0.73,0.3,2.53,27,21,48,20,72,22,60,0,-10,34.2,41.7,-7.5,4.4,0.8,5.2,3.0,vanrija01,18-19
LW,22,0.35,0.33,0.68,0.28,2.42,27,26,53,22,90,28,52,4,14,55.5,49.4,6.0,4.0,2.6,6.6,2.0,bennja01,18-19
LW,3,0.21,0.16,0.37,0.16,1.21,4,3,7,3,9,2,12,0,-5,7.6,8.2,-0.6,0.5,0.1,0.6,,mcginja01,18-19
D,4,0.07,0.14,0.21,0.08,0.96,4,8,12,4,36,0,32,1,5,34.4,32.8,1.6,0.6,2.1,2.7,,oleksja01,18-19
D,3,0.05,0.16,0.22,0.07,1.14,2,6,8,3,29,0,30,5,4,20.9,22.8,-1.9,0.3,1.2,1.5,,ruttaja02,18-19
C/LW,0,0.0,0.0,0.0,0.0,0.86,0,0,0,0,3,2,3,0,-2,1.2,1.7,-0.4,-0.2,0.0,-0.2,1.0,kuokkja01,18-19
C,15,0.24,0.21,0.45,0.19,1.92,19,16,35,15,52,6,55,8,-1,35.5,39.0,-3.5,2.2,1.2,3.5,,mccanja01,18-19
D,15,0.17,0.35,0.52,0.19,1.85,14,29,43,16,96,25,98,25,-1,67.3,55.7,11.6,3.3,5.5,8.8,,spurgja01,18-19
C,0,0.0,0.2,0.2,0.05,1.2,0,1,1,0,2,0,4,0,-2,1.4,2.4,-1.0,-0.1,0.0,-0.1,,anderja01,18-19
D,3,0.06,0.17,0.23,0.08,1.11,2,6,8,3,26,2,21,5,9,22.3,26.7,-4.4,0.2,2.7,2.8,,demerja01,18-19
C,8,0.09,0.24,0.33,0.11,1.4,6,16,22,8,31,0,31,9,9,33.7,32.8,0.9,0.3,1.6,1.9,,dickija01,18-19
D,1,0.06,0.0,0.06,0.03,0.94,1,0,1,1,7,1,8,3,1,8.2,9.0,-0.8,-0.1,0.5,0.5,,garrija01,18-19
RW,13,0.22,0.21,0.42,0.17,1.84,16,15,31,13,46,4,47,0,-4,38.2,35.3,2.9,2.2,1.0,3.2,2.0,pominja01,18-19
C,9,0.11,0.25,0.36,0.12,1.59,8,19,27,10,52,27,39,1,-13,33.2,31.8,1.4,0.7,1.0,1.7,1.0,spezzja01,18-19
LW,17,0.26,0.26,0.52,0.21,2.64,21,21,42,17,64,22,52,0,-9,55.7,44.9,10.8,2.4,1.7,4.1,3.0,zuckeja01,18-19
RW/C,4,0.05,0.18,0.23,0.08,0.79,3,10,13,4,22,0,47,17,-8,19.2,27.5,-8.3,-0.5,0.7,0.1,,beaglja01,18-19
D,5,0.04,0.18,0.22,0.07,1.05,3,14,17,5,49,1,72,21,-3,58.6,59.1,-0.5,0.0,3.4,3.5,,bouwmja01,18-19
C,5,0.17,0.12,0.29,0.12,0.83,7,5,12,5,16,1,23,0,-8,15.7,17.6,-2.0,0.8,0.2,1.0,,hawryja01,18-19
D,1,0.04,0.11,0.14,0.05,1.11,1,3,4,1,12,0,20,7,-1,14.3,13.6,0.8,0.0,1.0,1.0,,megnaja02,18-19
C,4,0.1,0.21,0.31,0.11,2.13,4,8,12,4,18,2,34,6,-12,20.3,26.2,-5.8,-0.4,0.3,0.0,,pageaje01,18-19
C,3,0.17,0.09,0.26,0.12,1.26,4,2,6,3,7,0,8,1,0,7.8,7.8,0.0,0.4,0.3,0.7,,deaje01,18-19
C,13,0.17,0.26,0.43,0.17,2.29,13,20,33,13,60,22,74,16,-20,35.7,46.2,-10.6,0.8,1.1,2.0,,carteje01,18-19
D,16,0.16,0.4,0.56,0.19,2.1,13,33,46,16,102,16,111,20,-5,73.6,66.0,7.6,3.6,3.2,6.8,,petryje01,18-19
C,28,0.49,0.28,0.77,0.34,3.27,40,23,63,28,107,30,78,1,0,62.4,54.8,7.6,6.1,2.0,8.0,1.0,skinnje01,18-19
D,1,0.06,0.0,0.06,0.03,0.69,1,0,1,1,3,0,9,5,-1,9.0,7.3,1.7,-0.1,0.5,0.4,,lauzoje01,18-19
W,11,0.16,0.49,0.65,0.22,1.78,8,25,33,11,41,11,38,0,-8,27.7,29.9,-2.3,2.0,0.8,2.8,2.0,brattje01,18-19
RW,8,0.12,0.18,0.3,0.12,1.21,8,12,20,8,37,0,52,12,-3,36.2,38.4,-2.2,-0.1,1.1,1.1,,fastje01,18-19
C,12,0.14,0.29,0.43,0.15,1.7,11,23,34,12,46,9,36,0,1,42.6,32.1,10.5,1.5,1.1,2.6,1.0,kotkaje01,18-19
RW,4,0.09,0.11,0.2,0.08,1.15,4,5,9,4,16,2,28,0,-14,17.9,21.9,-4.0,-0.2,0.1,-0.1,,puljuje01,18-19
D,0,0.0,1.0,1.0,0.28,1.0,0,1,1,0,2,0,3,0,-1,0.6,1.3,-0.8,0.1,0.0,0.0,,schulja01,18-19
LW,14,0.21,0.22,0.43,0.17,1.9,17,18,35,14,58,12,68,16,-6,45.8,52.2,-6.4,1.6,1.3,2.9,2.0,veseyji02,18-19
C,5,0.1,0.07,0.17,0.07,1.47,7,5,12,5,26,0,39,13,0,26.2,32.3,-6.2,-0.7,1.2,0.4,,nordsjo02,18-19
D,2,0.0,0.16,0.16,0.04,0.8,0,7,7,2,30,0,32,1,-1,27.5,25.5,2.0,0.0,0.9,0.9,,ryanjo02,18-19
D,0,0.0,0.0,0.0,0.0,1.45,0,0,0,0,2,0,17,6,-9,5.0,9.0,-4.0,-0.2,-0.2,-0.5,,hickejo01,18-19
C,27,0.51,0.35,0.85,0.36,2.51,38,26,64,28,96,36,74,10,-4,59.1,47.8,11.4,6.1,1.2,7.3,3.0,paveljo01,18-19
C,18,0.22,0.48,0.7,0.25,1.23,16,35,51,18,76,22,45,0,8,46.8,36.2,10.6,3.5,1.4,4.8,,thornjo01,18-19
RW,10,0.23,0.18,0.4,0.17,2.35,13,10,23,10,39,10,37,8,0,32.9,26.6,6.2,1.1,0.9,2.0,0.0,armiajo01,18-19
D,4,0.03,0.14,0.17,0.05,1.59,2,9,11,4,52,0,62,18,8,46.3,43.4,2.9,-0.2,3.4,3.2,,edmunjo01,18-19
C,6,0.12,0.12,0.24,0.1,1.91,7,7,14,6,26,1,42,10,-7,31.8,22.8,9.1,-0.1,0.9,0.8,,eriksjo02,18-19
D,0,0.0,0.0,0.0,0.0,0.56,0,0,0,0,5,0,6,1,0,9.7,6.2,3.4,-0.3,0.6,0.4,,hanlejo01,18-19
RW,1,0.11,0.0,0.11,0.06,1.33,2,0,2,1,3,2,5,0,-4,6.3,7.3,-1.0,-0.2,0.2,0.0,,lespejo01,18-19
RW,3,0.12,0.09,0.21,0.09,1.44,4,3,7,3,12,0,19,0,-7,15.3,15.6,-0.2,-0.1,0.3,0.2,,anderjo08,18-19
LW/C,5,0.08,0.11,0.19,0.07,1.08,6,8,14,5,28,0,56,20,-8,29.9,33.4,-3.6,-0.9,1.0,0.1,,larssjo02,18-19
D,22,0.16,0.71,0.88,0.28,2.31,13,57,70,23,155,46,111,22,21,65.2,67.6,-2.4,5.8,4.7,10.5,1.0,carlsjo01,18-19
D,0,0.0,0.0,0.0,0.0,1.8,0,0,0,0,1,0,4,0,-3,3.1,5.3,-2.3,-0.1,-0.1,-0.2,,gilmojo01,18-19
C,2,0.06,0.04,0.09,0.04,0.78,3,2,5,2,14,2,28,4,-12,15.7,21.2,-5.5,-0.6,0.0,-0.6,,haydejo01,18-19
D,15,0.16,0.55,0.7,0.23,2.39,10,35,45,15,85,28,60,9,6,59.0,53.4,5.6,3.6,4.9,8.5,2.0,klingjo01,18-19
D,5,0.07,0.15,0.21,0.07,1.59,4,9,13,5,42,3,51,12,0,35.5,42.4,-6.9,0.3,2.5,2.8,,moorejo01,18-19
C,1,0.05,0.0,0.05,0.03,0.84,1,0,1,1,6,0,7,0,-1,7.1,8.8,-1.6,-0.4,0.3,-0.1,1.0,quennjo02,18-19
C,37,0.57,0.5,1.07,0.45,3.49,48,41,89,37,133,34,84,4,19,79.1,62.2,16.9,9.3,2.0,11.3,2.0,tavarjo01,18-19
D,6,0.04,0.22,0.26,0.08,2.12,3,16,19,6,60,3,66,18,10,50.2,54.0,-3.7,0.5,4.0,4.5,,boychjo01,18-19
LW,36,0.44,0.77,1.21,0.44,2.99,36,63,99,37,130,42,72,1,18,65.6,55.5,10.1,8.8,2.1,10.9,2.0,gaudrjo01,18-19
D,6,0.05,0.17,0.22,0.07,1.35,4,14,18,6,49,3,75,15,-15,59.1,51.3,7.8,0.1,3.6,3.7,,brodijo01,18-19
D,1,0.0,0.15,0.15,0.04,0.46,0,4,4,1,14,0,11,3,6,13.6,9.7,4.0,-0.1,1.0,1.0,,siegejo01,18-19
LW,19,0.22,0.43,0.65,0.24,2.35,18,35,53,19,77,22,64,0,-8,51.3,51.6,-0.3,3.3,1.1,4.4,1.0,drouijo01,18-19
D,2,0.06,0.04,0.1,0.04,0.92,3,2,5,2,26,0,50,14,-10,23.9,41.4,-17.5,-0.3,1.2,0.9,,ericsjo01,18-19
C,33,0.37,0.76,1.12,0.4,2.76,30,62,92,33,120,48,87,1,-14,56.8,55.9,0.9,7.8,1.3,9.1,4.0,huberjo01,18-19
C,23,0.3,0.41,0.72,0.28,3.39,25,34,59,23,94,25,68,0,2,59.4,48.9,10.5,4.5,1.8,6.3,3.0,audymjo01,18-19
C,31,0.43,0.56,0.99,0.38,2.87,35,46,81,32,124,40,112,29,2,58.8,65.3,-6.5,6.7,1.5,8.3,1.0,toewsjo01,18-19
D,5,0.05,0.21,0.26,0.09,1.26,3,12,15,5,48,0,38,6,16,47.7,30.9,16.8,0.6,3.4,4.0,,merrijo01,18-19
C,1,0.15,0.08,0.23,0.11,1.31,2,1,3,1,6,1,5,0,0,3.8,4.1,-0.3,0.1,0.2,0.3,,brodzjo01,18-19
RW,14,0.18,0.29,0.46,0.17,1.44,14,23,37,14,59,5,45,1,10,50.9,38.6,12.3,2.1,1.4,3.4,1.0,donskjo01,18-19
RW,15,0.24,0.23,0.47,0.2,2.05,19,18,37,15,65,23,48,1,-6,49.9,47.3,2.6,2.1,1.3,3.4,5.0,eberljo01,18-19
LW,10,0.15,0.15,0.3,0.12,1.35,12,12,24,10,36,4,44,0,-12,40.2,34.7,5.4,0.5,1.1,1.7,,greenjo02,18-19
C,1,0.06,0.13,0.19,0.07,1.0,1,2,3,1,4,0,5,0,-1,5.6,8.8,-3.2,0.0,0.2,0.1,,kyroujo01,18-19
LW,11,0.18,0.12,0.3,0.13,1.78,15,10,25,11,49,0,64,16,1,52.6,37.8,14.7,0.8,1.5,2.2,,martijo01,18-19
C,1,0.0,0.14,0.14,0.04,1.21,0,2,2,1,7,0,5,0,2,5.4,5.8,-0.4,-0.1,0.2,0.1,,nolanjo01,18-19
D,7,0.08,0.2,0.28,0.1,1.08,6,14,20,7,59,10,57,5,-3,42.4,48.8,-6.4,1.1,3.6,4.6,,oestejo01,18-19
D,1,0.0,0.1,0.1,0.03,0.55,0,2,2,1,6,0,14,1,-7,8.5,9.8,-1.3,-0.1,0.0,-0.1,,schmajo01,18-19
C,11,0.22,0.34,0.56,0.21,2.42,11,17,28,11,45,7,42,10,6,41.3,25.7,15.6,1.4,1.3,2.7,,staaljo01,18-19
C,8,0.13,0.21,0.33,0.12,1.19,8,13,21,8,34,8,34,0,-8,32.7,23.5,9.2,0.5,0.7,1.2,,wealjo01,18-19
D,7,0.06,0.21,0.27,0.09,1.15,5,17,22,7,71,0,80,23,15,56.3,49.6,6.6,0.9,4.0,4.8,,bennjo01,18-19
C,1,0.04,0.07,0.11,0.04,0.63,1,2,3,1,6,0,20,8,-7,6.8,7.7,-1.0,-0.3,0.0,-0.3,,lehtejo01,18-19
C,0,0.0,0.0,0.0,0.0,0.89,0,0,0,0,2,0,3,0,-1,1.6,2.7,-1.0,-0.2,0.0,-0.1,,blandjo01,18-19
C,1,0.0,0.2,0.2,0.05,0.47,0,3,3,1,6,0,4,0,2,3.0,4.6,-1.5,0.0,0.2,0.2,,gambajo01,18-19
D,2,0.02,0.15,0.17,0.05,0.98,1,6,7,2,29,0,30,0,0,21.7,26.1,-4.4,0.1,1.0,1.1,,morrojo02,18-19
RW,20,0.33,0.24,0.57,0.25,2.8,27,20,47,20,81,12,55,11,25,54.4,50.9,3.5,3.7,2.5,6.2,,anderjo05,18-19
RW,10,0.18,0.15,0.32,0.14,1.35,12,10,22,9,34,0,43,10,1,27.1,34.1,-6.9,1.0,1.4,2.4,,archijo01,18-19
C,20,0.2,0.49,0.68,0.24,1.54,16,40,56,20,77,19,50,0,8,52.7,48.2,4.5,3.4,2.0,5.4,6.0,bailejo01,18-19
D,1,0.03,0.03,0.05,0.02,0.76,1,1,2,1,12,0,18,3,-3,15.2,15.9,-0.7,-0.3,0.8,0.5,,brownjo01,18-19
RW,2,0.1,0.14,0.24,0.09,0.9,2,3,5,2,7,0,5,0,2,5.8,6.3,-0.5,0.2,0.3,0.5,,currijo01,18-19
LW,10,0.18,0.13,0.32,0.14,1.99,14,10,24,10,55,17,33,0,5,37.1,33.1,4.0,0.9,1.4,2.3,,leivojo01,18-19
D,2,0.06,0.24,0.29,0.1,1.18,1,4,5,2,12,4,8,0,0,6.9,14.3,-7.4,0.3,0.6,0.9,,mahurjo01,18-19
D,5,0.04,0.18,0.22,0.07,1.3,3,13,16,5,54,0,88,26,-8,48.2,63.0,-14.8,-0.1,3.6,3.5,,mansojo01,18-19
D,10,0.1,0.42,0.53,0.17,1.61,6,25,31,10,77,15,74,22,9,44.5,47.9,-3.5,2.1,3.1,5.2,,morrijo04,18-19
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.8,0.4,0.5,0.0,0.0,-0.1,,tevesjo01,18-19
C/RW,1,0.1,0.1,0.2,0.08,1.0,1,1,2,1,6,3,1,0,2,4.9,3.5,1.4,-0.1,0.3,0.1,,hosanjo01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.4,0.5,-0.1,0.0,0.0,-0.1,,jacobjo01,18-19
RW,2,0.0,0.15,0.15,0.04,0.98,0,6,6,2,9,0,24,8,-7,11.5,13.9,-2.4,-0.6,0.3,-0.4,,lammiju01,18-19
LW,6,0.05,0.25,0.3,0.1,1.07,3,15,18,6,26,1,47,10,-12,23.0,26.1,-3.1,0.0,0.4,0.4,1.0,khairju01,18-19
D,1,0.0,0.14,0.14,0.04,1.31,0,4,4,1,17,0,20,1,-2,17.5,15.1,2.4,-0.1,1.0,0.9,,honkaju01,18-19
LW,7,0.08,0.18,0.27,0.1,1.34,6,13,19,7,33,5,56,14,-14,32.1,43.2,-11.0,-0.5,0.7,0.1,2.0,abdelju01,18-19
RW,0,0.0,0.09,0.09,0.02,0.45,0,1,1,0,2,0,2,0,0,1.3,2.3,-1.0,-0.1,0.1,0.0,,baileju01,18-19
D,5,0.03,0.18,0.21,0.06,1.35,2,14,16,5,49,1,89,27,-14,54.3,50.6,3.7,-0.1,1.8,1.6,,braunju01,18-19
C,0,0.0,0.09,0.09,0.02,0.82,0,1,1,0,5,3,6,0,-4,4.7,3.8,0.9,-0.3,0.1,-0.2,,dowliju01,18-19
D,0,0.0,0.0,0.0,0.0,0.7,0,0,0,0,2,0,6,0,-4,3.2,5.2,-1.9,-0.2,0.0,-0.2,,falkju01,18-19
D,13,0.13,0.29,0.43,0.15,2.65,11,24,35,13,104,31,78,14,9,65.5,55.6,9.9,2.5,4.9,7.4,,faulkju01,18-19
D,0,0.0,0.09,0.09,0.02,0.55,0,1,1,0,6,0,12,0,-5,5.8,7.3,-1.5,-0.1,-0.2,-0.2,,hollju01,18-19
C,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,,kloosju01,18-19
D,5,0.07,0.45,0.52,0.16,1.62,2,13,15,5,35,13,23,1,0,20.9,24.0,-3.1,1.0,1.0,2.0,,schulju01,18-19
RW,21,0.28,0.37,0.65,0.25,2.89,23,30,53,21,87,29,62,0,-4,65.5,40.8,24.8,3.8,1.6,5.3,2.0,williju01,18-19
D,2,0.05,0.08,0.14,0.05,1.16,2,3,5,2,26,4,19,0,3,22.4,22.7,-0.3,0.0,1.2,1.2,,riikoju01,18-19
D,1,0.04,0.08,0.13,0.04,1.17,1,2,3,1,11,0,18,5,-2,13.6,12.1,1.5,-0.1,0.4,0.4,,valimju01,18-19
RW,1,0.06,0.06,0.12,0.05,0.76,1,1,2,1,5,1,11,1,-6,8.7,8.0,0.7,-0.3,0.0,-0.3,,yamamka01,18-19
LW,1,0.13,0.0,0.13,0.07,1.38,1,0,1,1,1,0,4,2,-1,1.7,2.0,-0.3,0.0,0.1,0.0,,kossika01,18-19
D,0,0.0,0.11,0.11,0.03,0.89,0,1,1,0,4,0,6,3,1,3.9,4.8,-0.9,-0.1,0.4,0.3,,alzneka01,18-19
C,2,0.27,0.18,0.45,0.2,1.36,3,2,5,2,9,0,6,2,5,6.5,4.8,1.6,0.4,0.4,0.8,,kuhlmka01,18-19
RW,17,0.26,0.31,0.56,0.22,2.23,20,24,44,17,73,6,68,13,12,54.0,50.7,3.3,2.8,1.5,4.4,1.0,kapanka01,18-19
D,19,0.11,0.65,0.76,0.23,2.43,9,53,62,19,128,52,98,5,-17,63.4,67.9,-4.4,4.8,2.7,7.5,,yandlke01,18-19
LW,8,0.1,0.29,0.38,0.13,1.25,6,18,24,8,36,8,32,1,-3,24.6,25.5,-0.9,0.8,0.9,1.6,,agostke01,18-19
LW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,1,1,0,-1,0.0,0.9,-0.9,-0.1,0.0,-0.1,,rycheke01,18-19
D,2,0.0,0.18,0.18,0.05,0.82,0,7,7,2,26,0,27,9,8,24.3,25.2,-0.9,-0.1,2.1,2.0,,milleke03,18-19
D,3,0.02,0.14,0.16,0.05,1.52,1,7,8,2,34,0,50,14,-2,28.9,35.5,-6.6,-0.2,2.4,2.3,,connake01,18-19
LW,14,0.16,0.31,0.47,0.17,2.1,13,26,39,14,53,15,61,0,-23,49.6,52.2,-2.6,1.7,0.7,2.4,,fialake01,18-19
D,1,0.0,0.08,0.08,0.02,1.22,0,3,3,1,17,0,24,5,-2,14.6,18.5,-3.9,-0.3,1.0,0.6,,graveke01,18-19
RW,20,0.27,0.51,0.77,0.28,2.2,19,36,55,20,72,18,69,13,-2,44.5,36.3,8.2,3.8,1.4,5.3,,hayeske01,18-19
RW,20,0.21,0.48,0.68,0.24,1.59,17,39,56,20,79,28,52,1,-1,42.7,40.4,2.4,4.0,1.0,5.1,,labanke01,18-19
C,4,0.15,0.1,0.24,0.11,0.95,6,4,10,4,16,0,26,6,-4,15.0,17.4,-2.4,0.2,0.6,0.8,,rooneke01,18-19
C,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,1,0,-1,1.8,0.9,0.9,-0.1,0.0,-0.1,,royke01,18-19
D,8,0.03,0.36,0.38,0.11,2.03,2,26,28,8,56,12,61,3,-15,49.8,47.8,2.1,1.3,1.8,3.1,3.0,shattke01,18-19
C,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,0,0,0,2.2,0.8,1.4,-0.1,0.0,-0.1,,stenlke01,18-19
RW,5,0.12,0.12,0.24,0.1,1.2,6,6,12,5,21,0,21,1,1,18.5,28.9,-10.4,0.2,0.8,1.0,,sherwki01,18-19
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0.8,0.5,0.3,-0.1,0.0,0.0,,sherwko01,18-19
D,1,0.05,0.14,0.18,0.06,0.68,1,3,4,1,17,0,22,10,5,12.4,11.4,1.0,0.1,1.3,1.4,,holzeko01,18-19
D,19,0.25,0.62,0.86,0.3,3.17,16,40,56,20,118,32,86,13,13,67.1,53.4,13.7,5.2,3.8,9.0,2.0,letankr01,18-19
D,5,0.04,0.18,0.22,0.07,0.88,3,13,16,5,59,0,81,27,5,51.5,51.2,0.3,0.1,3.5,3.7,,russekr01,18-19
W,0,0.0,0.2,0.2,0.05,0.2,0,1,1,0,1,0,1,0,0,1.7,1.3,0.4,0.0,0.0,0.0,,vesalkr01,18-19
RW,2,0.09,0.09,0.18,0.08,0.32,2,2,4,2,6,0,6,0,0,3.9,6.5,-2.6,0.2,0.2,0.4,,gabriku01,18-19
D,0,0.0,0.09,0.09,0.02,0.45,0,1,1,0,4,0,5,0,-1,3.4,3.6,-0.2,0.0,0.2,0.2,,macdeku01,18-19
C,4,0.09,0.04,0.13,0.06,1.06,6,3,9,4,18,0,49,17,-14,20.7,27.8,-7.1,-0.8,0.4,-0.4,,brodzky01,18-19
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,2,0,-2,0.4,1.2,-0.7,0.0,-0.1,-0.1,,capobky01,18-19
LW,9,0.15,0.14,0.29,0.12,1.6,11,10,21,9,29,1,25,1,4,29.7,28.5,1.2,1.2,1.2,2.3,,cliffky01,18-19
LW,27,0.41,0.39,0.8,0.33,2.77,34,32,66,27,119,46,83,4,-7,53.4,57.1,-3.6,5.6,1.4,7.0,1.0,connoky01,18-19
RW,12,0.18,0.19,0.37,0.15,1.88,14,15,29,12,50,16,43,0,-9,32.3,38.4,-6.1,1.3,1.0,2.3,1.0,okposky01,18-19
RW,21,0.36,0.31,0.68,0.29,3.03,27,23,50,21,84,27,67,1,-9,47.4,39.2,8.2,4.1,1.5,5.6,4.0,palmiky01,18-19
C,0,0.0,0.17,0.17,0.05,1.0,0,1,1,0,1,0,1,0,0,1.3,0.9,0.3,0.0,0.1,0.0,,rauky01,18-19
C,8,0.13,0.29,0.42,0.15,1.42,7,16,23,8,35,8,33,0,-6,32.0,30.9,1.2,0.7,0.7,1.4,4.0,turriky01,18-19
C,13,0.16,0.28,0.44,0.16,2.01,13,23,36,13,62,5,78,22,-1,46.2,41.5,4.7,1.1,1.2,2.3,1.0,ellerla01,18-19
C,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0,-1,0.5,0.2,0.3,0.0,0.0,-0.1,,dauphla01,18-19
D,2,0.03,0.15,0.18,0.06,1.12,1,5,6,2,22,1,29,0,-8,22.7,21.7,1.0,0.0,0.9,0.9,,pilutla01,18-19
LW,10,0.14,0.17,0.31,0.12,1.62,11,14,25,10,38,0,44,10,5,33.0,39.1,-6.1,0.8,1.8,2.6,,crousla01,18-19
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.4,0.7,-0.3,0.0,0.0,-0.1,,stemple01,18-19
C,9,0.07,0.24,0.32,0.11,0.95,6,20,26,9,47,0,38,9,18,34.5,40.9,-6.4,0.1,2.1,2.1,1.0,komarle01,18-19
C,42,0.61,0.67,1.28,0.51,2.82,51,55,106,43,141,44,109,14,2,64.4,68.4,-4.0,10.4,2.2,12.6,3.0,draisle01,18-19
