Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,1,0.0,0.2,0.2,0.05,0.9,0,2,2,1,3,0,6,1,-2.0,4.9,3.5,1.4,0.1,0.1,0.2,,middlja01,19-20
D,9,0.1,0.29,0.39,0.13,2.4,8,23,31,11,70,13,98,29,-12.0,49.9,57.4,-7.4,1.4,1.8,3.3,,troubja01,19-20
C,21,0.31,0.49,0.8,0.3,2.28,26,41,67,25,82,34,46,1,3.0,40.5,37.7,2.8,4.4,1.6,6.0,,schwaja01,19-20
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,3,0,5,0,-2.0,2.1,2.0,0.0,-0.1,0.0,-0.1,,bischja01,19-20
LW,15,0.29,0.25,0.54,0.23,2.48,22,19,41,17,67,32,36,0,-1.0,34.3,31.9,2.4,2.6,1.2,3.8,3.0,debruja01,19-20
C/RW,1,0.15,0.08,0.23,0.11,1.08,2,1,3,1,3,0,5,2,1.0,5.0,3.7,1.3,0.2,0.2,0.3,,evansja02,19-20
D,7,0.06,0.29,0.35,0.11,1.28,5,24,29,9,49,17,55,0,-24.0,45.8,42.1,3.6,1.4,0.6,2.0,,gardija01,19-20
C,17,0.51,0.59,1.1,0.44,3.26,24,27,51,20,63,16,35,0,11.0,39.3,25.2,14.1,4.1,1.3,5.5,1.0,guentja01,19-20
D,4,0.05,0.15,0.2,0.07,1.14,4,12,16,5,40,0,71,23,-11.0,38.6,41.6,-3.0,0.1,1.8,2.0,,mccabja01,19-20
D,8,0.11,0.32,0.43,0.15,1.87,7,20,27,9,65,2,63,14,12.0,48.4,43.3,5.1,1.5,2.7,4.3,,muzzija01,19-20
RW,14,0.26,0.26,0.52,0.21,2.17,22,21,43,18,42,11,36,0,-4.0,35.9,40.8,-4.9,2.9,0.8,3.7,,virtaja01,19-20
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0,0.5,0.2,0.3,0.0,0.1,0.1,,walmaja01,19-20
D,10,0.19,0.22,0.41,0.17,2.37,14,16,30,12,71,18,60,9,4.0,46.7,45.0,1.7,2.2,3.8,6.0,,chychja01,19-20
F,2,0.05,0.08,0.14,0.05,0.62,2,4,6,2,12,0,7,0,5.0,9.7,11.8,-2.1,-0.3,0.7,0.4,,liljaja01,19-20
LW,17,0.32,0.27,0.59,0.25,2.35,24,21,45,19,62,14,63,14,0.0,32.9,36.2,-3.3,3.0,1.4,4.4,2.0,silfvja01,19-20
RW,18,0.17,0.64,0.81,0.27,1.91,14,53,67,22,76,25,40,0,14.0,41.9,36.7,5.3,3.6,1.8,5.4,4.0,voracja01,19-20
LW,21,0.36,0.39,0.75,0.31,2.71,30,32,62,25,68,17,47,0,3.0,38.6,38.4,0.2,5.1,1.0,6.1,2.0,vranaja01,19-20
LW,13,0.35,0.22,0.56,0.25,2.04,22,14,36,16,56,29,47,2,-20.0,27.8,28.2,-0.4,2.5,0.4,3.0,,nealja01,19-20
LW,16,0.29,0.32,0.61,0.24,2.29,23,25,48,19,60,19,35,0,5.0,37.9,30.0,7.9,3.2,1.2,4.5,1.0,vanrija01,19-20
LW,16,0.28,0.29,0.57,0.23,2.36,23,24,47,19,63,23,45,4,-4.0,45.7,38.0,7.7,2.8,1.4,4.2,1.0,bennja01,19-20
D,4,0.04,0.1,0.14,0.05,1.1,4,8,12,4,29,0,45,9,-6.0,42.3,34.8,7.5,0.0,2.5,2.4,,oleksja01,19-20
D,2,0.03,0.18,0.21,0.07,1.3,1,7,8,2,27,0,23,3,6.0,22.6,17.6,5.0,0.2,1.4,1.5,,ruttaja02,19-20
D,1,0.2,0.0,0.2,0.11,0.8,1,0,1,1,2,0,4,2,1.0,1.6,2.4,-0.9,0.1,0.3,0.4,,hakanja01,19-20
C/LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,,kuokkja01,19-20
C,2,0.07,0.17,0.24,0.08,1.0,2,6,8,3,11,0,13,0,-2.0,10.4,14.8,-4.3,0.0,0.3,0.3,,harkija01,19-20
C,13,0.21,0.32,0.53,0.2,2.27,17,25,42,16,59,12,46,5,6.0,34.6,33.0,1.6,2.1,1.4,3.5,2.0,mccanja01,19-20
D,12,0.19,0.32,0.52,0.19,1.81,14,24,38,14,84,27,82,23,-1.0,49.7,39.5,10.3,2.7,2.6,5.4,,spurgja01,19-20
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1.0,0.4,1.9,-1.6,-0.1,0.0,-0.1,,anderja01,19-20
D,2,0.04,0.14,0.18,0.06,0.71,1,5,6,2,19,0,24,5,-1.0,15.8,20.8,-5.0,0.0,0.7,0.8,,tinorja01,19-20
D,3,0.0,0.22,0.22,0.06,1.06,0,13,13,4,39,0,45,10,5.0,32.9,36.5,-3.7,-0.1,3.0,2.8,,demerja01,19-20
C,8,0.14,0.18,0.32,0.13,1.31,11,14,25,10,34,0,44,14,7.0,28.8,33.0,-4.2,0.3,1.6,1.9,,dickija01,19-20
LW,0,0.0,0.33,0.33,0.09,1.33,0,1,1,0,4,2,2,0,0.0,1.0,0.7,0.3,0.0,0.1,0.0,,roberja01,19-20
C,9,0.16,0.28,0.43,0.16,1.26,11,19,30,11,34,8,31,2,-3.0,21.9,22.1,-0.2,1.7,0.4,2.1,2.0,spezzja01,19-20
LW,17,0.33,0.35,0.68,0.28,1.85,24,25,49,20,62,16,49,0,-4.0,33.4,30.7,2.6,3.5,0.9,4.3,,zuckeja01,19-20
RW/C,3,0.04,0.11,0.15,0.05,0.89,2,7,9,3,15,0,43,19,-9.0,17.5,27.6,-10.1,-0.9,0.4,-0.5,,beaglja01,19-20
D,3,0.02,0.14,0.16,0.05,0.95,1,9,10,3,41,0,49,15,6.0,33.7,43.2,-9.5,-0.5,2.9,2.4,,bouwmja01,19-20
C,4,0.12,0.27,0.38,0.14,1.0,3,8,11,4,11,0,10,0,1.0,9.5,8.0,1.5,0.5,0.3,0.9,,hawryja01,19-20
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,0,-1.0,1.5,2.3,-0.8,-0.2,0.0,-0.1,,megnaja01,19-20
C,19,0.39,0.24,0.63,0.28,2.25,30,19,49,22,63,16,70,21,4.0,39.5,39.2,0.4,3.4,1.5,5.0,,pageaje01,19-20
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,-0.1,-0.1,0.0,0.0,,deaje01,19-20
C,12,0.28,0.17,0.45,0.2,3.03,20,12,32,14,40,9,67,15,-21.0,33.1,33.1,0.0,1.6,0.6,2.2,,carteje01,19-20
D,14,0.15,0.41,0.56,0.2,2.23,13,34,47,16,83,23,90,18,-10.0,63.1,47.9,15.3,3.3,2.7,6.0,,petryje01,19-20
LW/C,10,0.24,0.15,0.39,0.17,3.1,17,11,28,12,43,13,50,0,-22.0,34.3,35.7,-1.4,1.1,0.3,1.4,,skinnje01,19-20
D,1,0.05,0.05,0.11,0.04,1.05,1,1,2,1,12,0,8,1,5.0,9.7,8.0,1.6,-0.1,1.0,0.9,,lauzoje01,19-20
C,2,0.11,0.0,0.11,0.06,1.17,5,0,5,3,6,1,16,1,-11.0,9.8,13.0,-3.2,-0.3,0.1,-0.2,1.0,boqvije01,19-20
W,13,0.27,0.27,0.53,0.22,1.68,19,19,38,16,44,8,46,1,-6.0,29.0,31.8,-2.8,2.5,0.9,3.4,0.0,brattje01,19-20
RW,11,0.17,0.25,0.42,0.16,1.22,14,20,34,13,51,0,61,24,16.0,42.9,42.1,0.8,0.9,1.6,2.5,,fastje01,19-20
C,4,0.17,0.06,0.22,0.11,1.53,7,2,9,4,17,3,23,0,-11.0,16.1,19.6,-3.6,0.2,0.1,0.2,,kotkaje01,19-20
LW,8,0.14,0.17,0.31,0.12,1.45,11,13,24,10,39,2,36,10,12.0,28.0,31.2,-3.2,0.5,1.5,2.0,1.0,veseyji02,19-20
W,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,0,-2.0,0.5,1.2,-0.7,-0.1,0.0,-0.1,,blichjo01,19-20
C,3,0.08,0.06,0.15,0.06,1.02,5,4,9,4,9,0,27,9,-6.0,13.4,18.1,-4.7,-0.5,0.5,0.0,,nordsjo02,19-20
F,3,0.09,0.18,0.27,0.1,1.18,3,7,10,4,16,1,14,0,0.0,13.9,9.2,4.6,0.2,0.5,0.7,,nygarjo01,19-20
D,2,0.03,0.11,0.14,0.05,1.54,1,5,6,2,13,0,31,9,-10.0,22.9,21.5,1.4,-0.2,1.0,0.8,,ryanjo02,19-20
D,1,0.0,0.33,0.33,0.09,1.0,0,2,2,1,4,1,10,2,-5.0,3.4,3.6,-0.2,0.1,-0.1,0.0,,hickejo01,19-20
C,12,0.21,0.25,0.46,0.18,1.87,17,20,37,15,61,21,31,1,6.0,39.6,33.2,6.5,1.4,1.8,3.2,2.0,paveljo01,19-20
C,10,0.1,0.34,0.44,0.14,1.09,8,28,36,12,50,16,57,0,-19.0,36.6,39.9,-3.3,0.7,0.9,1.6,,thornjo01,19-20
RW,13,0.28,0.24,0.52,0.22,2.67,19,16,35,15,53,11,52,11,2.0,33.5,30.1,3.4,2.1,1.1,3.2,2.0,armiajo01,19-20
D,7,0.1,0.19,0.29,0.11,1.43,9,16,25,9,51,1,61,17,7.0,36.1,48.1,-12.1,1.1,3.2,4.3,,edmunjo01,19-20
C,10,0.13,0.34,0.47,0.16,1.65,10,25,35,12,43,1,53,15,7.0,32.8,27.5,5.3,1.0,1.2,2.3,,eriksjo02,19-20
LW,8,0.15,0.25,0.4,0.15,1.56,10,15,25,10,39,7,28,1,6.0,22.5,24.8,-2.4,0.9,1.0,1.9,3.0,farabjo01,19-20
D,1,0.0,0.25,0.25,0.07,0.5,0,2,2,1,3,0,4,0,0.0,4.3,3.1,1.2,0.1,0.2,0.3,,hanlejo01,19-20
F,3,0.1,0.13,0.23,0.09,1.0,4,5,9,4,9,0,13,4,-1.0,7.5,8.1,-0.6,0.0,0.5,0.5,,kellmjo01,19-20
F,1,0.09,0.0,0.09,0.05,1.18,1,0,1,1,1,0,3,1,-1.0,4.7,4.2,0.5,-0.1,0.1,0.0,,kivirjo01,19-20
RW,1,0.33,0.0,0.33,0.18,0.67,1,0,1,1,1,0,1,0,0.0,0.4,0.6,-0.2,0.1,0.0,0.2,,lespejo01,19-20
D,1,0.0,0.15,0.15,0.04,1.31,0,2,2,1,8,0,8,0,-1.0,6.6,6.9,-0.3,0.0,0.4,0.3,,perssjo02,19-20
RW,3,0.22,0.11,0.33,0.15,1.17,5,2,7,3,9,0,11,3,1.0,7.8,7.9,-0.1,0.4,0.3,0.7,,anderjo08,19-20
LW/C,7,0.1,0.19,0.29,0.11,0.97,7,14,21,8,35,0,49,21,8.0,27.6,29.6,-2.0,-0.1,1.4,1.3,,larssjo02,19-20
D,25,0.22,0.87,1.09,0.36,2.74,18,72,90,29,125,33,85,10,12.0,58.6,57.0,1.6,7.2,3.5,10.7,1.0,carlsjo01,19-20
D,0,0.0,0.0,0.0,0.0,1.25,0,0,0,0,0,0,3,1,-2.0,2.6,2.4,0.2,-0.1,0.0,-0.1,,gilmojo01,19-20
C,2,0.07,0.02,0.09,0.04,0.91,4,1,5,2,11,0,14,1,-2.0,11.3,17.0,-5.7,-0.5,0.5,0.0,,haydejo01,19-20
D,10,0.1,0.45,0.55,0.18,2.07,7,31,38,12,64,22,53,3,-10.0,48.2,47.8,0.3,2.3,2.7,5.0,,klingjo01,19-20
D,9,0.11,0.36,0.46,0.15,1.09,7,24,31,10,57,3,46,11,17.0,37.3,33.6,3.7,1.8,3.7,5.6,,marinjo01,19-20
D,1,0.08,0.04,0.13,0.06,1.38,2,1,3,1,15,1,20,5,-2.0,13.2,10.9,2.3,0.0,0.7,0.7,,moorejo01,19-20
C,0,0.0,0.0,0.0,0.0,1.56,0,0,0,0,6,0,7,0,-1.0,3.8,5.3,-1.6,-0.3,0.1,-0.2,,quennjo02,19-20
C,23,0.41,0.54,0.95,0.37,3.13,31,40,71,28,94,35,69,0,-7.0,48.3,44.1,4.2,5.3,0.8,6.1,2.0,tavarjo01,19-20
D,4,0.03,0.14,0.17,0.06,1.5,2,11,13,4,35,2,57,15,-11.0,38.8,46.7,-8.0,-0.1,1.7,1.7,,boychjo01,19-20
LW,21,0.26,0.57,0.83,0.3,2.99,21,47,68,24,78,28,62,1,-10.0,48.3,44.1,4.2,4.2,1.2,5.4,1.0,gaudrjo01,19-20
D,8,0.03,0.38,0.41,0.12,1.49,2,31,33,10,72,3,74,20,15.0,47.2,41.0,6.2,1.2,4.0,5.2,,brodijo01,19-20
D,3,0.03,0.11,0.14,0.05,0.77,2,8,10,3,37,0,54,27,11.0,32.1,30.6,1.5,-0.1,2.4,2.3,,siegejo01,19-20
RW,0,0.0,0.17,0.17,0.05,0.5,0,1,1,0,1,0,2,0,0.0,0.8,0.6,0.2,0.0,0.0,0.0,,davidjo03,19-20
LW,6,0.26,0.3,0.56,0.23,1.89,8,9,17,7,18,4,21,0,-6.0,16.0,13.2,2.8,1.1,0.2,1.4,1.0,drouijo01,19-20
D,0,0.0,0.0,0.0,0.0,0.89,0,0,0,0,4,0,18,3,-12.0,7.9,12.2,-4.3,-0.3,-0.2,-0.5,,ericsjo01,19-20
LW,27,0.33,0.8,1.13,0.39,2.2,28,66,94,33,109,37,67,0,5.0,46.9,46.5,0.4,6.6,1.4,8.0,3.0,huberjo01,19-20
C,19,0.33,0.38,0.71,0.29,3.56,26,29,55,22,68,19,48,1,6.0,50.4,39.8,10.6,4.0,1.4,5.4,1.0,audymjo01,19-20
C,21,0.26,0.6,0.86,0.3,2.46,21,49,70,25,96,24,89,13,-2.0,51.1,52.7,-1.6,4.1,1.4,5.4,3.0,toewsjo01,19-20
D,3,0.04,0.1,0.14,0.05,0.76,2,6,8,3,38,1,37,9,9.0,36.1,27.6,8.5,-0.2,2.4,2.2,,merrijo01,19-20
C,0,0.0,0.33,0.33,0.09,1.67,0,1,1,0,2,0,2,0,0.0,0.6,1.1,-0.5,0.0,0.0,0.1,,brodzjo01,19-20
F,0,0.0,0.0,0.0,0.0,0.56,0,0,0,0,0,0,3,0,-3.0,1.0,4.8,-3.8,-0.3,0.0,-0.3,,luotojo01,19-20
RW,13,0.25,0.26,0.51,0.2,1.71,19,20,39,16,61,15,46,4,2.0,36.7,43.1,-6.4,2.0,1.1,3.1,0.0,donskjo01,19-20
RW,15,0.28,0.41,0.69,0.26,2.34,19,29,48,18,59,15,39,0,1.0,46.4,38.4,7.9,2.8,1.3,4.1,3.0,eberljo01,19-20
LW,10,0.12,0.3,0.42,0.15,1.39,10,24,34,12,41,3,41,7,2.0,35.1,28.1,7.0,1.0,1.0,2.0,,greenjo02,19-20
D,0,0.0,0.5,0.5,0.14,1.5,0,1,1,0,4,0,3,0,2.0,1.4,2.6,-1.2,0.1,0.2,0.3,,grossjo01,19-20
C,4,0.14,0.18,0.32,0.13,1.39,5,6,11,4,15,1,13,0,1.0,15.0,11.5,3.5,0.5,0.4,0.9,,kyroujo01,19-20
LW,4,0.04,0.24,0.29,0.09,0.98,2,13,15,5,18,0,25,4,-2.0,16.8,19.0,-2.2,0.1,0.5,0.6,,martijo01,19-20
D,4,0.05,0.17,0.22,0.08,1.19,4,12,16,5,31,5,37,3,-9.0,36.1,37.2,-1.1,0.4,1.8,2.2,,oestejo01,19-20
C,9,0.12,0.28,0.4,0.14,1.84,10,23,33,12,51,9,59,20,3.0,41.5,35.2,6.3,0.2,1.5,1.6,,staaljo01,19-20
RW,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,0,0,0.0,0.1,0.2,-0.1,0.0,0.0,0.0,,szwarjo01,19-20
C,6,0.16,0.14,0.31,0.13,1.76,9,8,17,7,27,9,23,0,-8.0,26.3,21.9,4.3,0.6,0.4,1.0,1.0,wealjo01,19-20
D,2,0.02,0.14,0.16,0.05,1.32,1,7,8,2,25,0,39,10,-7.0,21.5,29.9,-8.3,-0.1,0.9,0.8,,bennjo01,19-20
C,2,0.1,0.14,0.24,0.09,0.57,2,4,6,2,7,0,11,1,-3.0,4.4,6.0,-1.6,0.2,0.1,0.3,,blandjo01,19-20
RW,1,0.04,0.12,0.15,0.05,2.42,1,4,5,2,13,2,23,3,-8.0,13.8,14.5,-0.7,-0.7,0.3,-0.4,,anderjo05,19-20
RW,9,0.19,0.15,0.34,0.14,1.03,14,10,24,10,28,0,49,12,-8.0,22.0,27.7,-5.7,1.0,0.8,1.8,,archijo01,19-20
C,15,0.21,0.43,0.63,0.23,1.38,17,35,52,19,52,11,70,13,-12.0,37.2,40.6,-3.4,2.6,0.9,3.5,2.0,bailejo01,19-20
D,3,0.05,0.09,0.14,0.05,0.86,4,6,10,4,31,0,30,1,1.0,26.3,28.3,-1.9,0.2,1.3,1.5,,brownjo01,19-20
LW,7,0.19,0.33,0.53,0.19,1.92,8,14,22,8,32,12,22,0,0.0,20.0,18.9,1.1,1.1,0.6,1.7,1.0,leivojo01,19-20
D,1,0.09,0.27,0.36,0.13,1.0,1,3,4,1,8,0,12,1,-3.0,6.6,6.8,-0.2,0.3,0.2,0.5,,mahurjo01,19-20
D,3,0.02,0.16,0.18,0.06,1.28,1,9,10,3,33,0,58,16,-10.0,34.4,37.3,-2.9,-0.2,1.6,1.3,,mansojo01,19-20
D,10,0.08,0.4,0.48,0.15,1.85,6,30,36,11,78,12,69,6,1.0,44.6,58.4,-13.8,1.7,3.2,4.9,,morrijo04,19-20
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,1,0,0,0,1.0,1.3,1.4,0.0,0.0,0.2,0.1,,jacobjo01,19-20
C,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,2,0,0,0,2.0,0.9,2.1,-1.2,-0.2,0.1,0.0,,norrijo01,19-20
LW,4,0.09,0.06,0.16,0.07,1.08,7,5,12,5,17,1,40,4,-19.0,19.5,30.8,-11.3,-0.6,0.3,-0.3,,khairju01,19-20
RW,1,0.0,0.18,0.18,0.05,0.59,0,3,3,1,6,0,6,0,1.0,3.3,6.0,-2.7,-0.1,0.2,0.1,,gauthju01,19-20
LW,1,0.0,0.06,0.06,0.02,0.82,0,3,3,1,6,0,29,9,-14.0,13.6,18.8,-5.2,-1.3,0.3,-0.9,,abdelju01,19-20
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0.3,0.4,-0.1,0.0,0.0,0.0,,baileju01,19-20
D,6,0.05,0.26,0.31,0.1,1.13,4,19,23,7,41,0,58,13,-2.0,37.2,34.5,2.7,0.9,2.0,2.9,,braunju01,19-20
C,2,0.1,0.1,0.21,0.08,1.0,4,4,8,3,11,1,13,0,-3.0,11.7,11.5,0.2,0.0,0.3,0.4,,dowliju01,19-20
D,6,0.07,0.16,0.23,0.08,2.13,6,13,19,7,59,6,63,8,-3.0,51.3,49.3,2.0,0.4,2.7,3.0,,faulkju01,19-20
D,5,0.03,0.24,0.26,0.08,1.31,2,19,21,6,59,0,64,18,13.0,53.2,47.0,6.2,0.5,3.0,3.5,,hollju01,19-20
D,4,0.07,0.2,0.26,0.09,1.87,4,11,15,5,46,13,46,0,-13.0,34.7,32.1,2.7,0.4,1.0,1.3,,schulju01,19-20
RW,5,0.4,0.15,0.55,0.25,3.0,10,4,14,7,18,5,12,0,2.0,8.6,8.2,0.3,1.1,0.4,1.5,0.0,williju01,19-20
D,2,0.03,0.17,0.19,0.06,1.06,1,7,8,2,18,5,12,0,3.0,18.5,14.9,3.6,0.2,1.3,1.5,,riikoju01,19-20
RW,9,0.15,0.2,0.35,0.13,1.65,12,15,27,11,44,23,46,0,-26.0,28.5,38.2,-9.8,0.7,-0.1,0.5,1.0,kakkoka01,19-20
RW,10,0.41,0.56,0.96,0.37,1.63,13,17,30,12,37,3,18,1,17.0,19.8,19.3,0.5,2.4,1.3,3.7,,yamamka01,19-20
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,4,0,-3.0,2.1,3.0,-0.9,-0.1,-0.1,-0.1,,claguka01,19-20
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2,0,-1.0,1.6,0.9,0.6,-0.1,0.0,0.0,,alzneka01,19-20
C,2,0.04,0.2,0.24,0.08,1.8,1,6,7,2,7,1,4,1,3.0,11.7,9.7,2.0,-0.2,0.5,0.3,,kuhlmka01,19-20
RW,13,0.19,0.33,0.52,0.19,1.75,15,27,42,16,50,7,60,16,0.0,31.4,36.8,-5.4,1.9,0.9,2.9,1.0,kapanka01,19-20
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,-0.3,0.0,0.0,0.0,,koleske01,19-20
D,13,0.07,0.58,0.65,0.2,1.87,6,48,54,16,92,37,57,2,0.0,45.0,46.8,-1.7,3.3,2.3,5.6,,yandlke01,19-20
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,1,-2.0,1.5,1.3,0.3,-0.1,0.0,-0.1,,connake01,19-20
LW,21,0.36,0.48,0.84,0.33,2.73,28,37,65,25,67,24,45,0,-1.0,32.9,30.3,2.6,5.1,1.0,6.0,3.0,fialake01,19-20
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,0,0,0.0,1.3,1.1,0.2,0.0,0.1,0.0,,graveke01,19-20
RW,17,0.33,0.26,0.59,0.25,2.54,28,21,49,21,59,12,67,14,-6.0,36.2,37.6,-1.4,3.1,1.1,4.1,3.0,hayeske01,19-20
RW,13,0.2,0.27,0.47,0.18,2.51,17,22,39,15,52,18,70,0,-33.0,45.5,43.1,2.4,1.5,0.4,1.9,2.0,labanke01,19-20
C,4,0.08,0.1,0.18,0.07,1.2,5,6,11,4,19,0,21,11,8.0,15.1,17.6,-2.5,-0.3,1.1,0.8,,rooneke01,19-20
D,11,0.11,0.37,0.49,0.16,1.87,9,31,40,13,76,15,43,6,22.0,53.9,44.9,9.0,2.6,4.0,6.6,,shattke01,19-20
C,4,0.19,0.13,0.31,0.14,1.78,7,5,12,5,19,6,12,0,2.0,13.1,11.6,1.5,0.4,0.7,1.1,2.0,stenlke01,19-20
RW,0,0.0,0.1,0.1,0.03,1.7,0,1,1,0,3,0,5,2,-1.0,3.5,7.5,-3.9,-0.3,0.1,-0.1,,sherwki01,19-20
LW,1,0.25,0.13,0.38,0.17,1.38,2,1,3,1,4,0,1,0,3.0,3.1,2.2,0.9,0.3,0.2,0.5,,belloki01,19-20
C,8,0.13,0.23,0.36,0.13,1.58,9,18,27,10,44,9,35,0,-1.0,33.8,34.8,-1.1,0.6,0.9,1.5,1.0,dachki01,19-20
C/LW,1,0.25,0.0,0.25,0.14,1.25,1,0,1,1,1,0,0,0,1.0,1.1,1.5,-0.4,0.1,0.1,0.2,,kostikl01,19-20
RW,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0.0,0.9,0.6,0.3,-0.1,0.0,0.0,,sherwko01,19-20
D,1,0.02,0.06,0.08,0.03,0.8,1,3,4,1,21,0,34,10,-2.0,20.9,30.6,-9.7,-0.5,1.6,1.2,,holzeko01,19-20
D,16,0.25,0.48,0.72,0.26,2.9,18,35,53,19,96,28,86,16,0.0,55.6,52.0,3.6,4.0,3.4,7.4,2.0,letankr01,19-20
D,2,0.0,0.16,0.16,0.04,0.82,0,10,10,3,21,0,36,13,0.0,23.2,28.4,-5.2,-0.2,2.2,1.9,,russekr01,19-20
D,3,0.07,0.11,0.18,0.07,1.13,4,6,10,4,18,0,33,7,-9.0,21.8,25.7,-3.8,0.3,0.9,1.3,,macdeku01,19-20
D,1,0.11,0.0,0.11,0.06,1.11,1,0,1,1,4,0,6,1,-1.0,4.3,4.7,-0.5,0.0,0.3,0.3,,capobky01,19-20
LW,6,0.1,0.14,0.25,0.09,1.59,8,11,19,7,27,0,34,1,-7.0,30.0,27.6,2.4,0.3,0.7,1.0,,cliffky01,19-20
LW,29,0.54,0.49,1.03,0.41,3.37,44,41,85,35,106,33,83,14,4.0,50.5,59.0,-8.5,6.8,1.9,8.7,3.0,connoky01,19-20
RW,8,0.17,0.19,0.37,0.15,1.58,11,12,23,9,25,2,26,1,-3.0,22.8,22.0,0.7,1.0,0.7,1.7,,okposky01,19-20
RW,19,0.38,0.31,0.69,0.29,2.38,30,24,54,23,72,29,45,2,-4.0,37.0,37.3,-0.3,4.0,1.3,5.3,7.0,palmiky01,19-20
C,11,0.15,0.35,0.5,0.18,1.42,11,26,37,13,50,15,47,3,-9.0,31.5,37.7,-6.3,1.4,0.6,2.0,4.0,turriky01,19-20
C,15,0.23,0.33,0.57,0.22,2.19,19,27,46,18,59,11,64,21,3.0,38.7,34.3,4.4,2.4,1.2,3.6,1.0,ellerla01,19-20
D,0,0.0,0.0,0.0,0.0,0.46,0,0,0,0,3,0,9,2,-4.0,3.7,5.0,-1.2,-0.3,0.2,-0.1,,pilutla01,19-20
LW,11,0.23,0.15,0.38,0.17,1.65,18,12,30,13,33,0,41,9,0.0,27.9,32.9,-5.0,1.6,1.2,2.8,,crousla01,19-20
F,0,0.0,0.08,0.08,0.02,0.92,0,1,1,0,1,0,7,0,-6.0,1.6,5.2,-3.6,-0.2,-0.1,-0.3,,bergmle01,19-20
C,5,0.08,0.21,0.29,0.1,0.96,5,12,17,6,19,0,22,4,2.0,18.7,21.5,-2.9,0.1,0.8,0.9,,komarle01,19-20
C,41,0.61,0.94,1.55,0.58,3.07,50,78,128,49,136,56,90,5,-7.0,56.3,57.7,-1.4,10.9,1.8,12.8,2.0,draisle01,19-20
C,0,0.0,0.5,0.5,0.14,1.5,0,1,1,0,1,0,0,0,1.0,1.3,0.6,0.8,0.0,0.1,0.1,,foudyli01,19-20
C,0,0.0,0.06,0.06,0.02,0.76,0,1,1,0,3,0,14,4,-8.0,2.9,6.1,-3.2,-0.4,-0.2,-0.5,,anderli01,19-20
D,1,0.0,0.18,0.18,0.05,0.82,0,6,6,2,18,0,25,3,-4.0,13.6,22.2,-8.6,-0.1,0.5,0.4,,hajekli01,19-20
C,2,0.04,0.3,0.35,0.11,1.0,1,8,9,3,15,4,12,0,0.0,10.0,8.7,1.3,0.2,0.3,0.5,,brownlo01,19-20
C,15,0.31,0.44,0.75,0.28,2.42,19,27,46,18,56,15,49,7,0.0,28.4,31.9,-3.6,2.8,1.4,4.2,3.0,coutulo01,19-20
RW,1,0.13,0.0,0.13,0.07,0.94,2,0,2,1,5,0,7,2,0.0,4.2,4.0,0.3,0.0,0.1,0.2,,oconnlo01,19-20
RW,2,0.09,0.06,0.14,0.06,0.57,3,2,5,2,5,1,4,0,0.0,4.1,8.1,-4.0,0.1,0.3,0.4,,shawlo01,19-20
LW,5,0.12,0.14,0.27,0.1,1.2,7,8,15,6,27,0,36,9,-2.0,20.9,23.8,-2.9,0.2,0.6,0.8,,erikslo01,19-20
D,3,0.05,0.18,0.23,0.07,1.11,2,9,11,4,33,0,46,12,1.0,26.5,33.4,-6.8,0.2,1.8,2.0,,sbisalu01,19-20
D,0,0.0,0.17,0.17,0.05,0.5,0,1,1,0,7,0,3,0,3.0,4.3,3.8,0.4,0.0,0.4,0.4,,carlslu01,19-20
C,10,0.18,0.19,0.37,0.15,1.25,14,15,29,12,37,8,35,5,0.0,28.0,28.9,-0.8,1.3,1.0,2.3,,wallmlu01,19-20
