ShiftLength,CorsiForRelES,GFPer60,GAPer60,ATOIPP,PPCorsiPercRel,PPGFPer60,PPGAPer60,ATOISH,CorsiForRelSH,SHFPPer60,SHGAPer60,UID,season
0:42,4.3,1.9,3.4,0:11,-32.6,5.5,5.5,1:50,-1.3,0.7,7.3,dehaaca01,20-21
0:43,0.8,2.5,3.8,2:10,11.5,6.4,0.0,1:45,2.7,2.4,5.4,atkinca01,20-21
0:42,3.9,2.9,2.9,1:47,-0.3,3.0,1.2,1:56,-0.1,0.0,8.8,fowleca01,20-21
0:55,13.1,0.0,4.1,0:00,,,,1:29,,0.0,0.0,hugheca01,20-21
0:35,-16.1,1.2,2.3,2:22,-7.6,0.0,0.0,0:00,,,,yorkca01,20-21
0:38,-4.2,1.8,2.7,0:55,-5.3,5.5,0.0,0:00,,0.0,0.0,grundca01,20-21
0:41,-11.4,2.5,3.4,0:00,,0.0,0.0,2:33,-3.6,0.0,5.9,gunnaca01,20-21
0:41,-1.9,2.8,2.2,0:02,12.1,0.0,0.0,2:34,-1.0,0.4,6.2,hagelca01,20-21
0:37,-3.7,2.2,2.6,1:39,-3.1,9.0,1.6,1:25,2.7,0.0,9.6,soderca01,20-21
0:25,-28.3,0.0,2.9,0:00,,,,0:00,,0.0,0.0,twaryca01,20-21
0:43,-5.8,3.6,1.6,0:03,-86.5,0.0,0.0,0:58,6.7,0.0,6.0,soucyca01,20-21
0:36,-10.0,1.9,2.4,0:02,,0.0,0.0,2:34,-8.2,0.0,3.6,rowneca01,20-21
0:50,8.9,3.9,2.1,1:22,-3.3,3.0,0.0,0:14,-4.4,5.0,15.1,verhaca01,20-21
0:35,-7.1,1.8,2.0,0:05,13.9,0.0,0.0,1:43,-8.9,0.6,7.4,cizikca01,20-21
0:46,2.6,2.4,3.3,2:13,-3.3,6.0,2.0,0:14,12.6,11.2,11.2,mitteca01,20-21
0:40,0.6,2.0,2.5,0:00,12.2,0.0,0.0,0:39,-9.7,0.0,5.1,paquece01,20-21
0:36,3.3,2.4,1.6,0:01,21.3,0.0,0.0,1:46,5.5,0.0,6.6,ruhwech01,20-21
0:51,-0.7,4.4,2.5,2:05,0.2,7.2,0.6,1:22,4.2,0.9,0.9,stephch02,20-21
0:49,-6.7,1.7,2.6,1:19,-6.9,6.2,0.0,1:55,-8.8,1.2,5.5,coylech01,20-21
0:29,5.9,3.6,2.3,1:58,-5.2,8.2,0.6,2:24,0.2,1.0,3.9,mcavoch01,20-21
0:39,12.2,0.0,9.0,0:06,,0.0,0.0,0:00,,,,deleoch01,20-21
0:46,2.7,2.9,2.9,3:35,7.6,10.5,0.3,0:30,3.7,0.0,7.0,kreidch01,20-21
0:39,3.1,2.3,1.5,0:12,2.0,4.1,4.1,3:06,0.4,0.3,7.7,tanevch01,20-21
0:42,-0.1,2.5,3.7,0:07,-6.0,0.0,0.0,2:00,-0.8,0.5,9.7,tiernch01,20-21
0:37,-9.7,1.5,2.5,0:02,-24.7,0.0,0.0,1:32,-8.4,0.9,4.7,wagnech01,20-21
0:51,1.3,1.7,3.1,2:27,0.4,2.7,2.0,0:00,,0.0,0.0,djoosch01,20-21
0:43,-3.6,2.6,3.2,2:50,4.1,4.9,1.1,1:55,-7.0,0.6,7.2,dvorach01,20-21
0:34,-6.0,2.1,3.1,0:22,-10.6,12.1,0.0,1:48,4.8,0.0,5.1,fischch01,20-21
0:41,-4.4,1.6,4.7,0:02,,0.0,0.0,0:12,-19.5,0.0,0.0,jarosch01,20-21
0:39,5.3,5.8,4.4,1:11,-26.6,0.0,0.0,0:10,23.3,0.0,0.0,wolanch01,20-21
