CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
348,439,44.2,-1.9,267,316,45.8,0.0,3.2,91.3,94.6,43.3,56.7,9:48,10,18,-5.2,76.0,52.6,abdelju01,19-20
31,50,38.3,-18.2,19,40,32.2,-22.4,9.1,96.2,105.2,60.0,40.0,8:42,1,2,-0.8,5.0,80.0,abergpo01,19-20
11,17,39.3,-14.7,9,12,42.9,-11.8,16.7,87.5,104.2,33.3,66.7,5:47,0,1,-0.3,4.0,75.0,abramvi01,19-20
790,894,46.9,-3.5,590,639,48.0,-2.5,10.1,90.6,100.7,38.6,61.4,13:08,32,21,-6.3,189.0,57.1,acciano01,19-20
127,104,55.0,8.0,92,77,54.4,7.4,11.7,93.5,105.2,53.4,46.6,6:49,5,4,-0.6,,,agozzan01,19-20
1093,830,56.8,3.8,827,664,55.5,2.8,10.3,88.1,98.4,58.5,41.5,14:40,71,58,10.0,333.0,61.9,ahose01,19-20
41,31,56.9,0.4,26,23,53.1,-1.8,5.6,88.2,93.8,55.6,44.4,13:11,0,1,0.6,6.0,66.7,alzneka01,19-20
801,664,54.7,1.8,607,514,54.1,1.6,6.6,89.4,96.0,50.2,49.8,11:24,31,25,2.4,164.0,60.4,amadimi01,19-20
148,215,40.8,-0.9,115,154,42.8,0.6,9.8,92.5,102.3,39.2,60.8,11:08,4,7,-0.1,39.0,53.8,anderjo08,19-20
297,330,47.4,-2.7,230,238,49.1,-3.7,6.5,89.2,95.7,53.6,46.4,12:25,9,12,-0.7,98.0,64.3,anderjo05,19-20
82,111,42.5,-6.1,63,75,45.7,-0.7,14.9,96.0,110.9,42.6,57.4,16:46,0,2,0.1,16.0,56.3,andermi02,19-20
35,31,53.0,-2.8,28,26,51.9,-4.1,0.0,94.1,94.1,60.0,40.0,10:03,0,2,-1.6,3.0,66.7,anderja01,19-20
79,133,37.3,-6.7,68,103,39.8,-5.0,4.4,86.1,90.6,46.3,53.7,7:29,8,4,-3.2,14.0,92.9,anderli01,19-20
1203,1115,51.9,2.2,921,869,51.5,2.7,7.9,91.1,98.9,54.6,45.4,17:22,19,39,7.1,218.0,56.9,anderra01,19-20
99,100,49.7,-2.4,81,74,52.3,1.1,4.8,88.7,93.4,51.6,48.4,8:32,1,0,-0.8,19.0,73.7,andrean01,19-20
35,47,42.7,-2.8,28,36,43.8,-2.0,9.1,92.6,101.7,45.5,54.5,5:39,1,0,-0.5,7.0,71.4,angelan01,19-20
549,616,47.1,-0.8,394,459,46.2,-2.0,7.3,90.2,97.5,53.4,46.6,12:01,19,16,-3.2,177.0,49.2,anisiar01,19-20
404,411,49.6,0.3,308,317,49.3,1.4,5.1,90.8,95.9,47.0,53.0,10:06,11,10,-2.3,92.0,59.8,applema01,19-20
535,674,44.3,-4.1,406,476,46.0,-2.5,8.9,89.5,98.4,43.0,57.0,10:38,24,11,-5.7,119.0,53.8,archijo01,19-20
790,747,51.4,-4.8,587,575,50.5,-5.5,9.0,90.3,99.2,52.9,47.1,13:30,47,27,3.4,265.0,58.5,armiajo01,19-20
750,748,50.1,-0.7,558,569,49.5,-2.5,8.2,92.0,100.1,54.5,45.5,13:09,15,24,-5.7,263.0,48.3,arvidvi01,19-20
203,219,48.1,-2.5,161,181,47.1,-3.1,6.1,91.4,97.5,36.5,63.5,8:60,5,7,-1.1,44.0,81.8,asplura01,19-20
584,565,50.8,0.2,436,418,51.1,-0.3,7.3,93.0,100.3,30.9,69.1,12:16,20,21,6.4,157.0,62.4,astonza01,19-20
592,706,45.6,-0.1,479,547,46.7,1.1,6.8,84.0,90.7,52.1,47.9,13:48,15,31,-8.5,,,athanan01,19-20
599,600,50.0,0.3,464,440,51.3,-0.2,7.3,92.6,99.9,51.2,48.8,13:49,26,21,2.2,220.0,67.3,atkinca01,19-20
319,324,49.6,-1.6,242,219,52.5,1.0,10.2,90.4,100.6,47.6,52.4,10:12,13,9,1.9,88.0,54.5,aubekni01,19-20
191,178,51.8,0.2,151,131,53.5,1.9,7.2,90.4,97.6,54.8,45.2,8:59,5,9,1.9,,,backeda01,19-20
1062,1013,51.2,1.1,791,784,50.2,0.8,9.8,90.5,100.2,50.9,49.1,14:43,64,55,2.7,285.0,55.1,backlmi01,19-20
1017,861,54.2,2.6,763,638,54.5,3.0,11.3,87.5,98.8,52.5,47.5,14:56,34,42,6.1,220.0,60.0,backsni02,19-20
72,41,63.7,11.8,49,32,60.5,9.8,0.0,92.0,92.0,55.9,44.1,10:13,1,1,0.4,15.0,46.7,baertsv01,19-20
821,954,46.3,-0.6,598,705,45.9,-1.5,9.7,89.0,98.7,50.9,49.1,13:24,38,54,-3.4,161.0,58.4,bailejo01,19-20
8,17,32.0,-4.8,5,12,29.4,-6.6,0.0,100.0,100.0,22.2,77.8,5:20,0,1,-0.1,1.0,100.0,baileju01,19-20
164,146,52.9,3.4,119,108,52.4,2.6,7.8,90.4,98.2,55.0,45.0,10:08,7,5,-1.1,42.0,54.8,balceru01,19-20
662,752,46.8,-4.9,501,567,46.9,-4.6,8.2,93.0,101.2,39.6,60.4,11:34,33,31,-5.8,133.0,57.1,barbaiv01,19-20
72,68,51.4,-4.2,55,48,53.4,-2.8,0.0,96.9,96.9,48.8,51.2,8:15,0,2,-0.5,11.0,54.5,barberi01,19-20
268,267,50.1,-0.9,190,197,49.1,-1.6,8.7,93.5,102.2,35.7,64.3,12:46,6,13,0.5,46.0,63.0,barbema01,19-20
51,78,39.5,-6.3,40,53,43.0,-4.2,8.0,85.3,93.3,53.7,46.3,8:19,4,4,-0.6,15.0,66.7,bardrco01,19-20
1024,926,52.5,3.6,791,726,52.1,2.5,9.9,89.8,99.7,57.5,42.5,15:19,51,52,3.2,267.0,64.4,barkoal01,19-20
1466,1259,53.8,3.1,1078,991,52.1,1.4,8.9,90.2,99.1,58.2,41.8,18:58,16,62,0.6,373.0,45.3,barrity01,19-20
1257,1175,51.7,7.8,929,847,52.3,8.3,8.8,91.8,100.6,57.8,42.2,17:05,70,103,7.5,295.0,58.0,barzama01,19-20
263,276,48.8,1.1,189,212,47.1,-0.8,4.5,88.8,93.3,54.5,45.5,13:19,5,5,-3.2,65.0,49.2,bathedr01,19-20
379,637,37.3,-13.4,300,450,40.0,-11.3,5.6,92.7,98.3,23.0,77.0,9:29,14,7,-10.1,73.0,67.1,beaglja01,19-20
1280,1330,49.0,2.5,955,1020,48.4,0.5,9.5,90.4,100.0,52.1,47.9,19:03,44,84,2.7,181.0,54.7,bearet01,19-20
129,173,42.7,-5.3,95,129,42.4,-6.6,5.7,89.2,95.0,46.2,53.8,8:17,1,2,-1.9,28.0,64.3,beaudje01,19-20
17,22,43.6,-15.4,13,15,46.4,-21.4,9.1,100.0,109.1,66.7,33.3,16:51,0,1,-0.3,5.0,40.0,beaudni01,19-20
461,556,45.3,-4.4,355,410,46.4,-1.7,9.6,95.6,105.2,51.8,48.2,14:37,6,23,-1.7,75.0,50.7,beaulna01,19-20
899,1034,46.5,-0.3,674,765,46.8,-0.3,9.5,89.0,98.5,49.5,50.5,14:32,29,51,-0.4,235.0,56.2,beauvan01,19-20
755,690,52.2,1.0,547,495,52.5,1.6,6.9,91.1,97.9,42.0,58.0,11:02,53,17,5.3,138.0,61.6,bellepi01,19-20
56,87,39.2,-8.4,42,61,40.8,-5.5,12.1,97.2,109.3,53.6,46.4,10:37,2,5,0.9,21.0,52.4,belloki01,19-20
496,496,50.0,1.2,367,374,49.5,-1.1,6.2,89.8,96.1,59.5,40.5,10:40,10,16,1.1,149.0,65.1,bemstem01,19-20
963,913,51.3,2.7,717,677,51.4,3.0,7.7,92.1,99.8,53.5,46.5,13:41,52,56,7.7,280.0,58.6,bennja01,19-20
505,661,43.3,-8.4,393,486,44.7,-7.3,8.5,92.3,100.8,45.6,54.4,13:41,7,17,-8.3,115.0,50.4,bennjo01,19-20
571,569,50.1,-1.1,417,432,49.1,-1.3,6.2,94.3,100.5,47.9,52.1,11:21,19,22,1.9,150.0,54.7,bennesa01,19-20
430,465,48.0,0.2,325,334,49.3,1.2,10.0,93.2,103.3,47.4,52.6,12:21,12,19,-0.8,81.0,46.9,bennima01,19-20
60,66,47.6,-1.6,43,45,48.9,0.3,12.1,85.7,97.8,42.2,57.8,9:53,2,3,-0.8,13.0,38.5,bensoty01,19-20
874,686,56.0,6.8,650,521,55.5,5.8,12.5,90.7,103.2,60.3,39.7,13:17,44,22,8.1,326.0,62.3,bergepa01,19-20
66,114,36.7,-16.3,48,87,35.6,-16.2,3.0,88.5,91.6,62.7,37.3,7:39,3,0,-3.6,17.0,64.7,bergmle01,19-20
1054,1075,49.5,5.1,802,836,49.0,4.4,8.7,89.6,98.3,51.6,48.4,15:51,25,57,-3.0,222.0,58.1,bertuty01,19-20
561,683,45.1,-0.7,436,534,44.9,-0.1,5.3,93.3,98.6,47.5,52.5,14:25,4,30,-8.0,123.0,44.7,biegaal01,19-20
49,59,45.4,0.5,39,40,49.4,4.5,10.0,84.4,94.4,47.8,52.2,14:53,0,2,0.0,10.0,60.0,bischja01,19-20
27,25,51.9,0.3,21,17,55.3,3.8,7.7,76.5,84.2,62.5,37.5,7:23,1,1,-1.0,6.0,66.7,bishocl01,19-20
563,633,47.1,-3.2,427,473,47.4,-1.4,10.2,92.2,102.4,54.3,45.7,12:54,16,22,-4.3,105.0,51.4,bitetan01,19-20
583,599,49.3,-1.7,452,451,50.1,-0.6,7.6,93.4,100.9,54.5,45.5,12:04,21,14,4.3,134.0,49.3,bjorkan01,19-20
776,647,54.5,5.1,595,468,56.0,5.0,9.1,91.9,101.0,55.8,44.2,15:17,32,27,11.7,277.0,58.5,bjorkol01,19-20
22,38,36.7,-19.6,15,29,34.1,-25.2,0.0,78.9,78.9,37.9,62.1,11:59,0,0,-1.3,0.0,,bjornto01,19-20
128,125,50.6,-5.8,98,85,53.6,-3.4,6.9,93.7,100.6,46.6,53.4,10:35,3,5,0.2,39.0,46.2,bjugsni01,19-20
279,272,50.6,-0.2,212,185,53.4,2.7,11.2,92.4,103.6,46.5,53.5,10:50,6,7,0.8,53.0,58.5,blackco01,19-20
395,399,49.7,-1.0,307,304,50.2,-0.7,7.4,92.0,99.4,48.3,51.7,11:38,12,18,3.2,86.0,65.1,blaissa01,19-20
103,147,41.2,-10.0,76,112,40.4,-11.5,11.3,88.5,99.8,36.8,63.2,8:07,8,1,-1.6,21.0,57.1,blandjo01,19-20
21,37,36.2,-11.3,17,24,41.5,-6.0,0.0,87.5,87.5,34.8,65.2,12:32,2,0,-0.7,6.0,50.0,blichjo01,19-20
44,46,48.9,-6.2,34,38,47.2,-8.0,12.0,91.3,103.3,35.9,64.1,10:07,2,1,0.9,13.0,69.2,blidhan01,19-20
753,740,50.4,-0.7,551,563,49.5,-2.7,7.1,92.4,99.5,30.2,69.8,13:17,29,22,-2.0,157.0,65.0,bluegte01,19-20
817,718,53.2,6.7,618,521,54.3,7.2,12.1,88.5,100.5,56.2,43.8,14:14,20,22,5.2,282.0,59.9,boesebr01,19-20
316,346,47.7,-1.2,239,271,46.9,-1.7,11.0,89.9,100.9,45.1,54.9,13:59,4,11,-1.8,,,bogosza01,19-20
822,841,49.4,-1.7,651,607,51.7,0.4,11.2,91.8,103.0,36.3,63.7,12:22,47,22,2.2,169.0,61.5,boninni01,19-20
550,584,48.5,0.5,419,458,47.8,1.1,9.2,91.0,100.2,58.4,41.6,13:53,10,26,-2.8,107.0,46.7,boqviad01,19-20
285,328,46.5,-0.3,211,243,46.5,-1.2,3.5,91.6,95.1,47.3,52.7,9:52,13,11,-3.2,70.0,58.6,boqvije01,19-20
24,25,49.0,-6.5,17,18,48.6,-10.3,0.0,85.7,85.7,66.7,33.3,9:41,3,1,-0.3,4.0,75.0,borgshe01,19-20
692,874,44.2,-4.0,548,621,46.9,-1.0,9.6,90.7,100.3,38.5,61.5,15:26,10,30,-4.4,117.0,53.8,borowma01,19-20
379,352,51.8,-0.7,295,290,50.4,-2.1,10.3,94.5,104.8,57.3,42.7,10:33,2,10,3.6,65.0,55.4,borturo01,19-20
312,416,42.9,-8.2,234,311,42.9,-6.8,4.9,95.6,100.5,43.0,57.0,8:16,5,14,-3.5,63.0,52.4,bourqga01,19-20
769,930,45.3,-7.3,598,705,45.9,-6.1,9.0,93.2,102.2,41.6,58.4,18:34,11,32,-9.5,101.0,52.5,bouwmja01,19-20
632,795,44.3,-2.3,489,621,44.1,-2.9,9.6,88.6,98.1,50.4,49.6,15:41,14,45,-12.1,133.0,52.6,boweyma01,19-20
869,1058,45.1,-1.9,635,773,45.1,-2.5,7.0,92.3,99.4,53.6,46.4,14:54,6,50,-8.0,212.0,45.3,boychjo01,19-20
224,189,54.2,2.9,163,146,52.8,2.1,12.1,95.2,107.3,52.6,47.4,10:33,7,6,0.6,36.0,72.2,boydtr01,19-20
349,452,43.6,-6.7,269,327,45.1,-5.2,10.4,90.0,100.5,46.9,53.1,10:47,16,13,-2.7,100.0,56.0,boylebr01,19-20
717,702,50.5,-0.2,539,542,49.9,-0.8,7.3,92.7,100.1,50.8,49.2,12:07,29,20,5.4,158.0,69.0,bozakty01,19-20
375,393,48.8,1.5,270,280,49.1,1.0,8.3,88.9,97.2,53.1,46.9,13:10,5,20,0.0,90.0,42.2,branner01,19-20
660,813,44.8,-2.5,491,595,45.2,-2.4,9.7,91.9,101.7,51.3,48.7,11:43,26,40,-0.4,182.0,60.4,brassde01,19-20
643,703,47.8,2.7,499,510,49.5,3.7,10.1,88.9,98.9,49.5,50.5,11:54,18,24,-2.8,155.0,65.2,brattje01,19-20
826,819,50.2,-1.7,599,611,49.5,-2.3,8.4,90.0,98.5,51.8,48.2,15:15,10,31,2.7,147.0,47.6,braunju01,19-20
1160,1054,52.4,3.6,845,805,51.2,2.8,10.0,91.2,101.3,48.8,51.2,17:46,34,52,3.2,165.0,39.4,broditj01,19-20
1130,1189,48.7,-1.2,860,851,50.3,0.8,10.6,91.1,101.7,47.1,52.9,18:53,14,16,6.2,194.0,53.1,brodijo01,19-20
21,15,58.3,-2.1,19,12,61.3,2.6,16.7,80.0,96.7,68.8,31.3,5:43,0,0,-0.5,6.0,83.3,brodzjo01,19-20
38,43,46.9,-6.6,28,32,46.7,-6.7,15.8,89.5,105.3,45.8,54.2,7:24,2,1,0.3,5.0,40.0,brookad01,19-20
88,126,41.1,-8.4,66,96,40.7,-9.8,8.0,95.8,103.8,49.2,50.8,9:20,1,2,-1.2,21.0,57.1,brouwtr01,19-20
1049,1111,48.6,0.3,806,815,49.7,1.6,8.7,90.8,99.5,40.1,59.9,15:40,52,40,0.9,287.0,60.3,brownco02,19-20
938,915,50.6,-3.3,706,701,50.2,-3.4,9.1,90.4,99.4,48.9,51.1,15:14,28,35,-3.5,292.0,57.9,browndu01,19-20
637,691,48.0,-1.1,482,515,48.3,-0.8,9.0,92.4,101.4,54.0,46.0,12:46,10,24,-1.9,97.0,49.5,brownjo01,19-20
201,220,47.7,-0.4,160,166,49.1,1.0,9.3,90.5,99.8,57.4,42.6,9:46,10,16,1.3,42.0,54.8,brownlo01,19-20
7,3,70.0,20.0,6,2,75.0,25.0,20.0,50.0,70.0,,,9:53,0,1,0.6,3.0,66.7,brownpa02,19-20
990,930,51.6,6.6,766,691,52.6,7.1,10.8,88.9,99.7,52.4,47.6,14:34,38,64,10.4,254.0,58.3,buchnpa01,19-20
141,151,48.3,-6.4,108,111,49.3,-5.2,12.5,96.1,108.6,50.6,49.4,9:06,1,4,1.8,22.0,81.8,bunnaco01,19-20
807,716,53.0,2.3,583,548,51.5,0.6,10.8,92.5,103.3,55.5,44.5,12:31,27,33,2.4,184.0,56.0,burakan01,19-20
1361,1392,49.4,-1.4,977,1034,48.6,-2.2,9.7,88.7,98.4,51.9,48.1,19:31,49,76,-7.6,517.0,43.5,burnsbr01,19-20
852,947,47.4,2.1,672,711,48.6,2.6,8.7,90.4,99.1,55.0,45.0,16:06,10,27,-1.6,148.0,41.9,butchwi01,19-20
373,325,53.4,-0.4,259,241,51.8,-2.0,7.4,92.7,100.1,48.4,51.6,12:15,11,10,1.2,46.0,63.0,byronpa01,19-20
137,162,45.8,-4.2,104,117,47.1,-2.2,5.8,92.0,97.8,47.7,52.3,8:16,1,8,-2.4,44.0,65.9,boedkmi01,19-20
75,92,44.9,-4.7,56,64,46.7,-3.7,7.7,95.7,103.4,47.3,52.7,9:48,1,2,-1.5,23.0,56.5,caamani01,19-20
413,432,48.9,-0.2,311,328,48.7,0.1,10.5,89.3,99.8,50.6,49.4,10:60,19,5,-1.6,85.0,65.9,caggidr01,19-20
591,524,53.0,2.4,437,389,52.9,2.6,8.2,92.4,100.6,44.8,55.2,11:36,21,13,6.4,141.0,63.1,calvema01,19-20
113,117,49.1,-2.9,75,86,46.6,-5.1,6.9,91.8,98.7,44.6,55.4,13:47,1,4,-0.5,19.0,52.6,capobky01,19-20
1,7,12.5,-30.9,1,6,14.3,-31.5,,80.0,,75.0,25.0,5:51,0,0,-0.4,0.0,,careypa01,19-20
1025,995,50.7,0.2,783,782,50.0,-0.9,8.7,93.2,102.0,52.6,47.4,17:06,31,32,-1.1,180.0,61.7,carlobr01,19-20
1368,1248,52.3,0.3,1045,950,52.4,0.6,12.3,90.1,102.4,51.4,48.6,18:56,42,80,1.6,369.0,51.2,carlsjo01,19-20
41,55,42.7,-3.5,31,37,45.6,-3.3,3.8,93.1,96.9,46.8,53.2,10:16,0,3,0.3,7.0,42.9,carlsga01,19-20
68,78,46.6,-5.5,55,58,48.7,-2.1,15.6,93.3,108.9,39.0,61.0,13:34,1,0,0.4,9.0,33.3,carlslu01,19-20
681,762,47.2,-2.2,516,562,47.9,-0.8,6.0,92.1,98.2,41.5,58.5,11:21,30,29,-5.4,127.0,63.0,carpery01,19-20
85,108,44.0,-7.9,63,80,44.1,-8.1,8.2,84.2,92.4,57.1,42.9,9:42,8,1,-1.3,22.0,63.6,carrda01,19-20
300,443,40.4,-4.8,224,340,39.7,-5.6,8.9,91.6,100.4,41.5,58.5,13:47,5,12,-2.7,51.0,49.0,carrico01,19-20
98,81,54.7,9.2,76,59,56.3,12.1,5.7,86.0,91.7,52.8,47.2,12:08,1,5,0.0,26.0,61.5,carrisa01,19-20
9,12,42.9,-15.0,4,10,28.6,-24.8,0.0,100.0,100.0,85.7,14.3,4:49,0,2,-0.3,3.0,33.3,carritr01,19-20
39,24,61.9,18.6,31,19,62.0,19.1,9.1,100.0,109.1,57.7,42.3,10:41,0,0,1.5,4.0,100.0,carrial01,19-20
679,584,53.8,-0.9,517,435,54.3,-0.5,7.6,91.5,99.1,58.0,42.0,9:44,22,8,9.1,158.0,62.7,carriwi01,19-20
897,779,53.5,-0.7,680,600,53.1,-0.9,6.4,88.1,94.5,51.4,48.6,13:42,13,20,0.0,292.0,62.3,carteje01,19-20
63,84,42.9,-3.2,45,54,45.5,0.3,2.9,89.5,92.3,10.0,90.0,8:43,3,1,-0.1,12.0,41.7,caveco01,19-20
918,932,49.6,-4.1,674,716,48.5,-4.6,9.1,93.1,102.1,45.2,54.8,17:19,13,30,0.6,117.0,41.0,cecico01,19-20
40,23,63.5,11.6,28,13,68.3,15.5,5.0,83.3,88.3,80.0,20.0,10:26,3,1,0.3,2.0,0.0,cehlape01,19-20
942,923,50.5,-2.7,710,705,50.2,-2.0,9.6,91.9,101.5,47.2,52.8,15:34,18,28,-1.3,206.0,60.7,cernaer01,19-20
1587,1557,50.5,3.9,1177,1191,49.7,2.0,7.9,90.2,98.1,48.0,52.0,22:14,42,87,1.3,418.0,44.5,chaboth01,19-20
17,15,53.1,1.4,14,9,60.9,8.7,0.0,33.3,33.3,33.3,66.7,9:17,0,1,0.5,2.0,100.0,chapumi01,19-20
1012,1164,46.5,-6.5,793,887,47.2,-5.6,10.9,93.9,104.8,35.7,64.3,17:27,26,52,-4.6,155.0,55.5,charazd01,19-20
1482,1244,54.4,-0.5,1092,926,54.1,-0.1,8.0,90.9,98.9,49.3,50.7,19:40,18,86,11.9,294.0,44.2,chiarbe01,19-20
638,636,50.1,2.8,449,471,48.8,0.6,6.8,94.4,101.2,50.9,49.1,10:48,14,20,-0.5,158.0,61.4,chiasal01,19-20
7,14,33.3,-17.4,7,11,38.9,-10.8,0.0,100.0,100.0,50.0,50.0,7:27,0,0,-0.2,1.0,100.0,chibian01,19-20
215,199,51.9,4.8,169,141,54.5,6.6,7.5,86.6,94.1,54.9,45.1,8:32,8,6,-0.9,51.0,52.9,chlapfi01,19-20
519,575,47.4,0.6,401,446,47.3,0.4,4.6,89.0,93.6,55.0,45.0,16:20,4,21,-1.9,101.0,50.5,cholode01,19-20
1137,1135,50.0,3.0,856,825,50.9,4.2,8.3,91.5,99.9,49.6,50.4,18:24,27,52,1.7,309.0,48.2,chychja01,19-20
747,821,47.6,0.6,571,626,47.7,-0.2,7.5,91.9,99.5,53.9,46.1,13:30,33,33,-1.7,175.0,65.1,chytifi01,19-20
939,846,52.6,0.8,698,634,52.4,1.4,12.5,92.9,105.4,48.1,51.9,14:25,53,24,9.9,207.0,54.6,cirelan01,19-20
451,515,46.7,-0.4,331,365,47.6,0.1,7.6,94.9,102.5,36.8,63.2,11:37,38,28,3.3,114.0,58.8,cizikca01,19-20
54,71,43.2,-1.5,44,53,45.4,1.0,11.8,92.5,104.3,35.5,64.5,13:40,1,1,1.4,2.0,50.0,claesfr01,19-20
51,56,47.7,-11.3,41,46,47.1,-7.3,3.2,89.5,92.7,48.7,51.3,14:18,0,1,-0.9,6.0,33.3,claguka01,19-20
743,664,52.8,-0.2,569,507,52.9,-0.2,7.0,90.6,97.6,52.0,48.0,10:57,11,17,2.4,,,cliffky01,19-20
345,403,46.1,-4.1,250,307,44.9,-5.7,9.7,93.8,103.6,53.5,46.5,13:49,12,7,-1.9,54.0,37.0,cliftco01,19-20
286,400,41.7,-6.0,222,290,43.4,-4.4,8.6,95.1,103.7,41.3,58.8,11:03,12,21,-1.6,55.0,63.6,cluttca01,19-20
499,479,51.0,0.2,360,375,49.0,-1.4,10.9,91.8,102.7,48.6,51.4,12:41,3,5,0.8,95.0,46.3,coburbr01,19-20
632,633,50.0,0.5,450,471,48.9,-0.5,6.1,93.8,99.9,39.4,60.6,10:48,24,20,-2.2,105.0,64.8,coglian01,19-20
991,936,51.4,0.0,737,656,52.9,2.4,9.9,92.7,102.6,38.2,61.8,15:00,18,37,6.1,191.0,48.2,coleia01,19-20
820,853,49.0,2.5,626,631,49.8,2.7,9.0,90.0,99.0,44.3,55.7,13:16,48,21,-2.7,,,colembl01,19-20
586,615,48.8,-1.0,403,452,47.1,-3.1,5.9,92.0,97.9,34.9,65.1,12:33,21,27,-3.1,121.0,61.2,comeabl01,19-20
754,822,47.8,-4.8,544,598,47.6,-4.7,11.0,92.2,103.2,46.2,53.8,12:18,22,21,0.7,179.0,59.2,comphj.01,19-20
258,345,42.8,-6.2,205,268,43.3,-5.2,8.2,91.6,99.8,51.7,48.3,11:25,5,19,-3.0,72.0,44.4,comtoma01,19-20
43,40,51.8,-1.2,31,30,50.8,-1.9,9.1,87.0,96.0,59.3,40.7,10:12,5,1,-0.5,11.0,45.5,conacco01,19-20
50,49,50.5,-9.3,35,36,49.3,-10.3,0.0,90.5,90.5,50.0,50.0,14:12,0,0,0.3,12.0,33.3,connake01,19-20
843,769,52.3,3.5,624,555,52.9,3.9,9.1,90.6,99.7,59.6,40.4,12:60,28,22,-1.6,193.0,60.6,connobr01,19-20
1167,1182,49.7,1.0,878,947,48.1,0.2,10.9,90.2,101.1,59.3,40.7,16:43,43,39,-8.5,369.0,64.8,connoky01,19-20
857,820,51.1,2.2,625,642,49.3,1.2,6.7,91.9,98.6,50.5,49.5,14:13,38,27,-8.3,203.0,59.6,coppan01,19-20
805,670,54.6,-0.6,594,477,55.5,0.5,7.6,90.5,98.1,52.5,47.5,11:52,29,21,8.8,,,cousini01,19-20
683,699,49.4,-0.9,496,518,48.9,-0.7,10.2,89.3,99.6,51.0,49.0,13:31,28,26,-3.6,219.0,57.5,coutulo01,19-20
1064,819,56.5,7.5,793,634,55.6,6.5,11.0,91.2,102.2,51.7,48.3,14:56,40,36,9.5,306.0,60.5,coutuse01,19-20
901,854,51.3,1.0,690,639,51.9,1.7,8.7,92.6,101.2,54.0,46.0,13:52,48,33,6.7,240.0,60.4,coylech01,19-20
708,612,53.6,4.3,546,467,53.9,4.0,8.4,89.0,97.3,62.6,37.4,16:05,26,25,6.4,163.0,66.9,crosbsi01,19-20
700,827,45.8,-3.2,531,631,45.7,-3.2,8.0,92.9,100.8,43.2,56.8,11:54,28,22,-5.0,170.0,64.1,crousla01,19-20
55,56,49.5,-5.5,41,50,45.1,-9.5,7.4,97.0,104.4,54.5,45.5,8:58,6,2,-0.8,13.0,69.2,czarnau01,19-20
733,771,48.7,-0.1,545,574,48.7,0.6,8.4,92.4,100.7,52.9,47.1,12:36,38,16,-1.1,162.0,62.3,dachki01,19-20
945,845,52.8,4.3,727,669,52.1,2.9,9.8,88.3,98.1,60.1,39.9,13:34,29,40,3.9,275.0,60.7,dadonev01,19-20
889,829,51.7,4.0,661,661,50.0,2.1,8.3,91.3,99.6,58.9,41.1,15:49,16,42,-5.5,219.0,41.1,dahlira01,19-20
189,179,51.4,1.2,141,137,50.7,2.0,3.1,93.1,96.2,45.3,54.7,13:42,4,14,-0.3,31.0,29.0,dahlsca01,19-20
465,613,43.1,-4.6,332,463,41.8,-6.9,5.9,93.0,98.9,47.3,52.7,11:17,10,18,-5.7,82.0,72.0,dalcomi01,19-20
436,628,41.0,-5.3,339,491,40.8,-4.6,6.4,89.2,95.6,45.1,54.9,14:04,5,21,-10.5,76.0,48.7,daleytr01,19-20
1276,868,59.5,7.0,955,657,59.2,7.3,9.9,90.3,100.2,48.9,51.1,14:41,34,50,21.4,209.0,62.7,danauph01,19-20
18,19,48.6,-5.2,12,12,50.0,-3.8,0.0,85.7,85.7,64.3,35.7,7:10,1,1,0.4,3.0,66.7,danoma01,19-20
143,142,50.2,-0.6,110,102,51.9,1.7,6.7,88.6,95.2,53.4,46.6,11:47,3,9,-1.5,,,davidbr01,19-20
27,23,54.0,6.8,23,16,59.0,11.1,6.3,81.8,88.1,63.6,36.4,5:30,0,0,0.2,6.0,50.0,davidjo03,19-20
475,520,47.7,-1.7,348,378,47.9,-0.2,7.4,96.2,103.7,47.2,52.8,17:00,9,29,-0.9,95.0,44.2,dehaaca01,19-20
367,420,46.6,-3.6,288,320,47.4,-2.7,7.4,94.5,101.8,41.0,59.0,9:23,13,8,-0.3,,,delarja01,19-20
4,18,18.2,-31.8,4,14,22.2,-26.1,0.0,100.0,100.0,36.4,63.6,14:59,0,0,-0.5,2.0,50.0,deleoch01,19-20
10,13,43.5,-7.1,7,11,38.9,-12.7,0.0,100.0,100.0,20.0,80.0,7:38,0,0,-0.1,1.0,0.0,deaje01,19-20
1048,1107,48.6,3.0,825,848,49.3,2.9,10.5,91.8,102.3,55.6,44.4,16:08,16,65,3.5,266.0,56.0,deangan01,19-20
939,950,49.7,1.3,678,691,49.5,1.7,8.2,91.4,99.5,58.3,41.7,13:55,41,37,-3.1,363.0,57.0,debrial01,19-20
808,754,51.7,1.4,613,602,50.5,-0.3,7.7,92.8,100.5,59.1,40.9,13:16,26,21,2.4,260.0,61.9,debruja01,19-20
113,165,40.6,-7.1,88,124,41.5,-9.6,17.2,91.2,108.5,36.0,64.0,18:36,0,8,-2.3,23.0,52.2,dekeyda01,19-20
